rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags
1545310976744465898,5,953692,0.979,-1.304,-0.71,2
1545310976863726564,5,953808,0.963,-1.305,-0.706,2
1545310976981677409,5,953924,0.949,-1.306,-0.702,2
1545310977100245665,5,954041,0.927,-1.306,-0.708,2
1545310977217823246,5,954156,0.902,-1.304,-0.717,2
1545310977336418825,5,954272,0.874,-1.302,-0.728,2
1545310977454114283,5,954388,0.846,-1.298,-0.742,2
1545310977571131945,5,954505,0.825,-1.291,-0.746,2
1545310977690117544,5,954621,0.81,-1.286,-0.746,2
1545310977808831979,5,954737,0.799,-1.275,-0.747,2
1545310977926929430,5,954854,0.788,-1.26,-0.753,2
1545310978044921054,5,954969,0.786,-1.236,-0.773,2
1545310978163668160,5,955085,0.782,-1.224,-0.771,2
1545310978281882969,5,955201,0.779,-1.219,-0.766,2
1545310978399927722,5,955318,0.78,-1.214,-0.759,2
1545310978517658819,5,955433,0.779,-1.224,-0.737,2
1545310978636191025,5,955550,0.78,-1.221,-0.738,2
1545310978753667525,5,955667,0.783,-1.218,-0.74,2
1545310978871328363,5,955782,0.785,-1.218,-0.741,2
1545310978989227871,5,955898,0.784,-1.217,-0.742,2
1545310979108863092,5,956014,0.784,-1.216,-0.743,2
1545310979226544182,5,956131,0.784,-1.214,-0.743,2
1545310979345562781,5,956246,0.784,-1.214,-0.743,2
1545310979462379870,5,956362,0.784,-1.214,-0.742,2
1545310979580825446,5,956478,0.785,-1.216,-0.741,2
1545310979698185107,5,956596,0.79,-1.217,-0.736,2
1545310979817481833,5,956712,0.794,-1.211,-0.733,2
1545310979936040532,5,956828,0.799,-1.202,-0.731,2
1545310980053962388,5,956945,0.807,-1.19,-0.729,2
1545310980172430151,5,957061,0.81,-1.172,-0.734,2
1545310980289854750,5,957176,0.826,-1.179,-0.729,2
1545310980407364899,5,957292,0.843,-1.182,-0.727,2
1545310980527090014,5,957409,0.858,-1.189,-0.727,2
1545310980644925450,5,957525,0.879,-1.205,-0.727,2
1545310980762203544,5,957641,0.892,-1.199,-0.734,2
1545310980880568068,5,957757,0.891,-1.207,-0.745,2
1545310980998644780,5,957874,0.903,-1.213,-0.746,2
1545310981117608212,5,957989,0.91,-1.214,-0.748,2
1545310981236944585,5,958105,0.911,-1.23,-0.745,2
1545310981353259844,5,958222,0.915,-1.241,-0.738,2
1545310981471694526,5,958338,0.913,-1.255,-0.728,2
1545310981589199645,5,958453,0.908,-1.273,-0.721,2
1545310981707364971,5,958569,0.901,-1.272,-0.724,2
1545310981826688017,5,958687,0.902,-1.276,-0.719,2
1545310981944573993,5,958802,0.897,-1.277,-0.718,2
1545310982299307579,5,959151,0.877,-1.271,-0.724,2
1545310982416597472,5,959266,0.86,-1.263,-0.729,2
1545310982536122535,5,959382,0.846,-1.237,-0.748,2
1545310982653896149,5,959499,0.827,-1.22,-0.76,2
1545310982771501841,5,959615,0.827,-1.212,-0.754,2
1545310982889353075,5,959731,0.828,-1.208,-0.745,2
1545310983007210002,5,959847,0.833,-1.213,-0.726,2
1545310983126086141,5,959964,0.841,-1.209,-0.718,2
1545310983243816690,5,960079,0.846,-1.192,-0.721,2
1545310983363919133,5,960195,0.857,-1.178,-0.722,2
1545310983480234493,5,960311,0.867,-1.171,-0.721,2
1545310983598910455,5,960428,0.88,-1.173,-0.722,2
1545310983716556946,5,960543,0.891,-1.181,-0.722,2
1545310983834708810,5,960659,0.902,-1.188,-0.72,2
1545310983953899217,5,960777,0.912,-1.195,-0.72,2
1545310984071855563,5,960892,0.914,-1.197,-0.726,2
1545310984189983298,5,961008,0.921,-1.195,-0.737,2
1545310984307778739,5,961124,0.925,-1.211,-0.735,2
1545310984544870054,5,961356,0.922,-1.226,-0.735,2
1545310984662826739,5,961472,0.921,-1.24,-0.729,2
1545310984780371489,5,961588,0.911,-1.257,-0.721,2
1545310984898789914,5,961705,0.899,-1.261,-0.725,2
1545310985016733031,5,961822,0.89,-1.264,-0.725,2
1545310985135901585,5,961938,0.882,-1.261,-0.723,2
1545310985252686232,5,962055,0.873,-1.264,-0.722,2
1545310985371745882,5,962171,0.863,-1.259,-0.725,2
1545310985489669689,5,962286,0.85,-1.25,-0.731,2
1545310985608435114,5,962402,0.836,-1.241,-0.741,2
1545310985726136659,5,962519,0.831,-1.219,-0.753,2
1545310985843307914,5,962635,0.825,-1.206,-0.756,2
1545310985962973899,5,962750,0.823,-1.194,-0.754,2
1545310986080905895,5,962868,0.829,-1.192,-0.745,2
1545310986198547065,5,962984,0.846,-1.219,-0.718,2
1545310986316735780,5,963099,0.857,-1.211,-0.712,2
1545310986434355427,5,963215,0.866,-1.199,-0.716,2
1545310986553108117,5,963332,0.875,-1.186,-0.717,2
1545310986672788555,5,963448,0.878,-1.166,-0.726,2
1545310986789419925,5,963563,0.89,-1.174,-0.727,2
1545310986907491558,5,963679,0.905,-1.184,-0.725,2
1545310987026330649,5,963796,0.917,-1.179,-0.738,2
1545310987144057770,5,963912,0.918,-1.176,-0.742,2
1545310987263004217,5,964028,0.921,-1.172,-0.747,2
1545310987380634471,5,964145,0.922,-1.173,-0.748,2
1545310987498972749,5,964261,0.919,-1.19,-0.734,2
1545310987617669144,5,964376,0.919,-1.193,-0.732,2
1545310987734208457,5,964492,0.916,-1.198,-0.728,2
1545310987852920310,5,964609,0.915,-1.201,-0.725,2
1545310987971939622,5,964725,0.915,-1.193,-0.73,2
1545310988089573008,5,964840,0.916,-1.189,-0.735,2
1545310988207419488,5,964958,0.92,-1.187,-0.739,2
1545310988325207080,5,965074,0.924,-1.187,-0.744,2
1545310988443730835,5,965189,0.925,-1.191,-0.745,2
1545310988562834944,5,965305,0.926,-1.192,-0.745,2
1545310988681275738,5,965422,0.926,-1.193,-0.745,2
1545310988798347976,5,965538,0.925,-1.196,-0.741,2
1545310988916866286,5,965653,0.925,-1.197,-0.739,2
1545310989034616212,5,965769,0.923,-1.196,-0.737,2
1545310989153234103,5,965886,0.923,-1.2,-0.733,2
1545310989271597270,5,966002,0.924,-1.199,-0.735,2
1545310989389787652,5,966118,0.925,-1.203,-0.73,2
1545310989507954362,5,966235,0.929,-1.209,-0.726,2
1545310989625452739,5,966351,0.928,-1.207,-0.73,2
1545310989744258706,5,966466,0.927,-1.21,-0.73,2
1545310989862179427,5,966582,0.927,-1.213,-0.732,2
1545310989980588304,5,966699,0.926,-1.215,-0.732,2
1545310990098573076,5,966815,0.927,-1.214,-0.727,2
1545310990217588710,5,966930,0.926,-1.209,-0.727,2
1545310990334193131,5,967047,0.924,-1.201,-0.731,2
1545310990452719965,5,967165,0.921,-1.194,-0.736,2
1545310990571899001,5,967281,0.919,-1.191,-0.739,2
1545310990689835164,5,967396,0.919,-1.192,-0.737,2
1545310990808383467,5,967512,0.921,-1.194,-0.734,2
1545310990926675824,5,967629,0.923,-1.195,-0.734,2
1545310991043636327,5,967744,0.928,-1.199,-0.729,2
1545310991161436881,5,967860,0.93,-1.2,-0.727,2
1545310991280269144,5,967976,0.93,-1.202,-0.726,2
1545310991398381757,5,968094,0.93,-1.203,-0.723,2
1545310991516855641,5,968209,0.928,-1.201,-0.726,2
1545310991634615034,5,968325,0.925,-1.197,-0.728,2
1545310991753182904,5,968442,0.925,-1.193,-0.728,2
1545310991871749119,5,968558,0.925,-1.191,-0.73,2
1545310991988551193,5,968673,0.925,-1.192,-0.729,2
1545310992107669315,5,968789,0.924,-1.192,-0.731,2
1545310992226186082,5,968906,0.924,-1.194,-0.732,2
1545310992343784919,5,969021,0.923,-1.196,-0.732,2
1545310992461375197,5,969138,0.922,-1.196,-0.733,2
1545310992579869897,5,969255,0.924,-1.197,-0.731,2
1545310992697480842,5,969371,0.925,-1.197,-0.73,2
1545310992816640894,5,969486,0.926,-1.196,-0.729,2
1545310992935718977,5,969602,0.926,-1.196,-0.729,2
1545310993052577648,5,969719,0.924,-1.195,-0.731,2
1545310993170460312,5,969834,0.924,-1.194,-0.733,2
1545310993288739679,5,969950,0.922,-1.193,-0.734,2
1545310993407382489,5,970066,0.922,-1.195,-0.736,2
1545310993526162146,5,970184,0.922,-1.194,-0.735,2
1545310993643987165,5,970299,0.922,-1.193,-0.734,2
1545310993762356867,5,970415,0.922,-1.194,-0.733,2
1545310993879961563,5,970532,0.922,-1.191,-0.732,2
1545310993997861233,5,970648,0.922,-1.191,-0.732,2
1545310994116095448,5,970763,0.921,-1.192,-0.734,2
1545310994234800278,5,970879,0.921,-1.192,-0.734,2
1545310994352915209,5,970996,0.919,-1.191,-0.735,2
1545310994470753717,5,971111,0.918,-1.191,-0.736,2
1545310994588823119,5,971228,0.918,-1.189,-0.737,2
1545310994707792150,5,971345,0.918,-1.189,-0.736,2
1545310994825723674,5,971461,0.92,-1.188,-0.736,2
1545310994944215301,5,971576,0.923,-1.193,-0.733,2
1545310995061747041,5,971692,0.924,-1.196,-0.732,2
1545310995179483262,5,971809,0.923,-1.196,-0.734,2
1545310995298066856,5,971925,0.921,-1.194,-0.736,2
1545310995416401948,5,972040,0.92,-1.192,-0.736,2
1545310995535169274,5,972156,0.92,-1.186,-0.746,2
1545310995652419232,5,972274,0.921,-1.189,-0.744,2
1545310995771385810,5,972390,0.924,-1.196,-0.738,2
1545310995888999683,5,972506,0.929,-1.209,-0.734,2
