rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags
1545133868520431694,5,155574,0.802,-0.88,-0.58,2
1545133868638187307,5,155690,0.737,-0.822,-0.621,2
1545133868756283441,5,155807,0.68,-0.76,-0.65,2
1545133868874433018,5,155922,0.645,-0.721,-0.66,2
1545133868991876752,5,156038,0.606,-0.679,-0.669,2
1545133869110622979,5,156155,0.585,-0.636,-0.66,2
1545133869230498742,5,156271,0.553,-0.592,-0.661,2
1545133869347806957,5,156387,0.502,-0.553,-0.672,2
1545133869583148289,5,156620,0.433,-0.483,-0.671,2
1545133869701824508,5,156735,0.408,-0.451,-0.667,2
1545133869819820718,5,156851,0.407,-0.426,-0.656,2
1545133869938784292,5,156968,0.405,-0.415,-0.664,2
1545133870056192375,5,157084,0.381,-0.386,-0.661,2
1545133870175538670,5,157199,0.35,-0.358,-0.662,2
1545133870293984603,5,157316,0.318,-0.325,-0.659,2
1545133870410742029,5,157434,0.278,-0.28,-0.647,2
1545133870528077782,5,157550,0.262,-0.259,-0.648,2
1545133870765935013,5,157781,0.241,-0.23,-0.649,2
1545133870883935595,5,157898,0.233,-0.221,-0.649,2
1545133871119496846,5,158129,0.227,-0.217,-0.647,2
1545133871474909909,5,158478,0.222,-0.207,-0.629,2
1545133871593505420,5,158594,0.219,-0.197,-0.604,2
1545133871710868926,5,158711,0.217,-0.203,-0.564,2
1545133871828851132,5,158826,0.215,-0.207,-0.519,2
1545133871946764603,5,158942,0.213,-0.217,-0.482,2
1545133872065768898,5,159058,0.211,-0.229,-0.445,2
1545133872183453743,5,159175,0.209,-0.228,-0.417,2
1545133872301711931,5,159290,0.204,-0.227,-0.39,2
1545133872419829896,5,159407,0.197,-0.227,-0.364,2
1545133872537864069,5,159524,0.19,-0.227,-0.34,2
1545133872655663721,5,159639,0.191,-0.227,-0.314,2
1545133872775913161,5,159755,0.186,-0.228,-0.292,2
1545133872892235363,5,159871,0.183,-0.226,-0.272,2
1545133873010136366,5,159988,0.179,-0.225,-0.254,2
1545133873128041203,5,160103,0.167,-0.222,-0.242,2
1545133873246297242,5,160219,0.163,-0.219,-0.228,2
1545133873364250383,5,160335,0.161,-0.219,-0.21,2
1545133873483345863,5,160452,0.163,-0.218,-0.192,2
1545133873601717961,5,160568,0.163,-0.217,-0.174,2
1545133873720010767,5,160684,0.162,-0.216,-0.156,2
1545133873837397596,5,160801,0.158,-0.214,-0.144,2
