rosbagTimestamp,timestamp_ms,x_m,y_m,z_m,flags
1545136383875394343,167120,0.127,-0.891,-0.169,2
1545136383993118172,167237,0.112,-0.889,-0.168,2
1545136384110910193,167353,0.1,-0.886,-0.164,2
1545136384230215742,167470,0.088,-0.883,-0.161,2
1545136384348772207,167586,0.078,-0.88,-0.16,2
1545136384466468826,167701,0.071,-0.88,-0.162,2
1545136384583975029,167817,0.066,-0.881,-0.167,2
1545136384702917587,167934,0.062,-0.882,-0.171,2
1545136384821509167,168050,0.06,-0.883,-0.173,2
1545136384939631104,168165,0.056,-0.883,-0.173,2
1545136385056971131,168283,0.054,-0.883,-0.173,2
1545136385174973216,168399,0.052,-0.883,-0.173,2
1545136385294764397,168514,0.051,-0.882,-0.174,2
1545136385412529453,168630,0.051,-0.88,-0.176,2
1545136385530458506,168747,0.05,-0.874,-0.179,2
1545136385647756201,168863,0.05,-0.865,-0.183,2
1545136385765645205,168978,0.051,-0.852,-0.185,2
1545136385885026242,169094,0.052,-0.839,-0.188,2
1545136386003117035,169211,0.053,-0.825,-0.192,2
1545136386120982053,169327,0.056,-0.812,-0.195,2
1545136386240003642,169443,0.061,-0.8,-0.202,2
1545136386476895061,169676,0.068,-0.782,-0.212,2
1545136386593723900,169791,0.071,-0.759,-0.215,2
1545136386711856708,169907,0.073,-0.733,-0.214,2
1545136386830915939,170024,0.07,-0.704,-0.207,2
1545136386949570092,170140,0.066,-0.679,-0.198,2
1545136387185389898,170373,0.064,-0.655,-0.193,2
1545136387302841273,170489,0.064,-0.631,-0.193,2
1545136387421895098,170604,0.063,-0.608,-0.194,2
1545136387539892638,170720,0.063,-0.585,-0.195,2
1545136387659369058,170837,0.063,-0.567,-0.194,2
1545136387776046281,170953,0.063,-0.549,-0.194,2
1545136387894326810,171068,0.062,-0.529,-0.195,2
1545136388013044461,171184,0.062,-0.508,-0.194,2
1545136388130815136,171301,0.06,-0.487,-0.196,2
1545136388249464569,171417,0.059,-0.467,-0.193,2
1545136388485816219,171650,0.056,-0.43,-0.189,2
1545136388604476057,171766,0.055,-0.412,-0.185,2
1545136388721676993,171881,0.054,-0.397,-0.181,2
1545136388840039860,171997,0.054,-0.383,-0.178,2
1545136388957773400,172114,0.054,-0.368,-0.177,2
1545136389076860911,172230,0.055,-0.354,-0.177,2
1545136389195156020,172345,0.056,-0.337,-0.177,2
1545136389312981641,172462,0.056,-0.321,-0.174,2
1545136389431106170,172580,0.057,-0.303,-0.173,2
1545136389550802654,172695,0.057,-0.286,-0.169,2
1545136389668319980,172811,0.057,-0.271,-0.165,2
1545136389786221248,172927,0.057,-0.258,-0.163,2
1545136389903847885,173044,0.058,-0.245,-0.158,2
1545136390022446777,173159,0.058,-0.231,-0.153,2
1545136390140812066,173275,0.058,-0.216,-0.149,2
1545136390259199218,173391,0.058,-0.198,-0.145,2
1545136390377145889,173508,0.059,-0.18,-0.138,2
1545136390495144048,173624,0.058,-0.159,-0.134,2
1545136390615496927,173740,0.06,-0.138,-0.128,2
1545136390732473994,173857,0.059,-0.118,-0.124,2
1545136390850594897,173972,0.059,-0.1,-0.119,2
1545136390968681443,174088,0.06,-0.085,-0.115,2
1545136391086651608,174204,0.061,-0.073,-0.113,2
1545136391206226822,174321,0.064,-0.061,-0.112,2
1545136391323749131,174436,0.065,-0.052,-0.112,2
1545136391441113788,174553,0.067,-0.044,-0.11,2
1545136391559626506,174670,0.068,-0.036,-0.108,2
1545136391679627851,174785,0.068,-0.033,-0.105,2
1545136391796653510,174901,0.069,-0.029,-0.103,2
1545136391913781064,175017,0.069,-0.028,-0.101,2
1545136392032534351,175134,0.069,-0.029,-0.101,2
1545136392150644873,175249,0.07,-0.032,-0.099,2
1545136392269200342,175365,0.074,-0.036,-0.097,2
1545136392387891403,175481,0.082,-0.026,-0.099,2
1545136392505172491,175599,0.094,-0.039,-0.087,2
1545136392623141045,175714,0.111,-0.04,-0.086,2
1545136392743680137,175830,0.13,-0.042,-0.079,2
1545136392860695499,175947,0.15,-0.057,-0.075,2
1545136392978717711,176062,0.172,-0.049,-0.085,2
1545136393095489181,176178,0.191,-0.051,-0.09,2
1545136393332833699,176411,0.227,-0.052,-0.1,2
1545136393451605740,176526,0.244,-0.053,-0.099,2
1545136393568630427,176643,0.259,-0.054,-0.096,2
1545136393687631621,176760,0.274,-0.055,-0.097,2
1545136393806161197,176875,0.29,-0.056,-0.099,2
1545136393923988324,176991,0.306,-0.057,-0.103,2
1545136394041590517,177107,0.322,-0.058,-0.108,2
1545136394159663896,177224,0.339,-0.059,-0.112,2
1545136394277621037,177339,0.353,-0.059,-0.116,2
1545136394397133333,177455,0.367,-0.059,-0.119,2
1545136394514839171,177571,0.381,-0.059,-0.119,2
1545136394632828243,177689,0.395,-0.059,-0.12,2
1545136394752219791,177805,0.409,-0.059,-0.118,2
1545136394869894930,177921,0.422,-0.059,-0.119,2
1545136394988221290,178037,0.435,-0.06,-0.12,2
1545136395105831205,178154,0.448,-0.062,-0.121,2
1545136395224045559,178269,0.462,-0.067,-0.121,2
1545136395342269099,178385,0.476,-0.069,-0.121,2
1545136395578873760,178618,0.491,-0.072,-0.122,2
1545136395697624341,178734,0.506,-0.073,-0.126,2
1545136395814928546,178850,0.519,-0.072,-0.127,2
1545136395935042834,178967,0.533,-0.071,-0.124,2
1545136396052104952,179082,0.544,-0.069,-0.122,2
1545136396170113128,179198,0.555,-0.067,-0.115,2
1545136396288032003,179314,0.567,-0.065,-0.108,2
1545136396405814289,179431,0.579,-0.062,-0.097,2
1545136396524564182,179546,0.592,-0.061,-0.091,2
1545136396642901107,179662,0.603,-0.058,-0.085,2
1545136396760584354,179780,0.616,-0.058,-0.078,2
1545136396879186039,179895,0.628,-0.058,-0.063,2
1545136396999013339,180011,0.639,-0.057,-0.05,2
1545136398298143733,181288,0.666,-0.055,-0.042,2
1545136398533972428,181521,0.701,-0.051,-0.045,2
1545136398653032929,181636,0.751,-0.063,-0.097,2
1545136398771275455,181752,0.792,-0.061,-0.112,2
1545136399006900858,181985,0.824,-0.062,-0.12,2
1545136399126583389,182101,0.857,-0.074,-0.144,2
1545136399245322256,182217,0.869,-0.061,-0.106,2
1545136399480438298,182449,0.897,-0.064,-0.1,2
1545136399598733931,182565,0.921,-0.066,-0.098,2
1545136399717160982,182682,0.934,-0.057,-0.076,2
1545136400071783187,183031,0.96,-0.06,-0.08,2
1545136400189041836,183148,0.977,-0.06,-0.074,2
1545136400307906982,183264,0.99,-0.061,-0.076,2
1545136400426162660,183379,0.999,-0.061,-0.073,2
1545136400544170636,183495,0.999,-0.058,-0.062,2
1545136400781859256,183728,0.997,-0.057,-0.059,2
1545136400899093680,183843,0.997,-0.061,-0.056,2
1545136401017033171,183961,0.994,-0.066,-0.04,2
1545136401254479125,184192,0.996,-0.098,-0.053,2
1545136401372792696,184308,0.994,-0.113,-0.053,2
1545136401490290254,184425,0.994,-0.136,-0.074,2
1545136401608195236,184541,0.996,-0.159,-0.09,2
1545136401725916436,184656,0.994,-0.178,-0.099,2
1545136401846299153,184772,0.995,-0.198,-0.112,2
1545136401962745837,184889,0.996,-0.213,-0.118,2
1545136402081667170,185005,0.994,-0.222,-0.123,2
1545136402199418379,185121,0.992,-0.227,-0.126,2
1545136402436235223,185354,0.989,-0.227,-0.134,2
1545136402553835852,185469,0.988,-0.226,-0.134,2
1545136402672558045,185585,0.988,-0.225,-0.138,2
1545136402790724935,185702,0.987,-0.223,-0.138,2
1545136402909602987,185818,0.986,-0.224,-0.134,2
1545136403145725516,186051,0.985,-0.227,-0.123,2
1545136403262921286,186167,0.986,-0.229,-0.124,2
1545136403381283533,186282,0.987,-0.229,-0.127,2
1545136403499840542,186398,0.988,-0.229,-0.132,2
1545136403618160949,186515,1.015,-0.259,-0.13,2
1545136403854206385,186746,1.013,-0.256,-0.129,2
1545136403974212634,186862,1.012,-0.256,-0.127,2
1545136404092078169,186979,1.01,-0.255,-0.126,2
1545136404208988270,187095,0.981,-0.224,-0.125,2
1545136404326930478,187211,0.98,-0.224,-0.124,2
1545136404445614671,187328,0.978,-0.223,-0.123,2
1545136404564788545,187444,0.978,-0.223,-0.131,2
1545136404682914583,187559,0.98,-0.227,-0.144,2
1545136404800269896,187675,1.006,-0.264,-0.145,2
1545136404917877037,187792,1.007,-0.274,-0.156,2
1545136405038066596,187908,1.007,-0.29,-0.161,2
1545136405155431238,188023,1.007,-0.307,-0.165,2
1545136405273304916,188140,0.98,-0.295,-0.178,2
