timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
2525539635,0.072645076,0.21731047,-0.13490139,0.07993748,0.12597336,-0.006740935,0.98878473,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2525571503,-0.041293226,0.1397929,-0.08519135,0.08158588,0.12471709,-0.0059821648,0.9888143,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2525603511,0.12681289,0.5038723,-0.074087776,0.08293197,0.12264539,-0.004509261,0.98896927,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2525635599,-0.04456475,0.0370742,-0.06277188,0.08407169,0.12115058,-0.0035339242,0.98906124,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2525663529,0.054766644,-0.010313477,-0.06009658,0.08485801,0.11943942,-0.0025976857,0.98920506,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2525695602,0.14335324,0.4375457,-0.03809686,0.08566936,0.11710329,-0.0017425569,0.9894163,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2525727526,-0.002914105,-0.09683695,-0.03800171,0.08631246,0.11519163,-0.0014529455,0.9895853,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2525759540,0.1411845,-0.051212236,-0.046385262,0.08679387,0.112950906,-0.0010379635,0.98980194,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2525791660,-0.030966576,0.040497217,-0.023160342,0.08704229,0.11055782,-0.0008540183,0.99005044,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2525823518,0.0155794,0.21491554,0.021402588,0.08711255,0.108798094,-0.0005900253,0.9902394,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2525855514,-0.061222196,0.11965343,-0.0088055935,0.08708841,0.1066276,0.0002613896,0.9904778,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2525884321,-0.11295622,0.22674838,0.02042662,0.08691765,0.10460258,0.0007152634,0.9907084,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2525916365,0.11165235,0.51220757,0.02738893,0.086630136,0.10195979,0.0013817494,0.9910084,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2525948394,-0.04672833,0.0753963,-0.0008087473,0.08635099,0.09906286,0.001919119,0.9913256,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
