timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
2497199227,-0.20528316,0.23928294,0.38726035
2497223905,-0.20669918,0.23805867,0.38506848
2497248064,-0.20669918,0.24173148,0.38506848
2497272029,-0.20811518,0.23928294,0.3861644
2497296039,-0.2123632,0.24295573,0.38506848
2497316986,-0.2123632,0.24418,0.3861644
2497341026,-0.21094719,0.24295573,0.3861644
2497365027,-0.21094719,0.2405072,0.38287663
2497392538,-0.21802722,0.24295573,0.38287663
2497417134,-0.2137792,0.24173148,0.37739703
2497440163,-0.2123632,0.24173148,0.38506848
2497464234,-0.21661122,0.24173148,0.38397256
2497486985,-0.21802722,0.2405072,0.3817807
2497508993,-0.2123632,0.23928294,0.3817807
2497532992,-0.21519521,0.2405072,0.3817807
2497560205,-0.21802722,0.23928294,0.37739703
2497584169,-0.22227524,0.23683442,0.38287663
2497608138,-0.21802722,0.23928294,0.3806848
2497632989,-0.22510727,0.23805867,0.37958887
2497657301,-0.22085923,0.23805867,0.37849295
2497681169,-0.21802722,0.23928294,0.3817807
2497704908,-0.22227524,0.23928294,0.38287663
2497728866,-0.22510727,0.2343859,0.3806848
2497752868,-0.22652328,0.2343859,0.38397256
2497776693,-0.21944323,0.23193738,0.3806848
2497800719,-0.21944323,0.23683442,0.37958887
2497824741,-0.21944323,0.2343859,0.3817807
2497845983,-0.22510727,0.2343859,0.38287663
2497869039,-0.21802722,0.23683442,0.38287663
2497890074,-0.22652328,0.23561016,0.38506848
2497912983,-0.22793928,0.23316163,0.37958887
2497935726,-0.22652328,0.23193738,0.3806848
2497956984,-0.22935529,0.2343859,0.3817807
2497978987,-0.23077129,0.2343859,0.37958887
2498000994,-0.22935529,0.23316163,0.3817807
2498022983,-0.23077129,0.23193738,0.3817807
2498045029,-0.22793928,0.2343859,0.3817807
2498065986,-0.22793928,0.2343859,0.3817807
2498088044,-0.23077129,0.23316163,0.37958887
2498109984,-0.2321873,0.23805867,0.37739703
2498132991,-0.22935529,0.2343859,0.3817807
2498155076,-0.22935529,0.23805867,0.37958887
2498178016,-0.2321873,0.2343859,0.3806848
2498200064,-0.23501931,0.2343859,0.37958887
2498221984,-0.23501931,0.23561016,0.37849295
2498245961,-0.2321873,0.23193738,0.3806848
2498268416,-0.2336033,0.2343859,0.38287663
2498291075,-0.2336033,0.23316163,0.37958887
2498312984,-0.2321873,0.2343859,0.37849295
2498334996,-0.22935529,0.2343859,0.3817807
2498357984,-0.23785132,0.2343859,0.3806848
2498381983,-0.23501931,0.22948885,0.3806848
2498403076,-0.23501931,0.23193738,0.37958887
2498425984,-0.23926733,0.22948885,0.37630108
2498448539,-0.23785132,0.22948885,0.37630108
2498469181,-0.23785132,0.23193738,0.37301332
2498490992,-0.23926733,0.22826459,0.3719174
2498513111,-0.23785132,0.2343859,0.37082145
2498536519,-0.24068333,0.23193738,0.36972553
2498558015,-0.23785132,0.23316163,0.37082145
2498582996,-0.23643531,0.23071311,0.37301332
2498606984,-0.23643531,0.22826459,0.37301332
2498629983,-0.23785132,0.22826459,0.3719174
2498653218,-0.23926733,0.22826459,0.37301332
2498674986,-0.24209936,0.22704034,0.36972553
2498697024,-0.24068333,0.23193738,0.3719174
2498719104,-0.24209936,0.23071311,0.3719174
2498741173,-0.24068333,0.23193738,0.37301332
2498765238,-0.23785132,0.23683442,0.37520516
2498790130,-0.23501931,0.23805867,0.37410924
2498812014,-0.2336033,0.23928294,0.37301332
2498835128,-0.2336033,0.24418,0.37410924
2498858061,-0.22510727,0.24418,0.37739703
2498881315,-0.22935529,0.2539741,0.37410924
2498903099,-0.21802722,0.25274983,0.37410924
2498925984,-0.2137792,0.25274983,0.37410924
2498948025,-0.21094719,0.25519836,0.3686296
2498970994,-0.19961913,0.2576469,0.37630108
2498993313,-0.18829107,0.26131967,0.37739703
2499015143,-0.172715,0.26866522,0.37739703
2499038986,-0.15855491,0.26744097,0.38287663
2499062107,-0.14014682,0.27356228,0.3861644
2499084011,-0.12457074,0.27478653,0.38835627
2499107015,-0.11182667,0.2784593,0.39273995
2499130018,-0.09341858,0.28458065,0.3905481
2499153413,-0.08350653,0.2833564,0.3894522
2499175099,-0.06368242,0.28213212,0.39164403
2499196984,-0.05518638,0.2833564,0.39383587
2499220036,-0.042442314,0.28458065,0.38835627
2499242205,-0.029698249,0.29070196,0.39383587
2499264030,-0.015538176,0.29437473,0.3905481
2499288030,-0.005626124,0.29315048,0.39164403
2499311099,0.005701935,0.29315048,0.38835627
2499332986,0.011365964,0.29682326,0.38726035
2499354983,0.032606076,0.29437473,0.39273995
2499376030,0.036854096,0.29437473,0.38726035
2499400030,0.042518128,0.29315048,0.38726035
2499420984,0.05243018,0.29927176,0.3861644
2499443102,0.059510212,0.29559898,0.38835627
2499466132,0.06375823,0.29315048,0.38835627
2499488984,0.075086296,0.2919262,0.38506848
2499512030,0.08075033,0.28947768,0.3861644
2499536045,0.08924636,0.29315048,0.38397256
2499558894,0.0963264,0.28947768,0.3817807
2499580085,0.10057443,0.29315048,0.38397256
2499601030,0.106238455,0.28947768,0.38287663
2499622032,0.10907047,0.28702918,0.3817807
2499644983,0.11756652,0.29315048,0.3806848
2499667142,0.11898252,0.28947768,0.3806848
2499688984,0.12606256,0.29070196,0.37849295
2499712995,0.1345586,0.29070196,0.38506848
2499733984,0.12747857,0.28702918,0.37958887
2499757063,0.13314259,0.2919262,0.37739703
2499780084,0.14022264,0.28702918,0.37739703
2499802018,0.14163864,0.28947768,0.37520516
2499824357,0.14305465,0.29070196,0.37520516
2499848057,0.14588666,0.28947768,0.37958887
2499869995,0.14022264,0.28825343,0.37301332
2499892103,0.14730267,0.28825343,0.37739703
2499914993,0.14871867,0.29437473,0.37301332
2499936983,0.1515507,0.2858049,0.37520516
2499958983,0.1529667,0.2919262,0.37410924
2499980983,0.16004674,0.2919262,0.37082145
2500004322,0.16429476,0.28947768,0.36972553
2500025986,0.16571076,0.28702918,0.37082145
2500046986,0.16854277,0.28947768,0.36972553
2500070027,0.16712677,0.2919262,0.36972553
2500092430,0.16995879,0.28947768,0.36972553
2500113993,0.17137478,0.29437473,0.36753368
2500136043,0.1756228,0.29437473,0.36643776
2500156986,0.17420681,0.29682326,0.36753368
2500181072,0.17420681,0.29437473,0.36205408
2500205029,0.17703883,0.2919262,0.36424592
2500228358,0.17703883,0.29559898,0.36095816
2500249986,0.17845483,0.29437473,0.36095816
2500274021,0.17703883,0.2980475,0.36424592
2500296066,0.17703883,0.30049604,0.35986224
2500318011,0.17845483,0.30294457,0.36095816
2500341513,0.18128684,0.29682326,0.3576704
2500363011,0.17987084,0.30539307,0.35547853
2500387088,0.18411887,0.30416882,0.36205408
2500410988,0.18128684,0.30539307,0.3576704
2500432983,0.18553486,0.30416882,0.35547853
2500454984,0.18553486,0.30416882,0.3543826
2500478028,0.18411887,0.30539307,0.35328668
2500501213,0.18411887,0.3078416,0.3576704
2500525269,0.18695088,0.3017203,0.35328668
2500547106,0.18836688,0.30661735,0.35547853
2500570025,0.18978289,0.30539307,0.35109484
2500592601,0.19403093,0.3017203,0.348903
2500614018,0.19544692,0.30294457,0.35328668
2500637255,0.19403093,0.30294457,0.34780705
2500658988,0.19403093,0.30539307,0.348903
2500681027,0.20111094,0.30416882,0.348903
2500702983,0.20111094,0.30294457,0.34780705
2500726042,0.19969495,0.3078416,0.35109484
2500747208,0.20252696,0.3078416,0.34780705
2500770986,0.20819098,0.31029013,0.3445193
2500793323,0.20677498,0.31029013,0.34671113
2500816054,0.20535897,0.30661735,0.3445193
2500840006,0.21102299,0.30539307,0.34232745
2500862983,0.21385503,0.30294457,0.34780705
2500886088,0.21102299,0.3078416,0.3412315
2500908020,0.21102299,0.30661735,0.3445193
2500932047,0.21243902,0.30416882,0.34232745
2500956062,0.20960699,0.30416882,0.3456152
2500983597,0.20960699,0.3017203,0.34232745
2501007307,0.21527103,0.30539307,0.34342337
2501031395,0.21385503,0.30416882,0.34342337
2501055482,0.21527103,0.30539307,0.3445193
2501079333,0.21527103,0.30539307,0.34342337
2501103378,0.21385503,0.30294457,0.34232745
2501127360,0.21810304,0.31029013,0.3412315
2501149063,0.21668704,0.30906585,0.34232745
2501176130,0.21527103,0.30539307,0.34013557
2501199796,0.21810304,0.30906585,0.34013557
2501220997,0.21668704,0.30906585,0.33903965
2501248417,0.21668704,0.30906585,0.33903965
2501272165,0.21951905,0.30906585,0.33794373
2501295912,0.21810304,0.30661735,0.3368478
2501317026,0.21951905,0.3078416,0.33903965
2501340984,0.22376706,0.31029013,0.3368478
2501365029,0.22093505,0.30906585,0.34013557
2501388062,0.21668704,0.31151438,0.33794373
2501410104,0.22518307,0.31029013,0.33794373
2501433041,0.22376706,0.3127387,0.33794373
2501454976,0.22376706,0.30906585,0.3368478
2501476024,0.23226312,0.3078416,0.3412315
2501498111,0.2308471,0.30906585,0.3313682
2501520983,0.23509513,0.3078416,0.33356005
2501544025,0.22518307,0.30539307,0.33356005
2501564994,0.2308471,0.3078416,0.33356005
2501586986,0.23367912,0.31029013,0.33246413
2501608983,0.22801508,0.31029013,0.3313682
2501633041,0.2308471,0.3127387,0.32917637
2501656986,0.23651114,0.3127387,0.32588857
2501677986,0.23651114,0.31029013,0.3269845
2501700048,0.24642317,0.30906585,0.32479265
2501721039,0.24925521,0.30906585,0.3226008
2501742028,0.25350323,0.30906585,0.3215049
2501767724,0.26341528,0.3078416,0.3182171
2501791900,0.2690793,0.30539307,0.31712118
2501813984,0.27474332,0.3078416,0.31273746
2501836983,0.2690793,0.3078416,0.31273746
2501858994,0.27474332,0.3078416,0.31164154
2501880986,0.27899134,0.31029013,0.31164154
2501903104,0.27474332,0.30661735,0.31054562
2501925984,0.28040734,0.31029013,0.30835378
2501948434,0.28323936,0.3078416,0.3039701
2501971109,0.2860714,0.3078416,0.30068234
2501992987,0.2917354,0.31029013,0.3039701
2502013026,0.29598346,0.31151438,0.29739454
2502036339,0.29881546,0.3078416,0.29958642
2502057984,0.30306348,0.30906585,0.29301086
2502078984,0.30306348,0.31151438,0.29629862
2502101983,0.3073115,0.30906585,0.30068234
2502125986,0.3002315,0.31151438,0.29739454
2502150027,0.3002315,0.30661735,0.3039701
2502173994,0.2917354,0.30294457,0.30835378
2502196426,0.29031938,0.30661735,0.3094497
2502218039,0.2846554,0.3127387,0.31383342
2502240034,0.27757534,0.3078416,0.31273746
2502262026,0.27899134,0.30539307,0.31712118
2502284400,0.27474332,0.30906585,0.31712118
2502305983,0.27474332,0.3127387,0.31492934
2502328538,0.26483127,0.31029013,0.31602526
2502349987,0.27191132,0.3151872,0.31492934
2502370986,0.2690793,0.31151438,0.31931302
2502392606,0.26483127,0.3151872,0.31712118
2502414551,0.27049533,0.3127387,0.31492934
2502437282,0.2676633,0.31396294,0.31492934
2502461986,0.26341528,0.31641147,0.31383342
2502486027,0.2676633,0.3127387,0.31712118
2502509135,0.2690793,0.31641147,0.31164154
2502531101,0.27332732,0.3151872,0.31602526
2502555144,0.27757534,0.31763572,0.3094497
2502582921,0.27615935,0.3127387,0.31164154
2502606839,0.27615935,0.31763572,0.30506602
2502630914,0.27757534,0.3127387,0.30616194
2502654788,0.27899134,0.31151438,0.30506602
2502678749,0.28323936,0.31763572,0.30287418
2502702759,0.28040734,0.3127387,0.30506602
2502727262,0.2874874,0.3127387,0.3094497
2502751341,0.28323936,0.3127387,0.30287418
2502775384,0.28323936,0.31029013,0.30725786
2502799317,0.2860714,0.31396294,0.30506602
2502824022,0.28323936,0.31763572,0.3094497
2502847305,0.28890342,0.31151438,0.30725786
2502871683,0.28323936,0.31886,0.30725786
2502895394,0.2860714,0.3127387,0.30287418
2502919450,0.28182337,0.3127387,0.30506602
2502943243,0.28040734,0.3151872,0.30177826
2502967344,0.28323936,0.31641147,0.30068234
2502991290,0.28323936,0.31641147,0.3039701
2503015321,0.27899134,0.31886,0.30616194
2503039311,0.27757534,0.31641147,0.30725786
2503063335,0.27615935,0.32008424,0.30506602
2503088418,0.27191132,0.31641147,0.30725786
2503112260,0.27191132,0.3213085,0.30616194
2503136259,0.26483127,0.3213085,0.30725786
2503160052,0.2676633,0.32253277,0.31164154
2503184018,0.26058325,0.31886,0.3094497
2503207812,0.25633523,0.32008424,0.31492934
2503232088,0.25916725,0.32008424,0.31383342
2503256059,0.25350323,0.32375702,0.31054562
2503279916,0.25633523,0.32498127,0.31273746
2503304350,0.2520872,0.32987833,0.3094497
2503328339,0.25633523,0.32987833,0.31054562
2503352217,0.25350323,0.33477536,0.30287418
2503375937,0.2506712,0.3335511,0.30287418
2503400115,0.25633523,0.3335511,0.30068234
2503424713,0.25491923,0.34089667,0.29958642
2503448034,0.26058325,0.33967242,0.29410678
2503472210,0.26199925,0.34212095,0.28972307
2503495895,0.26483127,0.34456947,0.29301086
2503518049,0.26483127,0.34824228,0.2864353
2503541994,0.27474332,0.34579375,0.2864353
2503569605,0.27332732,0.34946653,0.28095567
2503593288,0.27191132,0.35069078,0.27876383
2503617741,0.28323936,0.347018,0.27438015
2503640866,0.28890342,0.34456947,0.2721883
2503661995,0.2931514,0.34946653,0.2689005
2503686059,0.29739946,0.34089667,0.26342088
2503709984,0.3002315,0.33844817,0.2645168
2503732992,0.31297553,0.33844817,0.2678046
2503755114,0.31155953,0.3372239,0.26561275
2503777029,0.32005554,0.3372239,0.26232496
2503798071,0.3285516,0.3335511,0.26342088
2503819141,0.33421564,0.3274298,0.2590372
2503841983,0.33846366,0.32865408,0.25355756
2503864984,0.3497917,0.31886,0.2590372
2503886983,0.35403973,0.31641147,0.25794128
2503909027,0.35970375,0.31151438,0.2502698
2503929993,0.37244785,0.31151438,0.24369426
2503952013,0.3823599,0.30906585,0.24369426
2503974984,0.39510393,0.30294457,0.23273501
2503996983,0.40218398,0.29437473,0.22944723
2504020983,0.40784803,0.28702918,0.22944723
2504044337,0.41917607,0.27478653,0.22944723
2504068457,0.4234241,0.2637682,0.22506355
2504092390,0.43192014,0.2539741,0.22506355
2504114030,0.44041622,0.24418,0.22506355
2504136030,0.45174426,0.2343859,0.22725539
2504157983,0.45457625,0.21847048,0.22835131
2504180511,0.4644883,0.20377934,0.22944723
2504204480,0.47298434,0.19276099,0.22944723
2504225987,0.4772324,0.17806984,0.23273501
2504248081,0.4772324,0.16460297,0.23492685
2504269984,0.48431242,0.14623903,0.23711872
2504293355,0.49422446,0.1278751,0.24150242
2504314992,0.49280846,0.12052954,0.24150242
2504338018,0.48997644,0.1021656,0.24917388
2504361067,0.48997644,0.08747446,0.25246164
2504382065,0.49280846,0.07523184,0.25355756
2504406026,0.49280846,0.054419387,0.26232496
2504426984,0.48856044,0.040952507,0.26670867
2504448983,0.48856044,0.02993415,0.2678046
2504469983,0.48856044,0.010345957,0.2721883
2504491075,0.48572844,0.0005518619,0.27438015
2504514984,0.4758164,-0.015363543,0.27876383
2504536994,0.46873632,-0.027606163,0.28424343
2504557994,0.46732032,-0.039848782,0.2919149
2504582031,0.4644883,-0.05821271,0.29739454
2504606591,0.45457625,-0.070455335,0.29629862
2504629984,0.44608024,-0.09126778,0.30177826
2504653616,0.4446642,-0.1035104,0.29958642
2504675099,0.43192014,-0.115753025,0.30725786
2504698015,0.4305041,-0.13411695,0.3094497
2504720065,0.4205921,-0.14880809,0.30506602
2504742040,0.41068006,-0.16594775,0.31054562
2504764042,0.39935195,-0.17941464,0.31273746
2504788055,0.39085594,-0.19777858,0.31492934
2504812022,0.37811187,-0.2100212,0.31602526
2504836011,0.36961582,-0.23083365,0.3226008
2504860014,0.35262373,-0.23817922,0.3226008
2504884103,0.33704767,-0.24919759,0.32479265
2504911135,0.31863955,-0.26266447,0.33356005
2504935564,0.3058955,-0.2736828,0.3368478
2504959580,0.28890342,-0.2847012,0.33794373
2504983461,0.27049533,-0.29449528,0.34232745
2505007528,0.24925521,-0.29816806,0.3445193
2505031280,0.23509513,-0.30796215,0.34342337
2505055317,0.22376706,-0.32142904,0.34671113
2505080059,0.20535897,-0.32999888,0.3456152
2505103910,0.18695088,-0.33979297,0.3445193
2505124984,0.1727908,-0.34469,0.34232745
2505152692,0.1557987,-0.35693264,0.3445193
2505176240,0.14022264,-0.35693264,0.34671113
2505200101,0.12039853,-0.36305395,0.3445193
2505224209,0.103406444,-0.36795098,0.3456152
2505248125,0.08924636,-0.36550245,0.348903
2505272055,0.07083827,-0.36672673,0.348903
2505296365,0.059510212,-0.36795098,0.35547853
2505320351,0.03543809,-0.36672673,0.35657445
2505344267,0.02552604,-0.36182967,0.35986224
2505368040,3.7905713e-05,-0.3642782,0.36424592
2505392045,-0.0141221685,-0.35570836,0.3719174
2505413027,-0.03394627,-0.35081133,0.37082145
2505437063,-0.052354366,-0.34101722,0.37520516
2505462005,-0.0778425,-0.33734444,0.37630108
2505485986,-0.09058656,-0.33367166,0.37958887
2505510026,-0.106162645,-0.32999888,0.37739703
2505536941,-0.12740275,-0.31898052,0.3817807
2505560886,-0.14297883,-0.31408346,0.3861644
2505582037,-0.1543069,-0.30796215,0.38506848
2505606026,-0.16280293,-0.30551362,0.38506848
2505632707,-0.17696302,-0.29449528,0.38726035
2505656848,-0.18404305,-0.2847012,0.38835627
2505681074,-0.18687508,-0.27857986,0.39383587
2505705182,-0.1925391,-0.26878577,0.39931548
2505729506,-0.20669918,-0.2577674,0.39931548
2505753009,-0.21519521,-0.24430053,0.4047951
2505776837,-0.21802722,-0.22716086,0.40698698
2505800845,-0.22369125,-0.21246971,0.4124666
2505825353,-0.2321873,-0.1965543,0.41575438
2505848710,-0.24351536,-0.17696612,0.4168503
2505870026,-0.2548434,-0.15492941,0.41465843
2505893818,-0.26758748,-0.139014,0.4168503
2505917715,-0.28033155,-0.11820155,0.4135625
2505942049,-0.29307562,-0.097389095,0.4080829
2505965738,-0.3058197,-0.07535238,0.4047951
2505989737,-0.31856373,-0.05821271,0.39931548
2506013544,-0.3270598,-0.039848782,0.40041143
2506035110,-0.33130783,-0.01903633,0.39931548
2506058037,-0.33555585,0.0005518619,0.3949318
2506080003,-0.33130783,0.01157022,0.3949318
2506101986,-0.3298918,0.025037102,0.39383587
2506124994,-0.32281178,0.03727972,0.3960277
2506148359,-0.3143157,0.045849554,0.40150735
2506170026,-0.3058197,0.05564365,0.41027474
2506192024,-0.29449162,0.056867912,0.4080829
2506213986,-0.28174755,0.0605407,0.41465843
2506237984,-0.2732515,0.06298922,0.42013806
2506260520,-0.26050746,0.06543775,0.42013806
2506282983,-0.2505954,0.06421348,0.42561767
2506305323,-0.24068333,0.06543775,0.43767285
2506329321,-0.22793928,0.06421348,0.43328917
2506353229,-0.22369125,0.07278332,0.435481
2506378813,-0.22085923,0.08869873,0.435481
2506402562,-0.22085923,0.11685675,0.42561767
2506427201,-0.21944323,0.1474633,0.41794622
2506450577,-0.2137792,0.1829669,0.40589106
2506474636,-0.20669918,0.22214328,0.3905481
2506498476,-0.19678712,0.2637682,0.37520516
2506522661,-0.18970709,0.30416882,0.35328668
2506546462,-0.18404305,0.3372239,0.3313682
2506570532,-0.175547,0.36415765,0.30616194
2506594545,-0.16846696,0.3764003,0.29849046
2506619291,-0.15855491,0.38497013,0.2820516
2506643700,-0.15005887,0.38497013,0.28424343
2506667548,-0.14297883,0.38619438,0.29410678
2506691365,-0.13306679,0.3764003,0.30177826
2506715458,-0.118906714,0.36660618,0.31492934
2506739422,-0.10757865,0.36170915,0.32479265
2506763413,-0.10049861,0.3531393,0.33356005
2506787100,-0.08492254,0.34456947,0.34342337
2506811337,-0.075010486,0.34089667,0.34780705
2506835142,-0.067930445,0.33477536,0.34999892
2506859015,-0.05660239,0.33232686,0.35547853
2506883266,-0.052354366,0.33232686,0.3543826
2506907556,-0.042442314,0.33232686,0.36095816
2506931534,-0.03819429,0.32620555,0.35876632
2506955363,-0.029698249,0.3274298,0.3576704
2506979291,-0.024034219,0.32498127,0.35876632
2507003332,-0.015538176,0.32987833,0.36205408
2507027372,-0.005626124,0.3274298,0.36095816
2507049032,0.001453913,0.32375702,0.36205408
2507073092,0.009949957,0.32620555,0.36315
2507100144,0.022694021,0.32375702,0.36534184
2507124149,0.031190068,0.32253277,0.36315
2507148327,0.04110212,0.3213085,0.36424592
2507172354,0.04959816,0.31763572,0.36534184
2507196058,0.059510212,0.30906585,0.3686296
2507220171,0.065174244,0.30661735,0.37082145
2507244223,0.068006255,0.30661735,0.3719174
2507268082,0.07083827,0.30416882,0.3719174
2507289072,0.075086296,0.30049604,0.3719174
2507316506,0.07225428,0.29927176,0.37410924
2507340467,0.07225428,0.29682326,0.3817807
2507364565,0.065174244,0.29315048,0.3817807
2507388177,0.068006255,0.28825343,0.38287663
2507412225,0.068006255,0.28825343,0.3861644
2507437313,0.06942227,0.28458065,0.38397256
2507460813,0.07083827,0.2833564,0.38835627
2507484888,0.07367029,0.28947768,0.38726035
2507508945,0.077918306,0.28702918,0.3894522
2507529086,0.08075033,0.2858049,0.3894522
2507550986,0.08641435,0.2833564,0.3894522
2507572996,0.0963264,0.2833564,0.3905481
2507595537,0.10057443,0.27601078,0.3894522
2507618026,0.10765447,0.27478653,0.3905481
2507640994,0.116150506,0.27111375,0.38835627
2507662987,0.12323054,0.27111375,0.38835627
2507684107,0.1317266,0.27111375,0.38287663
2507708995,0.1317266,0.27356228,0.38835627
2507730027,0.1317266,0.27478653,0.38506848
2507752028,0.13880663,0.27723506,0.38287663
2507773994,0.13880663,0.27968356,0.38506848
2507796018,0.14163864,0.28090787,0.3806848
2507817992,0.14022264,0.28090787,0.37739703
2507840097,0.14588666,0.2833564,0.37849295
2507861029,0.14305465,0.2833564,0.37849295
2507884983,0.13314259,0.27968356,0.37630108
2507909027,0.13739061,0.28213212,0.37958887
2507929984,0.13880663,0.28213212,0.37849295
2507953987,0.13597462,0.28090787,0.3806848
2507976046,0.1317266,0.27723506,0.3806848
2507997984,0.1345586,0.2784593,0.3817807
2508021983,0.1317266,0.27968356,0.3817807
2508044382,0.1345586,0.2784593,0.3817807
2508066029,0.12889458,0.27968356,0.3817807
2508088013,0.1317266,0.2784593,0.38287663
2508109987,0.12747857,0.2833564,0.38287663
2508132440,0.12889458,0.28213212,0.38397256
2508154081,0.12889458,0.27968356,0.38287663
2508176026,0.12464655,0.27968356,0.3817807
2508197984,0.12606256,0.28090787,0.38397256
2508218984,0.121814534,0.28213212,0.3817807
2508240512,0.121814534,0.28702918,0.38287663
2508262831,0.121814534,0.2833564,0.37958887
2508285737,0.121814534,0.2858049,0.37958887
2508309983,0.11898252,0.2858049,0.38287663
2508334027,0.11756652,0.2858049,0.38287663
2508355089,0.11898252,0.28947768,0.38397256
2508378028,0.11898252,0.2833564,0.3817807
2508400992,0.116150506,0.28458065,0.3817807
2508422494,0.1147345,0.27968356,0.38287663
2508445501,0.113318495,0.28213212,0.38287663
2508469283,0.11190248,0.28090787,0.38726035
2508491083,0.11048648,0.27968356,0.38397256
2508515117,0.10765447,0.2784593,0.38835627
2508538984,0.106238455,0.27723506,0.38835627
2508561064,0.10765447,0.2784593,0.38726035
2508582983,0.10765447,0.27723506,0.39273995
2508606103,0.103406444,0.2784593,0.3905481
2508630771,0.10482245,0.27723506,0.3905481
2508654440,0.10482245,0.27601078,0.38835627
2508676068,0.106238455,0.27478653,0.38726035
2508699021,0.11048648,0.2784593,0.38726035
2508722024,0.10765447,0.27601078,0.38397256
2508742984,0.11756652,0.27601078,0.3905481
2508766210,0.11756652,0.27723506,0.38726035
2508788056,0.12747857,0.27111375,0.38726035
2508812087,0.12889458,0.2662167,0.38835627
2508835098,0.1345586,0.26499245,0.39273995
2508858068,0.13880663,0.2600954,0.38835627
2508878093,0.14588666,0.26131967,0.3894522
2508900053,0.1515507,0.2564226,0.39273995
2508923017,0.1543827,0.2539741,0.39164403
2508945344,0.16429476,0.25152558,0.39164403
2508967018,0.16995879,0.25519836,0.38835627
2508992024,0.17703883,0.24907704,0.38835627
2509016070,0.18128684,0.24785277,0.38726035
2509036984,0.18695088,0.2539741,0.38835627
2509058984,0.18553486,0.2503013,0.3861644
2509080984,0.19544692,0.25274983,0.3861644
2509104024,0.19827893,0.2503013,0.38506848
2509125027,0.19969495,0.24418,0.38397256
2509147145,0.20252696,0.24540426,0.3817807
2509169042,0.20677498,0.2405072,0.3817807
2509192056,0.20677498,0.24173148,0.38506848
2509215926,0.20819098,0.2405072,0.38726035
2509238995,0.20960699,0.23928294,0.38287663
2509260995,0.20960699,0.23805867,0.3861644
2509283135,0.20677498,0.2343859,0.38835627
2509306159,0.20819098,0.23561016,0.38835627
2509328062,0.20535897,0.23683442,0.3894522
2509350810,0.20535897,0.23561016,0.38835627
2509373072,0.20819098,0.22948885,0.38835627
2509395014,0.20252696,0.23071311,0.39164403
2509417015,0.20960699,0.23071311,0.39383587
2509441083,0.20677498,0.22581607,0.3905481
2509464984,0.20394295,0.22214328,0.3949318
2509488983,0.20394295,0.22091901,0.3905481
2509511733,0.20960699,0.22214328,0.39164403
2509534016,0.21243902,0.21969475,0.39273995
2509556056,0.21102299,0.22214328,0.39383587
2509576984,0.20819098,0.22091901,0.39712363
2509597983,0.20677498,0.21969475,0.39383587
2509620086,0.20677498,0.22214328,0.39383587
2509640984,0.20677498,0.21969475,0.39931548
2509662035,0.21102299,0.21969475,0.3949318
2509686027,0.20394295,0.22336753,0.3960277
2509708056,0.20677498,0.21847048,0.39383587
2509729018,0.20535897,0.22214328,0.3949318
2509751099,0.20394295,0.21724623,0.3960277
2509774026,0.20252696,0.21847048,0.39712363
2509796994,0.19969495,0.22336753,0.3960277
2509822132,0.19827893,0.22459179,0.3949318
2509844995,0.20252696,0.21969475,0.39931548
2509868418,0.19969495,0.21847048,0.39931548
2509889983,0.19969495,0.21847048,0.40041143
2509912014,0.20111094,0.21602197,0.39931548
2509933994,0.20252696,0.21847048,0.39712363
2509956409,0.20252696,0.21724623,0.39821956
2509978037,0.20394295,0.21724623,0.39821956
2510000018,0.20111094,0.21602197,0.3949318
2510021173,0.20111094,0.21357344,0.39931548
2510044984,0.20111094,0.2147977,0.39712363
2510065995,0.20111094,0.21969475,0.39712363
2510088057,0.20677498,0.2147977,0.39821956
2510108984,0.20535897,0.21602197,0.3960277
2510132984,0.20535897,0.21847048,0.39931548
2510156447,0.20394295,0.21602197,0.39931548
2510177994,0.20819098,0.21969475,0.39821956
2510200532,0.20535897,0.21724623,0.39821956
2510221983,0.20394295,0.21724623,0.39931548
2510246984,0.19969495,0.21969475,0.39821956
2510269983,0.20252696,0.22091901,0.39712363
2510294435,0.20252696,0.21724623,0.39821956
2510317155,0.20677498,0.21602197,0.39712363
2510341257,0.20819098,0.21847048,0.39383587
2510366476,0.20535897,0.22091901,0.3949318
2510390418,0.20252696,0.21847048,0.3949318
2510414438,0.20111094,0.22091901,0.3949318
2510438324,0.20960699,0.22091901,0.3960277
2510462582,0.20677498,0.22091901,0.39383587
2510486469,0.21385503,0.21969475,0.39164403
2510510422,0.20960699,0.22214328,0.39164403
2510534320,0.21527103,0.22704034,0.3905481
2510559518,0.21527103,0.22581607,0.39273995
2510583335,0.21243902,0.22214328,0.3949318
2510607350,0.21527103,0.22336753,0.39164403
2510631228,0.21385503,0.22214328,0.39383587
2510655228,0.21527103,0.22336753,0.39273995
2510679110,0.21243902,0.22459179,0.39383587
2510703359,0.22376706,0.22336753,0.38835627
2510727115,0.21527103,0.22826459,0.38835627
2510751375,0.21385503,0.22704034,0.3905481
2510775307,0.21385503,0.22704034,0.39164403
2510799656,0.21810304,0.22826459,0.39273995
2510823454,0.21810304,0.22091901,0.3861644
2510847338,0.22093505,0.22826459,0.38835627
2510871478,0.21810304,0.22826459,0.38726035
2510895304,0.21951905,0.22704034,0.3905481
2510919318,0.22093505,0.22948885,0.38397256
2510943391,0.22235106,0.22826459,0.38726035
