timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
2502692185,0.014797373,-0.2330923,-0.036304772,0.0,0.0,-0.51330394
2502720995,-0.007256449,-0.1914042,-0.03722758,0.0,0.0,-0.51894844
2502752997,-0.10818208,-0.17845128,-0.039488643,0.0,0.0,-0.52522415
2502784985,-0.052224386,-0.19404969,-0.039688136,0.0,0.0,-0.5261554
2502816992,-0.025036871,-0.21002634,-0.038554937,0.0,0.0,-0.52616674
2502848982,-0.017061366,-0.21430162,-0.038776897,0.0,0.0,-0.5284488
2502880992,0.024423704,-0.26100126,-0.036846247,0.0,0.0,-0.5277308
2502912987,0.006122493,-0.1926068,-0.03787183,0.0,0.0,-0.5293979
2502944992,-0.03585362,-0.119287595,-0.03992367,0.0,0.0,-0.52841824
2502972991,-0.059908252,0.020172853,-0.042869207,0.0,0.0,-0.52138066
2503004979,-0.00018815609,0.0062479153,-0.042446237,0.0,0.0,-0.52025646
2503036982,-0.02641746,-0.0062186914,-0.04200047,0.0,0.0,-0.5211124
2503068983,-0.064546645,0.057520084,-0.0437119,0.0,0.0,-0.52200794
2503101791,-0.063153505,0.06558016,-0.045183744,0.0,0.0,-0.5155677
2503133758,-0.091166005,0.0025527684,-0.04486968,0.0,0.0,-0.5075321
2503165797,-0.13048707,0.08226192,0.0027749622,0.0,0.0,-0.5015108
2503197758,0.01672027,0.028786208,0.07803914,0.0,0.0,-0.49669224
2503229761,0.13786536,-0.055899687,0.15188307,0.0,0.0,-0.49347508
2503261793,0.30465898,0.048661135,0.23318216,0.0,0.0,-0.49211103
2503293760,0.29097074,-0.14483264,0.25049978,0.0,0.0,-0.49129993
2503325780,0.35082155,0.0658221,0.30101356,0.0,0.0,-0.49588647
2503357778,0.24881439,-0.022057187,0.33253968,0.0,0.0,-0.4900299
2503389759,0.2867788,-0.06131277,0.37544882,0.0,0.0,-0.4881153
2503421818,0.24571277,-0.030972239,0.42896926,0.0,0.0,-0.48777723
2503453778,0.33093095,-0.08301551,0.6296856,0.0,0.0,-0.49532968
2503485777,0.23870188,-0.0470211,0.6988694,0.0,0.0,-0.4903399
2503518589,0.26681232,-0.21010247,0.7638495,0.0,0.0,-0.48612133
2503550585,0.25697204,-0.12158917,0.79387516,0.0,0.0,-0.4754824
2503578589,0.2666357,-0.1434111,0.858902,0.0,0.0,-0.47183442
2503610583,0.09353788,-0.24758348,0.87971234,0.0,0.0,-0.46567115
2503642580,0.08182493,-0.21429743,0.94601506,0.0,0.0,-0.45945066
2503674581,0.07087448,-0.291143,0.979233,0.0,0.0,-0.456258
2503706598,0.06635153,-0.15676832,0.9941375,0.0,0.0,-0.45599863
2503738563,0.1945738,-0.21939056,1.0670002,0.0,0.0,-0.45832264
2503770580,0.07430413,-0.26219338,1.0864191,0.0,0.0,-0.45433646
2503802592,0.10750672,-0.37234074,1.1891203,0.0,0.0,-0.43670312
2503830588,0.08757028,-0.448664,1.2996639,0.0,0.0,-0.41854605
2503862578,0.15488297,-0.63603675,1.4367669,0.0,0.0,-0.388219
2503895393,0.17755583,-0.8476931,1.608526,0.0,0.0,-0.3708295
2503927391,0.2112239,-0.5646086,1.6992065,0.0,0.0,-0.36950856
2503959399,0.06281757,-0.40981922,1.69649,0.0,0.0,-0.37395576
2503991402,-0.05725366,-0.3091798,1.6948531,0.0,0.0,-0.3816761
2504019403,-0.29611605,-0.25903004,1.7128056,0.0,0.0,-0.3870645
2504051388,-0.10322589,-0.19622141,1.8384278,0.0,0.0,-0.37724409
2504083398,-0.26402867,-0.24657959,1.878644,0.0,0.0,-0.36943778
2504115372,-0.21554804,-0.14501946,1.9362308,0.0,0.0,-0.36321095
2504147364,-0.25644815,-0.07608348,1.9741087,0.0,0.0,-0.3708381
2504179375,-0.09734213,0.033497326,1.9994677,0.0,0.0,-0.37378865
2504211370,-0.22379774,0.16363272,2.002762,0.0,0.0,-0.38004962
2504243357,0.048214257,0.09439097,2.005181,0.0,0.0,-0.38460162
2504275367,-0.24373281,0.15098773,2.01752,0.0,0.0,-0.39586934
2504308195,-0.021678388,0.23730752,2.0300424,0.0,0.0,-0.3994492
2504340199,-0.055344522,0.3397687,2.0451636,0.0,0.0,-0.40414396
2504372168,-0.059825063,0.2624576,2.054353,0.0,0.0,-0.40856248
2504404196,-0.030069888,0.24862711,2.0616193,0.0,0.0,-0.40912622
2504436204,-0.08088362,0.2584719,2.0742724,0.0,0.0,-0.4121055
2504468189,-0.11203408,0.070623845,2.0762312,0.0,0.0,-0.41162398
2504500201,-0.23701781,0.0110237,2.0869908,0.0,0.0,-0.40945226
2504532245,-0.332555,0.081863135,2.0943952,0.0,0.0,-0.4062688
2504564197,-0.22524667,0.0636498,2.0943952,0.0,0.0,-0.4000849
2504596200,-0.32123548,0.01807201,2.0943952,0.0,0.0,-0.40033
2504628249,-0.44137162,0.049316972,2.0943952,0.0,0.0,-0.39990252
2504660203,-0.4194656,-0.0129188895,2.0943952,0.0,0.0,-0.39189163
2504692983,-0.4199512,-0.060540408,2.0943952,0.0,0.0,-0.3899626
2504724983,-0.41459042,0.07140905,2.0943952,0.0,0.0,-0.38777962
2504756995,-0.5366547,0.13271895,2.0943952,0.0,0.0,-0.38600314
2504788990,-0.4349975,0.16688058,2.0943952,0.0,0.0,-0.38605052
2504821049,-0.34946638,0.23026186,2.0943952,0.0,0.0,-0.38578695
2504852977,-0.4188606,0.33292425,2.0943952,0.0,0.0,-0.38637447
2504884995,-0.3916564,0.24172622,2.0943952,0.0,0.0,-0.38981953
2504916983,-0.3941551,0.2519036,2.0943952,0.0,0.0,-0.3904997
2504948980,-0.3352907,0.23599309,2.0943952,0.0,0.0,-0.38895947
2504981045,-0.33846897,0.26365012,2.0943952,0.0,0.0,-0.37924528
2505012977,-0.3957254,0.34830648,2.0943952,0.0,0.0,-0.37570527
2505044989,-0.34521013,0.30104256,2.0943952,0.0,0.0,-0.36850345
2505073759,-0.13233232,0.34307063,2.0943952,0.0,0.0,-0.35982803
2505105759,-0.13915086,0.42819148,2.0943952,0.0,0.0,-0.3527454
2505137762,-0.036446154,0.3649795,2.0943952,0.0,0.0,-0.34835148
2505169764,0.112830676,0.48545092,2.0943952,0.0,0.0,-0.3442288
2505201796,0.19005764,0.49227464,2.0943952,0.0,0.0,-0.34192848
2505233762,0.37059426,0.5875346,2.0943952,0.0,0.0,-0.33761394
2505261799,0.28807336,0.64349663,2.0943952,0.0,0.0,-0.33404484
2505293786,0.28784692,0.66591805,2.0943952,0.0,0.0,-0.3311872
2505325782,0.37214643,0.74246335,2.0943952,0.0,0.0,-0.32519594
2505357782,0.26453963,0.7887524,2.0943952,0.0,0.0,-0.31964022
2505389778,0.2498403,0.8599721,2.0943952,0.0,0.0,-0.31415722
2505421813,0.21412985,0.71639335,2.0943952,0.0,0.0,-0.31001925
2505453784,0.17711052,0.72372675,2.0943952,0.0,0.0,-0.30639163
2505482587,0.26171222,0.5899924,2.0943952,0.0,0.0,-0.30867395
2505514587,0.27616146,0.50972104,2.0943952,0.0,0.0,-0.31278297
2505546583,0.29870033,0.4467961,2.0943952,0.0,0.0,-0.31561047
2505578587,0.4586358,0.51388,2.0943952,0.0,0.0,-0.31501743
2505610585,0.5333353,0.6566938,2.0943952,0.0,0.0,-0.31533247
2505642561,0.7163233,0.68063533,2.0943952,0.0,0.0,-0.31601247
2505674586,0.7288159,0.75489724,2.0943952,0.0,0.0,-0.31538874
2505702584,1.0615348,0.8280556,2.0943952,0.0,0.0,-0.3179299
2505734602,0.84848243,1.0838237,2.0943952,0.0,0.0,-0.3187657
2505762595,1.0516644,1.0055482,2.0943952,0.0,0.0,-0.31804678
2505794596,0.92160255,1.2211999,2.0943952,0.0,0.0,-0.31576225
2505826590,0.923175,1.1681001,2.0943952,0.0,0.0,-0.30711553
2505859396,0.9691061,1.2477778,2.0943952,0.0,0.0,-0.3041922
2505891377,0.82171035,1.2493665,2.0943952,0.0,0.0,-0.3029166
2505923382,0.5596057,0.80407923,2.0943952,0.0,0.0,-0.29269636
2505951406,0.6271462,0.5906577,2.0943952,0.0,0.0,-0.29637098
2505983383,0.3668696,0.39561832,2.0943952,0.0,0.0,-0.30105773
2506015385,0.05964771,0.006980197,2.0943952,0.0,0.0,-0.29733992
2506047386,0.084533244,0.03650917,2.0943952,0.0,0.0,-0.30150932
2506079386,-0.1854086,-0.104015306,2.0943952,0.0,0.0,-0.3078027
2506111383,-0.1799351,-0.20502584,2.0943952,0.0,0.0,-0.3132929
2506143367,-0.30457753,-0.051634002,2.0943952,0.0,0.0,-0.32155105
2506175362,-0.0800022,-0.122573495,2.0943952,0.0,0.0,-0.32792777
2506203357,0.04358831,0.006556336,2.0943952,0.0,0.0,-0.32887763
2506235366,0.11497575,0.10318144,2.0943952,0.0,0.0,-0.32919368
2506268199,0.16303404,0.40565288,2.0943952,0.0,0.0,-0.326878
2506300192,3.747865,1.0643181,2.0943952,0.0,0.0,-0.34431803
2506332191,3.8397243,1.2062182,2.0943952,0.0,0.0,-0.3413043
2506364191,3.8397243,0.94966877,2.0645802,0.0,0.0,-0.3263066
2506396203,3.8397243,0.88563657,2.0267417,0.0,0.0,-0.3197158
2506424262,3.6252863,0.6889211,2.0001798,0.0,0.0,-0.30794677
2506456185,3.2415907,0.5941855,1.9479784,0.0,0.0,-0.3091271
2506488194,2.3014174,0.5508178,1.9137863,0.0,0.0,-0.31791174
2506520193,1.1265787,0.49836987,1.8631463,0.0,0.0,-0.32842994
2506552185,0.24617709,0.5496713,1.7910386,0.0,0.0,-0.35148865
2506584188,-0.41421416,0.20864621,1.7644775,0.0,0.0,-0.37104672
2506616190,-0.8117842,0.06905991,1.5118792,0.0,0.0,-0.38329807
2506648980,-0.87943983,0.049332708,1.4480335,0.0,0.0,-0.39612573
2506680977,-0.84931797,0.045320064,1.4137229,0.0,0.0,-0.40820113
2506713049,-0.74154776,-0.086242825,1.4263612,0.0,0.0,-0.4158281
2506744977,-0.53690135,0.016893297,1.4526561,0.0,0.0,-0.4152633
2506776979,-0.4829515,-0.14154328,1.4978516,0.0,0.0,-0.40831453
2506809001,-0.33019254,0.01746165,1.5781106,0.0,0.0,-0.39822656
2506840983,-0.26980588,-0.11335634,1.6260728,0.0,0.0,-0.38900355
2506872983,-0.1277159,-0.00074819475,1.6644907,0.0,0.0,-0.3790714
2506904987,-0.12556757,-0.15452604,1.7046716,0.0,0.0,-0.3655799
2506936977,-0.1950896,-0.14404117,1.7169474,0.0,0.0,-0.35438028
2506968995,-0.037139833,-0.29000473,1.7297382,0.0,0.0,-0.3425684
2507000979,-0.12212813,-0.105721615,1.729801,0.0,0.0,-0.3302845
2507033756,-0.12883891,-0.32536903,1.7256781,0.0,0.0,-0.31922394
2507065755,-0.21647799,-0.07780498,1.7246438,0.0,0.0,-0.3083428
2507097757,-0.1250315,-0.17452246,1.7091776,0.0,0.0,-0.30240083
2507129758,-0.21501975,0.050649725,1.7038819,0.0,0.0,-0.29568157
2507161799,-0.013350785,0.12941775,1.6860378,0.0,0.0,-0.29209325
2507193759,0.012645543,-0.052514654,1.6219155,0.0,0.0,-0.28667015
2507225784,0.114839554,0.18411389,1.3319831,0.0,0.0,-0.28781712
2507257760,-0.031175524,-0.15377018,1.225989,0.0,0.0,-0.28670052
2507289765,0.06893763,-0.34885383,0.94307077,0.0,0.0,-0.28307307
2507321798,0.07148355,-0.31086114,0.73018646,0.0,0.0,-0.2778984
2507353777,0.27030542,-0.6356693,0.45178095,0.0,0.0,-0.27432227
2507385781,0.30304635,-0.7710868,0.36487052,0.0,0.0,-0.273552
2507417779,0.31992295,-1.0764412,0.24066958,0.0,0.0,-0.2819766
2507446583,0.26343834,-1.2909242,-0.021506883,0.0,0.0,-0.3169225
2507478584,0.27659723,-1.343396,-0.115123644,0.0,0.0,-0.3430236
2507510581,0.14564809,-1.5256273,-0.19974762,0.0,0.0,-0.36703244
2507542596,0.15183267,-1.596794,-0.26436564,0.0,0.0,-0.3739482
2507574614,0.26303694,-1.5369263,-0.3101509,0.0,0.0,-0.40058735
2507606583,0.09000362,-1.3939352,-0.3550466,0.0,0.0,-0.39399555
2507638592,0.17178278,-1.3652811,-0.37666932,0.0,0.0,-0.38639814
2507666592,0.2391897,-1.2826747,-0.38870263,0.0,0.0,-0.38258332
2507698584,-0.0040940465,-1.1991267,-0.40567136,0.0,0.0,-0.39161628
2507730580,0.2067261,-1.0658789,-0.40275583,0.0,0.0,-0.40417296
2507762588,-0.16562022,-1.0861969,-0.41131192,0.0,0.0,-0.41311586
2507794580,0.007679973,-0.9208208,-0.4031875,0.0,0.0,-0.4048229
2507827394,-0.11103149,-0.90423906,-0.39844984,0.0,0.0,-0.4002711
2507859399,-0.020621302,-0.955827,-0.38769558,0.0,0.0,-0.39676216
2507891386,-0.025426121,-0.83531946,-0.3815627,0.0,0.0,-0.39287952
2507923384,-0.013451489,-0.76251465,-0.37418815,0.0,0.0,-0.39162028
2507955390,0.029104657,-0.9483724,-0.3623908,0.0,0.0,-0.39020145
2507987390,0.033508196,-0.76210284,-0.35357523,0.0,0.0,-0.38456586
2508019387,0.02375748,-0.6399987,-0.342324,0.0,0.0,-0.3813897
2508051400,-0.016266732,-0.7326512,-0.32895836,0.0,0.0,-0.3835511
2508083387,0.0076170536,-0.7983073,-0.31543252,0.0,0.0,-0.38601932
2508115384,0.040200103,-0.6223063,-0.30428526,0.0,0.0,-0.38363534
2508147386,0.07150367,-0.5616823,-0.29262483,0.0,0.0,-0.38442132
2508179365,0.052465416,-0.53153086,-0.2818412,0.0,0.0,-0.3844769
2508212182,0.058843717,-0.57111454,-0.27045697,0.0,0.0,-0.38687685
2508244214,-0.05524202,-0.5853401,-0.26213273,0.0,0.0,-0.3878945
2508272201,-0.014084353,-0.5196803,-0.2542273,0.0,0.0,-0.38784277
2508304194,0.00036164754,-0.41492796,-0.24713759,0.0,0.0,-0.38628963
2508336202,-0.043194335,-0.37806928,-0.24136254,0.0,0.0,-0.38636082
2508368243,-0.012977503,-0.37903473,-0.23571996,0.0,0.0,-0.38860932
2508400197,-0.07006411,-0.47460794,-0.23192853,0.0,0.0,-0.38957787
2508432191,0.015142506,-0.37273782,-0.22851405,0.0,0.0,-0.39177358
2508464190,-0.0098324325,-0.2331507,-0.22767621,0.0,0.0,-0.3948128
2508496213,0.046226025,-0.38874793,-0.22585696,0.0,0.0,-0.39918813
2508524200,0.055231363,-0.335563,-0.22568698,0.0,0.0,-0.40120015
2508556192,0.07133985,-0.41573286,-0.2245402,0.0,0.0,-0.40742585
2508588987,0.1587645,-0.4638709,-0.2227553,0.0,0.0,-0.4099808
2508620987,0.120686695,-0.46038902,-0.22303887,0.0,0.0,-0.41652203
2508652986,0.09068254,-0.6347228,-0.22290258,0.0,0.0,-0.4123205
2508685004,0.080853954,-0.6053393,-0.2236238,0.0,0.0,-0.41152534
2508716986,-0.00436224,-0.61823046,-0.22586271,0.0,0.0,-0.41695818
2508748983,0.067836195,-0.7929493,-0.22611947,0.0,0.0,-0.4188162
2508780986,0.05557082,-0.7592503,-0.23083034,0.0,0.0,-0.42240816
2508813008,0.0038336166,-0.8228839,-0.23722756,0.0,0.0,-0.4243117
2508844983,0.08618293,-0.65337384,-0.24145196,0.0,0.0,-0.42622483
2508876995,0.04385988,-0.6825567,-0.2478366,0.0,0.0,-0.42903882
2508908993,0.13029276,-0.57829565,-0.25158915,0.0,0.0,-0.43358415
2508937006,0.13784306,-0.62987936,-0.25607777,0.0,0.0,-0.4333074
2508968993,0.13273525,-0.5387073,-0.26040354,0.0,0.0,-0.4363796
2509001797,0.12283812,-0.39825565,-0.26250613,0.0,0.0,-0.4352359
2509033768,0.10508659,-0.41792086,-0.2634711,0.0,0.0,-0.44126663
2509065759,0.080497384,-0.38324943,-0.26404706,0.0,0.0,-0.4448223
2509097766,-0.014562334,-0.26171562,-0.2642142,0.0,0.0,-0.4434761
2509129787,-0.009704785,-0.13483343,-0.2626758,0.0,0.0,-0.4400548
2509157783,-0.023368595,-0.19753343,-0.2619657,0.0,0.0,-0.44061908
2509189757,-0.046247266,0.10722581,-0.25726157,0.0,0.0,-0.44410655
2509221795,0.047241323,-0.014867129,-0.25598246,0.0,0.0,-0.4428751
2509253754,-0.047182478,-0.013661817,-0.25226742,0.0,0.0,-0.43898538
2509285760,-0.08994748,0.16963232,-0.24387977,0.0,0.0,-0.44068834
2509317756,-0.0058916756,-0.100059845,-0.24257036,0.0,0.0,-0.44207874
2509349755,-0.05839607,-0.024232166,-0.23578605,0.0,0.0,-0.44176164
2509381797,0.025998188,0.06021832,-0.22780418,0.0,0.0,-0.44724643
2509414594,0.040459633,-0.13274911,-0.22480467,0.0,0.0,-0.45017394
2509446589,-0.005738758,0.040533204,-0.21420148,0.0,0.0,-0.454837
2509478588,0.04775327,0.015794922,-0.20792094,0.0,0.0,-0.45783246
2509510580,-0.004191122,0.008251984,-0.20073502,0.0,0.0,-0.4577248
2509542581,0.038595952,0.060216762,-0.19189806,0.0,0.0,-0.46136418
2509574581,-0.015117123,0.10642755,-0.18360108,0.0,0.0,-0.46137214
2509606582,0.13251671,0.10813804,-0.1760825,0.0,0.0,-0.46350452
2509638583,-0.038013518,0.10826668,-0.16799529,0.0,0.0,-0.4610572
2509670592,0.045015387,0.17282593,-0.15892005,0.0,0.0,-0.46024108
2509702586,-0.043117285,0.098132074,-0.15312172,0.0,0.0,-0.4549023
2509734576,0.037992172,0.095496126,-0.14565024,0.0,0.0,-0.4571326
2509763389,-0.028343026,-0.01318852,-0.14236459,0.0,0.0,-0.45227265
2509795379,0.07333649,0.15715863,-0.13044828,0.0,0.0,-0.45138055
2509827384,0.017991655,-0.07572888,-0.1306122,0.0,0.0,-0.44978356
2509859385,0.0099900635,0.11157164,-0.11865545,0.0,0.0,-0.45712453
2509891362,-0.027417287,0.08950084,-0.11409605,0.0,0.0,-0.45547864
2509923381,0.04068081,0.074540906,-0.11012869,0.0,0.0,-0.45425966
2509955398,0.012466646,0.11492348,-0.104941405,0.0,0.0,-0.452258
2509983402,0.06452754,0.03089542,-0.10416657,0.0,0.0,-0.45152512
2510015387,0.015028115,0.11420208,-0.097046345,0.0,0.0,-0.45661888
2510047383,0.101900786,-0.053160466,-0.09852061,0.0,0.0,-0.45426846
2510079386,0.002965599,0.08033756,-0.09063013,0.0,0.0,-0.45304474
2510111390,0.046557747,0.070758775,-0.08714631,0.0,0.0,-0.4540645
2510143376,0.056503374,0.15611365,-0.08025678,0.0,0.0,-0.45515805
2510176194,0.020427944,0.037722763,-0.08043835,0.0,0.0,-0.4545542
2510204200,0.0099412985,0.021469228,-0.07741546,0.0,0.0,-0.45114475
2510236192,0.10682964,0.11664373,-0.07084062,0.0,0.0,-0.44981003
2510268193,-0.014890227,0.18390594,-0.06475499,0.0,0.0,-0.44854367
2510300188,0.053152252,0.10581874,-0.0640079,0.0,0.0,-0.447086
2510332205,-0.01660561,0.056893546,-0.062432874,0.0,0.0,-0.44879648
2510364192,0.03339036,0.013041479,-0.060793072,0.0,0.0,-0.451938
2510396188,0.034400806,0.097831935,-0.05467526,0.0,0.0,-0.45382318
2510428202,0.048619524,-0.051053707,-0.056507554,0.0,0.0,-0.45601872
2510456263,0.052764263,0.1316863,-0.04896542,0.0,0.0,-0.4546532
2510488190,-0.05218743,0.113877475,-0.047014352,0.0,0.0,-0.45056742
2510520191,0.006904251,0.0298176,-0.04755845,0.0,0.0,-0.4532294
2510552991,-0.009771442,0.036186114,-0.045135073,0.0,0.0,-0.45886305
2510584987,0.036823206,0.029181259,-0.04289519,0.0,0.0,-0.46068442
2510616992,0.046705637,0.117405094,-0.038495477,0.0,0.0,-0.4599056
2510645063,-0.007663063,0.16895081,-0.03513178,0.0,0.0,-0.45830908
2510676977,-0.015477988,0.07810201,-0.03585225,0.0,0.0,-0.45193598
2510708982,-0.024757175,0.049672056,-0.034860216,0.0,0.0,-0.4540531
2510740983,-0.0028670025,0.18580446,-0.030226475,0.0,0.0,-0.45531404
2510772981,-0.010495622,-0.020767162,-0.034206633,0.0,0.0,-0.45577338
2510804977,0.066499814,0.14643171,-0.028814247,0.0,0.0,-0.4567612
2510836984,-0.045800515,-0.0035205248,-0.031288143,0.0,0.0,-0.45339978
2510869049,-0.0069664475,0.13668595,-0.026501007,0.0,0.0,-0.45723692
2510900977,-0.016224401,0.07703896,-0.025990615,0.0,0.0,-0.4603484
2510932987,-0.031148085,0.075527765,-0.024897723,0.0,0.0,-0.46076122
2510965791,0.038423605,0.15899527,-0.022427779,0.0,0.0,-0.45907938
2510997758,-0.059286296,0.079822764,-0.023240706,0.0,0.0,-0.46175694
2511029758,0.012284771,-0.05072435,-0.025552144,0.0,0.0,-0.46238136
2511061816,-0.06571428,0.015261537,-0.02360402,0.0,0.0,-0.4630831
2511093754,-0.080947034,0.02758418,-0.023509413,0.0,0.0,-0.46252808
2511125760,-0.046094812,-0.0006806238,-0.023956656,0.0,0.0,-0.4639728
2511157761,-0.055847883,0.22593391,-0.019232692,0.0,0.0,-0.46248847
2511189754,-0.0739266,0.11003628,-0.022003198,0.0,0.0,-0.45928064
2511221812,-0.020593273,0.22007698,-0.02023171,0.0,0.0,-0.45945528
2511253754,-0.021529797,0.14524186,-0.021293722,0.0,0.0,-0.45745265
2511285795,-0.074329875,0.14767805,-0.02056284,0.0,0.0,-0.45684862
2511317759,0.029920569,0.20537826,-0.019238459,0.0,0.0,-0.45380235
2511350580,-0.095806,0.027542152,-0.021793718,0.0,0.0,-0.45178595
2511382575,-0.06665111,0.10771267,-0.020066783,0.0,0.0,-0.45150405
2511414581,-0.06801534,0.103035085,-0.019551419,0.0,0.0,-0.45198682
2511446591,-0.060670424,0.025283165,-0.020824721,0.0,0.0,-0.4558816
2511478579,-0.022135992,0.074826084,-0.019671118,0.0,0.0,-0.46135572
2511510587,-0.07639806,0.14085561,-0.018328391,0.0,0.0,-0.462556
2511542575,-0.026384838,-0.052747905,-0.02195819,0.0,0.0,-0.4629988
2511574580,-0.010013272,0.23683041,-0.017323915,0.0,0.0,-0.4618009
2511606580,-0.026072307,0.12944937,-0.01910133,0.0,0.0,-0.45743483
2511638579,-0.047908373,0.0702874,-0.02001534,0.0,0.0,-0.45567012
2511670581,-0.032894555,0.17159887,-0.01827618,0.0,0.0,-0.45110223
2511702578,-0.120897606,-0.0015340699,-0.02096311,0.0,0.0,-0.45300943
2511735390,-0.06993161,0.106673226,-0.018573074,0.0,0.0,-0.45367667
2511767373,0.017078092,0.20709649,-0.01670853,0.0,0.0,-0.4544374
2511799392,-0.039998353,0.1716527,-0.016878847,0.0,0.0,-0.4536782
2511831408,0.013929218,0.17095922,-0.016526356,0.0,0.0,-0.4540956
2511859397,-0.022076484,0.13045116,-0.016735973,0.0,0.0,-0.4516465
2511891390,-0.040603854,0.1125229,-0.016394291,0.0,0.0,-0.45074052
2511923392,-0.026907537,0.09502986,-0.016265258,0.0,0.0,-0.44967157
2511955401,-0.057592306,0.125212,-0.015614475,0.0,0.0,-0.4508119
2511987387,-0.018806962,0.16617689,-0.015170757,0.0,0.0,-0.44889942
2512019384,-0.054754075,0.037311416,-0.01652795,0.0,0.0,-0.44792593
2512051390,-0.02801742,0.2072118,-0.014373234,0.0,0.0,-0.4486522
2512083395,-0.07118671,-0.110048205,-0.017815895,0.0,0.0,-0.448304
2512111402,0.0067322045,0.103977524,-0.015272701,0.0,0.0,-0.45007226
2512144169,-0.080380745,0.0813878,-0.015786577,0.0,0.0,-0.44902024
2512176173,-0.04581924,0.035690952,-0.01639736,0.0,0.0,-0.45081222
2512208267,-0.009168092,0.1066887,-0.016227925,0.0,0.0,-0.44943836
2512240209,-0.09859364,0.1211929,-0.016035276,0.0,0.0,-0.4479964
2512272196,-0.00722919,0.043582276,-0.01718506,0.0,0.0,-0.44874018
2512300248,0.029468646,0.045896582,-0.017658655,0.0,0.0,-0.45074964
2512332203,-0.034557953,0.19346265,-0.016647168,0.0,0.0,-0.4502451
2512360165,-0.033698678,0.035395443,-0.01890878,0.0,0.0,-0.44632864
2512392196,-0.008878261,0.22936513,-0.017765231,0.0,0.0,-0.4458783
2512424199,-0.01159573,0.07129518,-0.019738374,0.0,0.0,-0.44314623
2512456213,0.02903469,0.20507818,-0.01919732,0.0,0.0,-0.44748694
2512488198,0.019902682,0.0031228084,-0.021283617,0.0,0.0,-0.44697726
2512520209,0.009753824,0.119527556,-0.020659454,0.0,0.0,-0.45018134
2512548988,0.00389548,0.06823586,-0.021409819,0.0,0.0,-0.4508568
2512581001,-0.03348595,0.100824095,-0.020998854,0.0,0.0,-0.45190898
2512612980,-0.009799899,0.009380099,-0.021544483,0.0,0.0,-0.44978935
2512644984,0.031447373,0.12736298,-0.02033226,0.0,0.0,-0.4431857
2512676996,-0.028835865,0.05711268,-0.020757038,0.0,0.0,-0.44746116
2512708992,0.086499885,0.062267955,-0.020683108,0.0,0.0,-0.44921204
2512740985,-0.06125455,-0.0211079,-0.020510517,0.0,0.0,-0.4510085
2512773057,-0.0015704561,0.05688709,-0.020028953,0.0,0.0,-0.45323136
2512804978,-0.038529772,0.040129606,-0.019802095,0.0,0.0,-0.45394138
2512836987,0.016979776,0.058874987,-0.020145489,0.0,0.0,-0.45405605
2512868984,-0.013669585,0.08054938,-0.020358827,0.0,0.0,-0.45080194
2512900984,0.02276024,-0.015077192,-0.021757558,0.0,0.0,-0.45514712
2512933775,0.055249237,0.024803218,-0.022472592,0.0,0.0,-0.45727727
2512965755,-0.056626406,0.2219333,-0.022735877,0.0,0.0,-0.45848548
2512997775,0.017042637,-0.04403151,-0.025543071,0.0,0.0,-0.45327342
2513029761,-0.0064421934,0.124211125,-0.02670244,0.0,0.0,-0.4534724
2513061801,-0.038888913,0.05638078,-0.02838809,0.0,0.0,-0.45113915
2513093756,-0.011737354,0.026581708,-0.029630609,0.0,0.0,-0.45218372
2513125757,-0.027167797,0.10365441,-0.030486094,0.0,0.0,-0.44949377
2513157764,-0.033337716,0.009642843,-0.031795397,0.0,0.0,-0.44819194
2513185766,0.016456349,0.15871304,-0.0325122,0.0,0.0,-0.44804484
2513217793,-0.0061212163,-0.038116947,-0.03353195,0.0,0.0,-0.44694963
2513249760,-0.0016495006,0.0947299,-0.034557644,0.0,0.0,-0.45385757
2513281796,-0.009238411,-0.19988239,-0.03584397,0.0,0.0,-0.45577958
2513314611,-0.037012458,0.047420025,-0.036458425,0.0,0.0,-0.45743448
2513346575,-0.01716264,-0.17303999,-0.037082426,0.0,0.0,-0.45466313
2513378581,-0.028999997,0.18782473,-0.03670296,0.0,0.0,-0.4518601
2513406593,-0.023066645,0.08192924,-0.037623446,0.0,0.0,-0.4494074
2513438579,0.0049334336,0.12453532,-0.038212173,0.0,0.0,-0.45119694
2513470583,-0.016656112,-0.0066728694,-0.038819425,0.0,0.0,-0.4486468
2513502581,-0.005937241,-0.04794918,-0.038766548,0.0,0.0,-0.45341846
2513534590,-0.014663581,-0.050213087,-0.03903756,0.0,0.0,-0.4539167
2513566594,-0.068412684,-0.13945515,-0.03869813,0.0,0.0,-0.45729235
2513598580,-0.052660126,-0.03060556,-0.03810852,0.0,0.0,-0.45903087
2513630596,-0.038956054,-0.22044775,-0.037548024,0.0,0.0,-0.45544723
2513658593,-0.04518715,-0.11026595,-0.037377033,0.0,0.0,-0.4557445
2513691378,-0.019902682,0.18220095,-0.036180146,0.0,0.0,-0.4533197
2513723381,-0.015149091,-0.0049067675,-0.03650423,0.0,0.0,-0.4494916
2513755396,0.0033408657,0.09716279,-0.03549014,0.0,0.0,-0.44763085
2513787392,-0.021321893,0.0479725,-0.03531048,0.0,0.0,-0.44076967
2513819380,-0.042960204,0.0049883686,-0.034903176,0.0,0.0,-0.44478124
