timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
2496371502,21185227,32.387482,-117.07643779999998,72.37518,40.021545,-20.358452,-0.009936107,-0.0021225822,0.0,0.5056778,0.29544246,-1.3855177,-1.363512,-0.046932053,-0.0029370706,0.062913015,1.7939548,-0.62941176,-1.3075229,-2.2341,18.456049,18.673067,1.3855177,0.39801902,0.2379702,0.17916305,0.104030356,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2496468316,21185227,32.387482,-117.07643779999998,72.38488,40.08567,-20.484407,-0.009936107,-0.0021225822,0.0,0.43091592,0.24696082,-1.3837897,-1.3556566,-0.046932053,-0.0029370706,0.062913015,0.31429106,-1.6082258,-0.88438815,-2.2377028,18.456049,18.799023,1.3837897,0.3850124,0.23749152,0.17451608,0.10353528,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2496572434,21185227,32.387482,-117.07643779999998,72.38887,40.143803,-20.616987,-0.009936107,-0.0021225822,0.0,0.3486327,0.17164795,-1.3912461,-1.354259,-0.046932053,-0.0029370706,0.062913015,-2.9259098,0.335203,0.6834111,-2.2415876,18.456049,18.931602,1.3912461,0.39765814,0.23731887,0.17993887,0.10382787,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2496676309,21185227,32.387482,-117.07643779999998,72.38341,40.196857,-20.750761,-0.009936107,-0.0021225822,0.0,0.30073988,0.11948849,-1.4238449,-1.3777337,-0.046932053,-0.0029370706,0.062913015,0.032154873,-2.710931,-1.2167311,-2.245351,18.456049,19.065376,1.4238449,0.38477314,0.2375881,0.17544134,0.103551626,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2496772327,21185227,32.387482,-117.07643779999998,72.378334,40.23666,-20.87647,-0.009936107,-0.0021225822,0.0,0.26756465,0.061012674,-1.4409195,-1.387466,-0.046932053,-0.0029370706,0.062913015,0.46909493,-6.098827,0.11764207,-2.2493057,18.456049,19.191086,1.4409195,0.39650095,0.2368551,0.18042476,0.10367264,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2496877111,21185227,32.387482,-117.07643779999998,72.36792,40.275604,-21.015968,-0.009936107,-0.0021225822,0.0,0.25482553,0.03543493,-1.4217598,-1.3636734,-0.046932053,-0.0029370706,0.062913015,5.622924,3.993368,-0.10011724,-2.2542233,18.456049,19.330584,1.4217598,0.38261142,0.23546842,0.17565145,0.10298181,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2496981238,21185227,32.387482,-117.07643779999998,72.35864,40.30777,-21.1539,-0.009936107,-0.0021225822,0.0,0.21500683,-0.041417442,-1.4357325,-1.373148,-0.046932053,-0.0029370706,0.062913015,-1.8331223,-0.83284247,-0.6101681,-2.2594814,18.456049,19.468515,1.4357325,0.39533785,0.23543134,0.18097654,0.103310235,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2497085177,21185227,32.387482,-117.07643779999998,72.341896,40.334538,-21.295713,-0.009936107,-0.0021225822,0.0,0.19601235,-0.0931023,-1.438906,-1.375123,-0.046932053,-0.0029370706,0.062913015,0.047086157,-2.9987152,-0.14921291,-2.2645686,18.456049,19.610329,1.438906,0.3811652,0.23580983,0.17603748,0.10307581,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2497181116,21185227,32.387482,-117.07643779999998,72.329926,40.34832,-21.42878,-0.009936107,-0.0021225822,0.0,0.16717033,-0.15730187,-1.4633658,-1.399576,-0.046932053,-0.0029370706,0.062913015,-3.2899334,-4.504047,-0.2145749,-2.2681668,18.456049,19.743395,1.4633658,0.3929359,0.23676638,0.18098886,0.10362828,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2497285967,21185227,32.387482,-117.07643779999998,72.30919,40.358818,-21.580002,-0.009936107,-0.0021225822,0.0,0.15963632,-0.18655127,-1.4339995,-1.376142,-0.046932053,-0.0029370706,0.062913015,0.61547154,-1.9058208,0.6840254,-2.2709248,18.456049,19.894617,1.4339995,0.378411,0.2369929,0.17599548,0.1033538,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2497390039,21185227,32.387482,-117.07643779999998,72.29446,40.359516,-21.726095,-0.009936107,-0.0021225822,0.0,0.16608204,-0.22402638,-1.4097053,-1.3564885,-0.046932053,-0.0029370706,0.062913015,0.29996786,1.3330637,1.330667,-2.2728415,18.456049,20.04071,1.4097053,0.3911781,0.2368752,0.18131213,0.1036478,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2497493985,21185227,32.387482,-117.07643779999998,72.27651,40.360355,-21.874624,-0.009936107,-0.0021225822,0.0,0.15410179,-0.27581996,-1.4366256,-1.3899299,-0.046932053,-0.0029370706,0.062913015,-4.06926,-3.3139048,0.68595916,-2.2743683,18.456049,20.18924,1.4366256,0.3767791,0.23554584,0.1762214,0.102982536,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2497589918,21185227,32.387482,-117.07643779999998,72.26931,40.35082,-22.0136,-0.009936107,-0.0021225822,0.0,0.18065627,-0.29479244,-1.4441228,-1.4020121,-0.046932053,-0.0029370706,0.062913015,-0.91882545,2.16812,-0.42567903,-2.2752934,18.456049,20.328215,1.4441228,0.38858852,0.2365182,0.1810713,0.1035336,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2497694787,21185227,32.387482,-117.07643779999998,72.259575,40.341595,-22.164124,-0.009936107,-0.0021225822,0.0,0.2105951,-0.29520813,-1.4480695,-1.4089649,-0.046932053,-0.0029370706,0.062913015,3.427197,1.2762148,-2.0448873,-2.2761738,18.456049,20.478739,1.4480695,0.3739876,0.23517545,0.17607085,0.102882266,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2497798785,21185227,32.387482,-117.07643779999998,72.25811,40.32613,-22.310202,-0.009936107,-0.0021225822,0.0,0.1950002,-0.32376486,-1.4294903,-1.3907368,-0.046932053,-0.0029370706,0.062913015,0.5535655,1.1631366,0.24184641,-2.277513,18.456049,20.624817,1.4294903,0.3868975,0.23684773,0.18134531,0.10362805,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2497894803,21185227,32.387482,-117.07643779999998,72.253815,40.316692,-22.446049,-0.009936107,-0.0021225822,0.0,0.16348062,-0.35934862,-1.4240452,-1.3874766,-0.046932053,-0.0029370706,0.062913015,-2.2345269,-1.8395909,1.4440968,-2.2779675,18.456049,20.760664,1.4240452,0.37146115,0.2365022,0.17586058,0.1032064,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2497995534,21185227,32.387482,-117.07643779999998,72.25446,40.298058,-22.589268,-0.009936107,-0.0021225822,0.0,0.17966205,-0.34309566,-1.4121155,-1.3796934,-0.046932053,-0.0029370706,0.062913015,2.1404335,4.0540237,-1.2918553,-2.2780027,18.456049,20.903883,1.4121155,0.3842771,0.23642251,0.18109176,0.103514016,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2498099591,21185227,32.387482,-117.07643779999998,72.250916,40.278946,-22.735806,-0.009936107,-0.0021225822,0.0,0.14670417,-0.3702331,-1.4137996,-1.3850912,-0.046932053,-0.0029370706,0.062913015,-0.96179605,1.7354236,-0.8541718,-2.2780313,18.456049,21.05042,1.4137996,0.3698479,0.23670408,0.17597035,0.103286564,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2498203572,21185227,32.387482,-117.07643779999998,72.25291,40.251953,-22.885313,-0.009936107,-0.0021225822,0.0,0.14807525,-0.37188405,-1.3983049,-1.3744817,-0.046932053,-0.0029370706,0.062913015,-3.7165015,-6.1593995,1.1352122,-2.2780046,18.456049,21.199928,1.3983049,0.382314,0.23802288,0.18105604,0.10399135,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2498307504,21185227,32.387482,-117.07643779999998,72.25336,40.227463,-23.034876,-0.009936107,-0.0021225822,0.0,0.1499591,-0.356948,-1.405893,-1.3878273,-0.046932053,-0.0029370706,0.062913015,3.0504737,-0.17844145,0.04245055,-2.2779455,18.456049,21.349491,1.405893,0.3676377,0.23658541,0.17580628,0.10330491,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2498404348,21185227,32.387482,-117.07643779999998,72.256775,40.200985,-23.178495,-0.009936107,-0.0021225822,0.0,0.14101993,-0.35346934,-1.4262346,-1.4158733,-0.046932053,-0.0029370706,0.062913015,2.0536506,1.7612606,-1.2907467,-2.2777913,18.456049,21.49311,1.4262346,0.3795056,0.23752968,0.18058968,0.10384277,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2498508405,21185227,32.387482,-117.07643779999998,72.26585,40.173637,-23.332542,-0.009936107,-0.0021225822,0.0,0.1621463,-0.34829715,-1.3735262,-1.370679,-0.046932053,-0.0029370706,0.062913015,-2.5692563,-0.75615215,1.1345588,-2.2771862,18.456049,21.647158,1.3735262,0.36502007,0.2377572,0.17537886,0.10359176,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2498612345,21185227,32.387482,-117.07643779999998,72.27928,40.143497,-23.468782,-0.009936107,-0.0021225822,0.0,0.1505186,-0.33649015,-1.1708862,-1.1702033,-0.046932053,-0.0029370706,0.062913015,-3.7709546,-4.484251,2.3841405,-2.275093,18.456049,21.783398,1.1708862,0.3780017,0.23769501,0.18064547,0.10388776,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2498716318,21185227,32.387482,-117.07643779999998,72.29039,40.106274,-23.582247,-0.009936107,-0.0021225822,0.0,0.13626017,-0.32713166,-0.89348286,-0.8979343,-0.046932053,-0.0029370706,0.062913015,-4.9987807,-2.017951,2.7462935,-2.2705908,18.456049,21.896862,0.89348286,0.3636593,0.2379088,0.17518616,0.10363614,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2498813126,21185227,32.387482,-117.07643779999998,72.30337,40.071934,-23.658237,-0.009936107,-0.0021225822,0.0,0.1505052,-0.29873708,-0.65510535,-0.6605068,-0.046932053,-0.0029370706,0.062913015,4.137838,5.0295434,2.2238235,-2.2351165,18.456049,21.972853,0.65510535,0.3755493,0.2387642,0.1793879,0.104144104,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2498917185,21185227,32.387482,-117.07643779999998,72.31485,40.031223,-23.725294,-0.009936107,-0.0021225822,0.0,0.14537102,-0.29261822,-0.51461,-0.52505267,-0.046932053,-0.0029370706,0.062913015,2.3415592,1.1553559,1.1360615,-2.1461775,18.456049,22.03991,0.51461,0.36130205,0.23885252,0.1735031,0.10383791,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2499021193,21185227,32.387482,-117.07643779999998,72.32837,39.991932,-23.778946,-0.009936107,-0.0021225822,0.0,0.13611384,-0.28682962,-0.39370587,-0.40881246,-0.046932053,-0.0029370706,0.062913015,1.8473917,3.8065295,0.726804,-2.021362,18.456049,22.093561,0.39370587,0.34783724,0.23897299,0.16808316,0.10351535,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2499117106,21185227,32.387482,-117.07643779999998,72.34119,39.950653,-23.822767,-0.009936107,-0.0021225822,0.0,0.08856164,-0.3214146,-0.32849002,-0.35047206,-0.046932053,-0.0029370706,0.062913015,0.91864353,-2.185618,1.4201993,-1.8930087,18.456049,22.137383,0.32849002,0.35906896,0.23974407,0.17242543,0.10401077,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2499221944,21185227,32.387482,-117.07643779999998,72.35194,39.903355,-23.8724,-0.009936107,-0.0021225822,0.0,0.035405964,-0.37101373,-0.2918429,-0.32784945,-0.046932053,-0.0029370706,0.062913015,-2.4635277,-2.9899025,0.9181164,-1.7555063,18.456049,22.187016,0.2918429,0.34564364,0.23809706,0.16717932,0.10324787,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2499326083,21185227,32.387482,-117.07643779999998,72.357254,39.84123,-23.919455,-0.009936107,-0.0021225822,0.0,-0.015163783,-0.47910246,-0.24849124,-0.29785243,-0.046932053,-0.0029370706,0.062913015,1.0974636,-8.511189,3.4242132,-1.6340753,18.456049,22.23407,0.24849124,0.35780814,0.23951994,0.17186616,0.103940845,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2499422044,21185227,32.387482,-117.07643779999998,72.35816,39.777206,-23.957724,-0.009936107,-0.0021225822,0.0,-0.049568668,-0.5773161,-0.24695963,-0.30448225,-0.046932053,-0.0029370706,0.062913015,2.30652,-5.312312,1.0977279,-1.5397294,18.456049,22.272339,0.24695963,0.3697152,0.24034317,0.17624956,0.104417086,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2499525928,21185227,32.387482,-117.07643779999998,72.36324,39.699905,-23.998587,-0.009936107,-0.0021225822,0.0,-0.10013235,-0.72231895,-0.24733785,-0.3125524,-0.046932053,-0.0029370706,0.062913015,-0.16010559,-7.5770698,2.0456784,-1.4671965,18.456049,22.313202,0.24733785,0.35559097,0.23868124,0.17076589,0.1036463,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2499630710,21185227,32.387482,-117.07643779999998,72.3626,39.606693,-24.037235,-0.009936107,-0.0021225822,0.0,-0.12906209,-0.8934228,-0.2529284,-0.3221692,-0.046932053,-0.0029370706,0.062913015,-0.69555604,-7.4457498,1.5408823,-1.4165847,18.456049,22.35185,0.2529284,0.342195,0.23876703,0.1653886,0.10331753,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2499734797,21185227,32.387482,-117.07643779999998,72.36233,39.486816,-24.07814,-0.009936107,-0.0021225822,0.0,-0.15741801,-1.1124344,-0.26461592,-0.33840108,-0.046932053,-0.0029370706,0.062913015,-3.1702516,-4.4577894,-0.51640415,-1.3814516,18.456049,22.392756,0.26461592,0.35441077,0.23860222,0.16987728,0.10358858,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2499830775,21185227,32.387482,-117.07643779999998,72.36073,39.35867,-24.114758,-0.009936107,-0.0021225822,0.0,-0.13953753,-1.2783561,-0.26300177,-0.33941704,-0.046932053,-0.0029370706,0.062913015,0.7378685,-3.8378236,-0.6928705,-1.3586824,18.456049,22.429373,0.26300177,0.3402665,0.23644005,0.16436757,0.102670856,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2499934797,21185227,32.387482,-117.07643779999998,72.3623,39.204903,-24.153652,-0.009936107,-0.0021225822,0.0,-0.1499905,-1.4446,-0.21788359,-0.29841626,-0.046932053,-0.0029370706,0.062913015,0.07314838,-8.627688,4.4397564,-1.3467966,18.456049,22.468267,0.21788359,0.3523388,0.2379325,0.16887213,0.103377715,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2500035585,21185227,32.387482,-117.07643779999998,72.362785,39.038006,-24.189907,-0.009936107,-0.0021225822,0.0,-0.145262,-1.6425838,-0.24077536,-0.32391083,-0.046932053,-0.0029370706,0.062913015,-3.470658,-3.6689703,0.47786382,-1.344347,18.456049,22.504522,0.24077536,0.33919266,0.23806544,0.16370404,0.10307483,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2500139509,21185227,32.387482,-117.07643779999998,72.36387,38.844936,-24.22917,-0.009936107,-0.0021225822,0.0,-0.11510302,-1.8285291,-0.2331352,-0.32023075,-0.046932053,-0.0029370706,0.062913015,2.3398316,-3.3034103,0.79125607,-1.3458077,18.456049,22.543785,0.2331352,0.35088,0.23762468,0.16811647,0.10332062,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2500235490,21185227,32.387482,-117.07643779999998,72.36433,38.64823,-24.264326,-0.009936107,-0.0021225822,0.0,-0.10262571,-2.0387282,-0.22331092,-0.3146736,-0.046932053,-0.0029370706,0.062913015,-0.4231923,-2.3607106,-2.2685833,-1.3487618,18.456049,22.578941,0.22331092,0.33675125,0.2371835,0.16274925,0.10284366,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2500339483,21185227,32.387482,-117.07643779999998,72.36796,38.41135,-24.305372,-0.009936107,-0.0021225822,0.0,-0.07805998,-2.2805052,-0.20157108,-0.30036813,-0.046932053,-0.0029370706,0.062913015,-2.794367,-4.07275,2.7026844,-1.35285,18.456049,22.619987,0.20157108,0.3487374,0.23705961,0.16735968,0.10314455,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2500444413,21185227,32.387482,-117.07643779999998,72.373245,38.147858,-24.347927,-0.009936107,-0.0021225822,0.0,-0.022367464,-2.526431,-0.19718812,-0.3050414,-0.046932053,-0.0029370706,0.062913015,-1.8711452,-7.212829,2.9340007,-1.3564411,18.456049,22.662542,0.19718812,0.335885,0.23562984,0.16265213,0.10247185,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2500540400,21185227,32.387482,-117.07643779999998,72.38207,37.881855,-24.391376,-0.009936107,-0.0021225822,0.0,0.048943456,-2.7145445,-0.2242287,-0.34294784,-0.046932053,-0.0029370706,0.062913015,1.3048218,-2.3227262,-0.36118656,-1.3591406,18.456049,22.705992,0.2242287,0.34703434,0.236619,0.16708632,0.10302454,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2500644316,21185227,32.387482,-117.07643779999998,72.39506,37.572475,-24.439034,-0.009936107,-0.0021225822,0.0,0.105122246,-2.9458082,-0.23789036,-0.365475,-0.046932053,-0.0029370706,0.062913015,0.097768486,-2.4236038,-1.6742216,-1.3607638,18.456049,22.753649,0.23789036,0.33420464,0.23685105,0.1624854,0.1027771,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2500748426,21185227,32.387482,-117.07643779999998,72.410576,37.24124,-24.49002,-0.009936107,-0.0021225822,0.0,0.16178626,-3.1484826,-0.2345504,-0.3735548,-0.046932053,-0.0029370706,0.062913015,-1.9071326,0.8218376,-0.544115,-1.361138,18.456049,22.804636,0.2345504,0.34618893,0.23836328,0.16749786,0.10349165,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2500845140,21185227,32.387482,-117.07643779999998,72.431206,36.91289,-24.535961,-0.009936107,-0.0021225822,0.0,0.23946956,-3.3562074,-0.22206599,-0.3689398,-0.046932053,-0.0029370706,0.062913015,0.52540857,2.8162103,-3.2630677,-1.3593303,18.456049,22.850576,0.22206599,0.33240676,0.23786744,0.16252127,0.10301911,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2500949216,21185227,32.387482,-117.07643779999998,72.45997,36.53266,-24.585386,-0.009936107,-0.0021225822,0.0,0.31340855,-3.6359682,-0.21947218,-0.3755221,-0.046932053,-0.0029370706,0.062913015,-0.89593476,-4.9930644,1.4180921,-1.3565428,18.456049,22.900002,0.21947218,0.34446615,0.23937774,0.16756165,0.10372129,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2501053258,21185227,32.387482,-117.07643779999998,72.4932,36.126938,-24.633205,-0.009936107,-0.0021225822,0.0,0.3813911,-3.8604739,-0.19231136,-0.3565909,-0.046932053,-0.0029370706,0.062913015,1.8854244,2.4038894,-2.0409973,-1.3543736,18.456049,22.94782,0.19231136,0.3317247,0.2377372,0.16305007,0.1029672,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2501149989,21185227,32.387482,-117.07643779999998,72.526955,35.72412,-24.675219,-0.009936107,-0.0021225822,0.0,0.43158856,-4.1030326,-0.1819846,-0.35241598,-0.046932053,-0.0029370706,0.062913015,0.025141979,0.9132513,-1.2700263,-1.3526906,18.456049,22.989834,0.1819846,0.3428003,0.23852389,0.1677384,0.103473544,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2501253881,21185227,32.387482,-117.07643779999998,72.56835,35.26598,-24.71933,-0.009936107,-0.0021225822,0.0,0.5078615,-4.3714266,-0.18238361,-0.35818583,-0.046932053,-0.0029370706,0.062913015,0.3115817,-1.732509,-0.52401847,-1.3514119,18.456049,23.033945,0.18238361,0.33003014,0.23862098,0.1631927,0.10319818,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2501358017,21185227,32.387482,-117.07643779999998,72.614265,34.779644,-24.76174,-0.009936107,-0.0021225822,0.0,0.5883662,-4.6194415,-0.1992702,-0.37707043,-0.046932053,-0.0029370706,0.062913015,2.0563314,-6.6116533,-1.3907049,-1.3502854,18.456049,23.076355,0.1992702,0.34214887,0.23839366,0.16836157,0.103487484,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2501453995,21185227,32.387482,-117.07643779999998,72.66257,34.309345,-24.797935,-0.009936107,-0.0021225822,0.0,0.6493413,-4.833329,-0.18927133,-0.3661039,-0.046932053,-0.0029370706,0.062913015,-0.80064344,-2.1848872,-1.6928486,-1.3492124,18.456049,23.11255,0.18927133,0.32850483,0.23784019,0.16362146,0.10302174,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2501558699,21185227,32.387482,-117.07643779999998,72.72078,33.77078,-24.835781,-0.009936107,-0.0021225822,0.0,0.7090048,-5.082737,-0.13545534,-0.31287602,-0.046932053,-0.0029370706,0.062913015,2.0746744,2.134101,-0.61391294,-1.3484597,18.456049,23.150396,0.13545534,0.34055588,0.2392741,0.1688086,0.10374732,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2501662790,21185227,32.387482,-117.07643779999998,72.785446,33.211956,-24.87038,-0.009936107,-0.0021225822,0.0,0.78456616,-5.3228807,-0.0965848,-0.27472264,-0.046932053,-0.0029370706,0.062913015,5.7126107,-4.0136247,3.119935,-1.3482264,18.456049,23.184996,0.0965848,0.32783046,0.23764569,0.16426632,0.10302549,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2501758715,21185227,32.387482,-117.07643779999998,72.85026,32.674427,-24.893885,-0.009936107,-0.0021225822,0.0,0.81507176,-5.544994,0.0262752,-0.15217142,-0.046932053,-0.0029370706,0.062913015,-4.303749,-0.59325355,-1.9303123,-1.3494679,18.456049,23.2085,-0.0262752,0.33909717,0.23850715,0.16910061,0.10359004,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2501862799,21185227,32.387482,-117.07643779999998,72.92694,32.070988,-24.90287,-0.009936107,-0.0021225822,0.0,0.8785809,-5.7355,0.19473857,0.015821518,-0.046932053,-0.0029370706,0.062913015,-1.3944345,3.0671155,-3.4616158,-1.3476837,18.456049,23.217485,-0.19473857,0.32631403,0.23862477,0.16437817,0.10331824,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2501963523,21185227,32.387482,-117.07643779999998,73.00782,31.46213,-24.895346,-0.009936107,-0.0021225822,0.0,0.96420145,-6.023333,0.3703019,0.19040342,-0.046932053,-0.0029370706,0.062913015,1.8572965,1.8853062,0.23498772,-1.3373934,18.456049,23.20996,-0.3703019,0.33845386,0.23834196,0.16910273,0.103576705,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2502067577,21185227,32.387482,-117.07643779999998,73.09797,30.805767,-24.862537,-0.009936107,-0.0021225822,0.0,1.0352205,-6.2548018,0.59068877,0.41300282,-0.046932053,-0.0029370706,0.062913015,2.645145,-4.6256003,1.8419704,-1.3224385,18.456049,23.177153,-0.59068877,0.32521042,0.23819762,0.16394535,0.10324015,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2502171495,21185227,32.387482,-117.07643779999998,73.19598,30.122234,-24.81115,-0.009936107,-0.0021225822,0.0,1.1229124,-6.5732164,0.7309809,0.55502987,-0.046932053,-0.0029370706,0.062913015,0.5091091,-7.5950184,6.999996,-1.3098199,18.456049,23.125765,-0.7309809,0.33737177,0.23796275,0.1686843,0.10354208,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2502267566,21185227,32.387482,-117.07643779999998,73.29264,29.465532,-24.75521,-0.009936107,-0.0021225822,0.0,1.2126461,-6.805509,0.7547448,0.5817691,-0.046932053,-0.0029370706,0.062913015,3.8345268,-5.3264327,1.9264029,-1.3018689,18.456049,23.069826,-0.7547448,0.32355317,0.2374953,0.16324456,0.10306904,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2502372336,21185227,32.387482,-117.07643779999998,73.406105,28.723324,-24.692982,-0.009936107,-0.0021225822,0.0,1.2912415,-7.0618553,0.7315701,0.56268233,-0.046932053,-0.0029370706,0.062913015,-6.3662405,-4.4581037,-1.7396096,-1.2987905,18.456049,23.007597,-0.7315701,0.33569613,0.23729755,0.1683952,0.103393264,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2502476418,21185227,32.387482,-117.07643779999998,73.527885,27.954943,-24.636127,-0.009936107,-0.0021225822,0.0,1.4101989,-7.3008795,0.67959446,0.5140567,-0.046932053,-0.0029370706,0.062913015,5.6102023,-3.083854,1.9697715,-1.2974501,18.456049,22.950743,-0.67959446,0.32293198,0.23583275,0.16398902,0.102777064,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2502580384,21185227,32.387482,-117.07643779999998,73.661934,27.164335,-24.584507,-0.009936107,-0.0021225822,0.0,1.5020337,-7.528341,0.667408,0.5015434,-0.046932053,-0.0029370706,0.062913015,-4.4757533,-5.6705027,-1.927494,-1.298061,18.456049,22.899122,-0.667408,0.33526263,0.23576593,0.16949207,0.10316885,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2502684361,21185227,32.387482,-117.07643779999998,73.80447,26.338085,-24.53256,-0.009936107,-0.0021225822,0.0,1.6057564,-7.7407975,0.7039275,0.5377336,-0.046932053,-0.0029370706,0.062913015,3.5298843,-2.7083766,1.2957641,-1.2984428,18.456049,22.847176,-0.7039275,0.32273296,0.23604377,0.16512373,0.10299541,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2502781179,21185227,32.387482,-117.07643779999998,73.95057,25.552216,-24.481764,-0.009936107,-0.0021225822,0.0,1.7282223,-7.940875,0.7498542,0.58080536,-0.046932053,-0.0029370706,0.062913015,1.6374434,-3.218571,0.68912,-1.2976774,18.456049,22.79638,-0.7498542,0.33412072,0.23537369,0.1699858,0.10319282,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2502885195,21185227,32.387482,-117.07643779999998,74.11557,24.681503,-24.42585,-0.009936107,-0.0021225822,0.0,1.8279214,-8.176281,0.7560327,0.583524,-0.046932053,-0.0029370706,0.062913015,1.3463467,-2.3293474,-2.9524014,-1.2981229,18.456049,22.740465,-0.7560327,0.32167462,0.2357613,0.16532049,0.103027806,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2502989181,21185227,32.387482,-117.07643779999998,74.29179,23.792149,-24.368732,-0.009936107,-0.0021225822,0.0,1.9183733,-8.388891,0.7752274,0.599898,-0.046932053,-0.0029370706,0.062913015,3.07935,-3.503093,3.3912187,-1.2985079,18.456049,22.683348,-0.7752274,0.3340814,0.23569717,0.17053372,0.10342018,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
2503085961,21185227,32.387482,-117.07643779999998,74.46033,22.938978,-24.3116,-0.009936107,-0.0021225822,0.0,1.9931346,-8.590591,0.7693583,0.594755,-0.046932053,-0.0029370706,0.062913015,0.65391064,-2.0060477,1.1594085,-1.298398,18.456049,22.626215,-0.7693583,0.32053304,0.23535255,0.16546221,0.10303551,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
