timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
2497896932,0.046990585,0.025822438,-2.2950277,0.0,-0.4103313,-0.0214173,0.01611623,0.9115425,0.0,0.0,-0.48812783,1,0,0,0,0,0
2497996399,0.041768774,-0.0025742084,-2.2950277,0.0,-0.41069,-0.0074044904,0.01956842,0.9115349,0.0,0.0,-0.49092448,1,0,0,0,0,0
2498101498,0.0445681,0.028221007,-2.2950277,0.0,-0.4103259,-0.022013195,0.014519343,0.9115576,0.0,0.0,-0.48698083,1,0,0,0,0,0
2498204286,0.036429625,0.026311997,-2.2950277,0.0,-0.41043332,-0.01947336,0.011202072,0.9116138,0.0,0.0,-0.49157906,1,0,0,0,0,0
2498308445,0.036961883,0.023411447,-2.2950277,0.0,-0.4104599,-0.018260771,0.012040544,0.91161627,0.0,0.0,-0.4869732,1,0,0,0,0,0
2498405174,0.03693277,0.02629347,-2.2950277,0.0,-0.4104286,-0.019568171,0.011435216,0.911611,0.0,0.0,-0.4654156,1,0,0,0,0,0
2498509143,0.035883658,0.03349767,-2.2950277,0.0,-0.41035777,-0.022635778,0.009476963,0.91159433,0.0,0.0,-0.34077764,1,0,0,0,0,0
2498614221,0.04512281,0.04782044,-2.2950277,-0.0,-0.41004175,-0.031056197,0.010744818,0.9114745,0.0,0.0,-0.30035606,1,0,0,0,0,0
2498717087,0.049733367,0.068595715,-2.2705908,0.78216314,-0.42071313,-0.04156387,0.008068274,0.90620524,0.0,0.0,-0.27758673,1,0,0,0,0,0
2498814005,0.029680751,0.03125133,-2.2351165,1.2813275,-0.4375689,-0.020543141,0.0064987643,0.89892673,0.0,0.0,-0.34569478,1,0,0,0,0,0
2498918018,0.0014768405,-0.012992701,-2.1461775,1.639826,-0.47740647,0.005355643,0.0037502365,0.8786583,0.0,0.0,-0.38231856,1,0,0,0,0,0
2499022657,-0.007972542,-0.08981155,-2.021362,1.6690457,0.53059244,-0.040146515,-0.020475777,-0.8464283,0.0,0.0,-0.41832975,1,0,0,0,0,0
2499118942,-0.008210463,-0.11634208,-1.8930087,1.5254194,0.5833357,-0.049567178,-0.030657602,-0.8101375,0.0,0.0,-0.43811837,1,0,0,0,0,0
2499223545,-0.015630389,-0.1593069,-1.7555063,1.2452639,0.6363578,-0.066188276,-0.044840604,-0.76724,0.0,0.0,-0.4508075,1,0,0,0,0,0
2499326810,-0.029096808,-0.1718195,-1.6340753,1.0401937,0.6808778,-0.07247463,-0.048148695,-0.72721016,0.0,0.0,-0.46422094,1,0,0,0,0,0
2499422783,-0.046752375,-0.20317721,-1.5397294,0.58006305,0.71245795,-0.08726485,-0.05661047,-0.6939624,0.0,0.0,-0.46466604,1,0,0,0,0,0
2499528125,-0.04520565,-0.22250153,-1.4671965,0.40433815,0.73630965,-0.09099854,-0.06740351,-0.66710126,0.0,0.0,-0.4667179,1,0,0,0,0,0
2499632305,-0.048039187,-0.23548888,-1.4165846,0.2735795,0.75216246,-0.09451249,-0.07367564,-0.6479899,0.0,0.0,-0.4641255,1,0,0,0,0,0
2499735545,-0.03586553,-0.23862126,-1.3814516,0.23346643,0.7638214,-0.0895433,-0.08038685,-0.634111,0.0,0.0,-0.4608542,1,0,0,0,0,0
2499831682,-0.04920568,-0.270421,-1.3586824,0.09103683,0.76856935,-0.10362997,-0.08952516,-0.6249377,0.0,0.0,-0.46435872,1,0,0,0,0,0
2499935563,-0.03169442,-0.27725166,-1.3503919,-0.0,0.77163047,-0.09861092,-0.09803951,-0.6206855,0.0,0.0,-0.47976986,1,0,0,0,0,0
2500037408,-0.019594666,-0.29692164,-1.3503919,-0.0,0.77105516,-0.100013934,-0.10939908,-0.6192761,0.0,0.0,-0.47466776,1,0,0,0,0,0
2500140303,-0.019454049,-0.31692177,-1.3503919,-0.0,0.76980895,-0.10612489,-0.117165685,-0.6183881,0.0,0.0,-0.47931632,1,0,0,0,0,0
2500238061,-0.0061086225,-0.32876667,-1.3503919,-0.0,0.7697458,-0.104637235,-0.12585402,-0.61701155,0.0,0.0,-0.4828671,1,0,0,0,0,0
2500341366,0.0052752127,-0.32734296,-1.3503919,-0.0,0.77041847,-0.09981506,-0.12881595,-0.6163593,0.0,0.0,-0.48766762,1,0,0,0,0,0
2500446533,0.006033215,-0.3310728,-1.3503919,-0.0,0.7702212,-0.10067368,-0.13048501,-0.6161151,0.0,0.0,-0.488533,1,0,0,0,0,0
2500541144,-0.005259544,-0.35352066,-1.3503919,-0.0,0.7681302,-0.11193004,-0.13564038,-0.61566985,0.0,0.0,-0.4819389,1,0,0,0,0,0
2500646282,0.0025802737,-0.3756145,-1.3503919,-0.0,0.76700866,-0.11571065,-0.14653124,-0.61387086,0.0,0.0,-0.47929433,1,0,0,0,0,0
2500749243,0.0098691005,-0.3955379,-1.3503919,-0.0,0.7659656,-0.119033046,-0.15639335,-0.61210215,0.0,0.0,-0.48106548,1,0,0,0,0,0
2500845915,0.0036002188,-0.4011317,-1.3503919,-0.0,0.76515985,-0.12314773,-0.15661341,-0.6122396,0.0,0.0,-0.4852762,1,0,0,0,0,0
2500949965,0.012599195,-0.38880476,-1.3503919,-0.0,0.7666263,-0.11592024,-0.15465386,-0.61231434,0.0,0.0,-0.48142636,1,0,0,0,0,0
2501055350,0.011185718,-0.40347213,-1.3503919,-0.0,0.7654429,-0.12096254,-0.15982856,-0.6114901,0.0,0.0,-0.49293715,1,0,0,0,0,0
2501151911,0.020220447,-0.40674612,-1.3503919,-0.0,0.76573455,-0.118508376,-0.1638388,-0.6105433,0.0,0.0,-0.49480182,1,0,0,0,0,0
2501254758,0.01849005,-0.403735,-1.3503919,-0.0,0.7658598,-0.11824687,-0.1621611,-0.6108848,0.0,0.0,-0.49301037,1,0,0,0,0,0
2501358897,0.016537003,-0.41401872,-1.3503919,0.0,0.7649551,-0.122148305,-0.16548902,-0.610358,0.0,0.0,-0.48881817,1,0,0,0,0,0
2501454839,0.0225299,-0.42429596,-1.3503919,0.0,0.7645186,-0.12300645,-0.17123276,-0.60914695,0.0,0.0,-0.49470899,1,0,0,0,0,0
2501560602,0.030791068,-0.44541457,-1.3503919,-0.0,0.76334155,-0.12631877,-0.1817729,-0.60688704,0.0,0.0,-0.48796508,1,0,0,0,0,0
2501663659,0.027670657,-0.52809656,-1.3503919,-0.0,0.7557153,-0.15269163,-0.21205352,-0.6005106,0.0,0.0,-0.42226508,1,0,0,0,0,0
2501759582,0.048353393,-0.50939655,-1.3503919,-0.0,0.7589886,-0.1391762,-0.2112362,-0.5999546,0.0,0.0,-0.446334,1,0,0,0,0,0
2501863558,0.04508095,-0.56211233,-1.3476837,0.13790861,0.7544794,-0.15611199,-0.2302027,-0.59447163,0.0,0.0,-0.43645608,1,0,0,0,0,0
2501964403,0.043813102,-0.56797427,-1.3373934,0.19428588,0.75682694,-0.15716434,-0.23282538,-0.5901734,0.0,0.0,-0.4102319,1,0,0,0,0,0
2502069376,0.038533103,-0.5131723,-1.3224385,0.040589225,0.76626647,-0.14110489,-0.21170034,-0.59000677,0.0,0.0,-0.47365642,1,0,0,0,0,0
2502172352,0.045904323,-0.4478369,-1.3153903,-0.0,0.77455777,-0.11799397,-0.18936539,-0.5918433,0.0,0.0,-0.5038299,1,0,0,0,0,0
2502269379,0.044957485,-0.4539466,-1.3153903,-0.0,0.77400243,-0.1201925,-0.19143164,-0.5914626,0.0,0.0,-0.51445985,1,0,0,0,0,0
2502373303,0.059619445,-0.46481004,-1.3153903,0.0,0.77398086,-0.11777602,-0.19992386,-0.5891629,0.0,0.0,-0.51194435,1,0,0,0,0,0
2502478510,0.05333698,-0.48517254,-1.3153903,-0.0,0.77187335,-0.12630413,-0.20586161,-0.58811533,0.0,0.0,-0.5001882,1,0,0,0,0,0
2502582744,0.06702293,-0.4913931,-1.3153903,-0.0,0.7721867,-0.122883104,-0.21225296,-0.5861536,0.0,0.0,-0.4982538,1,0,0,0,0,0
2502685107,0.0668765,-0.49633208,-1.3153903,-0.0,0.7717492,-0.124418594,-0.21409175,-0.58573705,0.0,0.0,-0.51330394,1,0,0,0,0,0
2502781957,0.057496823,-0.4905065,-1.3153903,0.0,0.77167034,-0.12629446,-0.20912042,-0.58723354,0.0,0.0,-0.5261554,1,0,0,0,0,0
2502885937,0.06686361,-0.488738,-1.3153903,0.0,0.7724053,-0.12214926,-0.21119417,-0.58640134,0.0,0.0,-0.52716494,1,0,0,0,0,0
2502991241,0.059913468,-0.46113652,-1.3153903,-0.0,0.7742987,-0.116559885,-0.19860397,-0.5894334,0.0,0.0,-0.5252246,1,0,0,0,0,0
2503088227,0.059470255,-0.42964393,-1.3153903,-0.0,0.77674484,-0.107265964,-0.1863881,-0.59196365,0.0,0.0,-0.51593584,1,0,0,0,0,0
2503190812,0.058397785,-0.41258958,-1.2969593,0.08596691,0.7833831,-0.10088744,-0.1804433,-0.5861509,0.0,0.0,-0.49669224,1,0,0,0,0,0
2503294826,0.101823606,-0.3979575,-1.2862861,0.29236022,0.789442,-0.07847149,-0.18788931,-0.57906926,0.0,0.0,-0.49722028,1,0,0,0,0,0
2503390843,0.12553166,-0.39133704,-1.2638333,0.40482062,0.79714453,-0.064971134,-0.19291382,-0.56843966,0.0,0.0,-0.48880655,1,0,0,0,0,0
2503495779,0.12203898,-0.3950394,-1.2237353,0.7864618,0.80804044,-0.063561164,-0.19468339,-0.55238485,0.0,0.0,-0.48841769,1,0,0,0,0,0
2503599581,0.12565169,-0.40094203,-1.1586578,0.9271855,0.8252976,-0.057313863,-0.1999938,-0.52497756,0.0,0.0,-0.46827546,1,0,0,0,0,0
2503695498,0.105321616,-0.41780257,-1.0868976,1.0557128,0.8418058,-0.063014686,-0.20388733,-0.4958045,0.0,0.0,-0.4553455,1,0,0,0,0,0
2503799704,0.09624776,-0.43900827,-0.9963103,1.2562658,0.86139953,-0.062674806,-0.2134941,-0.4565995,0.0,0.0,-0.43670312,1,0,0,0,0,0
2503901376,0.08045637,-0.4942408,-0.8949907,1.6940538,0.8776955,-0.070604704,-0.23722203,-0.4103551,0.0,0.0,-0.36397502,1,0,0,0,0,0
2504005728,0.025834192,-0.4940312,-0.76585376,1.8915418,0.90052485,-0.07973324,-0.23146327,-0.359336,0.0,0.0,-0.3816961,1,0,0,0,0,0
2504100327,-0.04516229,-0.49550566,-0.6220103,2.1165512,0.9210275,-0.09586355,-0.22670354,-0.30186754,0.0,0.0,-0.36962584,1,0,0,0,0,0
2504204433,-0.116171464,-0.42880878,-0.44550574,2.2323604,0.94862616,-0.102246255,-0.19462757,-0.22753955,0.0,0.0,-0.38004962,1,0,0,0,0,0
2504310506,-0.14922364,-0.38013595,-0.25164548,2.2418096,0.96975076,-0.09626404,-0.17772472,-0.13685992,0.0,0.0,-0.39876315,1,0,0,0,0,0
2504405168,-0.20026517,-0.34870392,-0.06676569,2.2359145,0.9787812,-0.10415579,-0.16921896,-0.050037302,0.0,0.0,-0.41299132,1,0,0,0,0,0
2504510640,-0.25091374,-0.28186145,0.13497613,2.2336423,0.98125327,-0.114207394,-0.14739804,0.048707437,0.0,0.0,-0.40877318,1,0,0,0,0,0
2504613266,-0.28847247,-0.23659088,0.33493182,2.217355,0.97177976,-0.12126757,-0.13895148,0.14707412,0.0,0.0,-0.39825106,1,0,0,0,0,0
2504709951,-0.32150805,-0.18193649,0.5247009,2.210077,0.9531604,-0.13069008,-0.1279441,0.24090591,0.0,0.0,-0.38941285,1,0,0,0,0,0
2504814046,-0.3465621,-0.109775215,0.73022515,2.191367,0.9220867,-0.14151298,-0.11194536,0.34234247,0.0,0.0,-0.38578695,1,0,0,0,0,0
2504918073,-0.35401216,-0.05818665,0.9229417,2.1591423,0.8833159,-0.14484791,-0.104010105,0.43353662,0.0,0.0,-0.38865125,1,0,0,0,0,0
2505013920,-0.3489566,0.009135399,1.0971168,2.1305075,0.83989984,-0.15046827,-0.08668286,0.5142118,0.0,0.0,-0.37440667,1,0,0,0,0,0
2505118802,-0.29695365,0.089925006,1.2855399,2.126377,0.78684604,-0.1449364,-0.053001214,0.597543,0.0,0.0,-0.3518881,1,0,0,0,0,0
2505224160,-0.2768532,0.11314874,1.4771541,2.1262832,0.72592974,-0.13957004,-0.05133747,0.67149884,0.0,0.0,-0.34052122,1,0,0,0,0,0
2505320220,-0.21396723,0.16551954,1.6567491,2.1342764,0.6634043,-0.13250625,-0.02284116,0.7360809,0.0,0.0,-0.32519594,1,0,0,0,0,0
2505423703,-0.18489121,0.18921408,1.8508111,2.1475177,0.58929724,-0.13042282,-0.016836943,0.7971419,0.0,0.0,-0.31129372,1,0,0,0,0,0
2505527646,-0.11999249,0.18697836,2.0531733,2.1783721,0.50976485,-0.11063163,-0.0028283466,0.853166,0.0,0.0,-0.31634223,1,0,0,0,0,0
2505624307,-0.07861331,0.17097862,2.2465632,2.209601,0.42778805,-0.09386002,0.0016224461,0.89899117,0.0,0.0,-0.31532925,1,0,0,0,0,0
2505729209,-0.036336023,0.1929006,2.4630501,2.2321255,0.32954884,-0.09681433,0.014991803,0.939042,0.0,0.0,-0.3187657,1,0,0,0,0,0
2505831716,0.008560951,0.19298477,2.6821907,2.259357,0.22702675,-0.0928413,0.026084365,0.9691022,0.0,0.0,-0.3075258,1,0,0,0,0,0
2505932335,0.02946239,0.1590676,2.8882544,2.277764,0.12707862,-0.076949835,0.024602326,0.9885972,0.0,0.0,-0.2971115,1,0,0,0,0,0
2506037540,0.032902133,0.045314867,3.1022358,2.2955284,0.020042066,-0.02232443,0.01688865,0.9994072,0.0,0.0,-0.30071446,1,0,0,0,0,0
2506140308,-0.016179027,0.013947127,-2.966265,2.3028061,-0.08760282,-0.0062382766,-0.008668687,0.9960982,0.0,0.0,-0.32155105,1,0,0,0,0,0
2506236284,-0.0592942,-0.02792709,-2.7668145,2.3089805,-0.18578766,0.019234365,-0.026520891,0.98204356,0.0,0.0,-0.3253923,1,0,0,0,0,0
2506338421,0.39802092,0.10149085,-2.5550501,2.2285905,-0.27341494,-0.10467796,0.17464064,0.94009966,0.0,0.0,-0.3351025,1,0,0,0,0,0
2506441166,0.44467622,0.0408263,-2.3690283,2.062592,-0.36322743,-0.101501785,0.19671936,0.90502197,0.0,0.0,-0.30951026,1,0,0,0,0,0
2506546415,0.25794417,0.0047625704,-2.1788886,1.8740261,-0.45886004,-0.061638836,0.11290665,0.8791474,0.0,0.0,-0.35148865,1,0,0,0,0,0
2506643537,0.1564225,-0.030635856,-1.9957939,1.4944376,0.54135597,0.029515542,-0.073926486,-0.83701694,0.0,0.0,-0.39612573,1,0,0,0,0,0
2506745948,0.054770097,-0.043553874,-1.8258651,1.4766607,0.6115255,-0.00048635248,-0.034970924,-0.7904514,0.0,0.0,-0.41429082,1,0,0,0,0,0
2506849916,0.015987638,-0.026968267,-1.6634299,1.6826211,0.67360616,-0.0045811716,-0.014990005,-0.7389243,0.0,0.0,-0.38220495,1,0,0,0,0,0
2506945868,0.0027371682,0.019422097,-1.5074863,1.7459562,0.7290881,0.0076436973,0.006143943,-0.6843496,0.0,0.0,-0.34720957,1,0,0,0,0,0
2507052057,-0.009869657,0.060995903,-1.3368138,1.749035,0.78452873,0.015026446,0.026987953,-0.61932266,0.0,0.0,-0.31375417,1,0,0,0,0,0
2507154724,-0.00048260257,0.122634396,-1.1654892,1.7127795,0.8333944,0.033521693,0.051297586,-0.5492711,0.0,0.0,-0.29209325,1,0,0,0,0,0
2507250785,-0.0045588007,0.12754811,-1.0064086,1.2582145,0.8743288,0.028740374,0.0569277,-0.48112625,0.0,0.0,-0.28670052,1,0,0,0,0,0
2507354688,0.035025366,0.1283185,-0.8567792,0.4777156,0.90715873,0.04252638,0.051053043,-0.41550955,0.0,0.0,-0.27784178,1,0,0,0,0,0
2507460614,0.034028105,0.094969325,-0.7538966,-0.0,0.92831254,0.033270225,0.037872642,-0.36836746,0.0,0.0,-0.3377155,1,0,0,0,0,0
2507557013,0.030898824,0.08028123,-0.7538966,-0.0,0.9287042,0.02912202,0.031626068,-0.3683208,0.0,0.0,-0.38822195,1,0,0,0,0,0
2507659518,0.04086963,0.069939174,-0.7538966,-0.0,0.92876685,0.031853657,0.024984416,-0.36844718,0.0,0.0,-0.38258332,1,0,0,0,0,0
2507764612,0.010918641,0.084343195,-0.7538966,-0.0,0.92886704,0.020589383,0.03719092,-0.367966,0.0,0.0,-0.40963906,1,0,0,0,0,0
2507860307,0.03558365,0.09688548,-0.7538966,-0.0,0.9282374,0.034343667,0.038476076,-0.36839578,0.0,0.0,-0.39464504,1,0,0,0,0,0
2507965713,0.030933624,0.10629445,-0.7538966,0.0,0.9280659,0.03391118,0.04370188,-0.36828494,0.0,0.0,-0.3873652,1,0,0,0,0,0
2508068297,0.021206593,0.13453095,-0.7538966,0.0,0.9273751,0.034575723,0.05859824,-0.36789435,0.0,0.0,-0.38203892,1,0,0,0,0,0
2508165387,0.015081761,0.14138919,-0.7538966,-0.0,0.9272474,0.032993063,0.06290596,-0.36765012,0.0,0.0,-0.385542,1,0,0,0,0,0
2508269114,0.018542113,0.15580791,-0.7538966,-0.0,0.9266668,0.037238915,0.068956,-0.36762345,0.0,0.0,-0.38784277,1,0,0,0,0,0
2508373194,0.022153383,0.18012999,-0.7538966,-0.0,0.9256002,0.043361787,0.07956288,-0.3674967,0.0,0.0,-0.38647768,1,0,0,0,0,0
2508469154,0.015489477,0.18297708,-0.7538966,0.0,0.9256155,0.040798377,0.08210539,-0.36719227,0.0,0.0,-0.39483753,1,0,0,0,0,0
2508573253,0.016149096,0.1858229,-0.7538966,0.0,0.925476,0.041624185,0.083302036,-0.36718172,0.0,0.0,-0.41075802,1,0,0,0,0,0
2508677959,0.015530609,0.15817237,-0.7538966,0.0,0.9266323,0.036276683,0.070605546,-0.3674936,0.0,0.0,-0.41152534,1,0,0,0,0,0
2508774928,0.012682119,0.11283334,-0.7538966,0.0,0.9281627,0.026641132,0.05009659,-0.36782423,0.0,0.0,-0.42240816,1,0,0,0,0,0
2508877908,0.0030989482,0.07999746,-0.7538966,-0.0,0.92902464,0.016158516,0.03661067,-0.36784756,0.0,0.0,-0.430409,1,0,0,0,0,0
2508983488,0.001675333,0.046625543,-0.7538966,-0.0,0.92953205,0.00935894,0.021365816,-0.36800274,0.0,0.0,-0.4373595,1,0,0,0,0,0
2509078672,-0.007958789,0.02200074,-0.7538966,-0.0,0.9297448,0.00034917783,0.011692432,-0.3680189,0.0,0.0,-0.44416636,1,0,0,0,0,0
2509184073,-0.030029412,0.06177779,-0.7538966,0.0,0.92941463,-0.0025867329,0.03423629,-0.3674366,0.0,0.0,-0.44410655,1,0,0,0,0,0
2509286731,-0.03694539,0.042516537,-0.7538966,0.0,0.9295681,-0.009347991,0.026558507,-0.36757368,0.0,0.0,-0.44043753,1,0,0,0,0,0
2509384028,-0.046920307,0.034272972,-0.7538966,0.0,0.92954785,-0.01550223,0.024561472,-0.3675557,0.0,0.0,-0.4444565,1,0,0,0,0,0
2509487495,-0.0624552,0.019655095,-0.7538966,-0.0,0.92940694,-0.025413511,0.020624958,-0.3676022,0.0,0.0,-0.45705232,1,0,0,0,0,0
2509591583,-0.063214995,0.032768425,-0.7538966,-0.0,0.9293937,-0.023352072,0.02685636,-0.36737013,0.0,0.0,-0.4619314,1,0,0,0,0,0
2509687492,-0.06524373,0.05639669,-0.7538966,-0.0,0.9292666,-0.019941641,0.03820189,-0.36688763,0.0,0.0,-0.4573341,1,0,0,0,0,0
2509789406,-0.0685197,0.049805924,-0.7538966,-0.0,0.9292724,-0.02267836,0.035742756,-0.36696163,0.0,0.0,-0.45138055,1,0,0,0,0,0
2509893796,-0.07730995,0.02491312,-0.7538966,0.0,0.9292028,-0.031347834,0.02579672,-0.36733362,0.0,0.0,-0.45553738,1,0,0,0,0,0
2509996418,-0.07670242,0.017464375,-0.7538966,0.0,0.92919636,-0.032436777,0.022225546,-0.36748877,0.0,0.0,-0.45216185,1,0,0,0,0,0
2510092427,-0.076522924,0.023939408,-0.7538966,-0.0,0.9292137,-0.031161448,0.025199942,-0.3673633,0.0,0.0,-0.45472193,1,0,0,0,0,0
2510197240,-0.08282378,0.01609133,-0.7538966,-0.0,0.92908764,-0.03553329,0.022712536,-0.36744756,0.0,0.0,-0.45114475,1,0,0,0,0,0
2510301127,-0.081484355,0.032766234,-0.7538966,0.0,0.92914164,-0.031841096,0.030209983,-0.3671095,0.0,0.0,-0.44746387,1,0,0,0,0,0
2510397229,-0.07995735,0.0031368267,-0.7538966,0.0,0.92907125,-0.03658507,0.016168736,-0.3677319,0.0,0.0,-0.4539091,1,0,0,0,0,0
2510501090,-0.080813184,0.013402004,-0.7538966,0.0,0.9291121,-0.03509416,0.021094076,-0.3675244,0.0,0.0,-0.45045552,1,0,0,0,0,0
2510607116,-0.06515595,-0.004442014,-0.7538966,0.0,0.92926997,-0.031102402,0.009925328,-0.3679558,0.0,0.0,-0.4582313,1,0,0,0,0,0
2510703269,-0.069629185,-0.0042966506,-0.7538966,0.0,0.92919916,-0.03315401,0.010815818,-0.36793038,0.0,0.0,-0.4540531,1,0,0,0,0,0
2510805917,-0.06396828,-0.006385933,-0.7538966,0.0,0.9292744,-0.030908063,0.008803534,-0.36798957,0.0,0.0,-0.45612898,1,0,0,0,0,0
2510909898,-0.054120682,0.008590832,-0.7538966,0.0,0.9294861,-0.023576697,0.0139515605,-0.3678385,0.0,0.0,-0.46057257,1,0,0,0,0,0
2511006740,-0.049249694,-0.010900532,-0.7538966,0.0,0.9294472,-0.02489888,0.003996927,-0.36809248,0.0,0.0,-0.4634529,1,0,0,0,0,0
2511112294,-0.060259506,-0.025681581,-0.7538966,0.0,0.92915124,-0.032732088,-0.00084580894,-0.36824697,0.0,0.0,-0.46136546,1,0,0,0,0,0
2511214638,-0.05332174,-0.014564237,-0.7538966,0.0,0.92936575,-0.027464934,0.0030436458,-0.36812466,0.0,0.0,-0.45945528,1,0,0,0,0,0
2511310714,-0.04257658,-0.011387972,-0.7538966,0.0,0.92952186,-0.021887254,0.0025421798,-0.36810803,0.0,0.0,-0.45380235,1,0,0,0,0,0
2511415627,-0.053088307,-0.03187663,-0.7538966,0.0,0.92919093,-0.030538851,-0.005045365,-0.3683017,0.0,0.0,-0.44932035,1,0,0,0,0,0
2511519673,-0.046030562,-0.032390688,-0.7538966,0.0,0.9292869,-0.027354153,-0.006583945,-0.36828554,0.0,0.0,-0.46289176,1,0,0,0,0,0
2511615530,-0.035724904,-0.022305513,-0.7538966,0.0,0.9295128,-0.020710872,-0.0037937392,-0.36818835,0.0,0.0,-0.45708707,1,0,0,0,0,0
2511716533,-0.035837468,-0.037247166,-0.7538966,0.0,0.9293589,-0.02351048,-0.010718166,-0.36827213,0.0,0.0,-0.45377788,1,0,0,0,0,0
2511821144,-0.036800787,-0.03053815,-0.7538966,0.0,0.92942303,-0.022724727,-0.0074223797,-0.36824074,0.0,0.0,-0.4534315,1,0,0,0,0,0
2511924377,-0.03707836,-0.040076423,-0.7538966,0.0,0.92930907,-0.02460714,-0.011804696,-0.368293,0.0,0.0,-0.45025453,1,0,0,0,0,0
2512029673,-0.031642154,-0.048828304,-0.7538966,0.0,0.9292567,-0.023689779,-0.016873473,-0.3682881,0.0,0.0,-0.4479743,1,0,0,0,0,0
2512133147,-0.024073752,-0.042462815,-0.7538966,0.0,0.9294213,-0.019002805,-0.0153084,-0.36821273,0.0,0.0,-0.448694,1,0,0,0,0,0
2512229833,-0.029936697,-0.0444585,-0.7538966,0.0,0.92933595,-0.022094155,-0.015156514,-0.3682619,0.0,0.0,-0.44834358,1,0,0,0,0,0
2512333226,-0.023161711,-0.04973129,-0.7538966,0.0,0.9293365,-0.01991533,-0.01885463,-0.36821404,0.0,0.0,-0.4481242,1,0,0,0,0,0
2512438741,-0.01646683,-0.031748634,-0.7538966,0.0,0.9295955,-0.013496964,-0.011728519,-0.36814746,0.0,0.0,-0.4453211,1,0,0,0,0,0
2512542185,-0.016923362,-0.040077526,-0.7538966,0.0,0.9295099,-0.015241139,-0.015516019,-0.36815536,0.0,0.0,-0.4508568,1,0,0,0,0,0
2512637932,-0.009626069,-0.031731796,-0.7538966,0.0,0.92963636,-0.010314223,-0.012979825,-0.3681052,0.0,0.0,-0.4431857,1,0,0,0,0,0
2512741923,-0.006436283,-0.043126162,-0.7538966,0.0,0.9295457,-0.010927888,-0.018863257,-0.36806178,0.0,0.0,-0.45327967,1,0,0,0,0,0
2512847238,-0.012161956,-0.042984743,-0.7538966,0.0,0.9295122,-0.013562966,-0.01774375,-0.36811447,0.0,0.0,-0.4520815,1,0,0,0,0,0
2512942827,-0.0014599283,-0.053868778,-0.7538966,0.0,0.92944753,-0.010591404,-0.024771757,-0.36796945,0.0,0.0,-0.45721656,1,0,0,0,0,0
2513046691,-0.008252101,-0.03194362,-0.7538966,0.0,0.9296415,-0.009714549,-0.013331169,-0.3680959,0.0,0.0,-0.45394295,1,0,0,0,0,0
2513150792,-0.0077305622,-0.04699626,-0.7538966,0.0,0.9294952,-0.012241348,-0.020423848,-0.36806482,0.0,0.0,-0.44819194,1,0,0,0,0,0
2513246689,-0.0028964865,-0.034571946,-0.7538966,0.0,0.92964315,-0.007708742,-0.015538548,-0.36805263,0.0,0.0,-0.45385757,1,0,0,0,0,0
2513347618,-0.006281923,-0.031740803,-0.7538966,0.0,0.9296522,-0.008761446,-0.01359949,-0.36808288,0.0,0.0,-0.45393017,1,0,0,0,0,0
2513451506,-0.0014784683,-0.056013323,-0.7538966,0.0,0.92941976,-0.0109945405,-0.025764974,-0.36795953,0.0,0.0,-0.44908017,1,0,0,0,0,0
2513555571,-0.0051648477,-0.06968679,-0.7538966,0.0,0.9291917,-0.01522234,-0.031440485,-0.36794373,0.0,0.0,-0.45317593,1,0,0,0,0,0
2513659688,-0.0081388885,-0.03716349,-0.7538966,0.0,0.92959625,-0.010622278,-0.015778385,-0.36808842,0.0,0.0,-0.45507053,1,0,0,0,0,0
2513756452,-0.005322597,-0.0446698,-0.7538966,0.0,0.92953515,-0.010694258,-0.019785678,-0.3680469,0.0,0.0,-0.44580117,1,0,0,0,0,0
2513860591,-0.002763665,-0.053880412,-0.7538966,0.0,0.92944026,-0.011199421,-0.024537295,-0.3679855,0.0,0.0,-0.45051274,1,0,0,0,0,0
2513956568,-0.012501492,-0.066071,-0.7538966,0.0,0.9291908,-0.017966101,-0.028410431,-0.3680687,0.0,0.0,-0.44887492,1,0,0,0,0,0
2514060502,0.0021777446,-0.045574166,-0.7538966,0.0,0.92955947,-0.007374684,-0.021586098,-0.3679659,0.0,0.0,-0.44285664,1,0,0,0,0,0
2514165132,-0.0034986986,-0.05908075,-0.7538966,0.0,0.9293662,-0.012497583,-0.026818745,-0.3679716,0.0,0.0,-0.43906885,1,0,0,0,0,0
2514261508,0.003921791,-0.03084291,-0.7538966,0.0,0.929691,-0.0038531593,-0.015059842,-0.36801216,0.0,0.0,-0.4370916,1,0,0,0,0,0
2514365152,0.003454576,-0.041299988,-0.7538966,0.0,0.9296058,-0.0059947204,-0.019834463,-0.3679726,0.0,0.0,-0.44478026,1,0,0,0,0,0
2514469511,0.0075815534,-0.055359058,-0.7538966,0.0,0.92946804,-0.006663762,-0.027127529,-0.3678436,0.0,0.0,-0.44677627,1,0,0,0,0,0
2514566053,0.0065455753,-0.040917367,-0.7538966,0.0,0.92961735,-0.0044875923,-0.020225303,-0.36794344,0.0,0.0,-0.44103673,1,0,0,0,0,0
2514670296,0.0022234828,-0.059447013,-0.7538966,0.0,0.9293931,-0.0099059185,-0.028041635,-0.36789122,0.0,0.0,-0.43480054,1,0,0,0,0,0
