timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
2492764456,0.35685396,-0.6278508,0.22608805,0.03129196,-0.34623718,-0.42227554,0.007848591,-0.010060452,0.008481801,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2649584,0.26577467,0.57384723,0.88217866,0.8825216,4.058798,0.002513567,0.002521776,0.0025077404,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0015817404,0.036171883,0.08118603,0.0,0.0,0.0,0.0,0.0,0.0
2492965273,0.41553116,-0.7207372,0.29462552,0.06035614,-0.39425087,-0.35977554,0.0054709315,-0.0079578385,-0.0089457035,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26478082,0.26541543,0.57372993,0.8780617,0.8784333,4.058041,0.0025115085,0.0025196495,0.0025075718,0.09014341,0.0,0.0,0.0,0.0,0.0,0.002346694,0.040261712,0.0842827,0.0,0.0,0.0,0.0,0.0,0.0
2493165107,0.34423208,-0.64848924,0.28929234,0.06581497,-0.41057396,0.24381256,0.0031169057,-0.024405733,-0.027633488,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26459932,0.26499346,0.5736612,0.8796989,0.88008845,4.0582175,0.002512896,0.0025170029,0.0025073716,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0025437495,0.043969028,0.09628676,0.0,0.0,0.0,0.0,0.0,0.0
2493370042,0.31234264,-0.41565728,0.2673347,0.08893204,-0.41298485,-0.24210358,0.0006058514,-0.02813679,-0.030108184,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26439568,0.26459005,0.57369137,0.8832036,0.88359106,4.057926,0.002517769,0.002515401,0.0025071953,0.09014341,0.0,0.0,0.0,0.0,0.0,0.002180458,0.04400051,0.10961785,0.0,0.0,0.0,0.0,0.0,0.0
2493569927,0.555758,-0.17646742,0.20840073,0.12292862,-0.38950157,0.18263626,-0.003991455,-0.029493064,-0.0272201,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.264201,0.2642592,0.573629,0.8849235,0.88528883,4.058286,0.002523765,0.002518722,0.002507075,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0020121213,0.046376273,0.116535045,0.0,0.0,0.0,0.0,0.0,0.0
2493778785,0.35331059,-0.2702217,0.12708473,0.14020538,-0.37209702,0.3302269,-0.0019384222,-0.025867105,-0.027892321,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26404923,0.26406798,0.57366306,0.88292533,0.88325906,4.057608,0.002529671,0.0025281613,0.0025069963,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0017566703,0.04614403,0.12847039,0.0,0.0,0.0,0.0,0.0,0.0
2493978704,0.41045523,-0.21330214,0.12567663,0.17167664,-0.349411,0.8815918,0.0020058453,-0.020008802,-0.036428124,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2639835,0.2639792,0.5735185,0.8846603,0.8849581,4.05795,0.0025337264,0.002526329,0.0025067995,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0015792,0.05646594,0.16578314,0.0,0.0,0.0,0.0,0.0,0.0
2494179562,0.25437975,-0.034030676,0.20495296,0.21324158,-0.29706573,-0.11242294,0.010282189,-0.010339066,-0.034478664,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2641384,0.2640911,0.57360625,0.8904387,0.8907016,4.0573173,0.002535801,0.0025249477,0.0025066556,0.09014341,0.0,0.0,0.0,0.0,0.0,0.001095021,0.04390222,0.1217512,0.0,0.0,0.0,0.0,0.0,0.0
2494387567,0.42026138,-0.35629272,0.19537425,0.26870728,-0.2761612,-0.36547852,0.007497847,0.003595233,-0.015308589,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26422995,0.26412842,0.573493,0.89437485,0.8946029,4.057068,0.0025284388,0.0025268926,0.0025065457,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0011144674,0.026643228,0.069292635,0.0,0.0,0.0,0.0,0.0,0.0
2494588402,0.39135695,-0.24059725,0.1356417,0.21724701,-0.3045807,-0.21639633,0.010409027,0.020682368,-0.0029349625,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26422366,0.26409462,0.57346386,0.89536846,0.8955534,4.057581,0.0025254257,0.0025253564,0.0025065367,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0013814252,0.020869697,0.057832234,0.0,0.0,0.0,0.0,0.0,0.0
2494788386,0.2904446,-0.32767344,0.07954252,0.26100922,-0.2703209,0.35291672,0.010242015,0.025649428,0.014664948,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26452783,0.2643637,0.5735517,0.901219,0.90135896,4.057892,0.0025256695,0.002521463,0.0025066242,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0017739122,0.025259757,0.07926661,0.0,0.0,0.0,0.0,0.0,0.0
2494989185,0.36495566,-0.3559208,0.14999306,0.25575256,-0.29472733,0.44245148,0.013446234,0.026612967,0.023460597,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26467887,0.26447943,0.5735982,0.9031085,0.9032062,4.058014,0.0025274765,0.002520564,0.0025069308,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0018910363,0.026096549,0.0814915,0.0,0.0,0.0,0.0,0.0,0.0
2495197132,0.3075912,-0.1693945,0.23972726,0.22654724,-0.3235016,-0.26877594,0.0132783055,0.015986636,0.02511698,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2648824,0.2646385,0.57350105,0.904604,0.9046634,4.058264,0.002522681,0.0025241943,0.0025066359,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0015490014,0.017572815,0.051813405,0.0,0.0,0.0,0.0,0.0,0.0
2495401966,0.33664417,-0.30471814,0.2034086,0.26063538,-0.3034668,-0.0054893494,0.012322091,0.019148111,0.02133286,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2650482,0.2648063,0.5735762,0.90697294,0.9069902,4.058362,0.0025225063,0.0025225224,0.0025065993,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0015156142,0.012207493,0.03548355,0.0,0.0,0.0,0.0,0.0,0.0
2495601965,0.447778,-0.39216554,0.26085663,0.25216675,-0.32101822,-0.5863495,0.021895327,0.016109407,0.016436279,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26515034,0.26493618,0.5735694,0.9084905,0.9084778,4.058388,0.002521657,0.0025203996,0.0025064487,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0017310224,0.0060923873,0.019447384,0.0,0.0,0.0,0.0,0.0,0.0
2495802797,0.424402,-0.4485742,0.16389036,0.28697968,-0.30060577,0.36616516,0.018083684,0.012238309,0.019346833,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26545247,0.26527876,0.57353705,0.9107134,0.91067576,4.057961,0.0025208562,0.0025190606,0.0025063267,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0018366845,0.0039467784,0.014995048,0.0,0.0,0.0,0.0,0.0,0.0
2496002708,0.38259292,-0.39953727,0.17951584,0.28334808,-0.31508636,-0.08853531,0.014139935,0.016087085,0.017333508,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26587445,0.26579502,0.5734569,0.91029865,0.9102356,4.057628,0.0025201032,0.0025173617,0.0025061953,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0028211668,0.046103705,0.08992262,0.0,0.0,0.0,0.0,0.0,0.0
2496203513,0.38259292,-0.39953727,0.17951584,0.28334808,-0.31508636,0.115364075,0.008948386,0.01449351,0.016360044,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26587445,0.26579502,0.5734569,0.91029865,0.9102356,4.057333,0.0025159626,0.0025155072,0.0025056852,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0017505732,0.0045389994,0.016025199,0.0,0.0,0.0,0.0,0.0,0.0
2496411496,0.29132587,-0.41675252,0.12184334,0.30145264,-0.30652618,-0.23545837,0.007937014,0.009999856,0.019032866,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26639938,0.26636764,0.5734542,0.91365415,0.9135823,4.0572395,0.0025144934,0.002514277,0.0025054845,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0015813188,0.006513039,0.015992716,0.0,0.0,0.0,0.0,0.0,0.0
2496612399,0.35404456,-0.35961443,0.18632436,0.404953,-0.2283516,-0.21206284,0.006968543,0.017081678,0.018330693,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26650423,0.26647788,0.57346743,0.8737657,0.8736923,4.057234,0.0025141388,0.0025135428,0.0025054025,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0014491163,0.010715985,0.027419198,0.0,0.0,0.0,0.0,0.0,0.0
2496820340,0.24711026,-0.33708027,0.18767774,0.40078735,-0.21341705,0.08798218,0.0051438212,0.0109087825,0.013839304,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2666477,0.26662955,0.5734254,0.8315302,0.831456,4.056819,0.00251377,0.0025130648,0.0025053448,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0012183834,0.014778915,0.032392513,0.0,0.0,0.0,0.0,0.0,0.0
2497021192,0.26349807,-0.1597647,0.26322317,0.32943726,-0.27867126,0.0761528,0.0058355033,0.010112509,0.013688862,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26677006,0.2667257,0.57327986,0.7625203,0.762447,4.0563574,0.0025135388,0.0025127963,0.0025053008,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0016800911,0.02073336,0.052048355,0.0,0.0,0.0,0.0,0.0,0.0
2497221190,0.2791625,-0.058974955,0.30968475,0.3232193,-0.3264122,0.11639023,0.0018089265,0.015411481,0.016431868,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26677814,0.2667256,0.57334375,0.7385872,0.73851323,4.0569677,0.0025132424,0.0025125146,0.0025052507,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0014422054,0.022135636,0.05110117,0.0,0.0,0.0,0.0,0.0,0.0
2497422014,0.13874099,-0.10090859,0.1310612,0.30400848,-0.28041458,0.22994614,0.0019946247,0.009704113,0.013545513,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26668575,0.266634,0.57336104,0.7209867,0.7209128,4.057051,0.002513233,0.0025122834,0.0025052195,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0011852445,0.014425489,0.034052424,0.0,0.0,0.0,0.0,0.0,0.0
2497622720,0.13599306,-0.069541514,0.17315745,0.2894745,-0.27555847,-0.33911514,-0.0003451854,0.008883074,0.010155886,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2667156,0.26667294,0.5732854,0.70597464,0.705899,4.0565443,0.0025134033,0.0025120578,0.0025052035,0.09014341,0.0,0.0,0.0,0.0,0.0,0.00095475314,0.013326537,0.026488284,0.0,0.0,0.0,0.0,0.0,0.0
2497830699,0.034851223,-0.12966293,0.0505836,0.23446655,-0.3033867,0.25948715,0.002204463,0.006894663,0.016186386,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26660335,0.26657897,0.57322854,0.6918964,0.69182223,4.056399,0.0025133844,0.0025116121,0.0025051495,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0008213012,0.011357102,0.013056226,0.0,0.0,0.0,0.0,0.0,0.0
2498027642,0.119465984,0.06641263,0.15494323,0.20275879,-0.26425934,-0.23096848,0.005412638,0.008333594,0.012001753,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26654404,0.2665443,0.57329357,0.6783816,0.6783108,4.056168,0.0025130694,0.0025113563,0.0025051192,0.09014341,0.0,0.0,0.0,0.0,0.0,0.00067309884,0.020008368,0.029155813,0.0,0.0,0.0,0.0,0.0,0.0
2498235490,0.07517127,0.036571234,0.15329134,0.18663788,-0.22813034,-0.20314026,0.00015753508,0.007065311,0.009601712,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26667395,0.2666998,0.57338077,0.66758704,0.6675214,4.057072,0.0025133283,0.0025110766,0.002505101,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0005403841,0.023484481,0.04010932,0.0,0.0,0.0,0.0,0.0,0.0
2498436458,-0.12230523,0.05304438,0.056402326,0.112976074,-0.18531036,0.09909439,0.0026854128,0.005599931,0.0073946416,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26650372,0.26654974,0.57331103,0.653849,0.6537946,4.0570297,0.0025131977,0.0025108336,0.0025050633,0.09014341,0.0,0.0,0.0,0.0,0.0,0.00041589554,0.034740902,0.065137945,0.0,0.0,0.0,0.0,0.0,0.0
2498636315,0.013398364,0.30362165,0.24428046,0.11152649,-0.11982727,0.045391083,0.0037988573,0.0061933845,0.016308129,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26635817,0.26642182,0.5733319,0.641874,0.6418329,4.0564675,0.0025130787,0.0025106042,0.0025050337,0.09014341,0.0,0.0,0.0,0.0,0.0,0.00040803704,0.04676373,0.08566192,0.0,0.0,0.0,0.0,0.0,0.0
2498837121,0.022854224,0.2283253,0.25817513,0.10242462,-0.08742142,-0.14351273,0.0028828979,0.0060106665,0.016490161,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.266119,0.2661866,0.5733852,0.63191396,0.6318878,4.057275,0.0025130336,0.002510443,0.0025050163,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0004526745,0.048875958,0.09339691,0.0,0.0,0.0,0.0,0.0,0.0
2499045169,-0.12717913,0.22114655,0.0196805,0.068870544,-0.038791656,-0.03458023,0.007871807,0.0011491925,0.013288707,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26584232,0.26590633,0.57342416,0.6220813,0.6220709,4.057719,0.0025131202,0.002510057,0.002504988,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0005291586,0.052344892,0.10450736,0.0,0.0,0.0,0.0,0.0,0.0
2499245929,-0.040310785,0.2962402,0.09329745,0.052101135,0.00060272217,-0.044166565,-4.0084124e-06,0.0071737915,0.020024836,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2656757,0.26572388,0.5734604,0.6137849,0.61378944,4.057602,0.0025110461,0.0025106312,0.0025047779,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0005911793,0.055728372,0.11842258,0.0,0.0,0.0,0.0,0.0,0.0
2499445988,-0.24486972,-0.03746769,0.0818876,-0.005317688,-0.030395508,-0.036907196,-0.00023500435,0.009726733,0.025524527,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26557502,0.2656183,0.5734422,0.6045338,0.6045515,4.057722,0.0025103986,0.0025120035,0.002504713,0.09014341,0.0,0.0,0.0,0.0,0.0,0.00053846143,0.047549337,0.10461882,0.0,0.0,0.0,0.0,0.0,0.0
2499654799,-0.10738548,0.28635383,0.12718976,-0.04612732,0.008815765,0.25988388,0.00011988729,0.015633225,0.026266694,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2653388,0.2654012,0.57338154,0.59635985,0.59638774,4.057107,0.0025107807,0.0025135542,0.0025048244,0.09014341,0.0,0.0,0.0,0.0,0.0,0.00047169157,0.050494462,0.11082806,0.0,0.0,0.0,0.0,0.0,0.0
2499854790,-0.14452283,0.04556781,0.03188017,-0.06712341,0.0129852295,0.5628166,-0.0013010502,0.01383774,0.025873005,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26504707,0.26514173,0.57329464,0.5879363,0.5879732,4.056802,0.0025114426,0.002513909,0.0025049802,0.09014341,0.0,0.0,0.0,0.0,0.0,0.00050692895,0.044305544,0.101975106,0.0,0.0,0.0,0.0,0.0,0.0
2500051520,-0.03558688,0.1447568,0.0811705,-0.07826996,0.00712204,0.111198425,0.0072634816,0.018774733,0.024184257,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26478034,0.26490727,0.5733018,0.57673895,0.5767862,4.056977,0.0025116901,0.0025131435,0.0025050465,0.09014341,0.0,0.0,0.0,0.0,0.0,0.00054882944,0.038575165,0.09086936,0.0,0.0,0.0,0.0,0.0,0.0
2500259490,-0.04801569,0.084303856,-0.03457254,-0.059288025,-0.0043029785,0.2370758,0.0010519624,0.02234067,0.017591804,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2647926,0.26495016,0.5732796,0.5740529,0.57411957,4.056362,0.0025132946,0.0025119735,0.002505282,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0005477247,0.03213791,0.07933651,0.0,0.0,0.0,0.0,0.0,0.0
2500460337,-0.025337588,0.22257042,-0.051831603,-0.022003174,0.05878067,0.5631447,0.003338784,0.021912247,0.014998138,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26454535,0.26470938,0.57325953,0.56685805,0.5669373,4.056303,0.0025142473,0.0025108282,0.002505416,0.09014341,0.0,0.0,0.0,0.0,0.0,0.00057527,0.03428941,0.08199094,0.0,0.0,0.0,0.0,0.0,0.0
2500660416,0.10112342,0.050832033,0.0024462193,0.01576233,0.04991913,0.7514305,0.0037329942,0.023347557,0.017686516,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2645097,0.26467854,0.5732357,0.55916494,0.5592645,4.056397,0.002514903,0.0025097984,0.0025055173,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0006037772,0.025558842,0.06723226,0.0,0.0,0.0,0.0,0.0,0.0
2500869201,-0.0022854954,0.19341946,-0.04452741,0.014465332,0.050949097,1.0406303,-0.00014548004,0.028338253,0.016249537,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2645919,0.26475635,0.5733298,0.5532457,0.55337006,4.057184,0.0025161023,0.002509363,0.0025057213,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0007705038,0.028252607,0.06963951,0.0,0.0,0.0,0.0,0.0,0.0
2501069219,0.13811612,0.119761705,-0.14257175,0.04460907,0.121479034,0.19498825,0.0039221793,0.025527358,0.015605807,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26453403,0.26469487,0.5733326,0.545302,0.54544634,4.057329,0.0025172636,0.0025090678,0.0025059483,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0008697336,0.02614537,0.062407054,0.0,0.0,0.0,0.0,0.0,0.0
2501269891,0.15728436,0.2105012,-0.085795484,0.05518341,0.08431244,0.19279099,0.0071204454,0.030040115,0.011720777,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26465696,0.2647931,0.5733269,0.5395052,0.5396764,4.0572424,0.002517006,0.0025089162,0.0025059509,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0010251321,0.029083183,0.06087832,0.0,0.0,0.0,0.0,0.0,0.0
2501478026,0.19621786,0.17883396,-0.21139115,0.024681091,0.07040405,0.3697548,0.0053248554,0.030502021,0.013080746,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26467216,0.26477277,0.573341,0.5303365,0.5305246,4.05717,0.0025164676,0.0025086014,0.0025058992,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0010823723,0.027098209,0.053522434,0.0,0.0,0.0,0.0,0.0,0.0
2501678707,0.17151397,0.23458815,-0.16829485,-0.021247864,0.011814117,0.55041885,0.0030680597,0.028738469,0.013015926,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26475647,0.26483718,0.5733965,0.5229518,0.52315956,4.0572844,0.0025170294,0.0025084473,0.0025060482,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0011358173,0.025459085,0.046945877,0.0,0.0,0.0,0.0,0.0,0.0
2501883532,0.1568172,0.209373,-0.14219372,-0.011039734,0.026073456,0.64969254,0.003306374,0.031685114,0.010402441,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26481724,0.26484644,0.5732754,0.51432073,0.5145433,4.0572433,0.0025189838,0.0025082526,0.0025065017,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0011227119,0.022074014,0.040261928,0.0,0.0,0.0,0.0,0.0,0.0
2502083615,0.19221288,0.29592085,-0.103738576,0.018577576,0.030094147,0.72260284,0.008657068,0.036732107,0.0033379495,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26472092,0.2647309,0.5733189,0.5057063,0.5059427,4.0570393,0.002522863,0.0025080976,0.002507496,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0013776844,0.025814384,0.04244379,0.0,0.0,0.0,0.0,0.0,0.0
2502283584,0.21704954,0.18139839,-0.11210716,0.047958374,0.044822693,0.29172897,0.0020885468,0.03658533,-0.005533695,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2646704,0.2646306,0.5733138,0.5000024,0.5002489,4.056703,0.0025243135,0.0025079888,0.0025081236,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0016644455,0.025837531,0.039688535,0.0,0.0,0.0,0.0,0.0,0.0
2502492396,0.16259986,0.31740475,-0.2535712,0.03453064,0.15067863,0.3250847,0.009110987,0.029817611,0.004543036,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2646305,0.26454765,0.5732501,0.49247867,0.49272177,4.0564013,0.0025159158,0.0025080019,0.0025062037,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0017666378,0.028585048,0.047670588,0.0,0.0,0.0,0.0,0.0,0.0
2502692384,0.18536055,0.4215603,-0.24748611,0.039482117,0.2527809,0.2614479,0.0044875443,0.02721113,0.006296903,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26469454,0.2646144,0.57321554,0.48904675,0.48928678,4.056013,0.0025151516,0.0025078913,0.0025060908,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0017171409,0.034620874,0.0649741,0.0,0.0,0.0,0.0,0.0,0.0
2502893210,0.20984745,0.2159791,-0.24148923,0.06765747,0.21733284,0.4399414,0.0015307665,0.032850474,-0.002524525,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26481873,0.26478374,0.5732636,0.48637426,0.48662084,4.055879,0.0025164345,0.0025078284,0.0025064533,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0016729555,0.029947767,0.060785513,0.0,0.0,0.0,0.0,0.0,0.0
2503101995,0.20338428,0.2814846,-0.26806778,0.068992615,0.23525429,0.71471024,0.006450802,0.03176394,0.0027183294,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26480994,0.2648509,0.5732652,0.48080957,0.4810637,4.0561686,0.0025156233,0.0025077944,0.0025063066,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0016543213,0.027952451,0.057010107,0.0,0.0,0.0,0.0,0.0,0.0
2503302027,0.22229636,0.28379917,-0.29362643,0.07409668,0.26890564,-0.066791534,0.0075027347,0.025960088,0.0074997246,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26479357,0.26488498,0.5734306,0.47395587,0.47421977,4.0570316,0.0025131933,0.0025077371,0.0025057988,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0016988087,0.028646395,0.056945153,0.0,0.0,0.0,0.0,0.0,0.0
2503502776,0.12875295,0.18317032,-0.2903735,0.07878113,0.25748062,0.59459686,0.0005912334,0.024125278,0.0074331462,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2647839,0.2649511,0.5734065,0.46973598,0.470017,4.0572033,0.0025110184,0.002507761,0.0025054065,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0014195319,0.02183599,0.046393804,0.0,0.0,0.0,0.0,0.0,0.0
2503702795,0.086385965,0.1459341,-0.28449678,0.06136322,0.33495522,0.47080612,-0.00063052773,0.023969173,0.0130978525,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26454997,0.26488626,0.57349765,0.46518227,0.46548527,4.057462,0.00250975,0.0025085364,0.0025054405,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0012037102,0.019422593,0.047274914,0.0,0.0,0.0,0.0,0.0,0.0
2503907595,0.18325758,0.2740221,-0.27883005,0.084106445,0.2531395,0.36188507,-0.009629369,0.027252734,0.0117067695,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2645085,0.26510882,0.57349235,0.461394,0.46175483,4.0575852,0.0025088221,0.0025098454,0.0025055818,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0016254418,0.022968868,0.048653893,0.0,0.0,0.0,0.0,0.0,0.0
2504107515,-0.027994394,0.44186115,-0.31718618,0.061576843,0.35019112,0.529232,-0.008050859,0.021533698,0.010172904,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26422068,0.26507783,0.5734,0.4606701,0.4611023,4.0576878,0.0025086694,0.0025111963,0.0025058833,0.09014341,0.0,0.0,0.0,0.0,0.0,0.002077843,0.03374573,0.061760753,0.0,0.0,0.0,0.0,0.0,0.0
2504308397,-0.00018811226,0.3162346,-0.5726084,0.16390991,0.08279705,-0.518795,-0.0042770505,0.012742966,0.0053858757,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2641893,0.26537153,0.573512,0.46027532,0.46086812,4.0572777,0.0025088764,0.0025120354,0.0025061443,0.09014341,0.0,0.0,0.0,0.0,0.0,0.002045774,0.035541713,0.07513143,0.0,0.0,0.0,0.0,0.0,0.0
2504508408,-0.1585064,0.10977459,-0.36659133,0.04257965,0.28818893,-0.49993515,-5.0663948e-05,-0.00010533258,-0.007585585,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2637559,0.26509488,0.5734569,0.45754358,0.45822108,4.0571733,0.0025080843,0.00251263,0.0025058805,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0014629482,0.043316245,0.11394966,0.0,0.0,0.0,0.0,0.0,0.0
2504709121,-0.054797173,0.2135477,-0.3847555,0.03705597,0.25494003,-0.6000862,0.0018658638,-0.01712522,-0.015508622,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.2636571,0.2651733,0.57345074,0.45470935,0.4555518,4.0571227,0.0025079544,0.0025138585,0.0025054233,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0010286784,0.04925831,0.14137636,0.0,0.0,0.0,0.0,0.0,0.0
2504909133,-0.071267605,0.113461494,-0.3251058,0.01247406,0.22141075,-0.33485794,-0.002682656,-0.030838966,-0.028484613,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26367465,0.26527086,0.5734404,0.45182398,0.4528448,4.056841,0.0025103947,0.0025141637,0.0025051844,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0023429838,0.038171355,0.11104693,0.0,0.0,0.0,0.0,0.0,0.0
2505117900,-0.11722088,0.2928667,-0.35399467,-0.022872925,0.23377609,0.57081604,-0.0015963614,-0.038376153,-0.045799434,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26371574,0.26533204,0.5734373,0.44896823,0.45016962,4.0564046,0.0025136287,0.0025137623,0.0025049828,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0031093073,0.015399195,0.023569861,0.0,0.0,0.0,0.0,0.0,0.0
2505317972,-0.24097586,0.22003841,-0.32960284,-0.12438965,0.30576277,-0.8352165,0.0046762675,-0.040258646,-0.05586505,-0.034356683,0.0,0.0,0.0,0.0,0.0,0.26370957,0.26529726,0.57347405,0.44450983,0.44585264,4.057161,0.002516601,0.0025135565,0.0025048913,0.09014341,0.0,0.0,0.0,0.0,0.0,0.0028559673,0.009489489,0.02740132,0.0,0.0,0.0,0.0,0.0,0.0
