timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
2507851276,2507851199,-0.031028561,-0.12791897,-0.048207354,0.3949053,0.0,0.0,0.0,0.0
2507955277,2507955198,0.0067384583,-0.21079673,-0.031705182,0.39020145,0.0,0.0,0.0,0.0
2508055283,2508055205,-0.025274428,-0.15533979,-0.012949578,0.3835511,0.0,0.0,0.0,0.0
2508159247,2508159171,-0.016980968,-0.12215646,-0.0068284087,0.38585293,0.0,0.0,0.0,0.0
2508260073,2508259990,-0.0148480665,-0.1542445,-0.012555525,0.3875065,0.0,0.0,0.0,0.0
2508360070,2508359989,-0.01816025,-0.12599176,-0.019001585,0.3882125,0.0,0.0,0.0,0.0
2508464069,2508463990,-0.0029109754,-0.093973786,-0.028958987,0.393085,0.0,0.0,0.0,0.0
2508564070,2508563990,0.017182559,-0.11414258,-0.031920925,0.4063712,0.0,0.0,0.0,0.0
2508664871,2508664796,-0.015880875,-0.14257482,-0.04311443,0.41331428,0.0,0.0,0.0,0.0
2508768874,2508768795,0.007824036,-0.11764205,-0.056456476,0.42080042,0.0,0.0,0.0,0.0
2508868871,2508868796,0.026283331,-0.06712469,-0.06532839,0.42825127,0.0,0.0,0.0,0.0
2508968871,2508968796,0.012979657,-0.089100935,-0.06956211,0.4361361,0.0,0.0,0.0,0.0
2509069644,2509069569,0.0029283566,-0.11751766,-0.063865624,0.4448223,0.0,0.0,0.0,0.0
2509173644,2509173565,-0.007171684,0.024898132,-0.051835496,0.4414769,0.0,0.0,0.0,0.0
2509273647,2509273568,-0.0022160006,-0.07866088,-0.046226796,0.43908438,0.0,0.0,0.0,0.0
2509377674,2509377595,0.01903987,-0.02227575,-0.033914026,0.44549704,0.0,0.0,0.0,0.0
2509478474,2509478396,-0.001996777,-0.06818395,-0.030329201,0.45783246,0.0,0.0,0.0,0.0
2509582468,2509582389,0.025647795,-0.091475695,-0.030637506,0.46228686,0.0,0.0,0.0,0.0
2509682471,2509682390,0.009985937,-0.061203707,-0.02073008,0.45748913,0.0,0.0,0.0,0.0
2509787263,2509787193,-0.00852253,-0.08547905,-0.008864928,0.450711,0.0,0.0,0.0,0.0
2509891249,2509891170,-0.023465758,0.0378672,2.6134774e-05,0.45547864,0.0,0.0,0.0,0.0
2509995267,2509995191,-0.023085756,-0.016200565,-0.007593944,0.45342293,0.0,0.0,0.0,0.0
2510095268,2510095192,-0.0127653405,-0.03570365,-0.009160332,0.452776,0.0,0.0,0.0,0.0
2510200069,2510199990,0.0051522874,-0.05445888,-0.00986051,0.4526691,0.0,0.0,0.0,0.0
2510300067,2510299989,-0.0040015727,-0.03876331,-0.009126771,0.447086,0.0,0.0,0.0,0.0
2510400083,2510400002,0.007832626,-0.054558713,-0.005711169,0.45382318,0.0,0.0,0.0,0.0
2510504135,2510503996,-0.02770596,-0.027099138,0.005087052,0.4505785,0.0,0.0,0.0,0.0
2510604865,2510604790,-0.026601378,-0.0035966802,0.0067228274,0.4616392,0.0,0.0,0.0,0.0
2510704864,2510704789,-0.026421826,-0.038594734,-0.0003046682,0.452742,0.0,0.0,0.0,0.0
2510808865,2510808790,-0.019425567,-0.043831963,0.0001896969,0.4567612,0.0,0.0,0.0,0.0
2510908865,2510908790,-0.030069731,-0.06429224,0.0071705077,0.45934042,0.0,0.0,0.0,0.0
2511009644,2511009568,-0.036268346,-0.023515206,0.0037279218,0.46299368,0.0,0.0,0.0,0.0
2511109646,2511109568,-0.021793127,-0.023344588,-0.0019060681,0.46319556,0.0,0.0,0.0,0.0
2511213644,2511213569,-0.026877996,-0.03965139,0.0032723616,0.4567005,0.0,0.0,0.0,0.0
2511313669,2511313592,-0.018068908,-0.023143472,0.00048529892,0.45590684,0.0,0.0,0.0,0.0
2511418473,2511418389,-0.00832727,-0.037116356,-0.0044816434,0.45198682,0.0,0.0,0.0,0.0
2511518468,2511518390,-0.0002289284,-0.037442036,-0.0008293479,0.46176577,0.0,0.0,0.0,0.0
2511618465,2511618390,-0.019136814,0.008105015,0.0022361511,0.45806238,0.0,0.0,0.0,0.0
2511719277,2511719202,0.0022375358,-0.021528248,-0.0036425658,0.4522184,0.0,0.0,0.0,0.0
2511823289,2511823209,-0.016159263,-0.019321445,0.0032878174,0.45428562,0.0,0.0,0.0,0.0
2511923275,2511923199,-0.01833966,-0.013330043,0.0017438248,0.44967157,0.0,0.0,0.0,0.0
2512027274,2512027198,-0.014998348,-0.0072734356,-0.0040370068,0.45003292,0.0,0.0,0.0,0.0
2512132046,2512131968,-0.031110864,-0.044370957,-0.0011245038,0.44811618,0.0,0.0,0.0,0.0
2512232075,2512231996,-0.028020203,-0.015436051,0.005444695,0.44916055,0.0,0.0,0.0,0.0
2512332087,2512332008,-0.038177386,0.041305095,0.0009716165,0.4502451,0.0,0.0,0.0,0.0
2512436066,2512435989,-0.02745699,-0.0534759,-0.0074398844,0.4468171,0.0,0.0,0.0,0.0
2512540868,2512540790,-0.035819616,-0.054136585,-0.00042100914,0.44891647,0.0,0.0,0.0,0.0
2512640867,2512640791,-0.024422217,-0.020143501,0.003621423,0.44596243,0.0,0.0,0.0,0.0
2512744867,2512744789,-0.0077857217,-0.030726073,-0.009875811,0.4510085,0.0,0.0,0.0,0.0
2512844865,2512844790,-0.019541236,-0.023674594,-0.008671929,0.45254508,0.0,0.0,0.0,0.0
2512945665,2512945590,-0.00015335158,-0.06175594,-0.017103044,0.45894992,0.0,0.0,0.0,0.0
2513045646,2513045568,-0.006778642,-0.075116634,-0.015793359,0.45220727,0.0,0.0,0.0,0.0
2513149641,2513149566,-0.018235466,0.003761406,-0.00582161,0.44642434,0.0,0.0,0.0,0.0
2513249644,2513249568,-0.014076569,-0.018615337,-0.011096996,0.45088154,0.0,0.0,0.0,0.0
2513350471,2513350390,-0.02748902,0.025294952,-0.003785919,0.45466313,0.0,0.0,0.0,0.0
2513454468,2513454389,-0.005556279,-0.074649274,-0.020117486,0.44929203,0.0,0.0,0.0,0.0
2513554465,2513554390,-0.025628677,-0.039806496,-0.013227566,0.45592192,0.0,0.0,0.0,0.0
2513658483,2513658390,-0.012117632,-0.09076261,-0.016552191,0.4557445,0.0,0.0,0.0,0.0
2513759282,2513759202,-0.023058305,-0.02787241,-0.007993892,0.44763085,0.0,0.0,0.0,0.0
2513859268,2513859192,-0.01294709,-0.08495453,-0.006240217,0.44892812,0.0,0.0,0.0,0.0
2513959273,2513959198,-0.0195909,-0.03433762,-0.010688822,0.4524619,0.0,0.0,0.0,0.0
2514063272,2514063196,-0.0033326047,-0.033816997,-0.0021252763,0.44203854,0.0,0.0,0.0,0.0
2514164048,2514163969,-0.012940493,-0.0011622589,-0.0012612513,0.43790647,0.0,0.0,0.0,0.0
2514264081,2514264002,-0.021995205,-0.036607947,0.002861746,0.43954718,0.0,0.0,0.0,0.0
2514368075,2514367996,-0.017919254,-0.046282623,-0.004186498,0.44238174,0.0,0.0,0.0,0.0
2514468073,2514467996,-0.07096724,-0.0030758188,0.0072665485,0.44760433,0.0,0.0,0.0,0.0
2514568871,2514568796,-0.0242097,-0.04165466,0.0014386752,0.44102603,0.0,0.0,0.0,0.0
2514672871,2514672796,-0.006855162,-0.08015621,-0.007667845,0.4365417,0.0,0.0,0.0,0.0
2514772874,2514772795,-0.0069532855,-0.021397408,-0.0046280245,0.4379224,0.0,0.0,0.0,0.0
2514872871,2514872796,-0.016424662,0.0007907562,-0.0016735732,0.44520274,0.0,0.0,0.0,0.0
2514977671,2514977593,-0.010011389,-0.058658846,-0.013869615,0.44263455,0.0,0.0,0.0,0.0
2515077647,2515077569,0.0028608171,-0.044958547,-0.007314142,0.44173458,0.0,0.0,0.0,0.0
2515177673,2515177598,0.0036436403,-0.035668127,-0.01104118,0.44271904,0.0,0.0,0.0,0.0
2515282471,2515282390,-0.0026033558,-0.09759857,-0.007654355,0.44347095,0.0,0.0,0.0,0.0
2515382468,2515382389,0.007284701,-0.044966225,-0.012972038,0.4526533,0.0,0.0,0.0,0.0
2515482465,2515482390,0.0033009956,-0.07301965,-0.013206531,0.44660622,0.0,0.0,0.0,0.0
2515582469,2515582394,0.023979912,-0.040636837,-0.011959101,0.45047534,0.0,0.0,0.0,0.0
2515687271,2515687193,-0.0016002096,-0.058620453,-0.010165645,0.45230922,0.0,0.0,0.0,0.0
2515787269,2515787193,-0.022157978,-0.04317136,-0.014880765,0.44635308,0.0,0.0,0.0,0.0
2515891268,2515891192,-0.026489746,-0.058501847,-0.009671029,0.4434346,0.0,0.0,0.0,0.0
2515991268,2515991193,-0.029503264,-0.047016963,-0.012637715,0.4482967,0.0,0.0,0.0,0.0
2516092048,2516091968,-0.02719314,-0.05618941,-0.010853708,0.45145938,0.0,0.0,0.0,0.0
2516196057,2516195980,-0.066194355,-0.029095722,-0.002259698,0.44771776,0.0,0.0,0.0,0.0
2516300067,2516299990,-0.017069835,-0.041398473,-0.0052139005,0.44569087,0.0,0.0,0.0,0.0
2516400069,2516399990,-0.03485887,-0.03151964,0.0031097974,0.4431618,0.0,0.0,0.0,0.0
2516500864,2516500789,-0.042656552,-0.041926388,0.004306759,0.43947518,0.0,0.0,0.0,0.0
2516604871,2516604796,-0.012945036,-0.06295796,-0.0034646327,0.44866738,0.0,0.0,0.0,0.0
2516704873,2516704794,-0.02557657,-0.04090444,-0.004311102,0.43903503,0.0,0.0,0.0,0.0
2516804868,2516804789,-0.017644819,0.0065890625,0.003046407,0.4375584,0.0,0.0,0.0,0.0
2516909671,2516909596,-0.0094216,-0.04253432,-0.00358719,0.44233978,0.0,0.0,0.0,0.0
2517009671,2517009596,0.00272968,-0.048664674,-0.011202432,0.44327113,0.0,0.0,0.0,0.0
2517109685,2517109598,-0.0045636613,-0.01299236,-0.0033061116,0.44836622,0.0,0.0,0.0,0.0
2517213644,2517213569,0.009083164,-0.0495934,-0.012104271,0.4439362,0.0,0.0,0.0,0.0
2517314465,2517314390,0.013721306,-0.07576719,-0.014150329,0.44759393,0.0,0.0,0.0,0.0
2517414438,2517414362,0.005705969,-0.05203482,-0.012161821,0.44495994,0.0,0.0,0.0,0.0
2517518472,2517518396,0.011789856,-0.08501283,-0.011652095,0.44289407,0.0,0.0,0.0,0.0
2517619274,2517619199,-0.0017327408,-0.06579495,-0.013449604,0.44506273,0.0,0.0,0.0,0.0
2517719281,2517719205,0.0110819675,-0.06542211,-0.014758272,0.4381252,0.0,0.0,0.0,0.0
2517823287,2517823211,-0.0007531985,-0.0517446,-0.0076631745,0.4430172,0.0,0.0,0.0,0.0
2517923275,2517923199,0.036131307,-0.118350536,-0.018061915,0.44806746,0.0,0.0,0.0,0.0
2518024045,2518023968,0.004634348,-0.056280512,-0.010718653,0.44299775,0.0,0.0,0.0,0.0
2518128115,2518127980,-0.014557285,-0.048581872,-0.0051574428,0.44513318,0.0,0.0,0.0,0.0
2518228055,2518227968,-0.0060037677,-0.09419574,-0.009524824,0.44486734,0.0,0.0,0.0,0.0
2518328072,2518327990,-0.0042759273,-0.06508899,-0.012016212,0.45029008,0.0,0.0,0.0,0.0
2518428870,2518428795,-0.022365818,-0.133376,-0.009349265,0.45272085,0.0,0.0,0.0,0.0
2518532870,2518532795,-0.03467109,-0.029546496,0.41904503,0.41904032,0.0,0.0,0.0,1.0
2518632878,2518632803,0.0011985558,-0.049540553,-0.098214,0.3725291,0.0,0.0,0.0,1.0
2518736872,2518736797,0.032544248,-0.09560805,-0.06598901,0.38688827,0.0,0.0,0.0,1.0
2518837688,2518837611,-0.005098668,-0.022292107,-0.031802677,0.44597894,0.0,0.0,0.0,1.0
2518941702,2518941590,-0.031427313,-0.08940931,-0.023573427,0.50964403,0.0,0.0,0.0,1.0
2519041676,2519041561,0.0010612961,-0.027343418,-0.007815254,0.5621788,0.0,0.0,0.0,1.0
2519145644,2519145568,-0.018301275,-0.02306103,0.0010689376,0.5975166,0.0,0.0,0.0,1.0
2519246466,2519246390,-0.004937343,-0.02649819,0.0017035799,0.6234087,0.0,0.0,0.0,1.0
2519346474,2519346395,-0.023755813,-0.056452405,-0.004275388,0.6437644,0.0,0.0,0.0,1.0
2519450465,2519450390,-0.022098912,-0.033782933,0.0003134627,0.64109814,0.0,0.0,0.0,1.0
2519551268,2519551193,-0.02272725,-0.0031782177,-0.0006673839,0.62234247,0.0,0.0,0.0,1.0
2519651268,2519651192,-0.014809828,-0.017622836,0.009204251,0.6063877,0.0,0.0,0.0,1.0
2519755276,2519755197,-0.017330995,-0.0062224274,0.005652749,0.589338,0.0,0.0,0.0,1.0
2519859268,2519859192,-0.01673674,-0.035913154,-0.00032821298,0.576142,0.0,0.0,0.0,1.0
2519959271,2519959196,-0.00029774662,-0.02155445,0.009825919,0.55475795,0.0,0.0,0.0,1.0
2520060053,2520059979,-0.016417252,-0.0065884613,0.012437585,0.5324529,0.0,0.0,0.0,1.0
2520164048,2520163969,-0.019536978,0.015705004,0.012727085,0.5053107,0.0,0.0,0.0,1.0
2520268048,2520267968,-0.022871725,-0.032227263,0.00916139,0.47146073,0.0,0.0,0.0,1.0
2520368086,2520368002,-0.010720115,-0.033619106,0.006715696,0.4541138,0.0,0.0,0.0,1.0
2520472865,2520472790,-0.0078035723,0.000512769,0.012088904,0.43552646,0.0,0.0,0.0,1.0
2520572865,2520572789,0.008842742,-0.0033485247,0.011177136,0.43062848,0.0,0.0,0.0,1.0
2520672857,2520672790,0.0049252687,-0.06541005,0.00531092,0.43469477,0.0,0.0,0.0,1.0
2520773671,2520773596,-0.012689725,-0.026345622,0.0049422113,0.44322273,0.0,0.0,0.0,1.0
2520877667,2520877592,-0.037316952,-0.023094838,0.015814412,0.4459296,0.0,0.0,0.0,1.0
2520977671,2520977596,-0.004815552,0.030988477,0.013741115,0.45138413,0.0,0.0,0.0,1.0
2521081709,2521081597,0.0025798297,-0.061115086,0.0033452183,0.45182818,0.0,0.0,0.0,1.0
2521182466,2521182389,-0.015761057,0.0061401203,0.011458865,0.45889777,0.0,0.0,0.0,1.0
2521282471,2521282396,-0.009790828,0.0072369613,0.01200649,0.44846708,0.0,0.0,0.0,1.0
2521386471,2521386390,-0.01283681,-0.051093847,0.0013474736,0.44341218,0.0,0.0,0.0,1.0
2521486465,2521486390,0.012241112,-0.0424226,-9.643787e-05,0.44834176,0.0,0.0,0.0,1.0
2521587278,2521587199,-0.006811563,-0.018185955,0.005477483,0.43977773,0.0,0.0,0.0,1.0
2521687284,2521687209,-0.0037653365,-0.0042705983,0.01360923,0.4416944,0.0,0.0,0.0,1.0
2521791284,2521791217,-0.006375603,0.0010737497,0.010099884,0.4365551,0.0,0.0,0.0,1.0
2521891273,2521891197,-0.02317111,0.0060388674,0.011421076,0.44299585,0.0,0.0,0.0,1.0
2521992057,2521991980,-0.012678711,-0.051465273,0.0029344526,0.44486815,0.0,0.0,0.0,1.0
2522096051,2522095969,-0.014693776,-0.012527812,0.013509222,0.452826,0.0,0.0,0.0,1.0
2522196050,2522195968,-0.022407165,-0.04547218,0.012846509,0.4478766,0.0,0.0,0.0,1.0
2522300053,2522299979,0.022283468,-0.04119148,0.0032950281,0.45561942,0.0,0.0,0.0,1.0
2522400868,2522400790,-0.006820581,-0.03658449,0.002475812,0.4535591,0.0,0.0,0.0,1.0
2522500868,2522500789,-0.029055538,-0.057295382,0.012328558,0.4522924,0.0,0.0,0.0,1.0
2522600865,2522600790,-0.022451445,-0.029617883,0.013556983,0.45116198,0.0,0.0,0.0,1.0
2522704865,2522704790,0.010571312,-0.058985848,0.0010021506,0.46681923,0.0,0.0,0.0,1.0
2522805669,2522805590,-0.016644403,-0.045488313,0.0074114725,0.46498778,0.0,0.0,0.0,1.0
2522905639,2522905561,-0.009725615,-0.021831822,0.010391784,0.4618407,0.0,0.0,0.0,1.0
2523009665,2523009590,0.0002822508,-0.028304039,0.0015599893,0.4582354,0.0,0.0,0.0,1.0
2523109665,2523109590,0.008888259,-0.040933587,0.004674376,0.45959058,0.0,0.0,0.0,1.0
2523210470,2523210395,-0.011972817,0.015922677,0.013917531,0.45809117,0.0,0.0,0.0,1.0
2523314466,2523314390,0.00964096,-0.03638311,-0.2832972,0.43888026,0.0,0.0,0.0,1.0
2523414465,2523414390,0.019282697,-0.043437466,-0.17514332,0.3934927,0.0,0.0,0.0,1.0
2523515268,2523515192,0.0021814045,-0.009323771,-0.119628236,0.39343262,0.0,0.0,0.0,1.0
2523619273,2523619192,-0.016937323,-0.017696181,-0.08913249,0.41646957,0.0,0.0,0.0,1.0
2523719265,2523719194,0.006353893,-0.059733503,-0.07310198,0.4363665,0.0,0.0,0.0,1.0
2523819267,2523819192,-0.0016777706,-0.033116903,-0.0530855,0.4495009,0.0,0.0,0.0,1.0
2523920077,2523919995,0.011713706,-0.012448467,-0.05517856,0.4543175,0.0,0.0,0.0,1.0
2524024116,2524023968,0.020096362,-0.001231974,-0.051354572,0.46020722,0.0,0.0,0.0,1.0
2524124047,2524123968,-0.0033708126,-0.020922475,-0.039317746,0.46482876,0.0,0.0,0.0,1.0
2524228048,2524227968,-0.032106962,0.03906374,-0.037936825,0.46522185,0.0,0.0,0.0,1.0
2524332877,2524332802,0.0058495235,0.016064359,-0.043078937,0.4676641,0.0,0.0,0.0,1.0
2524432880,2524432802,-0.0066847713,0.021454232,-0.03779347,0.46313852,0.0,0.0,0.0,1.0
2524532871,2524532796,-0.00014609421,-0.005103424,-0.041669454,0.4686777,0.0,0.0,0.0,1.0
2524636871,2524636796,-0.00419117,0.034761056,-0.039172485,0.4729277,0.0,0.0,0.0,1.0
2524741702,2524741590,-0.008878042,0.0068143047,0.0041804686,0.47172385,0.0,0.0,0.0,1.0
2524841702,2524841590,-0.008491769,-0.035701893,0.048605844,0.47752154,0.0,0.0,0.0,1.0
2524945668,2524945589,0.0075921826,-0.028409442,0.06663697,0.47822687,0.0,0.0,0.0,1.0
2525045665,2525045590,-0.017196748,-0.049197413,0.07300611,0.47623715,0.0,0.0,0.0,1.0
2525146475,2525146399,0.00071732793,-0.0025056559,0.08148564,0.47203502,0.0,0.0,0.0,1.0
2525250471,2525250390,-0.00094653247,-0.022486465,0.08127285,0.47242767,0.0,0.0,0.0,1.0
2525350465,2525350390,-0.0069098882,0.0076111453,0.07903704,0.47650674,0.0,0.0,0.0,1.0
2525451269,2525451194,-0.0029729782,-0.035767287,0.07238806,0.47470036,0.0,0.0,0.0,1.0
2525551268,2525551193,-0.005591511,-0.037700795,0.06254819,0.47497606,0.0,0.0,0.0,1.0
2525655272,2525655193,-0.0056422204,-0.012134766,0.06236136,0.47142035,0.0,0.0,0.0,1.0
2525755263,2525755182,0.024465753,-0.060290046,0.048097376,0.47076634,0.0,0.0,0.0,1.0
2525855269,2525855193,0.0002472489,-0.021247577,0.050944302,0.46697122,0.0,0.0,0.0,1.0
2525960142,2525959989,-0.017939754,-0.032872006,0.047293518,0.46273947,0.0,0.0,0.0,1.0
2526060046,2526059968,0.01124656,-0.030441903,0.029177962,0.45208034,0.0,0.0,0.0,1.0
2526164057,2526163980,-0.00075884676,-0.017163005,0.03231541,0.44106144,0.0,0.0,0.0,1.0
2526264865,2526264790,0.005207466,-0.032367736,0.025755592,0.4422197,0.0,0.0,0.0,1.0
2526364868,2526364789,-0.028346946,-0.017483799,0.020994911,0.43959725,0.0,0.0,0.0,1.0
2526464864,2526464789,0.009314646,-0.014604384,0.011120901,0.4326468,0.0,0.0,0.0,1.0
2526568865,2526568789,0.01211147,-0.02013888,0.001861583,0.42507374,0.0,0.0,0.0,1.0
2526669665,2526669590,-0.017309384,-0.035139166,0.0060300943,0.41894358,0.0,0.0,0.0,1.0
2526769649,2526769561,-0.006176547,-0.079901084,-0.0056702695,0.4159332,0.0,0.0,0.0,1.0
2526873667,2526873589,8.3772466e-07,-0.08436107,-0.007938484,0.42065832,0.0,0.0,0.0,1.0
2526973665,2526973590,0.015813842,-0.015244558,-0.008901516,0.41884047,0.0,0.0,0.0,1.0
2527074444,2527074368,-0.016548147,-0.03372845,-0.0021588283,0.41413,0.0,0.0,0.0,1.0
2527178444,2527178368,0.0035238573,-0.07149771,-0.009795841,0.41609812,0.0,0.0,0.0,1.0
2527278468,2527278390,-0.014258574,-0.05627665,-0.014073274,0.41587088,0.0,0.0,0.0,1.0
2527378471,2527378390,-0.004860712,-0.04534626,-0.011424024,0.41514322,0.0,0.0,0.0,1.0
2527482465,2527482390,0.0160452,-0.050752796,-0.020658365,0.41210222,0.0,0.0,0.0,1.0
2527583279,2527583200,-0.0071159024,-0.0390289,-0.019926397,0.42050052,0.0,0.0,0.0,1.0
2527683274,2527683198,-0.025122691,-0.1044257,-0.02077532,0.42510885,0.0,0.0,0.0,1.0
2527787266,2527787199,0.015736578,-0.1305051,-0.030191256,0.42453164,0.0,0.0,0.0,1.0
2527892073,2527891990,0.030071009,-0.087885365,-0.033277966,0.42511797,0.0,0.0,0.0,1.0
2527992067,2527991990,-0.0059806653,-0.061147474,-0.026043411,0.4360232,0.0,0.0,0.0,1.0
2528096054,2528095980,0.002252172,-0.08662586,-0.032868337,0.44292438,0.0,0.0,0.0,1.0
2528196051,2528195968,0.022502117,-0.015004544,-0.028747244,0.44112542,0.0,0.0,0.0,1.0
2528296871,2528296795,-0.007018138,-0.021917067,-0.028468708,0.43822464,0.0,0.0,0.0,1.0
2528396865,2528396790,0.0372696,-0.045815594,-0.03327014,0.44465873,0.0,0.0,0.0,1.0
2528500864,2528500789,-0.021848382,-0.023224238,-0.025225729,0.45052323,0.0,0.0,0.0,1.0
2528600865,2528600790,-0.015493535,-0.04730592,-0.01828469,0.4468591,0.0,0.0,0.0,1.0
2528701676,2528701561,-0.0019151215,-0.12680429,-0.024532123,0.44454128,0.0,0.0,0.0,1.0
2528805667,2528805588,0.03254725,-0.10310237,-0.020111438,0.43079343,0.0,0.0,0.0,1.0
2528909665,2528909590,0.00751755,-0.07429754,-0.016937505,0.4309802,0.0,0.0,0.0,1.0
2529010444,2529010368,0.026451292,-0.050100416,-0.018685214,0.43505967,0.0,0.0,0.0,1.0
2529114450,2529114369,0.0022951753,-0.020648513,-0.011900968,0.43728992,0.0,0.0,0.0,1.0
2529214464,2529214389,-0.0031470852,-0.0033438504,-0.008866539,0.44046786,0.0,0.0,0.0,1.0
2529318468,2529318389,-0.02886597,-0.03039705,-0.004155296,0.44253996,0.0,0.0,0.0,1.0
2529419268,2529419192,-0.030685596,-0.067716815,-0.0058008367,0.4397106,0.0,0.0,0.0,1.0
2529523267,2529523191,-0.04201672,-0.075850055,-0.0040374896,0.44417432,0.0,0.0,0.0,1.0
2529623269,2529623193,0.009725882,-0.078982525,-0.008695356,0.44038996,0.0,0.0,0.0,1.0
2529723268,2529723192,0.012269757,-0.06193165,-0.019305177,0.444688,0.0,0.0,0.0,1.0
2529828074,2529827995,0.012786591,-0.13267313,-0.015043374,0.4454155,0.0,0.0,0.0,1.0
2529932073,2529931996,0.024594922,-0.121408366,-0.01046101,0.4463878,0.0,0.0,0.0,1.0
2530032048,2530031968,0.003884242,-0.091409914,-0.009399779,0.44949463,0.0,0.0,0.0,1.0
2530132046,2530131968,0.015190537,-0.068690956,-0.008167488,0.45446244,0.0,0.0,0.0,1.0
2530236839,2530236763,0.01997025,-0.07676706,-0.013001358,0.45198825,0.0,0.0,0.0,1.0
2530336874,2530336796,0.029573247,-0.081280634,-0.0057039494,0.44721624,0.0,0.0,0.0,1.0
2530440871,2530440796,-0.0016065184,-0.08099182,-0.0063321935,0.45235318,0.0,0.0,0.0,1.0
2530540871,2530540796,0.019354397,-0.06923272,-0.012417137,0.45819345,0.0,0.0,0.0,1.0
2530641716,2530641591,0.02528054,-0.0985739,-0.006920876,0.4616971,0.0,0.0,0.0,1.0
2530741705,2530741589,0.016682938,-0.07755478,-0.0053681987,0.4588181,0.0,0.0,0.0,1.0
2530845668,2530845592,0.0018668752,-0.03129769,0.006137772,0.45635116,0.0,0.0,0.0,1.0
2530945668,2530945589,0.0020819586,-0.06829749,0.00038746418,0.46041125,0.0,0.0,0.0,1.0
2531046453,2531046368,-0.010526275,-0.019482492,0.003794957,0.45645446,0.0,0.0,0.0,1.0
2531150444,2531150368,0.0101487525,-0.02701484,0.0024767825,0.4557891,0.0,0.0,0.0,1.0
2531250444,2531250369,0.0056612184,-0.00026666233,0.005119634,0.4506422,0.0,0.0,0.0,1.0
2531351270,2531351193,0.0032760515,-0.01517792,0.006740648,0.4490757,0.0,0.0,0.0,1.0
2531455267,2531455192,-0.00015632226,-0.022982627,-0.0005308739,0.45233953,0.0,0.0,0.0,1.0
2531555268,2531555193,0.0106613105,-0.012833087,-0.0019323551,0.46270615,0.0,0.0,0.0,1.0
2531655268,2531655192,0.0059114294,-0.010515606,0.0021322388,0.4556263,0.0,0.0,0.0,1.0
2531760070,2531759990,0.0063822605,-0.08868447,-0.007805565,0.45031258,0.0,0.0,0.0,1.0
2531860067,2531859990,0.0058570495,-0.02311406,-0.0027923752,0.45414716,0.0,0.0,0.0,1.0
2531960084,2531960002,0.00092306815,-0.026874883,0.00022622943,0.44723645,0.0,0.0,0.0,1.0
2532064046,2532063968,0.00011189841,-0.062207337,-0.0059846924,0.44974294,0.0,0.0,0.0,1.0
2532164865,2532164790,0.020725226,-0.07099065,-0.0053528575,0.44715205,0.0,0.0,0.0,1.0
2532264865,2532264790,0.0013492359,-0.046740074,-0.0032178964,0.43890682,0.0,0.0,0.0,1.0
2532368865,2532368790,0.0033735419,-0.05968684,-0.005169604,0.441643,0.0,0.0,0.0,1.0
2532468865,2532468790,0.012591545,-0.049030583,-0.0027540755,0.44819924,0.0,0.0,0.0,1.0
2532569671,2532569596,-0.01448182,-0.056079023,0.00021364517,0.4500989,0.0,0.0,0.0,1.0
2532673674,2532673595,-0.0042701485,-0.070164055,-0.006716883,0.45154494,0.0,0.0,0.0,1.0
2532773674,2532773595,0.008963735,-0.07432641,-0.005108902,0.44920918,0.0,0.0,0.0,1.0
2532873651,2532873573,-0.01196458,-0.049047545,0.001489724,0.44891033,0.0,0.0,0.0,1.0
2532978453,2532978368,0.011211624,-0.085360296,-0.0070271916,0.44687253,0.0,0.0,0.0,1.0
2533078447,2533078369,-0.0041850302,-0.07223699,-0.008942837,0.44358915,0.0,0.0,0.0,1.0
2533178444,2533178368,-0.002009282,-0.045146815,-0.0014848342,0.43679896,0.0,0.0,0.0,1.0
2533279274,2533279199,-0.030684993,-0.01148206,0.0015088508,0.43537423,0.0,0.0,0.0,1.0
2533383279,2533383201,0.0012996335,-0.055204622,-0.0058526173,0.43482396,0.0,0.0,0.0,1.0
2533483274,2533483198,-0.026435971,0.010211486,0.006026355,0.43854773,0.0,0.0,0.0,1.0
2533587275,2533587199,-0.0323507,0.049661893,0.0019048725,0.44495687,0.0,0.0,0.0,1.0
2533687282,2533687199,-0.0011929711,-0.015602443,0.00347121,0.44727135,0.0,0.0,0.0,1.0
2533788069,2533787990,0.0020689259,-0.057556547,0.0033812106,0.45355505,0.0,0.0,0.0,1.0
2533888070,2533887990,-0.0010684375,-0.057137124,0.00028284662,0.46094692,0.0,0.0,0.0,1.0
2533992073,2533991990,-0.010993125,0.0024833456,0.006454977,0.45614547,0.0,0.0,0.0,1.0
2534092048,2534091969,-0.0015009353,-0.034009814,0.0023893325,0.45321336,0.0,0.0,0.0,1.0
2534192865,2534192790,0.012375937,-0.012353247,0.0045636883,0.45065224,0.0,0.0,0.0,1.0
2534296865,2534296790,-0.005304236,-0.0173771,0.00045633572,0.44127142,0.0,0.0,0.0,1.0
2534396865,2534396790,-0.0005785278,-0.0048915287,0.002324427,0.43346247,0.0,0.0,0.0,1.0
2534497685,2534497608,0.0063801007,-0.025349062,0.004037722,0.43553454,0.0,0.0,0.0,1.0
2534601707,2534601589,-0.008195782,-0.020607213,0.0053861653,0.4317882,0.0,0.0,0.0,1.0
