timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
2526091969,32767,32767,32767,32767,32767,32767,32767
2526095968,32767,32767,32767,32767,-70,32767,32767
2526099968,32767,32767,32767,32767,32767,32767,32767
2526103968,32767,32767,32767,32767,-49,32767,32767
2526107980,32767,32767,32767,32767,32767,-54,32767
2526111968,32767,32767,32767,32767,32767,32767,32767
2526115968,32767,32767,32767,32767,32767,32767,32767
2526119968,32767,32767,32767,32767,32767,32767,32767
2526123968,32767,32767,32767,32767,32767,32767,32767
2526127968,32767,32767,32767,32767,-75,32767,32767
2526131969,32767,32767,32767,32767,32767,-53,32767
2526135980,32767,32767,32767,32767,-60,32767,32767
2526139969,32767,32767,32767,32767,32767,32767,32767
2526143969,32767,32767,32767,32767,32767,32767,32767
2526147968,32767,32767,32767,32767,-63,32767,32767
2526151967,32767,32767,32767,32767,32767,32767,32767
2526155969,32767,32767,32767,32767,32767,-54,32767
2526159968,32767,32767,32767,32767,32767,32767,32767
2526163980,32767,32767,32767,32767,32767,32767,32767
2526167968,32767,32767,32767,32767,-60,32767,32767
2526171968,32767,32767,32767,32767,32767,32767,32767
2526175968,32767,32767,32767,32767,32767,32767,32767
2526179968,32767,32767,32767,32767,-53,-53,32767
2526183968,32767,32767,-59,32767,32767,32767,32767
2526187969,32767,32767,32767,32767,32767,32767,32767
2526191980,32767,32767,32767,32767,-70,32767,32767
2526195967,32767,32767,32767,32767,32767,32767,32767
2526199968,32767,32767,32767,32767,32767,32767,32767
2526203968,32767,32767,32767,32767,32767,-54,32767
2526207968,32767,32767,32767,32767,32767,32767,32767
2526211968,32767,32767,32767,32767,-66,32767,32767
2526215968,32767,32767,32767,32767,32767,32767,32767
2526219980,32767,32767,32767,32767,32767,32767,32767
2526223968,32767,32767,32767,32767,-74,32767,32767
2526227969,32767,32767,32767,32767,32767,-53,32767
2526231968,32767,32767,32767,32767,-60,32767,32767
2526235971,32767,32767,32767,32767,32767,32767,32767
2526239969,32767,32767,32767,32767,32767,32767,32767
2526243968,32767,32767,32767,32767,32767,32767,32767
2526247980,32767,32767,32767,32767,32767,32767,32767
2526252790,32767,32767,32767,32767,32767,-61,32767
2526256790,32767,32767,32767,32767,-78,32767,32767
2526260795,32767,32767,32767,32767,32767,32767,32767
2526264790,32767,32767,32767,32767,-45,32767,32767
2526268790,32767,32767,32767,32767,32767,32767,32767
2526272790,32767,32767,32767,32767,32767,32767,32767
2526276790,32767,32767,32767,32767,-51,-87,32767
2526280796,32767,32767,32767,32767,32767,32767,32767
2526284790,32767,32767,32767,32767,32767,32767,32767
2526288790,32767,32767,32767,32767,32767,32767,32767
2526292789,32767,32767,32767,32767,32767,32767,32767
2526296790,32767,32767,32767,32767,-47,32767,32767
2526300796,32767,32767,32767,32767,32767,-52,32767
2526304790,32767,32767,32767,32767,32767,32767,32767
2526308790,32767,32767,32767,32767,-58,32767,32767
2526312789,32767,32767,32767,32767,32767,32767,32767
2526316789,32767,32767,32767,32767,32767,32767,32767
2526320797,32767,32767,32767,32767,-68,32767,32767
2526324790,32767,32767,32767,32767,32767,32767,32767
2526328790,32767,32767,32767,32767,32767,-92,32767
2526332790,32767,32767,32767,32767,32767,32767,32767
2526336790,32767,32767,32767,32767,32767,32767,32767
2526340796,32767,32767,32767,32767,32767,32767,32767
2526344790,32767,32767,32767,32767,-75,32767,32767
2526348789,32767,32767,32767,32767,32767,-53,32767
2526352791,32767,32767,32767,32767,-48,32767,32767
2526356790,32767,32767,32767,32767,32767,32767,32767
2526360805,32767,32767,32767,32767,32767,32767,32767
2526364789,32767,32767,32767,32767,-63,32767,32767
2526368789,32767,32767,32767,32767,32767,32767,32767
2526372790,32767,32767,32767,32767,32767,-53,32767
2526376790,32767,32767,32767,32767,32767,32767,32767
2526380790,32767,32767,-96,32767,32767,32767,32767
2526384790,32767,32767,32767,32767,-58,32767,32767
2526388790,32767,32767,32767,32767,32767,32767,32767
2526392790,32767,32767,32767,32767,32767,32767,32767
2526396790,32767,32767,32767,32767,-55,-54,32767
2526400797,32767,32767,32767,32767,32767,32767,32767
2526404790,32767,32767,32767,32767,32767,32767,32767
2526408790,32767,32767,32767,32767,-67,32767,32767
2526412789,32767,32767,32767,32767,32767,32767,32767
2526416789,32767,32767,32767,32767,32767,32767,32767
2526420797,32767,32767,32767,32767,32767,-54,32767
2526424790,32767,32767,32767,32767,32767,32767,32767
2526428787,32767,32767,32767,32767,-66,32767,32767
2526432790,32767,32767,32767,32767,32767,32767,32767
2526436789,32767,32767,32767,32767,32767,32767,32767
2526440797,32767,32767,32767,32767,-74,32767,32767
2526444789,32767,32767,32767,32767,32767,-53,32767
2526448790,32767,32767,32767,32767,-47,32767,32767
2526452790,32767,32767,32767,32767,32767,32767,32767
2526456790,32767,32767,32767,32767,32767,32767,32767
2526460796,32767,32767,32767,32767,32767,32767,32767
2526464789,32767,32767,32767,32767,32767,32767,32767
2526468790,32767,32767,32767,32767,-43,-52,32767
2526472790,32767,32767,32767,32767,32767,32767,32767
2526476790,32767,32767,32767,32767,32767,32767,32767
2526480796,32767,32767,32767,32767,-58,32767,32767
2526484790,32767,32767,32767,32767,32767,32767,32767
2526488790,32767,32767,32767,32767,32767,32767,32767
2526492790,32767,32767,32767,32767,-53,-53,32767
2526496790,32767,32767,32767,32767,32767,32767,32767
2526500811,32767,32767,32767,32767,32767,32767,32767
2526504790,32767,32767,32767,32767,32767,32767,32767
2526508790,32767,32767,32767,32767,32767,32767,32767
2526512790,32767,32767,32767,32767,32767,32767,32767
2526516790,32767,32767,32767,32767,-54,-54,32767
2526520795,32767,32767,32767,32767,32767,32767,32767
2526524789,32767,32767,32767,32767,32767,32767,32767
2526528790,32767,32767,32767,32767,-68,32767,32767
2526532789,32767,32767,32767,32767,32767,32767,32767
2526536790,32767,32767,32767,32767,-47,32767,32767
2526540796,32767,32767,32767,32767,32767,-54,32767
2526544790,32767,32767,32767,32767,32767,32767,32767
2526548790,32767,32767,32767,32767,32767,32767,32767
2526552790,32767,32767,32767,32767,32767,32767,32767
2526556790,32767,32767,32767,32767,32767,32767,32767
2526560795,32767,32767,32767,32767,-74,32767,32767
2526564789,32767,32767,32767,32767,32767,-53,32767
2526568789,32767,32767,-91,32767,-58,32767,32767
2526572789,32767,32767,32767,32767,32767,32767,32767
2526576790,32767,32767,32767,32767,32767,32767,32767
2526580765,32767,32767,32767,32767,-62,32767,32767
2526584789,32767,32767,32767,32767,32767,32767,32767
2526588790,32767,32767,32767,32767,32767,-54,32767
2526592790,32767,32767,32767,32767,32767,32767,32767
2526596789,32767,32767,32767,32767,32767,32767,32767
2526600796,32767,32767,32767,32767,-47,32767,32767
2526604790,32767,32767,32767,32767,32767,32767,32767
2526608800,32767,32767,32767,32767,32767,32767,32767
2526612790,32767,32767,32767,32767,-55,-54,32767
2526616790,32767,32767,32767,32767,32767,32767,32767
2526620795,32767,32767,32767,32767,32767,32767,32767
2526624789,32767,32767,32767,32767,-68,32767,32767
2526628789,32767,32767,32767,32767,32767,32767,32767
2526632790,32767,32767,32767,32767,32767,32767,32767
2526636790,32767,32767,32767,32767,32767,-55,32767
2526640796,32767,32767,32767,32767,32767,32767,32767
2526645590,32767,32767,32767,32767,-66,32767,32767
2526649589,32767,32767,32767,32767,32767,32767,32767
2526653589,32767,32767,32767,32767,-45,32767,32767
2526657561,32767,32767,32767,32767,32767,32767,32767
2526661589,32767,32767,32767,32767,32767,-85,32767
2526665589,32767,32767,32767,32767,-55,32767,32767
2526669590,32767,32767,32767,32767,32767,32767,32767
2526673590,32767,32767,32767,32767,32767,32767,32767
2526677590,32767,32767,32767,32767,32767,32767,32767
2526681589,32767,32767,32767,32767,32767,32767,32767
2526685561,32767,32767,32767,32767,-42,-52,32767
2526689588,32767,32767,32767,32767,32767,32767,32767
2526693590,32767,32767,32767,32767,32767,32767,32767
2526697590,32767,32767,32767,32767,-55,32767,32767
2526701596,32767,32767,32767,32767,32767,32767,32767
2526705590,32767,32767,32767,32767,32767,32767,32767
2526709590,32767,32767,32767,32767,-53,-53,32767
2526713561,32767,32767,32767,32767,32767,32767,32767
2526717589,32767,32767,32767,32767,32767,32767,32767
2526721595,32767,32767,32767,32767,32767,32767,32767
2526725588,32767,32767,32767,32767,32767,32767,32767
2526729589,32767,32767,32767,32767,-46,32767,32767
2526733589,32767,32767,32767,32767,32767,-54,32767
2526737590,32767,32767,32767,32767,32767,32767,32767
2526741579,32767,32767,32767,32767,-55,32767,32767
2526745589,32767,32767,32767,32767,32767,32767,32767
2526749590,32767,32767,32767,32767,32767,32767,32767
2526753590,32767,32767,32767,32767,-65,32767,32767
2526757589,32767,32767,32767,32767,32767,-52,32767
2526761596,32767,32767,32767,32767,32767,32767,32767
2526765590,32767,32767,32767,32767,32767,32767,32767
2526769561,32767,32767,32767,32767,32767,32767,32767
2526773590,32767,32767,32767,32767,-62,32767,32767
2526777589,32767,32767,-44,32767,32767,32767,32767
2526781596,32767,32767,32767,32767,-44,-52,32767
2526785590,32767,32767,32767,32767,32767,32767,32767
2526789596,32767,32767,32767,32767,32767,32767,32767
2526793590,32767,32767,32767,32767,-55,32767,32767
2526797561,32767,32767,32767,32767,32767,32767,32767
2526801596,32767,32767,32767,32767,32767,32767,32767
2526805590,32767,32767,32767,32767,32767,-55,32767
2526809589,32767,32767,32767,32767,32767,32767,32767
2526813590,32767,32767,32767,32767,-46,32767,32767
2526817590,32767,32767,32767,32767,32767,32767,32767
2526821596,32767,32767,32767,32767,32767,32767,32767
2526825561,32767,32767,32767,32767,-55,32767,32767
2526829590,32767,32767,32767,32767,32767,-54,32767
2526833590,32767,32767,32767,32767,32767,32767,32767
2526837590,32767,32767,32767,32767,-55,32767,32767
2526841596,32767,32767,32767,32767,32767,32767,32767
2526845590,32767,32767,32767,32767,32767,32767,32767
2526849594,32767,32767,32767,32767,32767,32767,32767
2526853612,32767,32767,32767,32767,32767,-55,32767
2526857590,32767,32767,32767,32767,-46,32767,32767
2526861596,32767,32767,32767,32767,32767,32767,32767
2526865599,32767,32767,32767,32767,32767,32767,32767
2526869592,32767,32767,32767,32767,-62,32767,32767
2526873589,32767,32767,32767,32767,32767,32767,32767
2526877590,32767,32767,32767,32767,-44,-53,32767
2526881567,32767,32767,32767,32767,32767,32767,32767
2526885590,32767,32767,32767,32767,32767,32767,32767
2526889602,32767,32767,32767,32767,32767,32767,32767
2526893590,32767,32767,32767,32767,32767,32767,32767
2526897590,32767,32767,32767,32767,32767,32767,32767
2526901596,32767,32767,32767,32767,-54,-54,32767
2526905590,32767,32767,32767,32767,32767,32767,32767
2526909561,32767,32767,32767,32767,32767,32767,32767
2526913590,32767,32767,32767,32767,-66,32767,32767
2526917589,32767,32767,32767,32767,32767,32767,32767
2526921596,32767,32767,32767,32767,-44,32767,32767
2526925590,32767,32767,32767,32767,32767,-55,32767
2526929590,32767,32767,32767,32767,32767,32767,32767
2526933590,32767,32767,32767,32767,32767,32767,32767
2526937561,32767,32767,32767,32767,32767,32767,32767
2526941596,32767,32767,32767,32767,32767,32767,32767
2526945590,32767,32767,32767,32767,-64,32767,32767
2526949589,32767,32767,32767,32767,32767,-52,32767
2526953590,32767,32767,32767,32767,-46,32767,32767
2526957590,32767,32767,32767,32767,32767,32767,32767
2526961590,32767,32767,32767,32767,32767,32767,32767
2526965561,32767,32767,32767,32767,-63,32767,32767
2526969589,32767,32767,32767,32767,32767,32767,32767
2526973590,32767,32767,32767,32767,32767,-53,32767
2526977590,32767,32767,-45,32767,32767,32767,32767
2526981589,32767,32767,32767,32767,32767,32767,32767
2526985590,32767,32767,32767,32767,-64,32767,32767
2526989603,32767,32767,32767,32767,32767,32767,32767
2526993561,32767,32767,32767,32767,32767,32767,32767
2526997590,32767,32767,32767,32767,-55,-54,32767
2527001590,32767,32767,32767,32767,32767,32767,32767
2527005590,32767,32767,32767,32767,32767,32767,32767
2527009590,32767,32767,32767,32767,-66,32767,32767
2527013597,32767,32767,32767,32767,32767,32767,32767
2527017590,32767,32767,32767,32767,32767,32767,32767
2527021561,32767,32767,32767,32767,32767,-54,32767
2527025590,32767,32767,32767,32767,32767,32767,32767
2527029590,32767,32767,32767,32767,32767,32767,32767
2527033597,32767,32767,32767,32767,-74,32767,32767
2527038369,32767,32767,32767,32767,32767,32767,32767
2527042368,32767,32767,32767,32767,-54,32767,32767
2527046369,32767,32767,32767,32767,32767,-54,32767
2527050369,32767,32767,32767,32767,32767,32767,32767
2527054376,32767,32767,32767,32767,-63,32767,32767
2527058368,32767,32767,32767,32767,32767,32767,32767
2527062408,32767,32767,32767,32767,32767,32767,32767
2527066368,32767,32767,32767,32767,32767,-53,32767
2527070368,32767,32767,32767,32767,32767,32767,32767
2527074368,32767,32767,32767,32767,-44,32767,32767
2527078369,32767,32767,32767,32767,32767,32767,32767
2527082377,32767,32767,32767,32767,32767,32767,32767
2527086377,32767,32767,32767,32767,-63,32767,32767
2527090368,32767,32767,32767,32767,32767,-83,32767
2527094369,32767,32767,32767,32767,32767,32767,32767
2527098368,32767,32767,32767,32767,-74,32767,32767
2527102368,32767,32767,32767,32767,32767,32767,32767
2527106368,32767,32767,32767,32767,32767,32767,32767
2527110369,32767,32767,32767,32767,32767,32767,32767
2527114368,32767,32767,32767,32767,32767,-94,32767
2527118369,32767,32767,32767,32767,-54,32767,32767
2527122371,32767,32767,32767,32767,32767,32767,32767
2527126392,32767,32767,32767,32767,32767,32767,32767
2527130368,32767,32767,32767,32767,-63,32767,32767
2527134367,32767,32767,32767,32767,32767,-63,32767
2527138368,32767,32767,32767,32767,-44,32767,32767
2527142378,32767,32767,32767,32767,32767,32767,32767
2527146368,32767,32767,32767,32767,32767,32767,32767
2527150368,32767,32767,32767,32767,32767,32767,32767
2527154368,32767,32767,32767,32767,32767,32767,32767
2527158369,32767,32767,32767,32767,32767,-83,32767
2527162368,32767,32767,32767,32767,-74,32767,32767
2527166369,32767,32767,32767,32767,32767,32767,32767
2527170368,32767,32767,32767,32767,-51,32767,32767
2527174369,32767,32767,32767,32767,32767,32767,32767
2527178368,32767,32767,-53,32767,32767,-54,32767
2527182369,32767,32767,32767,32767,-66,32767,32767
2527186398,32767,32767,32767,32767,32767,32767,32767
2527190369,32767,32767,32767,32767,32767,32767,32767
2527194395,32767,32767,32767,32767,32767,32767,32767
2527198389,32767,32767,32767,32767,32767,32767,32767
2527202390,32767,32767,32767,32767,-54,-84,32767
2527206390,32767,32767,32767,32767,32767,32767,32767
2527210390,32767,32767,32767,32767,32767,32767,32767
2527214396,32767,32767,32767,32767,-51,32767,32767
2527218368,32767,32767,32767,32767,32767,32767,32767
2527222390,32767,32767,32767,32767,32767,-54,32767
2527226390,32767,32767,32767,32767,-72,32767,32767
2527230399,32767,32767,32767,32767,32767,32767,32767
2527234396,32767,32767,32767,32767,32767,32767,32767
2527238389,32767,32767,32767,32767,32767,32767,32767
2527242390,32767,32767,32767,32767,32767,32767,32767
2527246390,32767,32767,32767,32767,-54,-84,32767
2527250390,32767,32767,32767,32767,32767,32767,32767
2527254396,32767,32767,32767,32767,32767,32767,32767
2527258390,32767,32767,32767,32767,-60,32767,32767
2527262390,32767,32767,32767,32767,32767,32767,32767
2527266390,32767,32767,32767,32767,32767,-63,32767
2527270390,32767,32767,32767,32767,-66,32767,32767
2527274396,32767,32767,32767,32767,32767,32767,32767
2527278390,32767,32767,32767,32767,32767,32767,32767
2527282390,32767,32767,32767,32767,32767,32767,32767
2527286390,32767,32767,32767,32767,32767,-54,32767
2527290389,32767,32767,32767,32767,-63,32767,32767
2527294395,32767,32767,32767,32767,32767,32767,32767
2527298390,32767,32767,32767,32767,32767,32767,32767
2527302390,32767,32767,32767,32767,-50,32767,32767
2527306390,32767,32767,32767,32767,32767,32767,32767
2527310390,32767,32767,32767,32767,32767,-54,32767
2527314367,32767,32767,32767,32767,-62,32767,32767
2527318390,32767,32767,32767,32767,32767,32767,32767
2527322390,32767,32767,32767,32767,32767,32767,32767
2527326390,32767,32767,32767,32767,32767,32767,32767
2527330390,32767,32767,32767,32767,32767,32767,32767
2527334396,32767,32767,32767,32767,32767,-53,32767
2527338390,32767,32767,32767,32767,-63,32767,32767
2527342390,32767,32767,32767,32767,32767,32767,32767
2527346390,32767,32767,32767,32767,32767,32767,32767
2527350390,32767,32767,32767,32767,-50,32767,32767
2527354396,32767,32767,32767,32767,32767,32767,32767
2527358390,32767,32767,32767,32767,32767,-54,32767
2527362390,32767,32767,32767,32767,-63,32767,32767
2527366390,32767,32767,32767,32767,32767,32767,32767
2527370389,32767,32767,32767,32767,32767,32767,32767
2527374396,32767,32767,32767,32767,32767,32767,32767
2527378390,32767,32767,-93,32767,32767,32767,32767
2527382390,32767,32767,32767,32767,32767,-63,32767
2527387198,32767,32767,32767,32767,-79,32767,32767
2527391989,32767,32767,32767,32767,32767,32767,32767
2527396001,32767,32767,32767,32767,-56,32767,32767
2527399990,32767,32767,32767,32767,32767,32767,32767
2527403996,32767,32767,32767,32767,32767,-67,32767
2527407990,32767,32767,32767,32767,-74,32767,32767
2527412790,32767,32767,32767,32767,32767,32767,32767
2527416790,32767,32767,32767,32767,32767,32767,32767
2527420790,32767,32767,32767,32767,32767,32767,32767
2527424790,32767,32767,32767,32767,32767,-58,32767
2527428790,32767,32767,32767,32767,-66,32767,32767
2527432789,32767,32767,32767,32767,32767,32767,32767
2527436790,32767,32767,32767,32767,-42,32767,32767
2527440790,32767,32767,32767,32767,32767,32767,32767
2527444790,32767,32767,32767,32767,32767,-56,32767
2527448790,32767,32767,32767,32767,-68,32767,32767
2527452790,32767,32767,32767,32767,32767,32767,32767
2527456790,32767,32767,32767,32767,32767,32767,32767
2527460790,32767,32767,32767,32767,32767,32767,32767
2527465568,32767,32767,32767,32767,32767,32767,32767
2527469598,32767,32767,32767,32767,-53,-62,32767
2527473569,32767,32767,32767,32767,32767,32767,32767
2527477569,32767,32767,32767,32767,32767,32767,32767
2527482390,32767,32767,32767,32767,-74,32767,32767
2527486389,32767,32767,32767,32767,32767,32767,32767
2527491198,32767,32767,32767,32767,-62,-61,32767
2527495198,32767,32767,32767,32767,32767,32767,32767
2527499198,32767,32767,32767,32767,32767,32767,32767
2527503180,32767,32767,32767,32767,32767,32767,32767
2527507198,32767,32767,32767,32767,32767,32767,32767
2527511203,32767,32767,32767,32767,-53,-52,32767
2527515198,32767,32767,32767,32767,32767,32767,32767
2527519198,32767,32767,32767,32767,32767,32767,32767
2527523199,32767,32767,32767,32767,-55,32767,32767
2527527198,32767,32767,32767,32767,32767,32767,32767
2527531198,32767,32767,32767,32767,32767,32767,32767
2527535207,32767,32767,32767,32767,-72,-53,32767
2527539203,32767,32767,32767,32767,32767,32767,32767
2527543199,32767,32767,32767,32767,32767,32767,32767
2527547198,32767,32767,32767,32767,32767,32767,32767
2527551199,32767,32767,32767,32767,32767,32767,32767
2527555199,32767,32767,32767,32767,-51,32767,32767
2527559199,32767,32767,32767,32767,32767,-71,32767
2527563208,32767,32767,32767,32767,32767,32767,32767
2527567164,32767,32767,32767,32767,-71,32767,32767
2527571201,32767,32767,32767,32767,32767,32767,32767
2527575199,32767,32767,32767,32767,-52,32767,32767
2527579204,32767,32767,-81,32767,32767,-53,32767
2527583200,32767,32767,32767,32767,32767,32767,32767
2527587199,32767,32767,32767,32767,32767,32767,32767
2527591199,32767,32767,32767,32767,32767,32767,32767
2527595199,32767,32767,32767,32767,-48,32767,32767
2527599207,32767,32767,32767,32767,32767,32767,32767
2527603200,32767,32767,32767,32767,32767,32767,32767
2527607199,32767,32767,32767,32767,-61,-92,32767
2527611198,32767,32767,32767,32767,32767,32767,32767
2527615199,32767,32767,32767,32767,32767,32767,32767
2527619198,32767,32767,32767,32767,-63,32767,32767
2527623198,32767,32767,32767,32767,32767,32767,32767
2527627206,32767,32767,32767,32767,32767,-68,32767
2527631199,32767,32767,32767,32767,32767,32767,32767
2527635204,32767,32767,32767,32767,32767,32767,32767
2527639199,32767,32767,32767,32767,-48,32767,32767
2527643202,32767,32767,32767,32767,32767,32767,32767
2527647199,32767,32767,32767,32767,32767,-51,32767
2527651199,32767,32767,32767,32767,-62,32767,32767
2527655205,32767,32767,32767,32767,32767,32767,32767
2527659198,32767,32767,32767,32767,32767,32767,32767
2527663199,32767,32767,32767,32767,-68,32767,32767
2527667197,32767,32767,32767,32767,32767,32767,32767
2527671199,32767,32767,32767,32767,32767,-71,32767
2527675204,32767,32767,32767,32767,32767,32767,32767
2527679197,32767,32767,32767,32767,32767,32767,32767
2527683198,32767,32767,32767,32767,-47,32767,32767
2527687201,32767,32767,32767,32767,32767,32767,32767
2527691209,32767,32767,32767,32767,32767,-53,32767
2527695205,32767,32767,32767,32767,-63,32767,32767
2527699198,32767,32767,32767,32767,32767,32767,32767
2527703199,32767,32767,32767,32767,32767,32767,32767
2527707198,32767,32767,32767,32767,-48,32767,32767
2527711199,32767,32767,32767,32767,32767,32767,32767
2527715205,32767,32767,32767,32767,32767,-53,32767
2527719198,32767,32767,32767,32767,32767,32767,32767
2527723198,32767,32767,32767,32767,32767,32767,32767
2527727199,32767,32767,32767,32767,32767,32767,32767
2527731203,32767,32767,32767,32767,-52,32767,32767
2527735205,32767,32767,32767,32767,32767,32767,32767
2527739203,32767,32767,32767,32767,32767,-62,32767
2527743199,32767,32767,32767,32767,-62,32767,32767
2527747199,32767,32767,32767,32767,32767,32767,32767
2527751200,32767,32767,32767,32767,32767,32767,32767
2527755207,32767,32767,32767,32767,-68,32767,32767
2527759216,32767,32767,32767,32767,32767,-53,32767
2527763204,32767,32767,32767,32767,32767,32767,32767
2527767202,32767,32767,32767,32767,32767,32767,32767
2527771199,32767,32767,32767,32767,32767,32767,32767
2527775209,32767,32767,-92,32767,-53,32767,32767
2527779198,32767,32767,32767,32767,32767,32767,32767
2527783199,32767,32767,32767,32767,32767,-80,32767
2527787199,32767,32767,32767,32767,-62,32767,32767
2527791199,32767,32767,32767,32767,32767,32767,32767
2527795208,32767,32767,32767,32767,32767,32767,32767
2527799199,32767,32767,32767,32767,-71,32767,32767
2527803198,32767,32767,32767,32767,32767,-52,32767
2527807199,32767,32767,32767,32767,32767,32767,32767
2527811199,32767,32767,32767,32767,32767,32767,32767
2527815204,32767,32767,32767,32767,32767,32767,32767
2527819203,32767,32767,32767,32767,-52,32767,32767
2527823990,32767,32767,32767,32767,32767,32767,32767
2527827990,32767,32767,32767,32767,32767,-60,32767
2527831990,32767,32767,32767,32767,-70,32767,32767
2527835990,32767,32767,32767,32767,32767,32767,32767
2527839990,32767,32767,32767,32767,32767,32767,32767
2527844001,32767,32767,32767,32767,-53,32767,32767
2527847989,32767,32767,32767,32767,32767,32767,32767
2527851989,32767,32767,32767,32767,32767,-67,32767
2527855990,32767,32767,32767,32767,32767,32767,32767
2527859989,32767,32767,32767,32767,32767,32767,32767
2527863990,32767,32767,32767,32767,-45,32767,32767
2527867989,32767,32767,32767,32767,32767,32767,32767
2527872001,32767,32767,32767,32767,32767,-51,32767
2527875989,32767,32767,32767,32767,-60,32767,32767
2527879989,32767,32767,32767,32767,32767,32767,32767
2527883989,32767,32767,32767,32767,32767,32767,32767
2527887991,32767,32767,32767,32767,-66,32767,32767
2527891990,32767,32767,32767,32767,32767,32767,32767
2527895990,32767,32767,32767,32767,32767,-70,32767
2527900002,32767,32767,32767,32767,32767,32767,32767
2527903989,32767,32767,32767,32767,32767,32767,32767
2527907990,32767,32767,32767,32767,-46,32767,32767
2527911989,32767,32767,32767,32767,32767,32767,32767
2527915989,32767,32767,32767,32767,32767,-50,32767
2527919990,32767,32767,32767,32767,-69,32767,32767
2527923990,32767,32767,32767,32767,32767,32767,32767
2527928002,32767,32767,32767,32767,32767,32767,32767
2527931990,32767,32767,32767,32767,-63,32767,32767
2527935989,32767,32767,32767,32767,32767,32767,32767
2527939999,32767,32767,32767,32767,32767,-55,32767
2527943990,32767,32767,32767,32767,32767,32767,32767
2527947990,32767,32767,32767,32767,32767,32767,32767
2527951990,32767,32767,32767,32767,-60,32767,32767
2527956002,32767,32767,32767,32767,32767,32767,32767
2527959990,32767,32767,32767,32767,32767,32767,32767
2527963990,32767,32767,32767,32767,-67,-67,32767
2527967990,32767,32767,32767,32767,32767,32767,32767
2527971990,32767,32767,32767,32767,32767,32767,32767
2527975990,32767,32767,-91,32767,-74,32767,32767
2527979990,32767,32767,32767,32767,32767,32767,32767
2527984001,32767,32767,32767,32767,32767,32767,32767
2527987990,32767,32767,32767,32767,32767,-67,32767
2527991990,32767,32767,32767,32767,32767,32767,32767
2527995968,32767,32767,32767,32767,-55,32767,32767
2527999968,32767,32767,32767,32767,32767,32767,32767
2528003968,32767,32767,32767,32767,32767,32767,32767
2528007968,32767,32767,32767,32767,-70,-50,32767
2528011980,32767,32767,32767,32767,32767,32767,32767
2528015968,32767,32767,32767,32767,32767,32767,32767
2528019968,32767,32767,32767,32767,-54,32767,32767
2528023968,32767,32767,32767,32767,32767,32767,32767
2528027969,32767,32767,32767,32767,32767,32767,32767
2528031969,32767,32767,32767,32767,32767,-69,32767
2528035969,32767,32767,32767,32767,32767,32767,32767
2528039980,32767,32767,32767,32767,32767,32767,32767
2528043968,32767,32767,32767,32767,-53,32767,32767
2528047968,32767,32767,32767,32767,32767,32767,32767
2528051969,32767,32767,32767,32767,32767,-50,32767
2528055968,32767,32767,32767,32767,-70,32767,32767
2528059968,32767,32767,32767,32767,32767,32767,32767
2528063968,32767,32767,32767,32767,-48,32767,32767
2528067980,32767,32767,32767,32767,32767,32767,32767
2528071968,32767,32767,32767,32767,32767,32767,32767
2528075968,32767,32767,32767,32767,32767,-67,32767
2528079968,32767,32767,32767,32767,32767,32767,32767
2528083968,32767,32767,32767,32767,32767,32767,32767
2528087968,32767,32767,32767,32767,-74,32767,32767
2528091968,32767,32767,32767,32767,32767,32767,32767
2528095980,32767,32767,32767,32767,-50,32767,32767
2528099968,32767,32767,32767,32767,32767,-67,32767
2528103968,32767,32767,32767,32767,32767,32767,32767
2528107968,32767,32767,32767,32767,-53,32767,32767
2528111968,32767,32767,32767,32767,32767,32767,32767
2528115968,32767,32767,32767,32767,32767,32767,32767
2528119968,32767,32767,32767,32767,32767,-50,32767
2528123980,32767,32767,32767,32767,32767,32767,32767
2528127968,32767,32767,32767,32767,-48,32767,32767
2528131968,32767,32767,32767,32767,32767,32767,32767
2528135969,32767,32767,32767,32767,32767,32767,32767
2528139968,32767,32767,32767,32767,-59,32767,32767
2528143968,32767,32767,32767,32767,32767,-70,32767
2528147968,32767,32767,32767,32767,32767,32767,32767
2528151980,32767,32767,32767,32767,-70,32767,32767
2528155968,32767,32767,32767,32767,32767,32767,32767
2528159968,32767,32767,32767,32767,32767,32767,32767
2528163969,32767,32767,32767,32767,32767,-50,32767
2528167969,32767,32767,32767,32767,32767,32767,32767
2528171969,32767,32767,32767,32767,-63,32767,32767
2528175968,32767,32767,32767,32767,32767,32767,32767
2528179980,32767,32767,32767,32767,32767,32767,32767
2528183968,32767,32767,32767,32767,-75,32767,32767
2528187968,32767,32767,32767,32767,32767,-67,32767
2528191968,32767,32767,32767,32767,-50,32767,32767
2528195968,32767,32767,-48,32767,32767,32767,32767
2528199968,32767,32767,32767,32767,32767,32767,32767
2528203969,32767,32767,32767,32767,32767,32767,32767
2528207980,32767,32767,32767,32767,32767,32767,32767
2528212790,32767,32767,32767,32767,32767,32767,32767
2528216796,32767,32767,32767,32767,-68,-96,32767
2528220790,32767,32767,32767,32767,32767,32767,32767
2528224790,32767,32767,32767,32767,32767,32767,32767
2528228790,32767,32767,32767,32767,-63,32767,32767
2528232790,32767,32767,32767,32767,32767,32767,32767
