timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
2529827995,0.102441855,0.25636747,0.006832725,3999,0,11.820716,0.23136719,-8.800703,3999
2529832008,0.043293167,-0.7313059,-0.042771697,4013,0,-7.1127815,-1.1893911,-8.797837,4013
2529835995,-0.0008320322,0.39592505,-0.0047612023,3987,0,-7.1590877,1.156473,-10.648063,3987
2529840004,0.030747717,0.5050536,0.021188146,4009,0,10.807485,0.458108,-10.205657,4009
2529843998,0.122763924,-0.64412415,-0.038372237,3994,0,-3.408517,-2.219928,-8.90904,3994
2529847997,-0.053157955,0.1681164,-0.008247336,3999,0,-8.447766,2.0685968,-10.939163,3999
2529851996,0.062201314,0.51197404,0.018842377,3999,0,7.2537074,0.602582,-9.9734745,3999
2529855996,0.14717504,-0.4969917,-0.03211219,4000,0,0.51424134,-1.371868,-7.6342306,4000
2529860008,-0.102250926,-0.051940918,-0.017952139,4012,0,-8.7432165,1.2708622,-10.801662,4012
2529863996,0.09906818,0.5495359,0.016037963,3988,0,4.6782627,-0.7726943,-12.142423,3988
2529867996,0.121090986,-0.2908529,-0.023901638,4000,0,4.142192,-0.993676,-6.4091797,4000
2529871996,-0.09982671,-0.3023827,-0.025586886,4000,0,-7.386572,1.5294131,-11.585771,4000
2529875997,0.15377437,0.453986,0.0061916257,4001,0,-0.7588221,-0.39224777,-12.161385,4001
2529879995,0.05485577,-0.016477484,-0.016543688,3998,0,6.2994556,-1.0662066,-7.5651064,3998
2529883996,-0.07424653,-0.51634485,-0.03699233,4001,0,-4.671304,1.6903425,-10.25001,4001
2529888008,0.17808688,0.30406448,-0.010583374,4012,0,-4.559897,-0.54402524,-12.565711,4012
2529891995,-0.019516777,0.22946368,-0.008919381,3987,0,6.7156024,0.226288,-7.348345,3987
2529895996,-0.028503539,-0.5668133,-0.035645988,4001,0,-1.746745,0.95811355,-9.295539,4001
2529899996,0.15910608,0.122557655,-0.022506807,4000,0,-6.7189217,-1.9229219,-12.284939,4000
2529903997,-0.05975422,0.41033122,-0.00032804965,4001,0,6.389597,0.58258575,-9.600404,4001
2529907996,0.018769389,-0.4977719,-0.031438816,3999,0,1.1512482,0.4586643,-7.816802,3999
2529911997,0.14791004,-0.09089971,-0.033540707,4001,0,-8.890798,-1.3473471,-11.500564,4001
2529916007,-0.07223056,0.5049941,0.0030604126,4010,0,4.2406363,0.4022042,-10.145636,4010
2529919996,0.0155556705,-0.38045147,-0.021929659,3989,0,3.9958096,1.4717215,-7.9530168,3989
2529924002,0.14192285,-0.22024314,-0.03582156,4006,0,-9.761819,-1.5692574,-10.498747,4006
2529927996,-0.09234899,0.59637946,0.005690735,3994,0,3.4099433,-0.4552407,-12.505693,3994
2529931996,0.0102066705,-0.21021548,-0.0076361587,4000,0,6.3408585,2.1011434,-6.1737475,4000
2529935996,0.14470178,-0.4003527,-0.04043902,4000,0,-9.561152,-1.7805877,-11.6015415,4000
2529940009,-0.08658226,0.58712214,0.002248957,4013,0,-0.10448451,0.113013156,-12.083412,4013
2529943962,-0.011039965,-0.0001353304,0.001232718,3953,0,8.358197,2.408806,-6.698305,3953
2529947996,0.17116816,-0.551413,-0.04728495,4034,0,-8.251814,-2.3131375,-12.147499,4034
2529951996,-0.06818508,0.5257481,-0.003906675,4000,0,-3.4211097,0.60926276,-11.297083,4000
2529955996,-0.056329157,0.18539134,0.01068778,4000,0,9.319093,3.0279722,-6.724177,4000
2529959996,0.2539892,-0.6825388,-0.046038356,4000,0,-5.5852575,-3.3593674,-11.385788,4000
2529964003,-0.08295728,0.41897547,-0.012727147,4007,0,-4.885623,-0.039042212,-11.288275,4007
2529967997,-0.07292778,0.35330194,0.022081956,3994,0,8.639163,4.5020027,-8.005478,3994
2529972008,0.24800624,-0.62968665,-0.040066928,4011,0,-3.921192,-3.732478,-10.189084,4011
2529976004,-0.07162318,0.25750384,-0.022649154,3996,0,-7.0406666,0.28246674,-10.697691,3996
2529979996,-0.068988554,0.4376323,0.027814295,3992,0,7.5248647,2.4714599,-10.209512,3992
2529984001,0.21687463,-0.5351299,-0.03530393,4005,0,-2.1958506,-1.586406,-8.808823,4005
2529987995,-0.05322157,0.10780985,-0.029223895,3994,0,-6.6772428,-1.2443564,-10.549491,3994
2529991997,-0.06510525,0.4923524,0.027453367,4002,0,5.4522295,2.9332886,-9.517021,4002
2529995996,0.17025527,-0.36776468,-0.024474911,3999,0,-0.36684477,-1.1910039,-8.408486,3999
2530000008,-0.02185614,-0.061505944,-0.0324276,4012,0,-5.9616942,-1.0435672,-9.859506,4012
2530003996,-0.027714336,0.4719745,0.025273738,3988,0,2.1161523,1.7475847,-11.170829,3988
2530007996,0.07874474,-0.16153319,-0.014624331,4000,0,2.9603581,-0.21593866,-7.4504037,4000
2530011996,0.057930533,-0.22236402,-0.038247272,4000,0,-5.781191,-1.5544009,-11.366823,4000
2530015995,-0.0073578907,0.40660104,0.012348165,3999,0,-0.86678046,1.7245221,-10.467352,3999
2530019968,0.0036026642,0.010791817,-0.008043995,3973,0,3.197085,0.5802499,-6.1344886,3973
2530023968,0.069837995,-0.2629357,-0.03310088,4000,0,-3.1012866,-2.7783248,-11.236556,4000
2530027980,0.034373194,0.2844026,-0.0012573953,4012,0,-3.9257848,2.664531,-11.466484,4012
2530031968,-0.06136141,0.17904012,0.0014493879,3988,0,3.4222813,0.3521164,-7.174613,3988
2530035968,0.06886651,-0.28889644,-0.026075697,4000,0,-2.214876,-0.8844464,-9.875225,4000
2530039982,0.070031226,0.20146856,-0.008171292,4014,0,-4.039215,0.4187515,-10.544756,4014
2530043968,-0.10879079,0.2846121,0.0073571005,3986,0,2.882419,1.5736425,-8.923511,3986
2530047968,0.057553243,-0.2951741,-0.022537628,4000,0,0.06299023,0.029485079,-9.45046,4000
2530051968,0.11789997,0.06252511,-0.02320763,4000,0,-6.052044,-1.4729805,-10.629514,4000
2530055980,-0.13432051,0.38833597,0.006178398,4012,0,1.3974047,0.8901669,-10.398027,4012
2530059968,0.01798031,-0.24281648,-0.017295642,3988,0,2.0340223,1.1444552,-7.6133227,3988
2530063969,0.1680422,-0.1073392,-0.030729402,4001,0,-5.6974792,-2.0831285,-10.364979,4001
2530067969,-0.13008091,0.39766574,-0.00033968402,4000,0,-0.6936579,1.0497137,-10.438554,4000
2530071969,-0.049490105,-0.1301003,-0.0085056275,4000,0,4.85292,1.242384,-7.724717,4000
2530075968,0.22926962,-0.29603177,-0.036414586,3999,0,-6.16796,-2.1515393,-10.785102,3999
2530079968,-0.13470794,0.41210675,-0.008764143,4000,0,-2.1623435,0.9739928,-11.255259,4000
2530083980,-0.10988171,0.017276175,0.004588439,4012,0,6.78766,2.4607797,-6.501919,4012
2530087968,0.27915046,-0.46348128,-0.040359575,3988,0,-5.5476813,-3.0534093,-11.138901,3988
2530091968,-0.14797325,0.3455582,-0.01658747,4000,0,-4.353771,0.63938254,-10.731295,4000
2530095968,-0.15037179,0.18679687,0.019121174,4000,0,7.6851172,3.1264684,-7.354174,4000
2530099968,0.3053166,-0.5767626,-0.036301516,4000,0,-4.795772,-2.9912553,-11.669938,4000
2530103969,-0.1277119,0.20366457,-0.02600413,4001,0,-7.1804338,-0.67346334,-10.139547,4001
2530107968,-0.18731636,0.28942886,0.031409353,3999,0,6.8755465,3.4175975,-8.303154,3999
2530111980,0.306895,-0.5746524,-0.030556677,4012,0,-2.7595093,-2.771875,-9.879476,4012
2530115969,-0.13827431,0.07648837,-0.034204733,3989,0,-7.994401,-0.6356894,-10.054034,3989
2530119969,-0.18454137,0.3734489,0.03158394,4000,0,5.5090957,3.7482307,-8.966037,4000
2530123968,0.24633814,-0.48825613,-0.026037576,3999,0,-0.80977815,-2.4054296,-9.046703,3999
2530127968,-0.103170834,-0.03455587,-0.036957793,4000,0,-5.4431133,-1.6563041,-9.970011,4000
2530131968,-0.14561701,0.2997318,0.025914123,4000,0,1.2929035,3.7785027,-9.809525,4000
2530136797,0.14583504,-0.37194332,-0.023470072,4829,0,0.7361331,-1.9259477,-10.038395,4829
2530140796,-0.13323338,-0.018776273,-0.026600773,3999,0,-4.3995285,-0.6284886,-9.839598,3999
2530144802,-0.09543987,0.27977648,0.025631547,4006,0,1.778201,3.0940206,-10.653874,4006
2530148796,0.098957494,-0.3461337,-0.022941928,3994,0,0.77583194,-1.8380816,-6.7758756,3994
2530152796,-0.016825981,-0.2193036,-0.028708853,4000,0,-4.280878,-2.5496087,-11.057451,4000
2530156802,-0.0708278,0.25827226,0.020280786,4006,0,-0.87371534,4.2268925,-12.3377905,4006
2530161590,-0.017392434,-0.2096031,-0.015874347,4788,0,2.261799,-0.9719206,-7.9921007,4788
2530165590,0.037152443,-0.19884402,-0.025358632,4000,0,-5.5155873,-2.2772615,-9.302862,4000
2530170389,-0.053639397,0.22016703,0.013269721,4799,0,0.1761727,2.688429,-11.511077,4799
2530174390,-0.096623704,-0.26957843,-0.010417183,4001,0,2.384112,1.3818885,-7.933928,4001
2530178390,0.10061431,-0.19608994,-0.023686051,4000,0,-5.545868,-2.733919,-10.027466,4000
2530183198,-0.06890471,0.22292446,0.012409828,4808,0,1.6231728,0.23822169,-11.318403,4808
2530187193,-0.044012044,-0.30074653,-0.0060327747,3995,0,3.6715178,3.0337896,-9.002333,3995
2530191172,0.13711365,-0.21057293,-0.024016459,3979,0,-6.413072,-2.5198715,-11.462005,3979
2530195197,-0.1181748,0.24527818,0.0038789136,4025,0,0.55978125,1.0740052,-11.525083,4025
2530199193,-0.092455804,-0.20219558,0.0022544356,3996,0,4.4102545,3.4130666,-8.981669,3996
2530203968,0.17976464,-0.2916042,-0.027442157,4775,0,-5.7626863,-2.9515429,-10.350054,4775
2530208796,-0.23248452,0.27488086,0.012956043,4828,0,2.232367,3.5048563,-9.906115,4828
2530212795,0.16133058,-0.46025023,-0.006296121,3999,0,0.6409208,-1.079151,-10.021902,3999
2530216795,0.12145839,-0.17424805,-0.034615602,4000,0,-8.165324,-2.2746983,-9.175153,4000
2530220796,-0.28543168,0.38444325,0.023258148,4001,0,3.2119973,3.601131,-9.961746,4001
2530224802,0.085113205,-0.34935743,0.005797457,4006,0,4.195449,0.6531147,-8.145928,4006
2530228796,0.2087143,-0.280723,-0.039405536,3994,0,-7.1923757,-4.3081646,-10.285486,3994
2530232796,-0.27701768,0.36771268,0.021372255,4000,0,1.9201638,4.1953588,-10.165568,4000
2530236763,0.036854085,-0.23083448,0.013664845,3967,0,4.2178364,1.3991078,-8.933036,3967
2530240796,0.28842533,-0.39039674,-0.042583942,4033,0,-5.6436005,-5.982087,-9.978317,4033
2530244803,-0.2457861,0.3160693,0.015575155,4007,0,-0.6311189,3.488699,-11.045427,4007
2530248796,-0.037547942,-0.0870719,0.02603021,3993,0,5.0269732,3.2016473,-9.192973,3993
2530252796,0.34310743,-0.42682716,-0.04107394,4000,0,-4.5781293,-6.8677635,-10.089487,4000
2530256796,-0.22780372,0.1923875,0.005640179,4000,0,-3.1597579,3.8167706,-11.456491,4000
2530260796,-0.09801142,0.10156609,0.03464407,4000,0,3.7590122,3.4860187,-8.473023,4000
2530264803,0.33751684,-0.4097316,-0.036757596,4007,0,-2.1612287,-6.240144,-10.924555,4007
2530268796,-0.19428281,0.092206776,-0.0053562345,3993,0,-3.7647526,2.9942122,-9.701474,3993
2530272795,-0.06966767,0.16822913,0.033273034,3999,0,2.4060352,4.2656283,-10.756088,3999
2530276795,0.2638427,-0.3541349,-0.032885276,4000,0,-0.19642274,-4.477805,-9.702685,4000
2530280795,-0.11115598,-0.021047087,-0.019320138,4000,0,-5.1808095,1.932852,-10.819118,4000
2530284802,-0.07204886,0.23690937,0.029486746,4007,0,1.6695672,3.171174,-9.90275,4007
2530288795,0.17636272,-0.26575777,-0.027935755,3993,0,0.52126,-3.01795,-9.290324,3993
2530292796,-0.028201863,-0.10615547,-0.028250804,4001,0,-3.8894887,0.38181052,-9.819199,4001
2530296796,-0.07596575,0.25063735,0.024489464,4000,0,0.536798,3.0744143,-9.172885,4000
2530300796,0.07469954,-0.16004694,-0.022431837,4000,0,2.115285,-2.0075896,-8.610797,4000
2530304802,0.071265176,-0.13074058,-0.03119149,4006,0,-4.07843,-1.9847625,-10.173615,4006
2530308796,-0.07682247,0.23513596,0.017816978,3994,0,-0.2846476,3.062325,-11.738774,3994
2530312795,-0.04550136,-0.05232049,-0.012672747,3999,0,3.7047052,0.15092593,-8.602333,3999
2530316796,0.16436893,-0.18013464,-0.033097316,4001,0,-3.6500678,-3.19705,-10.033634,4001
2530320796,-0.078373715,0.20291285,0.0054165036,4000,0,-3.302501,2.742613,-10.89242,4000
2530324802,-0.16005646,0.09811966,-0.007521012,4006,0,4.747199,1.7924252,-7.9262757,4006
2530328796,0.23130012,-0.24778372,-0.033757117,3994,0,-1.7996293,-4.455156,-10.796393,3994
2530332796,-0.0603802,0.15014745,-0.00699885,4000,0,-5.115237,2.9687274,-10.335099,4000
2530336796,-0.24640103,0.17343779,0.0019539553,4000,0,4.5173855,1.8683716,-8.484979,4000
2530340796,0.26238635,-0.33051667,-0.025480386,4000,0,-2.2125149,-3.596828,-11.319837,4000
2530344802,-0.036347605,0.11894511,-0.014578745,4006,0,-5.5633755,1.2770145,-10.107035,4006
2530348804,-0.29911396,0.30364504,0.012763001,4002,0,5.155614,3.3463445,-9.097137,4002
2530352795,0.24906287,-0.38628137,-0.014550002,3991,0,-1.1646445,-2.9721043,-9.746637,3991
2530356796,-0.0035837486,0.048395336,-0.022043018,4001,0,-8.009306,-0.12548235,-10.306651,4001
2530360795,-0.28930327,0.40036237,0.01964798,3999,0,5.1127462,3.5560668,-9.442921,3999
2530364801,0.18365572,-0.37843564,-0.010743745,4006,0,1.4734532,-1.1257548,-9.455022,4006
2530368796,0.06464451,-0.02898555,-0.034840338,3995,0,-8.306077,-1.2137054,-9.478964,3995
2530372795,-0.28682756,0.4565573,0.020447431,3999,0,3.7497633,2.552058,-8.959037,3999
2530376795,0.13296562,-0.33140624,-0.0016542895,4000,0,2.4088738,0.31697875,-8.274927,4000
2530380796,0.15414289,-0.16235611,-0.039981764,4001,0,-7.867209,-3.4404542,-10.26711,4001
2530384802,-0.28191972,0.43115672,0.01883543,4006,0,2.9138525,2.5878217,-10.022896,4006
2530388796,0.026688486,-0.15642338,0.009147537,3994,0,4.5826726,1.6709534,-8.529369,3994
2530392796,0.24821192,-0.24721533,-0.04104869,4000,0,-6.104179,-4.6235323,-10.224293,4000
2530396796,-0.27787066,0.33924475,0.012680819,4000,0,-0.6556226,3.892372,-10.251294,4000
2530400796,-0.006986708,-0.0634023,0.02082273,4000,0,3.850701,2.2004325,-8.410621,4000
2530404801,0.29333466,-0.30408913,-0.039619222,4005,0,-4.0376997,-6.037247,-10.919133,4005
2530408794,-0.2629972,0.19704907,5.875538e-05,3993,0,-3.4753623,3.8173614,-10.023587,3993
2530412797,-0.065931246,0.086697705,0.027790971,4003,0,3.6372912,3.5110707,-9.850162,4003
2530416796,0.31145525,-0.32966396,-0.030925456,3999,0,-0.31999388,-5.855711,-10.669827,3999
2530420796,-0.24506757,0.05365464,-0.013194183,4000,0,-5.3540797,2.7354507,-8.59129,4000
2530424802,-0.076829806,0.16933271,0.031179033,4006,0,1.3233258,3.5250468,-9.863546,4006
2530428796,0.24521849,-0.27438647,-0.023264617,3994,0,0.8995694,-3.7811615,-9.585406,3994
2530432795,-0.14423364,-0.07018002,-0.020121144,3999,0,-5.6712365,1.472336,-9.403697,3999
2530436797,-0.0550406,0.22264796,0.031195056,4002,0,1.013355,2.5872917,-11.777101,4002
2530440796,0.13508022,-0.1964948,-0.01710045,3999,0,2.8721454,-2.1571646,-7.9683347,3999
2530444802,-0.01068585,-0.16481683,-0.029241987,4006,0,-5.5469475,-0.09891102,-9.119554,4006
2530448796,-0.07474093,0.22938061,0.02229495,3994,0,-1.5511637,2.077751,-11.424801,3994
2530452796,0.027203755,-0.08242434,-0.009580604,4000,0,4.47595,0.59506136,-8.844887,4000
2530456796,0.12088801,-0.23371282,-0.031059312,4000,0,-4.030995,-2.8777406,-9.030028,4000
2530460796,-0.099978805,0.17186421,0.014605662,4000,0,-2.5260205,1.9796871,-10.178602,4000
2530464802,-0.061115563,0.021946445,-0.0037022165,4006,0,4.4866333,1.6068236,-8.652548,4006
2530468796,0.2092983,-0.31043437,-0.03343943,3994,0,-3.3056562,-4.044895,-10.091412,3994
2530472795,-0.09518861,0.11337746,-0.0020076514,3999,0,-3.8598175,2.4874065,-10.896545,3999
2530476795,-0.14849806,0.13794985,0.0027077603,4000,0,5.7313094,1.8658291,-8.239164,4000
2530480796,0.2618962,-0.36679548,-0.024557138,4001,0,-3.217391,-3.4210768,-10.673256,4001
2530484802,-0.07886188,0.055957075,-0.009841947,4006,0,-6.8298836,2.2278297,-9.887079,4006
2530488796,-0.20083363,0.2496596,0.012642489,3994,0,5.98859,2.1854997,-9.29186,3994
2530492796,0.23882604,-0.40476933,-0.01674581,4000,0,-1.444681,-2.5365655,-10.49816,4000
2530496797,-0.037446175,0.016010568,-0.018638857,4001,0,-8.239942,0.67323565,-9.898118,4001
2530500796,-0.24911273,0.36057824,0.024184829,3999,0,5.735811,2.3537939,-7.777551,3999
2530504802,0.19481382,-0.42218086,-0.0063059963,4006,0,0.29742628,-2.3705099,-10.944439,4006
2530508796,0.022807576,-0.063506335,-0.029465187,3994,0,-9.033497,-0.6778221,-9.011894,3994
2530512796,-0.25422433,0.43002602,0.027730953,4000,0,5.631643,2.5100193,-9.226429,4000
2530516796,0.1093854,-0.3571072,0.005255781,4000,0,2.8122241,-0.16035524,-10.092091,4000
2530520796,0.060456894,-0.07754607,-0.028911933,4000,0,-8.142773,-2.7746172,-8.76452,4000
2530524802,-0.2494697,0.43999577,0.026198864,4006,0,2.8965523,3.068954,-10.722083,4006
2530528796,0.07788759,-0.28604236,0.0077751097,3994,0,3.0972896,0.8995542,-9.205548,3994
2530532796,0.12005178,-0.16114657,-0.033724036,4000,0,-7.1947813,-3.359337,-8.880087,4000
2530536796,-0.23372301,0.39133227,0.024081238,4000,0,1.2671121,2.7233856,-9.895184,4000
2530540796,-0.03674199,-0.116767906,0.020472948,4000,0,4.8219676,2.08251,-9.782913,4000
2530544797,0.19246225,-0.20891102,-0.032492876,4001,0,-4.826376,-4.731265,-10.459657,4001
2530548796,-0.22886321,0.30581367,0.013021301,3999,0,-0.109930225,2.3048723,-9.964207,3999
2530552796,-0.05324605,-0.026959425,0.023924572,4000,0,2.7149072,3.3792882,-9.840804,4000
2530556796,0.26184383,-0.27912298,-0.028288534,4000,0,-2.1982222,-5.4288883,-9.417412,4000
2530560794,-0.21614924,0.1791185,-0.0027005652,3998,0,-3.1673152,1.4523115,-11.107852,3998
2530564795,-0.07513679,0.11223099,0.025435347,4001,0,2.8109822,3.6021452,-10.249266,4001
2530569590,0.13949594,-0.1936081,-0.027496856,4795,0,-1.3277025,-3.6347005,-8.596028,4795
2530573590,-0.1638653,0.12526655,0.0005826156,4000,0,-5.014419,4.0024037,-11.987545,4000
2530577561,-0.049757693,0.08061122,0.018137688,3971,0,1.0577528,1.4982644,-8.169429,3971
2530581589,0.15167035,-0.19183218,-0.028514124,4028,0,-0.4354267,-2.8146346,-10.2477455,4028
2530585596,-0.086681046,0.047200482,-0.0065037967,4007,0,-4.694266,1.1145762,-11.279604,4007
2530589589,-0.104326986,0.20192687,0.019397877,3993,0,1.354676,2.563209,-8.618742,3993
2530593590,0.152238,-0.20382638,-0.025600145,4001,0,1.0317754,-2.8303177,-9.24024,4001
2530597590,-0.044324677,-0.017809607,-0.019872297,4000,0,-5.7704916,0.42372844,-9.541033,4000
2530601570,-0.13495637,0.27223918,0.023963606,3980,0,0.882654,1.682232,-8.375043,3980
2530605567,0.11870064,-0.15606113,-0.015490379,3997,0,2.4897373,0.21854761,-9.8071165,3997
2530609590,0.031937156,-0.082646735,-0.024706492,4023,0,-5.8108354,-0.6170808,-11.58284,4023
2530613590,-0.14814423,0.32334402,0.021061605,4000,0,0.8306899,1.5486976,-9.217666,4000
2530617590,0.07829725,-0.13440187,-0.010648183,4000,0,3.1641686,0.44255087,-8.574089,4000
2530621590,0.10681297,-0.15536825,-0.029147848,4000,0,-5.8770566,-2.5092177,-11.488543,4000
2530625595,-0.14715171,0.34486485,0.012992364,4005,0,-0.6289839,2.1345901,-10.182571,4005
2530629590,0.0072167963,-0.076007046,-0.006485414,3995,0,5.004726,1.4607055,-7.528967,3995
2530633561,0.1804539,-0.26054546,-0.029372308,3971,0,-5.4920835,-3.039144,-11.563945,3971
2530637590,-0.1315844,0.3678134,0.008878118,4029,0,-1.0647981,2.1679528,-9.292504,4029
2530641591,-0.06840259,-0.03457279,0.0011048649,4001,0,5.4674144,1.2872909,-8.2097025,4001
2530645599,0.24932975,-0.35341543,-0.032419935,4008,0,-6.5600214,-3.348302,-11.928036,4008
2530649590,-0.1261666,0.33985034,-0.004001652,3991,0,-2.4650824,1.6442033,-11.093305,3991
2530653590,-0.1360803,0.010516382,0.010064466,4000,0,5.9915977,2.357845,-9.002432,4000
2530657590,0.28624064,-0.4518138,-0.031051092,4000,0,-6.511753,-3.3863347,-10.401186,4000
2530661561,-0.14645074,0.31956208,-0.013708686,3971,0,-3.740684,0.7829636,-10.951781,3971
2530665595,-0.17926799,0.08433468,0.017224573,4034,0,5.2223897,3.2515385,-7.8579383,4034
2530669589,0.30183315,-0.5007547,-0.036050502,3994,0,-5.7475476,-3.1025283,-12.1529665,3994
2530673590,-0.11879168,0.23324911,-0.017991992,4001,0,-2.9631045,1.3689299,-10.6235695,4001
2530677590,-0.205509,0.17193975,0.023707421,4000,0,4.5766706,3.2611592,-8.561546,4000
2530681589,0.2851845,-0.48279482,-0.029141542,3999,0,-4.0820637,-2.3399582,-9.532696,3999
2530685596,-0.107152134,0.14488246,-0.02104215,4007,0,-3.4255157,-0.44558614,-10.775585,4007
2530689561,-0.17912994,0.19165523,0.026168413,3965,0,3.0965614,3.378665,-10.541847,3965
2530693590,0.20104448,-0.3866823,-0.022474399,4029,0,-1.9114226,-2.4874277,-10.021141,4029
2530697590,-0.07465879,0.050179563,-0.025882902,4000,0,-3.486058,0.07720261,-10.16589,4000
2530701590,-0.17785001,0.21700853,0.024673194,4000,0,1.863906,2.2662554,-10.004026,4000
2530705596,0.12468555,-0.2850741,-0.014116845,4006,0,-1.0215838,-0.8902777,-9.534125,4006
2530709590,-0.008782602,-0.04519935,-0.028902147,3994,0,-2.7500718,-1.0569363,-9.974862,3994
2530713590,-0.1429679,0.19628069,0.0222828,4000,0,-0.29352704,3.448589,-10.6386175,4000
2530717561,0.0056108213,-0.1655758,-0.0043214997,3971,0,1.7089846,-1.1293297,-8.313872,3971
2530721590,0.061587054,-0.12664977,-0.028123409,4029,0,-2.1565998,-1.8397701,-10.754751,4029
2530725596,-0.10486576,0.1301746,0.012272724,4006,0,-1.9434698,2.4338598,-12.147364,4006
2530729589,-0.11797887,-0.053561833,-0.0015567401,3993,0,2.27626,0.53314066,-7.9463377,3993
2530733588,0.16408803,-0.22120216,-0.032422844,3999,0,-2.5904863,-2.7756636,-11.215593,3999
2530737589,-0.09811603,0.10981444,0.0025933469,4001,0,-2.9507868,1.9939353,-11.735564,4001
2530741589,-0.20250046,0.078487724,0.00798167,4000,0,4.398561,2.5869164,-7.8446674,4000
2530745567,0.22640342,-0.3351983,-0.03181019,3978,0,-1.2492052,-2.9845014,-11.055223,3978
2530749590,-0.057805195,0.057099655,-0.008770298,4023,0,-5.6937647,1.1878934,-11.100534,4023
2530753590,-0.26409316,0.22616191,0.013723385,4000,0,5.502726,2.7544847,-8.321201,4000
2530757590,0.23065536,-0.43225965,-0.030145327,4000,0,-1.658579,-3.2394109,-11.352242,4000
2530761590,-0.031472713,0.022068096,-0.017578129,4000,0,-8.007152,0.18566354,-10.948375,4000
2530765596,-0.29925877,0.35677955,0.019954583,4006,0,7.2805047,4.3091674,-8.488221,4006
2530769590,0.20624146,-0.5167848,-0.0295042,3994,0,-1.0276018,-3.4244897,-10.365071,3994
2530773561,0.024226036,-0.025700606,-0.027968967,3971,0,-9.180696,-0.4112438,-10.87682,3971
2530777589,-0.29887035,0.4415076,0.02221326,4028,0,5.9543967,4.2333937,-8.003544,4028
2530781590,0.1633574,-0.545712,-0.026238965,4001,0,0.8420268,-2.1744056,-10.702355,4001
2530785596,0.058554657,-0.08675408,-0.034424618,4006,0,-10.506112,-1.8654059,-9.888475,4006
2530789592,-0.28529567,0.52062476,0.0249338,3996,0,6.561487,4.0711565,-9.76806,3996
2530793590,0.10877646,-0.5042777,-0.020607552,3998,0,2.3603282,-1.0131557,-9.304447,3998
2530797590,0.09653266,-0.18672983,-0.04205393,4000,0,-10.111881,-2.5055585,-9.766107,4000
2530801561,-0.26018956,0.5261252,0.024462348,3971,0,3.9904625,4.177897,-9.427904,3971
2530805596,0.04702257,-0.38382065,-0.010714201,4035,0,3.278863,0.28819066,-8.366648,4035
2530809589,0.11923003,-0.26947165,-0.04305606,3993,0,-7.8697205,-3.475536,-9.919615,3993
2530813590,-0.20645572,0.4902575,0.022091778,4001,0,2.3954256,2.9761548,-11.526181,4001
2530817590,-0.021136459,-0.26027018,0.00033930587,4000,0,4.151065,1.6102854,-9.226414,4000
2530821590,0.18334082,-0.41233727,-0.043267395,4000,0,-7.9332356,-4.300865,-9.829323,4000
2530825595,-0.15778287,0.39808375,0.015345657,4005,0,0.6110685,1.8463135,-11.349852,4005
2530829561,-0.06384102,-0.10676497,0.004977821,3966,0,4.060618,2.9605498,-8.547529,3966
2530833589,0.11817335,-0.38275453,-0.03853251,4028,0,-4.459444,-4.355208,-9.331805,4028
2530837590,-0.07861224,0.25638783,0.0049984655,4001,0,-2.8866,2.6656966,-11.538211,4001
2530841589,-0.08703901,0.032404583,0.00656885,3999,0,3.0013723,1.831902,-8.620925,3999
2530845592,0.063471034,-0.39916158,-0.033630583,4003,0,-3.3755648,-2.915216,-10.965386,4003
2530849590,8.0493955e-05,0.1632945,-0.0026866007,3998,0,-4.372448,1.8279275,-11.342735,3998
2530853590,-0.11862955,0.15614499,0.008730193,4000,0,3.2638597,2.3141549,-7.7006326,4000
2530857561,0.019662077,-0.400651,-0.025730658,3971,0,-1.0753314,-2.583451,-10.034522,3971
2530861590,0.046209894,0.063289,-0.010802822,4029,0,-5.275387,0.17396964,-10.406465,4029
2530865589,-0.12892556,0.2523557,0.009464356,3999,0,1.7209737,2.1075351,-8.727466,3999
2530869589,-0.028777435,-0.32971153,-0.021646816,4000,0,1.2694759,-0.7868302,-9.576024,4000
2530873590,0.09175203,-0.06610275,-0.02155118,4001,0,-6.25106,-0.47145602,-11.277195,4001
2530877590,-0.13012448,0.33141202,0.007546125,4000,0,-0.0040223002,1.11904,-8.819734,4000
2530881590,-0.07583527,-0.243545,-0.016426459,4000,0,3.4288936,1.0984133,-7.867304,4000
2530885561,0.118429154,-0.20670715,-0.026918514,3971,0,-6.562869,-0.8011261,-10.056588,3971
2530889590,-0.10892568,0.35647443,0.0031849737,4029,0,-1.2293012,-0.051664043,-11.857033,4029
2530893590,-0.111577705,-0.12761407,-0.008268406,4000,0,4.8723693,1.6202755,-6.3639927,4000
2530897590,0.12590742,-0.33586234,-0.03049565,4000,0,-5.5762486,-1.0185927,-10.2360935,4000
2530901590,-0.102910794,0.36513102,-0.0019813038,4000,0,-3.977089,-0.82017076,-11.22365,4000
2530905589,-0.11934047,0.01086928,0.0043266853,3999,0,7.2007966,1.5669808,-7.4811907,3999
2530909590,0.12788703,-0.46055222,-0.033822168,4001,0,-5.9723234,-0.30247623,-10.598401,4001
