rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags
1545132536727131457,5,94190,0.62,-0.402,-0.164,2
1545132536845455421,5,94306,0.622,-0.423,-0.169,2
1545132536964121468,5,94422,0.624,-0.451,-0.179,2
1545132537081051660,5,94539,0.629,-0.483,-0.189,2
1545132537200358950,5,94654,0.636,-0.521,-0.194,2
1545132537318324725,5,94770,0.645,-0.562,-0.197,2
1545132537436001138,5,94887,0.651,-0.598,-0.191,2
1545132537554109572,5,95003,0.643,-0.619,-0.19,2
1545132537672376434,5,95119,0.631,-0.634,-0.195,2
1545132537791106904,5,95235,0.619,-0.648,-0.197,2
1545132537909018828,5,95352,0.609,-0.664,-0.209,2
1545132538028098150,5,95467,0.603,-0.691,-0.232,2
1545132538264091902,5,95700,0.607,-0.749,-0.24,2
1545132538382072810,5,95816,0.609,-0.779,-0.227,2
1545132538500651058,5,95931,0.618,-0.806,-0.208,2
1545132538618209798,5,96048,0.622,-0.83,-0.2,2
1545132538735996337,5,96165,0.622,-0.851,-0.221,2
1545132538855132155,5,96280,0.624,-0.863,-0.252,2
1545132538973139176,5,96396,0.625,-0.878,-0.27,2
1545132539091935100,5,96513,0.626,-0.899,-0.253,2
1545132539328189483,5,96744,0.625,-0.925,-0.226,2
1545132539446442614,5,96860,0.625,-0.951,-0.19,2
1545132539564095271,5,96977,0.626,-0.973,-0.156,2
1545132539800056253,5,97209,0.625,-0.983,-0.153,2
1545132539919368879,5,97326,0.625,-0.987,-0.151,2
1545132540037164939,5,97442,0.625,-0.989,-0.148,2
1545132540155413524,5,97557,0.625,-0.99,-0.147,2
1545132540273395849,5,97673,0.624,-0.99,-0.149,2
1545132540393077278,5,97790,0.625,-0.991,-0.144,2
1545132540510436867,5,97906,0.626,-0.991,-0.141,2
1545132540628116949,5,98021,0.625,-0.99,-0.14,2
1545132540746083124,5,98139,0.623,-0.99,-0.135,2
1545132541810006939,5,99184,0.607,-0.997,-0.115,2
1545132541928040206,5,99300,0.588,-1.005,-0.103,2
1545132542047228669,5,99416,0.565,-1.009,-0.098,2
1545132542165506069,5,99533,0.54,-1.013,-0.099,2
1545132542283122186,5,99648,0.527,-1.01,-0.118,2
1545132542402025279,5,99764,0.515,-1.01,-0.128,2
1545132542520734843,5,99880,0.499,-1.006,-0.141,2
1545132542756851752,5,100112,0.476,-1.003,-0.155,2
1545132542874129020,5,100229,0.454,-1.0,-0.169,2
1545132542992068854,5,100346,0.429,-0.993,-0.189,2
1545132543111153711,5,100461,0.408,-0.994,-0.198,2
1545132543229029746,5,100577,0.392,-0.995,-0.206,2
1545132543347295545,5,100693,0.371,-0.995,-0.221,2
1545132543465941622,5,100810,0.34,-0.995,-0.238,2
1545132543701929744,5,101041,0.332,-0.995,-0.194,2
1545132543820233260,5,101158,0.326,-0.995,-0.156,2
1545132544056186095,5,101390,0.317,-0.992,-0.13,2
1545132544175526946,5,101507,0.319,-0.989,-0.093,2
1545132544293232585,5,101623,0.296,-0.985,-0.119,2
1545132544411687632,5,101738,0.271,-0.981,-0.135,2
1545132544529218025,5,101854,0.254,-0.98,-0.129,2
1545132544648357710,5,101971,0.234,-0.979,-0.13,2
1545132544766389319,5,102087,0.215,-0.978,-0.125,2
1545132544884227997,5,102202,0.197,-0.978,-0.117,2
1545132545002179986,5,102320,0.177,-0.977,-0.111,2
1545132545120284828,5,102436,0.16,-0.975,-0.096,2
1545132545239230548,5,102551,0.146,-0.974,-0.082,2
1545132545475853802,5,102784,0.137,-0.972,-0.07,2
1545132545593152503,5,102900,0.133,-0.972,-0.065,2
1545132545713162500,5,103015,0.131,-0.972,-0.068,2
1545132545830349411,5,103131,0.13,-0.97,-0.066,2
1545132545948515298,5,103248,0.129,-0.965,-0.064,2
1545132546657210064,5,103944,0.121,-0.931,-0.057,2
1545132546776498047,5,104061,0.114,-0.891,-0.049,2
1545132547012299834,5,104292,0.111,-0.844,-0.042,2
1545132547130216700,5,104409,0.109,-0.797,-0.031,2
1545132547249235310,5,104527,0.115,-0.774,-0.028,2
1545132547367250022,5,104642,0.122,-0.753,-0.026,2
1545132547486142183,5,104758,0.124,-0.734,-0.031,2
1545132547603403871,5,104874,0.127,-0.715,-0.043,2
1545132547721255908,5,104991,0.127,-0.696,-0.049,2
1545132547840213004,5,105106,0.124,-0.674,-0.055,2
1545132547958470645,5,105222,0.124,-0.654,-0.055,2
1545132548549273769,5,105804,0.112,-0.609,-0.05,2
1545132548904125404,5,106152,0.106,-0.554,-0.044,2
1545132549023016484,5,106268,0.099,-0.498,-0.038,2
1545132549139762591,5,106383,0.091,-0.441,-0.036,2
1545132549259480577,5,106500,0.095,-0.407,-0.028,2
1545132549377762151,5,106617,0.092,-0.383,-0.023,2
1545132549613421339,5,106848,0.091,-0.353,-0.022,2
