rosbagTimestamp,timestamp_ms,x_m,y_m,z_m,flags
1545136266363495936,51684,0.774,-0.519,-0.583,2
1545136266482914139,51799,0.776,-0.519,-0.58,2
1545136266600568280,51915,0.778,-0.519,-0.575,2
1545136266718100497,52031,0.779,-0.52,-0.574,2
1545136266836321847,52148,0.778,-0.518,-0.573,2
1545136266955230335,52265,0.778,-0.517,-0.572,2
1545136267072899900,52381,0.777,-0.517,-0.571,2
1545136267191213088,52498,0.778,-0.518,-0.57,2
1545136267309180880,52614,0.778,-0.519,-0.569,2
1545136267427691446,52729,0.778,-0.519,-0.571,2
1545136267546879390,52845,0.778,-0.519,-0.57,2
1545136267664100169,52962,0.776,-0.52,-0.571,2
1545136267782016003,53078,0.776,-0.522,-0.57,2
1545136267899691239,53193,0.776,-0.524,-0.568,2
1545136268017717374,53311,0.775,-0.525,-0.568,2
1545136268137571422,53427,0.774,-0.526,-0.567,2
1545136268372886557,53658,0.771,-0.525,-0.566,2
1545136268491074533,53775,0.772,-0.526,-0.566,2
1545136268610829934,53891,0.771,-0.527,-0.565,2
1545136268964469165,54239,0.773,-0.529,-0.565,2
1545136269082267889,54355,0.773,-0.53,-0.566,2
1545136269199692896,54471,0.773,-0.53,-0.566,2
1545136269319163274,54588,0.773,-0.529,-0.568,2
1545136269436930253,54704,0.772,-0.528,-0.568,2
1545136269554879185,54819,0.772,-0.53,-0.566,2
1545136269672617259,54935,0.772,-0.531,-0.566,2
1545136269793154445,55052,0.772,-0.533,-0.564,2
1545136269909959829,55168,0.771,-0.531,-0.565,2
1545136270028556534,55283,0.77,-0.531,-0.565,2
1545136270146259705,55401,0.77,-0.532,-0.563,2
1545136270264423240,55517,0.77,-0.533,-0.562,2
1545136270383756570,55632,0.771,-0.536,-0.56,2
1545136270501555248,55748,0.771,-0.536,-0.559,2
1545136270619581673,55865,0.771,-0.538,-0.558,2
1545136270737540115,55981,0.77,-0.538,-0.558,2
1545136270856255043,56096,0.769,-0.538,-0.558,2
1545136270974633131,56212,0.768,-0.539,-0.558,2
1545136271092506685,56329,0.766,-0.538,-0.558,2
1545136271210386214,56445,0.765,-0.537,-0.558,2
1545136271446512080,56678,0.765,-0.537,-0.556,2
1545136271565629860,56794,0.765,-0.537,-0.554,2
1545136271683321619,56909,0.765,-0.537,-0.553,2
1545136271801674569,57025,0.765,-0.537,-0.551,2
1545136271919325002,57142,0.766,-0.539,-0.551,2
1545136272039280524,57258,0.766,-0.539,-0.551,2
1545136272156433913,57373,0.767,-0.54,-0.551,2
1545136272274431141,57490,0.768,-0.54,-0.551,2
1545136272392324706,57608,0.768,-0.54,-0.551,2
1545136272512007987,57724,0.768,-0.541,-0.55,2
