rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,rssi,channels
1545224302805114577,,17844,,1545224302,793072768,'',255,"[1516, 1514, 1510, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224302858263573,,17845,,1545224302,837065088,'',255,"[1516, 1514, 1481, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224302904861716,,17846,,1545224302,885065088,'',255,"[1516, 1514, 1480, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224302965479723,,17847,,1545224302,929061248,'',255,"[1516, 1514, 1480, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303005950437,,17848,,1545224302,994061248,'',255,"[1516, 1514, 1480, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303065813463,,17849,,1545224303,38061504,'',255,"[1515, 1514, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303110346922,,17850,,1545224303,82061504,'',255,"[1505, 1514, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303177022608,,17851,,1545224303,146060992,'',255,"[1500, 1514, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303208256120,,17852,,1545224303,194060992,'',255,"[1500, 1514, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303258036775,,17853,,1545224303,242057408,'',255,"[1500, 1514, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303308633001,,17854,,1545224303,286057408,'',255,"[1501, 1514, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303367110950,,17855,,1545224303,330056896,'',255,"[1495, 1502, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303406324338,,17856,,1545224303,398056896,'',255,"[1476, 1487, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303464642345,,17857,,1545224303,442054848,'',255,"[1476, 1473, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303519511926,,17858,,1545224303,482054848,'',255,"[1471, 1457, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303570348335,,17859,,1545224303,530054848,'',255,"[1463, 1454, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303643483298,,17860,,1545224303,594054848,'',255,"[1450, 1463, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303667667815,,17861,,1545224303,638053056,'',255,"[1445, 1473, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303707571237,,17862,,1545224303,682053056,'',255,"[1433, 1480, 1483, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303765473214,,17863,,1545224303,730046656,'',255,"[1428, 1493, 1483, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303805112224,,17864,,1545224303,794046656,'',255,"[1428, 1500, 1483, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303859702745,,17865,,1545224303,838040768,'',255,"[1425, 1502, 1512, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303905913292,,17866,,1545224303,882040768,'',255,"[1425, 1504, 1512, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224303964100681,,17867,,1545224303,930038464,'',255,"[1425, 1505, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304006822419,,17868,,1545224303,992038464,'',255,"[1432, 1506, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304059996319,,17869,,1545224304,32036928,'',255,"[1432, 1506, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304109215386,,17870,,1545224304,96036928,'',255,"[1432, 1506, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304160181370,,17871,,1545224304,140034880,'',255,"[1435, 1507, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304206677279,,17872,,1545224304,184034880,'',255,"[1437, 1507, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304276616906,,17873,,1545224304,224039232,'',255,"[1440, 1507, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304313232411,,17874,,1545224304,288039232,'',255,"[1443, 1507, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304365884422,,17875,,1545224304,328039232,'',255,"[1448, 1508, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304407851385,,17876,,1545224304,398039232,'',255,"[1458, 1511, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304465126502,,17877,,1545224304,442039744,'',255,"[1462, 1512, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304509101463,,17878,,1545224304,486039744,'',255,"[1471, 1512, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304565804365,,17879,,1545224304,546037952,'',255,"[1490, 1514, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304611467395,,17880,,1545224304,590037952,'',255,"[1490, 1514, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304662813889,,17881,,1545224304,634031040,'',255,"[1507, 1514, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304704590067,,17882,,1545224304,694031040,'',255,"[1514, 1514, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304898765029,,17883,,1545224304,738025152,'',255,"[1514, 1514, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304936298566,,17884,,1545224304,787025152,'',255,"[1514, 1514, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304936318088,,17885,,1545224304,846020032,'',255,"[1514, 1514, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304970805251,,17886,,1545224304,890020032,'',255,"[1514, 1514, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224304983998614,,17887,,1545224304,934016960,'',255,"[1514, 1514, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305012325073,,17888,,1545224304,978016960,'',255,"[1505, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305060860218,,17889,,1545224305,42013120,'',255,"[1475, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305117287722,,17890,,1545224305,90013120,'',255,"[1475, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305173533828,,17891,,1545224305,134010304,'',255,"[1452, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305207264934,,17892,,1545224305,178010304,'',255,"[1447, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305271942819,,17893,,1545224305,242008512,'',255,"[1447, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305312675066,,17894,,1545224305,283008512,'',255,"[1455, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305372169830,,17895,,1545224305,347006464,'',255,"[1462, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305406426025,,17896,,1545224305,395006464,'',255,"[1462, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305463821074,,17897,,1545224305,439004416,'',255,"[1472, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305504704810,,17898,,1545224305,483004416,'',255,"[1473, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305568196307,,17899,,1545224305,547001088,'',255,"[1475, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305620073754,,17900,,1545224305,591001088,'',255,"[1475, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305673399000,,17901,,1545224305,638997760,'',255,"[1475, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305712431718,,17902,,1545224305,682997760,'',255,"[1475, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305765649358,,17903,,1545224305,746995456,'',255,"[1492, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305809156728,,17904,,1545224305,788995456,'',255,"[1506, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305868834297,,17905,,1545224305,832995712,'',255,"[1514, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305914987781,,17906,,1545224305,876995712,'',255,"[1514, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224305965415812,,17907,,1545224305,944995712,'',255,"[1516, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306006288117,,17908,,1545224305,992995712,'',255,"[1517, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306068068805,,17909,,1545224306,36993664,'',255,"[1517, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306129081420,,17910,,1545224306,80993664,'',255,"[1517, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306164960255,,17911,,1545224306,144988032,'',255,"[1517, 1514, 1513, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306315191061,,17912,,1545224306,186988032,'',255,"[1517, 1514, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306343683430,,17913,,1545224306,233984960,'',255,"[1517, 1514, 1513, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306343750405,,17914,,1545224306,294984960,'',255,"[1517, 1514, 1512, 1493, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306369460477,,17915,,1545224306,341978816,'',255,"[1517, 1514, 1512, 1479, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306411695211,,17916,,1545224306,389978816,'',255,"[1517, 1514, 1512, 1471, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306495934521,,17917,,1545224306,433972928,'',255,"[1517, 1514, 1512, 1455, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306568020269,,17918,,1545224306,477972928,'',255,"[1517, 1514, 1512, 1446, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306598183280,,17919,,1545224306,525969088,'',255,"[1517, 1514, 1512, 1445, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306613801686,,17920,,1545224306,594969088,'',255,"[1517, 1514, 1512, 1444, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306669872361,,17921,,1545224306,638967552,'',255,"[1517, 1514, 1512, 1443, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306758059854,,17922,,1545224306,682967552,'',255,"[1517, 1514, 1512, 1445, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306805475784,,17923,,1545224306,730965248,'',255,"[1517, 1514, 1512, 1472, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306839325607,,17924,,1545224306,794965248,'',255,"[1517, 1514, 1512, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306869051731,,17925,,1545224306,838958848,'',255,"[1517, 1486, 1512, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306906769646,,17926,,1545224306,886958848,'',255,"[1517, 1480, 1512, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224306970141899,,17927,,1545224306,934956032,'',255,"[1517, 1477, 1512, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307006970788,,17928,,1545224306,978956032,'',255,"[1517, 1477, 1512, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307067543336,,17929,,1545224307,46953472,'',255,"[1517, 1482, 1512, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307110597331,,17930,,1545224307,87953472,'',255,"[1517, 1484, 1512, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307168866517,,17931,,1545224307,135951168,'',255,"[1517, 1490, 1512, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307208556301,,17932,,1545224307,179951168,'',255,"[1517, 1494, 1512, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307266502565,,17933,,1545224307,243950912,'',255,"[1517, 1497, 1512, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307314455171,,17934,,1545224307,283950912,'',255,"[1517, 1499, 1512, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307373695682,,17935,,1545224307,327949632,'',255,"[1517, 1504, 1512, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307409935580,,17936,,1545224307,395949632,'',255,"[1517, 1504, 1512, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307461201047,,17937,,1545224307,435949888,'',255,"[1517, 1503, 1512, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307517490407,,17938,,1545224307,479949888,'',255,"[1517, 1504, 1512, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307589299215,,17939,,1545224307,543949888,'',255,"[1517, 1504, 1510, 1492, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307612282323,,17940,,1545224307,589949888,'',255,"[1517, 1504, 1510, 1492, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307669423260,,17941,,1545224307,633947840,'',255,"[1517, 1509, 1510, 1489, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307712827843,,17942,,1545224307,697947840,'',255,"[1517, 1511, 1510, 1489, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307763283892,,17943,,1545224307,741947328,'',255,"[1517, 1511, 1510, 1492, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307832665754,,17944,,1545224307,785947328,'',255,"[1517, 1512, 1480, 1497, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307869581995,,17945,,1545224307,829943744,'',255,"[1516, 1512, 1480, 1494, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307909717736,,17946,,1545224307,897943744,'',255,"[1516, 1512, 1480, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224307967354697,,17947,,1545224307,941944256,'',255,"[1516, 1512, 1481, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308017172968,,17948,,1545224307,983944256,'',255,"[1516, 1503, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308064722198,,17949,,1545224308,26941696,'',255,"[1516, 1490, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308108872157,,17950,,1545224308,94941696,'',255,"[1516, 1469, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308164421484,,17951,,1545224308,138941696,'',255,"[1498, 1460, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308208639088,,17952,,1545224308,186941696,'',255,"[1492, 1455, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308260321151,,17953,,1545224308,230938624,'',255,"[1478, 1454, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308309792650,,17954,,1545224308,274938624,'',255,"[1475, 1450, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308362927245,,17955,,1545224308,343938624,'',255,"[1460, 1449, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308413262512,,17956,,1545224308,388938624,'',255,"[1457, 1451, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308462674734,,17957,,1545224308,436938624,'',255,"[1457, 1451, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308510602799,,17958,,1545224308,480938624,'',255,"[1454, 1455, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308566291666,,17959,,1545224308,544938112,'',255,"[1448, 1466, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308605494426,,17960,,1545224308,588938112,'',255,"[1448, 1468, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308669670615,,17961,,1545224308,632936320,'',255,"[1455, 1468, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308710575952,,17962,,1545224308,696936320,'',255,"[1458, 1474, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308771752902,,17963,,1545224308,741933248,'',255,"[1470, 1482, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308826273837,,17964,,1545224308,785933248,'',255,"[1473, 1498, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308882874029,,17965,,1545224308,829932224,'',255,"[1471, 1506, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308914090111,,17966,,1545224308,877932224,'',255,"[1470, 1512, 1482, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224308960228086,,17967,,1545224308,945927616,'',255,"[1464, 1513, 1485, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309008806371,,17968,,1545224308,989927616,'',255,"[1461, 1513, 1486, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309061393956,,17969,,1545224309,29926848,'',255,"[1461, 1513, 1486, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309107506895,,17970,,1545224309,77926848,'',255,"[1461, 1513, 1486, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309175120529,,17971,,1545224309,145925056,'',255,"[1463, 1514, 1493, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309209580819,,17972,,1545224309,189925056,'',255,"[1459, 1514, 1510, 1502, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309266492420,,17973,,1545224309,233923264,'',255,"[1457, 1514, 1511, 1506, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309323880567,,17974,,1545224309,298923264,'',255,"[1454, 1514, 1511, 1506, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309386007869,,17975,,1545224309,342916608,'',255,"[1453, 1514, 1511, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309409963096,,17976,,1545224309,391916608,'',255,"[1458, 1514, 1511, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309461479673,,17977,,1545224309,434915840,'',255,"[1468, 1514, 1511, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309519259457,,17978,,1545224309,478915840,'',255,"[1476, 1514, 1511, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309562137508,,17979,,1545224309,542916608,'',255,"[1476, 1514, 1511, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309606860192,,17980,,1545224309,590916608,'',255,"[1476, 1514, 1511, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309666896684,,17981,,1545224309,635913280,'',255,"[1476, 1514, 1511, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309707763142,,17982,,1545224309,679913280,'',255,"[1477, 1514, 1511, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309767126104,,17983,,1545224309,743911232,'',255,"[1484, 1514, 1511, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309825749842,,17984,,1545224309,791911232,'',255,"[1487, 1514, 1511, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309870822207,,17985,,1545224309,835909440,'',255,"[1487, 1514, 1511, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224309911857604,,17986,,1545224309,883909440,'',255,"[1487, 1514, 1511, 1507, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
