rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1545224254382361307,,121,,1545224254,362489472,"""map""",,,0.277411282063,0.23852673173,0.34906744957,,-0.0168881058796,-0.000959452591471,-0.0182712067385,-0.999689992815
1545224254421591295,,122,,1545224254,402489472,"""map""",,,0.277384728193,0.238523006439,0.34909337759,,-0.0168965932012,-0.000965777252925,-0.0183462281289,-0.999688475528
1545224254445803093,,123,,1545224254,432489472,"""map""",,,0.277430951595,0.238527342677,0.349112451077,,-0.0169012991603,-0.000962001158717,-0.0183920417532,-0.999687590445
1545224254479788099,,124,,1545224254,462487168,"""map""",,,0.277409642935,0.238523975015,0.349082201719,,-0.0168961368299,-0.000966989633365,-0.0185130875021,-0.999685398808
1545224254512864372,,125,,1545224254,503487168,"""map""",,,0.277381420135,0.238524064422,0.349103689194,,-0.0168838207305,-0.000954581337745,-0.0186048411913,-0.999683923669
1545224254545193568,,126,,1545224254,532487168,"""map""",,,0.277433872223,0.238527074456,0.349062144756,,-0.0168766379855,-0.000961054171714,-0.0186577354862,-0.999683038585
1545224254578697790,,127,,1545224254,562484864,"""map""",,,0.277336359024,0.238513827324,0.349034786224,,-0.0168691213585,-0.000960936950792,-0.0187544625035,-0.999681394858
1545224254614632303,,128,,1545224254,603484864,"""map""",,,0.277357906103,0.238520011306,0.349076449871,,-0.0168804022259,-0.000972036059929,-0.0188485342694,-0.999679371809
1545224254644358734,,129,,1545224254,633484864,"""map""",,,0.277354925871,0.238515615463,0.349047988653,,-0.0168755533627,-0.000970124305223,-0.0188946007748,-0.999678571019
1545224254680050923,,130,,1545224254,663481280,"""map""",,,0.277403712273,0.238526701927,0.349064171314,,-0.0168828381821,-0.00097524119605,-0.0189888411281,-0.999676716558
1545224254719724847,,131,,1545224254,703481280,"""map""",,,0.277429521084,0.238532066345,0.349040150642,,-0.0168658938319,-0.000965232636617,-0.0190712803638,-0.999675452152
1545224254758030200,,132,,1545224254,733481280,"""map""",,,0.27744987607,0.238529250026,0.349048554897,,-0.0168632734833,-0.000958024866977,-0.0191333626716,-0.999674314187
1545224254777333108,,133,,1545224254,763475392,"""map""",,,0.277445554733,0.238525703549,0.349041193724,,-0.0168507341373,-0.000961568494975,-0.0192263807663,-0.99967267046
1545224254820136431,,134,,1545224254,803475392,"""map""",,,0.277382791042,0.238515689969,0.349015533924,,-0.0168612208001,-0.000965245807507,-0.0193328858525,-0.999670436677
1545224254848622480,,135,,1545224254,833475392,"""map""",,,0.277431756258,0.238523706794,0.349044859409,,-0.0168724239592,-0.000969972839986,-0.0193829984554,-0.999669298712
1545224254877004023,,136,,1545224254,863469760,"""map""",,,0.277376919985,0.238523572683,0.349043130875,,-0.0168659623205,-0.000959314955669,-0.0194693152011,-0.999667781426
1545224254925911482,,137,,1545224254,903469760,"""map""",,,0.277437269688,0.238533437252,0.349052399397,,-0.0168686774995,-0.000961810180809,-0.0195657050437,-0.999665800524
1545224254944984527,,138,,1545224254,933469760,"""map""",,,0.277433514595,0.238532707095,0.349039942026,,-0.0168714288985,-0.000971896448494,-0.019612909514,-0.999664873293
1545224254976631835,,139,,1545224254,963467968,"""map""",,,0.277397155762,0.238526493311,0.34901586175,,-0.0168696330476,-0.000978952752897,-0.0197128396918,-0.999662892391
1545224255022100773,,140,,1545224255,3467968,"""map""",,,0.277374386787,0.238515198231,0.349031209946,,-0.0168599629801,-0.000984225060227,-0.0198014323674,-0.999661290811
1545224255047782240,,141,,1545224255,33469248,"""map""",,,0.277137756348,0.238475620747,0.348997801542,,-0.0168588750645,-0.000986906653464,-0.0198470774043,-0.999660405727
1545224255082885667,,142,,1545224255,63469248,"""map""",,,0.277273178101,0.238495647907,0.348993360996,,-0.0168517917598,-0.000991334706736,-0.0199291373184,-0.999658930588
1545224255119485316,,143,,1545224255,103469248,"""map""",,,0.277360618114,0.238508984447,0.349020034075,,-0.0168656192188,-0.0010016929533,-0.0200342515586,-0.999656570364
1545224255157617118,,144,,1545224255,133469248,"""map""",,,0.277338176966,0.238505899906,0.349020391703,,-0.016871429557,-0.000996992921148,-0.0200786743369,-0.99965555884
1545224255195101651,,145,,1545224255,163466432,"""map""",,,0.277303487062,0.238493174314,0.349006891251,,-0.016873819415,-0.00100519245882,-0.0201649910826,-0.999653788672
1545224255224234460,,146,,1545224255,203466432,"""map""",,,0.277355343103,0.238505363464,0.349018156528,,-0.016881483556,-0.00100195241984,-0.0202446907732,-0.999652060651
1545224255240357979,,147,,1545224255,233466432,"""map""",,,0.277372658253,0.238511353731,0.348998844624,,-0.0168806406191,-0.00101424612871,-0.0203020104872,-0.99965088054
1545224255287555175,,148,,1545224255,263462080,"""map""",,,0.277458578348,0.238533779979,0.34901446104,,-0.0168875612633,-0.00101440747212,-0.0203994118541,-0.999648815344
1545224255323644851,,149,,1545224255,303462080,"""map""",,,0.277425348759,0.23852224648,0.348974347115,,-0.0168797805599,-0.00101561985256,-0.0204750233003,-0.999647382351
1545224255347278626,,150,,1545224255,333461312,"""map""",,,0.277480483055,0.23853212595,0.349003255367,,-0.0168890838182,-0.00102099160011,-0.0205146834847,-0.999646412974
1545224255381827605,,151,,1545224255,363461312,"""map""",,,0.277478247881,0.238536864519,0.348984748125,,-0.0168957588253,-0.00101854313163,-0.0206065214676,-0.999644432072
1545224255421972760,,152,,1545224255,403461312,"""map""",,,0.277426242828,0.238529667258,0.348949879408,,-0.0169116198698,-0.001030614911,-0.0206963785487,-0.999642240436
1545224255446096220,,153,,1545224255,433461312,"""map""",,,0.277439057827,0.238535001874,0.349001288414,,-0.0169051845729,-0.00103005383108,-0.0207424029072,-0.999641481792
1545224255481241491,,154,,1545224255,463458496,"""map""",,,0.277436673641,0.238538607955,0.3489780128,,-0.0169007453243,-0.00103669261827,-0.0208431338752,-0.99963937445
1545224255512043478,,155,,1545224255,493458496,"""map""",,,0.277448296547,0.238531261683,0.348989546299,,-0.0169064608321,-0.00104447463872,-0.0209338338932,-0.999637351401
1545224255543550511,,156,,1545224255,533458496,"""map""",,,0.277485966682,0.238539770246,0.349002093077,,-0.0169061506577,-0.00104307786582,-0.0209767815318,-0.999636466317
1545224255584931566,,157,,1545224255,563453888,"""map""",,,0.277488708496,0.238532036543,0.349010109901,,-0.0169072385732,-0.00104630868517,-0.0210617074316,-0.999634738297
1545224255618709381,,158,,1545224255,593453888,"""map""",,,0.277525305748,0.238534867764,0.349041491747,,-0.0169026873721,-0.00104012956205,-0.021160921113,-0.999632715248
1545224255640656148,,159,,1545224255,633453888,"""map""",,,0.27750697732,0.238526552916,0.349009096622,,-0.0168959399251,-0.0010365865926,-0.0212069033247,-0.999631830164
1545224255676160159,,160,,1545224255,664456704,"""map""",,,0.277477920055,0.238516509533,0.348999947309,,-0.0168826939608,-0.00104589709486,-0.0212898904694,-0.999630270731
1545224255718540448,,161,,1545224255,704456704,"""map""",,,0.277496248484,0.238516107202,0.349048644304,,-0.0168815711424,-0.00105474595741,-0.0213892305913,-0.999628205535
1545224255742437965,,162,,1545224255,734456704,"""map""",,,0.277493834496,0.238513857126,0.349015653133,,-0.0168860387084,-0.00105344072219,-0.0214354235373,-0.999627109717
