rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,type_mask,orientation,x,y,z,w,body_rate,x,y,z,thrust
1545224278239756470,,10952,,1545224277,135806976,'',0,,6.25505964122e-17,6.25505964122e-17,-0.0217656862422,-0.99976307545,,-0.150321602821,0.0480779856443,0.29220494628,0.312501132488
1545224278239775366,,10953,,1545224277,235804160,'',0,,6.25505964122e-17,6.25505964122e-17,-0.0217656862422,-0.99976307545,,-0.143753036857,0.0490178763866,0.328153848648,0.3125
1545224278239794227,,10954,,1545224277,335801856,'',0,,6.25505964122e-17,6.25505964122e-17,-0.0217656862422,-0.99976307545,,-0.13685965538,0.052732553333,0.364504486322,0.319009304047
1545224278240718063,,10955,,1545224277,435798528,'',0,,6.25505964122e-17,6.25505964122e-17,-0.0217656862422,-0.99976307545,,-0.137977465987,0.0556311421096,0.400766938925,0.348256260157
1545224278952774013,,10956,,1545224277,535792640,'',0,,6.25505964122e-17,6.25505964122e-17,-0.0217656862422,-0.99976307545,,-0.112052686512,0.0333244390786,0.436988204718,0.347370505333
1545224278952828118,,10957,,1545224277,635787776,'',0,,6.25505964122e-17,6.25505964122e-17,-0.0217656862422,-0.99976307545,,-0.0949657708406,0.0231401696801,0.470608741045,0.347355484962
1545224278952851565,,10958,,1545224277,736787008,'',0,,-1.34306242294e-05,0.000616908628272,-0.0217656862422,-0.999762906863,,-0.0673228502274,0.00924243032932,0.504914700985,0.347355753183
1545224278954282203,,10959,,1545224277,836787008,'',0,,-0.000430525447727,0.0197753309558,-0.0217614294105,-0.999567471926,,-0.00516937114298,-0.231509298086,0.528542101383,0.347355753183
1545224278954616740,,10960,,1545224277,936784960,'',0,,-0.000409211654726,0.0187963182754,-0.0217618087322,-0.999586395861,,-0.0314874574542,-0.19660641253,0.538380742073,0.347355753183
1545224278954668835,,10961,,1545224278,36784448,'',0,,-0.000384383868231,0.0176558989702,-0.0217622723475,-0.999607174258,,-0.0273371115327,-0.169849663973,0.566150069237,0.347355753183
1545224278954726827,,10962,,1545224278,136782656,'',0,,-0.00112385559371,0.0148155714826,-0.0217633260187,-0.999652735001,,-0.0294565092772,-0.122112162411,0.58011674881,0.347355753183
1545224278954813746,,10963,,1545224278,236779328,'',0,,-0.00400824843463,0.00705592755094,-0.0217649697458,-0.999730158762,,-0.0033285105601,-0.00616797432303,0.585100412369,0.347355753183
1545224280131600957,,10964,,1545224278,336773696,'',0,,-0.00381862251919,0.00517701314179,-0.0217652226269,-0.999742381348,,-0.000339384598192,-0.00181177328341,0.59401088953,0.348609387875
1545224280131625356,,10965,,1545224278,436770368,'',0,,-0.00379294160886,0.00310432956385,-0.0217654333611,-0.999751105745,,0.00859762728214,0.0205698218197,0.611182630062,0.348556548357
1545224280138550073,,10966,,1545224278,537764992,'',0,,-0.0037890081431,0.00290960385916,-0.0217654333611,-0.999751695801,,0.0233898926526,0.0316724441946,0.60610294342,0.348557531834
1545224280138632772,,10967,,1545224278,636758336,'',0,,-0.00286829218914,0.00338825139725,-0.021765475508,-0.999753255235,,-0.0145420618355,0.0251411739737,0.590794444084,0.350098580122
1545224280138660814,,10968,,1545224278,736753472,'',0,,-0.00235645087976,0.00600001992102,-0.0217652647738,-0.999742254907,,0.00885889399797,-0.0349228158593,0.604062974453,0.3824031353
1545224280138688799,,10969,,1545224278,837748352,'',0,,-0.00243474112041,0.00919041600428,-0.0217647168647,-0.999717936175,,0.0985035821795,-0.0803000554442,0.562438070774,0.380825579166
1545224280138719814,,10970,,1545224278,937747584,'',0,,-0.00061484020171,0.00890922342628,-0.0217648011584,-0.999723246678,,0.185502395034,-0.057662602514,0.467542439699,0.381006747484
1545224280918161481,,10971,,1545224279,37747840,'',0,,-0.00022257223863,0.00973819069185,-0.021764632571,-0.999715660246,,0.134278550744,-0.0837020948529,0.369484692812,0.381009578705
1545224280918185902,,10972,,1545224279,137742208,'',0,,-0.000211248895087,0.0097008173032,-0.021764632571,-0.99971599742,,0.0502789281309,-0.0543907731771,0.328425377607,0.381009608507
1545224280918206030,,10973,,1545224279,237736576,'',0,,-0.000120540316013,0.00553692335584,-0.0217653490675,-0.999747733997,,0.0640916079283,-0.00330254924484,0.295272290707,0.382302194834
1545224280918225772,,10974,,1545224279,337736576,'',0,,-0.000106824974182,0.00490680113491,-0.0217654333611,-0.999751021452,,0.1388682127,0.0109698781744,0.264230072498,0.382210403681
1545224280918246505,,10975,,1545224279,437733504,'',0,,-4.74615496444e-05,0.00218005059599,-0.0217656440954,-0.99976067308,,0.178552478552,0.0235591139644,0.222797006369,0.382211506367
1545224280918270024,,10976,,1545224279,537727360,'',0,,-3.74315875156e-05,0.0017193460291,-0.0217656440954,-0.999761600311,,0.17234878242,0.0336702540517,0.19693249464,0.382459819317
1545224280918289986,,10977,,1545224279,637725312,'',0,,-3.2615980801e-05,0.00149815014849,-0.0217656440954,-0.999761937485,,0.182679519057,0.060528550297,0.181342244148,0.384240955114
1545224280918405082,,10978,,1545224279,738720960,'',0,,-4.99882202854e-05,0.00229610852881,-0.0217656019485,-0.999760462346,,0.209569826722,0.0573509559035,0.16207280755,0.384606927633
1545224280918671860,,10979,,1545224279,838716352,'',0,,-4.87776508436e-05,0.00224050498182,-0.0217656440954,-0.999760588786,,0.20618788898,0.0541823096573,0.139542132616,0.384615391493
1545224281348194082,,10980,,1545224279,938709440,'',0,,-3.74481334464e-05,0.00172010310833,-0.0217656440954,-0.999761600311,,0.173537418246,0.0550167001784,0.119874477386,0.385948568583
1545224281348215670,,10981,,1545224280,38707904,'',0,,-3.2631538915e-05,0.00149886573941,-0.0217656440954,-0.999761937485,,0.167692765594,0.0541884973645,0.0970443412662,0.403447121382
1545224281348236922,,10982,,1545224280,138703552,'',0,,-3.25080618197e-05,0.0014931933663,-0.0217656440954,-0.999761937485,,0.158287987113,0.0266895722598,0.0618922971189,0.421637475491
1545224281348255854,,10983,,1545224280,238703296,'',0,,-3.25083087739e-05,0.00149320151578,-0.0217656440954,-0.999761937485,,0.165814876556,-0.0820346698165,0.000207395161851,0.421873599291
1545224281348277386,,10984,,1545224280,338696896,'',0,,-4.92965839159e-05,0.00226433820148,-0.0217656440954,-0.999760504492,,0.156567022204,-0.150708600879,-0.0596377663314,0.421875149012
1545224281348300829,,10985,,1545224280,438692288,'',0,,-0.000248788236948,0.0114275852112,-0.0217642532494,-0.999697747835,,0.150269061327,-0.238272190094,-0.114286869764,0.421875
1545224281348320263,,10986,,1545224280,538689728,'',0,,-0.000401081264231,0.0184228669045,-0.0217619773196,-0.999593307944,,0.122891373932,-0.246262788773,-0.157041653991,0.421875
1545224281348341031,,10987,,1545224280,638686912,'',0,,-0.000463848458376,0.0213059563212,-0.021760755061,-0.999536030377,,0.0968701913953,-0.170845583081,-0.180972278118,0.421875
1545224281348361590,,10988,,1545224280,738682304,'',0,,-0.000280221224859,0.0128713972883,-0.0217638739278,-0.999680256893,,0.110783308744,0.0254683420062,-0.193843781948,0.421875
1545224281348381230,,10989,,1545224280,839677184,'',0,,-0.000292929816774,0.0134551324573,-0.0217637053404,-0.999672586166,,0.116643063724,0.00349043821916,-0.198879674077,0.421875
1545224281526190848,,10990,,1545224280,939677184,'',0,,-0.000521522469296,0.0239550780451,-0.0217594485087,-0.999476055412,,0.116187214851,-0.139702066779,-0.203063368797,0.421875
1545224281526199579,,10991,,1545224281,39676160,'',0,,-0.000270688134561,0.0124335270937,-0.0217640003683,-0.99968577813,,0.122011207044,0.0102968420833,-0.196460962296,0.421875
1545224281526221796,,10992,,1545224281,139672576,'',0,,8.10995503635e-06,-0.000372514447235,-0.0217656862422,-0.999762991157,,0.129630550742,0.19057585299,-0.186118587852,0.421875
1545224281526227398,,10993,,1545224281,239672576,'',0,,0.00356891083821,7.78788149696e-05,-0.0217655598017,-0.999756711276,,0.0991086959839,0.0652898699045,-0.172724246979,0.421875
1545224281526247024,,10994,,1545224281,339672576,'',0,,0.0107969969054,0.000235504406406,-0.0217644218368,-0.999704828506,,0.0144060915336,-0.0072802696377,-0.155766665936,0.421875
1545224281703998532,,10995,,1545224281,439670016,'',0,,0.00976895887908,0.000212091832058,-0.0217040675497,-0.999716629623,,0.108208432794,-0.0546258874238,-0.139921754599,0.421875
1545224281806156326,,10996,,1545224281,539668992,'',0,,0.00843201013638,0.000154389503724,-0.0183061886228,-0.999796792929,,0.157461613417,-0.0537817254663,-0.159630775452,0.421875
1545224281807855297,,10997,,1545224281,639665664,'',0,,0.00892778812523,6.27326205582e-05,-0.0070262589684,-0.999935456061,,0.146805152297,-0.0507733747363,-0.223843067884,0.421875
1545224281969861652,,10998,,1545224281,740663872,'',0,,0.00723125169066,-5.89328187471e-05,0.00814926174698,-0.999940640123,,0.160188540816,-0.0763003006577,-0.279833704233,0.421875
1545224282138054904,,10999,,1545224281,840656960,'',0,,0.00619113958004,-0.000157037840463,0.0253563448543,-0.999659309909,,0.185185521841,-0.0586241595447,-0.32010191679,0.421875
1545224282138417313,,11000,,1545224281,940649280,'',0,,0.00595942509728,-0.000248350634123,0.0416367452034,-0.999115025508,,0.149321272969,-0.0286457221955,-0.345584660769,0.421875
1545224282272878927,,11001,,1545224282,40646976,'',0,,0.00594945967251,-0.000347673304633,0.0583372231916,-0.998279127061,,0.13237862289,-0.0112251834944,-0.401430517435,0.421875
1545224282422231957,,11002,,1545224282,140644928,'',0,,0.00669847765918,-0.000525372979034,0.0781897796862,-0.996915887246,,0.0980228558183,-0.0324993804097,-0.489752948284,0.421875
1545224282422273070,,11003,,1545224282,240639552,'',0,,0.00667391230267,-0.000647699926297,0.0965935382633,-0.995301325773,,0.0760634839535,-0.0269076526165,-0.521049201488,0.421875
1545224282454070323,,11004,,1545224282,340632128,'',0,,0.00666163341104,-0.000757282720243,0.112948243506,-0.993578236166,,0.0634473264217,-0.0308238752186,-0.527525007725,0.421875
1545224282574190029,,11005,,1545224282,440629056,'',0,,0.00665172001129,-0.000840141119509,0.125305994518,-0.992095467888,,0.0810807794333,0.112117856741,-0.532248616219,0.424353957176
1545224282740384499,,11006,,1545224282,540623168,'',0,,0.00587301681384,-0.000802243858708,0.135339009659,-0.990781624179,,-0.130199670792,0.303405642509,-0.513929367065,0.424278348684
1545224282840544201,,11007,,1545224282,640621120,'',0,,0.00359512107426,-0.000526696488859,0.144954813147,-0.989431660622,,0.039457205683,0.0762838125229,-0.494920372963,0.424278736115
1545224282840565512,,11008,,1545224282,740615232,'',0,,0.00442909624154,-0.000682842001513,0.152370087527,-0.98831337829,,0.0638184174895,-0.0398229844868,-0.448540091515,0.424278855324
1545224282874011640,,11009,,1545224282,841609856,'',0,,0.0057944819239,-0.000945207450582,0.16099135183,-0.986938337357,,0.0414231568575,-0.0910518020391,-0.428510427475,0.424278855324
1545224282965076344,,11010,,1545224282,941606528,'',0,,0.0096186049361,-0.00166532735179,0.17058987511,-0.985293767329,,0.0183269567788,-0.0759421512485,-0.435202598572,0.424278855324
1545224283067417097,,11011,,1545224283,41604992,'',0,,0.0296283849807,-0.00550431651234,0.18257024324,-0.982730859617,,-0.204437628388,-0.0203913040459,-0.436662763357,0.424278855324
1545224283198019962,,11012,,1545224283,141599872,'',0,,0.0265803663847,-0.00522831589923,0.192929432842,-0.980838634707,,0.00983310490847,-0.000824247952551,-0.41526851058,0.424775421619
1545224283257672365,,11013,,1545224283,241598848,'',0,,0.0255417982317,-0.00508803406523,0.195299350133,-0.980397778671,,0.0794639363885,0.021155802533,-0.329093694687,0.462415724993
1545224283366601083,,11014,,1545224283,341593472,'',0,,0.0250530969622,-0.00502208280839,0.196483381549,-0.98017418964,,0.0906122922897,0.0150686101988,-0.297358870506,0.457889229059
1545224283451831490,,11015,,1545224283,432593984,'',0,,0.0232655727256,-0.00467023828284,0.196754554372,-0.980165591683,,0.105542585254,0.00705959787592,-0.253562241793,0.457928150892
1545224283563441336,,11016,,1545224283,541593984,'',0,,0.025344511468,-0.00508739132579,0.196738032807,-0.980115268346,,0.0865075439215,0.00465356279165,-0.22506006062,0.457932591438
1545224283659445046,,11017,,1545224283,642586816,'',0,,0.0320426433913,-0.00643190015943,0.196698583357,-0.979919201206,,0.0264180712402,-0.0252417456359,-0.198231637478,0.457932680845
1545224283774349103,,11018,,1545224283,742585792,'',0,,0.0362777220487,-0.00728200472808,0.196668911976,-0.979771518649,,-0.00867252610624,-0.056649658829,-0.177477896214,0.457932680845
1545224283852761160,,11019,,1545224283,832583232,'',0,,0.0390600106918,-0.00784049130061,0.19664745923,-0.979664592095,,-0.0174346677959,-0.0633835345507,-0.16417349875,0.457932680845
1545224283964662994,,11020,,1545224283,942580672,'',0,,0.0530255072402,-0.0106437769767,0.196515623888,-0.979007944195,,-0.116076059639,-0.0485449768603,-0.157412737608,0.457932680845
1545224284056646501,,11021,,1545224284,42578624,'',0,,0.0527199439056,-0.0105824414584,0.196518995636,-0.979024465759,,-0.0337625667453,-0.0392669551075,-0.151048079133,0.457932680845
1545224284205051879,,11022,,1545224284,133572224,'',0,,0.0420715781907,-0.00844500223171,0.196622424002,-0.979539837423,,0.152565777302,-0.0501838959754,-0.147800087929,0.457932680845
1545224284269639712,,11023,,1545224284,242571456,'',0,,0.0250163198856,-0.00502150987467,0.196739634388,-0.980123697715,,0.319044232368,-0.064249932766,-0.145603090525,0.457932680845
1545224284361301615,,11024,,1545224284,332568640,'',0,,0.021298836138,-0.00427530255596,0.19675725177,-0.980211531748,,0.259379893541,-0.0848928242922,-0.141493633389,0.457932680845
1545224284458318195,,11025,,1545224284,442567616,'',0,,0.0135768864708,-0.00272528009135,0.196784857956,-0.980348888327,,0.274831116199,-0.104404769838,-0.134196504951,0.457932680845
1545224284557556896,,11026,,1545224284,542564032,'',0,,0.0111208931313,-0.00225679580891,0.19886640651,-0.97996088444,,0.194350704551,-0.0656356960535,-0.147275045514,0.457932680845
1545224284683930282,,11027,,1545224284,632563520,'',0,,0.00682803147387,-0.00141369519038,0.202738058161,-0.979208183872,,0.235452085733,-0.0170689430088,-0.157536193728,0.457932680845
1545224284815875179,,11028,,1545224284,744561984,'',0,,0.00584049475795,-0.00125215932629,0.20962535897,-0.977763558492,,0.175428569317,0.0171801187098,-0.170918494463,0.457932680845
1545224284860386505,,11029,,1545224284,833561984,'',0,,0.00382441491205,0.00907856617087,0.212123739856,-0.977193143045,,0.1885163486,-0.105066485703,-0.134166628122,0.457932680845
1545224284956893692,,11030,,1545224284,933557632,'',0,,0.00326366887331,0.0148232889657,0.212088631531,-0.977132578023,,0.155021429062,-0.110345549881,-0.11054302752,0.457932680845
1545224285052816848,,11031,,1545224285,33553280,'',0,,0.00744317822805,0.0342921142097,0.211984781697,-0.976642831644,,0.0813491418958,-0.269287228584,-0.0842638090253,0.457932680845
1545224285162812686,,11032,,1545224285,133552256,'',0,,0.0112219171516,0.0517011676492,0.211818343792,-0.975876054029,,0.0258651096374,-0.33615359664,-0.0576148554683,0.457932680845
1545224285254325184,,11033,,1545224285,243549696,'',0,,0.0125133334684,0.0576506483951,0.211745977653,-0.975542714604,,-0.0143830310553,-0.173552751541,-0.0315574929118,0.457932680845
1545224285362450097,,11034,,1545224285,333543808,'',0,,0.0110633817809,0.0509705151518,0.211826688868,-0.975914491955,,-0.0150136612356,0.0317517518997,-0.0039101508446,0.457932680845
1545224285453717196,,11035,,1545224285,433541248,'',0,,0.00483549541731,0.0222777855982,0.212060266702,-0.976990669584,,-0.0387480519712,0.389644354582,0.0225011203438,0.457932680845
1545224285569520684,,11036,,1545224285,533536896,'',0,,0.00188135662146,0.00866766765439,0.212107049704,-0.977206208568,,0.0128498459235,0.338386505842,0.0414740145206,0.457932680845
1545224285677862676,,11037,,1545224285,633536896,'',0,,0.00121449090971,0.00559532621089,0.212111938739,-0.977228630691,,0.00315984734334,0.212651237845,0.0559732764959,0.457932680845
1545224285762880335,,11038,,1545224285,734532800,'',0,,0.00175232898383,0.00807321895409,0.212108145522,-0.97721126619,,-0.00621739635244,0.0442330911756,0.0612751245499,0.457932680845
1545224285857696041,,11039,,1545224285,834529216,'',0,,0.00207398319495,0.00955512519679,0.212105279537,-0.977197947785,,0.010965260677,-0.0203312058002,0.0590718910098,0.457932680845
1545224286189602492,,11040,,1545224285,934525120,'',0,,0.00237257221395,0.0109307644171,0.212102118523,-0.977183491416,,0.0497288294137,-0.00899714138359,0.0453368164599,0.457932680845
1545224286243425155,,11041,,1545224286,34520768,'',0,,0.000644575791152,0.0029696488361,0.212114425403,-0.977240136781,,0.0633059963584,0.12642608583,0.0262961108238,0.457932680845
1545224286243443690,,11042,,1545224286,134517696,'',0,,3.67346544937e-06,1.69241552543e-05,0.21211539478,-0.977244646494,,0.0808195248246,0.104193210602,0.00410719867796,0.457932680845
1545224286301728203,,11043,,1545224286,234513088,'',0,,-3.68022758838e-07,-1.69553111938e-06,0.21211539478,-0.977244646494,,0.0591745078564,0.0561157800257,-0.0115953525528,0.457932680845
1545224286455654845,,11044,,1545224286,334508736,'',0,,-6.01734161884e-09,-2.77227117599e-08,0.21211539478,-0.977244646494,,0.0817967951298,0.0213958565146,-0.0205604806542,0.457932680845
1545224286528616738,,11045,,1545224286,434502592,'',0,,1.19014370171e-10,5.48315212838e-10,0.21211539478,-0.977244646494,,0.0830419063568,-0.0307279191911,-0.035893201828,0.457932680845
1545224286564282411,,11046,,1545224286,534501312,'',0,,4.68506544522e-17,4.68506544522e-17,0.21211539478,-0.977244646494,,0.0845700800419,-0.0494147576392,-0.0531923025846,0.457932680845
1545224286801906460,,11047,,1545224286,635494912,'',0,,4.68506544522e-17,4.68506544522e-17,0.21211539478,-0.977244646494,,0.0901696681976,-0.0451685227454,-0.0693699941039,0.457932680845
1545224286864504127,,11048,,1545224286,735493120,'',0,,4.68506544522e-17,4.68506544522e-17,0.21211539478,-0.977244646494,,0.0832920819521,-0.0120680481195,-0.0871257856488,0.457932680845
1545224286886116745,,11049,,1545224286,835488256,'',0,,4.68506544522e-17,4.68506544522e-17,0.21211539478,-0.977244646494,,0.0539767369628,0.0170661397278,-0.103206843138,0.457932680845
1545224286963592872,,11050,,1545224286,935484160,'',0,,4.68506544522e-17,4.68506544522e-17,0.21211539478,-0.977244646494,,0.0730470344424,0.055161934346,-0.114892959595,0.457932680845
1545224287061303078,,11051,,1545224287,35478784,'',0,,4.68506544522e-17,4.68506544522e-17,0.21211539478,-0.977244646494,,0.0873538479209,0.0884565785527,-0.119249120355,0.457932680845
1545224287163564667,,11052,,1545224287,135478016,'',0,,4.68506544522e-17,4.68506544522e-17,0.21211539478,-0.977244646494,,0.0851611495018,0.0872503593564,-0.11757453531,0.457932680845
1545224287251622785,,11053,,1545224287,235476480,'',0,,4.68506544522e-17,4.68506544522e-17,0.21211539478,-0.977244646494,,0.0288095418364,0.0935397073627,-0.115345820785,0.457932680845
1545224287377160501,,11054,,1545224287,335469312,'',0,,4.68506544522e-17,4.68506544522e-17,0.21211539478,-0.977244646494,,0.0659252479672,0.0709771886468,-0.109197363257,0.457932680845
1545224287451622965,,11055,,1545224287,435466240,'',0,,4.68506544522e-17,4.68506544522e-17,0.21211539478,-0.977244646494,,0.0604265481234,0.03411545977,-0.0935543775558,0.457932680845
1545224287646196503,,11056,,1545224287,535463424,'',0,,4.68506544522e-17,4.68506544522e-17,0.21211539478,-0.977244646494,,0.097260735929,0.00453324569389,-0.0773510038853,0.457932680845
1545224287678788426,,11057,,1545224287,635460096,'',0,,4.68506544522e-17,4.68506544522e-17,0.21211539478,-0.977244646494,,0.108652420342,-0.059581104666,-0.06205823645,0.457932680845
1545224287763413684,,11058,,1545224287,735460096,'',0,,9.81651344814e-05,0.000452260153566,0.212115352633,-0.977244520053,,0.0664046928287,-0.0818570926785,-0.0567447692156,0.457932680845
1545224287858408556,,11059,,1545224287,836457792,'',0,,0.00172749000207,0.00795878367494,0.212108356256,-0.977212235567,,0.0401383899152,-0.175846412778,-0.0539785027504,0.457932680845
1545224287962809412,,11060,,1545224287,936451392,'',0,,0.00581932205811,0.026810412445,0.212035568649,-0.9768767888,,0.0332159586251,-0.338300734758,-0.0435554906726,0.457932680845
1545224288053177315,,11061,,1545224288,36447552,'',0,,0.00510005381959,0.0271593995459,0.212034430684,-0.97687143615,,0.0832787379622,-0.146823585033,-0.033401042223,0.457932680845
1545224288157316794,,11062,,1545224288,136442432,'',0,,-0.00559979904519,0.00879662268749,0.212103846544,-0.977191541464,,0.16753757,0.198687985539,-0.0258845165372,0.457932680845
1545224288307532495,,11063,,1545224288,236441920,'',0,,-0.000769224107806,0.00739455064304,0.212109578515,-0.977217672511,,0.0307008400559,0.115230686963,-0.0215380806476,0.457932680845
1545224288360847599,,11064,,1545224288,337441408,'',0,,0.00233454093934,0.0105770183443,0.212102919313,-0.977187242486,,-0.0248593296856,-0.01419161167,-0.0214007031173,0.457932680845
1545224288472405974,,11065,,1545224288,436441920,'',0,,0.00312039922288,0.0143829894003,0.212092424748,-0.977138815757,,0.000187225363334,-0.0622439496219,-0.0300191435963,0.457932680845
1545224288567875223,,11066,,1545224288,536437824,'',0,,0.0041632966475,0.0191814423476,0.212074554484,-0.977056376521,,-0.0259509906173,-0.120576769114,-0.0419813916087,0.457932680845
1545224288664262746,,11067,,1545224288,636437824,'',0,,0.00445158174986,0.0205090489779,0.212068653925,-0.977029402538,,-0.0486662909389,-0.0794266164303,-0.055160805583,0.457932680845
1545224289051142545,,11068,,1545224288,736437824,'',0,,0.00516279072069,0.023785682617,0.212052553829,-0.976955139791,,-0.0653609260917,-0.112582236528,-0.065520606935,0.457932680845
1545224289125241618,,11069,,1545224288,836433728,'',0,,0.00587260884552,0.027055909935,0.212034051363,-0.976870045304,,-0.0157341938466,-0.126149848104,-0.0671455711126,0.457971632481
1545224289125281437,,11070,,1545224288,937429376,'',0,,0.00602683601802,0.027766462337,0.212029752384,-0.976850151992,,0.00345308613032,-0.129730045795,-0.0696627125144,0.457939475775
1545224289257839178,,11071,,1545224289,37424512,'',0,,0.00601743661226,0.0277231518403,0.212030047412,-0.97685137425,,0.0507568977773,-0.120533928275,-0.0737481191754,0.459186196327
1545224289301324388,,11072,,1545224289,137421184,'',0,,0.00601850147873,0.0277280586555,0.212030005265,-0.976851163516,,0.12164054811,-0.0833294689655,-0.0783235579729,0.459133446217
1545224289347867536,,11073,,1545224289,237419648,'',0,,0.00601851794234,0.0277281370223,0.212030005265,-0.976851163516,,0.156342804432,-0.0688021406531,-0.0806721672416,0.459134459496
1545224289366804199,,11074,,1545224289,337417344,'',0,,0.00598580935372,0.0275774435996,0.212030890349,-0.976855420348,,0.147390216589,-0.0652709826827,-0.083924792707,0.459134578705
1545224289462585199,,11075,,1545224289,437413248,'',0,,0.00585709880527,0.0269844552217,0.212034514978,-0.976872026206,,0.121837943792,-0.0594393759966,-0.0904226005077,0.459971189499
1545224289560990982,,11076,,1545224289,537413248,'',0,,0.00105430736677,0.0244046150142,0.212052174507,-0.976953074596,,0.174187511206,0.0110140508041,-0.100375495851,0.460327446461
1545224289661602686,,11077,,1545224289,637410688,'',0,,-0.00869818757034,0.0252753280747,0.2120395726,-0.97689537556,,0.300865024328,-0.0240526180714,-0.11376067996,0.460336536169
1545224289765620173,,11078,,1545224289,738406592,'',0,,-0.0166591312713,0.0242095508383,0.212023893972,-0.976822630099,,0.268998891115,-0.0131798060611,-0.125707432628,0.466558605433
1545224289873039505,,11079,,1545224289,838401472,'',0,,-0.0145495422211,0.0237882031961,0.212032829104,-0.976864608361,,0.128532707691,-0.0410536453128,-0.13775588572,0.466348052025
1545224289955699280,,11080,,1545224289,938398912,'',0,,-0.0142132584438,0.0233993925917,0.212035863677,-0.976878348233,,0.0899055302143,-0.0749444961548,-0.150888860226,0.466345995665
1545224290057347162,,11081,,1545224290,38398144,'',0,,-0.0145858556824,0.0206196834675,0.212047749088,-0.976932801961,,0.07578689605,-0.082334689796,-0.157034218311,0.467182725668
1545224290163253168,,11082,,1545224290,138391488,'',0,,-0.0172954698231,0.0124642961041,0.212067178785,-0.977022448308,,0.0888321995735,0.0124220214784,-0.159936785698,0.46754014492
1545224290262818420,,11083,,1545224290,238386368,'',0,,-0.0243296561856,0.0079410424859,0.212045936774,-0.976924499032,,0.137888580561,0.0340778566897,-0.16178432107,0.467547953129
1545224290371397854,,11084,,1545224290,338385856,'',0,,-0.0242723292277,0.00757171162803,0.212046864004,-0.976928713717,,0.0906162634492,-0.0288399420679,-0.160179644823,0.467548042536
1545224290453330106,,11085,,1545224290,438382016,'',0,,-0.0256502183653,0.00732722236963,0.212039909774,-0.976896808553,,0.0572262816131,-0.0663147419691,-0.15336920321,0.467548042536
1545224290561773217,,11086,,1545224290,538380992,'',0,,-0.0214746708143,0.00635226434772,0.212062205457,-0.976999520423,,-0.0565512999892,-0.0932711213827,-0.132448941469,0.467548042536
1545224290726982342,,11087,,1545224290,639382272,'',0,,-0.0174441683498,0.0060935557963,0.212079190637,-0.977077702827,,-0.124020971358,-0.0469495765865,-0.110598109663,0.467548042536
1545224290765409842,,11088,,1545224290,739384832,'',0,,-0.0167804648041,0.00349482458106,0.212084248259,-0.977101052181,,-0.0795493423939,-0.0603297501802,-0.0924386009574,0.467548042536
1545224290852910827,,11089,,1545224290,839383808,'',0,,-0.00309113070613,0.00067024174017,0.212114298962,-0.977239757459,,-0.147211313248,-0.0692719593644,-0.0728105977178,0.467548042536
1545224290954661642,,11090,,1545224290,939380992,'',0,,0.000166576934834,-3.60202906209e-05,0.21211539478,-0.977244646494,,-0.134889826179,-0.0278756096959,-0.0569209717214,0.467548042536
1545224291054163437,,11091,,1545224291,39375872,'',0,,2.12817902464e-06,-4.59944783984e-07,0.21211539478,-0.977244646494,,-0.0640285238624,-0.0115508483723,-0.0482832789421,0.467548042536
1545224291259452230,,11092,,1545224291,139371776,'',0,,-8.46406472139e-08,1.83153948651e-08,0.21211539478,-0.977244646494,,-0.0670333355665,0.00714794825763,-0.0449866503477,0.467548042536
1545224291284236616,,11093,,1545224291,239371776,'',0,,-1.84883924751e-09,3.99863186757e-10,0.21211539478,-0.977244646494,,-0.0110819516703,0.0412776581943,-0.0465038456023,0.467548042536
1545224291362065463,,11094,,1545224291,339368704,'',0,,4.68506544522e-17,4.68506544522e-17,0.21211539478,-0.977244646494,,-0.00368661875837,0.0201668124646,-0.0429343432188,0.467548042536
1545224291448311909,,11095,,1545224291,439362048,'',0,,4.68506544522e-17,4.68506544522e-17,0.21211539478,-0.977244646494,,-0.0192209556699,-0.0324238538742,-0.040649626404,0.467548042536
1545224291566344235,,11096,,1545224291,539357184,'',0,,4.68506544522e-17,4.68506544522e-17,0.21211539478,-0.977244646494,,0.0185896065086,-0.0442209988832,-0.0374224409461,0.467548042536
1545224291651098373,,11097,,1545224291,639354880,'',0,,4.68506544522e-17,4.68506544522e-17,0.21211539478,-0.977244646494,,0.0460732094944,-0.0567274093628,-0.0338988490403,0.487675994635
1545224291783487501,,11098,,1545224291,739353088,'',0,,0.00063864419845,0.00294232129697,0.212114425403,-0.977240221075,,0.0413514710963,-0.0871061012149,-0.0322638936341,0.4940751791
1545224291899578161,,11099,,1545224291,840347456,'',0,,0.00150508717402,0.00693414291508,0.21211004213,-0.977220074881,,0.0372957699001,-0.103159062564,-0.0294270552695,0.493998706341
1545224291956494446,,11100,,1545224291,940344384,'',0,,0.0023845126137,0.0109857742863,0.212101992082,-0.977182943507,,0.0216323025525,-0.0915407836437,-0.0238878596574,0.49148312211
1545224292060646510,,11101,,1545224292,40339776,'',0,,0.00175933095831,0.00810547940318,0.212108103375,-0.977211055455,,0.0725956037641,-0.0232788175344,-0.0151110906154,0.490765810013
1545224292157118671,,11102,,1545224292,140336448,'',0,,0.00130635721003,0.00601856683927,0.21211139083,-0.977226144027,,0.0613080970943,-0.0146417599171,-0.00908717513084,0.457787662745
