rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,fluid_pressure,variance
1545224266690633836,,51430,,1545224266,666537296,"""base_link""",101432.992188,0.0
1545224266704902798,,51431,,1545224266,690537296,"""base_link""",101440.0,0.0
1545224266767803805,,51432,,1545224266,710537296,"""base_link""",101437.0,0.0
1545224266788259910,,51433,,1545224266,730537296,"""base_link""",101432.992188,0.0
1545224266788272802,,51434,,1545224266,746534712,"""base_link""",101432.992188,0.0
1545224266796624817,,51435,,1545224266,770533712,"""base_link""",101440.0,0.0
1545224266814867568,,51436,,1545224266,790533712,"""base_link""",101438.0,0.0
1545224266832796357,,51437,,1545224266,810533712,"""base_link""",101432.0,0.0
1545224266845815906,,51438,,1545224266,826533712,"""base_link""",101430.0,0.0
1545224266862888188,,51439,,1545224266,850530128,"""base_link""",101435.0,0.0
1545224266885803459,,51440,,1545224266,870531128,"""base_link""",101435.0,0.0
1545224266923085362,,51441,,1545224266,890530128,"""base_link""",101432.992188,0.0
1545224266931099643,,51442,,1545224266,906544128,"""base_link""",101442.0,0.0
1545224266943301460,,51443,,1545224266,930530128,"""base_link""",101438.992188,0.0
1545224266972927736,,51444,,1545224266,950527824,"""base_link""",101432.992188,0.0
1545224266986220368,,51445,,1545224266,966527824,"""base_link""",101431.0,0.0
1545224267003189709,,51446,,1545224266,986527824,"""base_link""",101437.0,0.0
1545224267024174420,,51447,,1545224267,10565824,"""base_link""",101436.0,0.0
1545224267039609985,,51448,,1545224267,26548824,"""base_link""",101437.0,0.0
1545224267062892063,,51449,,1545224267,50523472,"""base_link""",101436.0,0.0
1545224267091955579,,51450,,1545224267,67323472,"""base_link""",101436.0,0.0
1545224267103781972,,51451,,1545224267,87342472,"""base_link""",101437.0,0.0
1545224267118949977,,51452,,1545224267,107323472,"""base_link""",101432.992188,0.0
1545224267141146576,,51453,,1545224267,127323472,"""base_link""",101431.0,0.0
1545224267172683338,,51454,,1545224267,151322448,"""base_link""",101432.992188,0.0
1545224267191218114,,51455,,1545224267,167322448,"""base_link""",101438.992188,0.0
1545224267212381820,,51456,,1545224267,187322448,"""base_link""",101435.0,0.0
1545224267242876466,,51457,,1545224267,207361448,"""base_link""",101435.0,0.0
1545224267257110803,,51458,,1545224267,227328448,"""base_link""",101434.0,0.0
1545224267274939543,,51459,,1545224267,251325096,"""base_link""",101440.0,0.0
1545224267291892511,,51460,,1545224267,267318096,"""base_link""",101438.0,0.0
1545224267308155850,,51461,,1545224267,287319096,"""base_link""",101438.0,0.0
1545224267354591456,,51462,,1545224267,307319096,"""base_link""",101438.0,0.0
1545224267398257923,,51463,,1545224267,327328096,"""base_link""",101430.0,0.0
1545224267398263878,,51464,,1545224267,351317328,"""base_link""",101430.0,0.0
1545224267416790362,,51465,,1545224267,371318328,"""base_link""",101438.992188,0.0
1545224267416810016,,51466,,1545224267,387317328,"""base_link""",101432.992188,0.0
1545224267425105102,,51467,,1545224267,407317328,"""base_link""",101435.0,0.0
1545224267472564242,,51468,,1545224267,451318512,"""base_link""",101434.0,0.0
1545224267502841653,,51469,,1545224267,487314512,"""base_link""",101436.0,0.0
1545224267524971307,,51470,,1545224267,507362512,"""base_link""",101436.0,0.0
1545224267539116941,,51471,,1545224267,527346512,"""base_link""",101437.0,0.0
1545224267577427247,,51472,,1545224267,551312976,"""base_link""",101435.0,0.0
1545224267614963870,,51473,,1545224267,568912976,"""base_link""",101431.0,0.0
1545224267623080395,,51474,,1545224267,588912976,"""base_link""",101431.0,0.0
1545224267623263028,,51475,,1545224267,608913976,"""base_link""",101434.0,0.0
1545224267639050400,,51476,,1545224267,624957976,"""base_link""",101437.0,0.0
1545224267677450652,,51477,,1545224267,648930416,"""base_link""",101434.0,0.0
1545224267689357672,,51478,,1545224267,664921416,"""base_link""",101440.0,0.0
1545224267705136489,,51479,,1545224267,688932416,"""base_link""",101440.0,0.0
1545224267728196603,,51480,,1545224267,708917416,"""base_link""",101432.992188,0.0
1545224267740019037,,51481,,1545224267,728936416,"""base_link""",101435.0,0.0
1545224267772116725,,51482,,1545224267,748910392,"""base_link""",101435.0,0.0
1545224267794679239,,51483,,1545224267,768909392,"""base_link""",101438.0,0.0
1545224267806935136,,51484,,1545224267,788909392,"""base_link""",101435.0,0.0
1545224267823210532,,51485,,1545224267,804919392,"""base_link""",101441.0,0.0
1545224267838311355,,51486,,1545224267,824909392,"""base_link""",101432.0,0.0
1545224267861266656,,51487,,1545224267,844907344,"""base_link""",101431.0,0.0
1545224267879406844,,51488,,1545224267,864907344,"""base_link""",101432.992188,0.0
1545224267898450802,,51489,,1545224267,888914344,"""base_link""",101434.0,0.0
1545224267941432567,,51490,,1545224267,929707344,"""base_link""",101431.0,0.0
1545224267984386570,,51491,,1545224267,970506832,"""base_link""",101437.0,0.0
1545224268020587387,,51492,,1545224267,986539832,"""base_link""",101437.0,0.0
1545224268038333155,,51493,,1545224268,6552832,"""base_link""",101431.0,0.0
1545224268050141476,,51494,,1545224268,26506832,"""base_link""",101434.0,0.0
1545224268100400276,,51495,,1545224268,46532552,"""base_link""",101438.992188,0.0
1545224268157867256,,51496,,1545224268,66505552,"""base_link""",101438.992188,0.0
1545224268157889825,,51497,,1545224268,90505552,"""base_link""",101434.0,0.0
1545224268158000998,,51498,,1545224268,110505552,"""base_link""",101432.0,0.0
1545224268298104074,,51499,,1545224268,126507552,"""base_link""",101437.0,0.0
1545224268298126945,,51500,,1545224268,146525760,"""base_link""",101437.0,0.0
1545224268342667706,,51501,,1545224268,166531760,"""base_link""",101441.0,0.0
1545224268342690573,,51502,,1545224268,190503760,"""base_link""",101435.0,0.0
1545224268349477018,,51503,,1545224268,206503760,"""base_link""",101434.0,0.0
1545224268349526518,,51504,,1545224268,230503760,"""base_link""",101438.0,0.0
1545224268349565599,,51505,,1545224268,250516736,"""base_link""",101437.0,0.0
1545224268349929935,,51506,,1545224268,270515736,"""base_link""",101436.0,0.0
1545224268350095928,,51507,,1545224268,286502736,"""base_link""",101434.0,0.0
1545224268350176202,,51508,,1545224268,307305736,"""base_link""",101437.0,0.0
1545224268363627198,,51509,,1545224268,328146736,"""base_link""",101430.0,0.0
1545224268407224484,,51510,,1545224268,352102736,"""base_link""",101436.0,0.0
1545224268469781784,,51511,,1545224268,368151736,"""base_link""",101432.992188,0.0
1545224268469790693,,51512,,1545224268,408102736,"""base_link""",101432.0,0.0
1545224268494244476,,51513,,1545224268,428102736,"""base_link""",101432.992188,0.0
1545224268494280608,,51514,,1545224268,448098896,"""base_link""",101435.0,0.0
1545224268494307823,,51515,,1545224268,468098896,"""base_link""",101429.0,0.0
1545224268542486621,,51516,,1545224268,488099896,"""base_link""",101435.0,0.0
1545224268542510742,,51517,,1545224268,512099896,"""base_link""",101438.0,0.0
1545224268561401163,,51518,,1545224268,528100896,"""base_link""",101434.0,0.0
1545224268587399729,,51519,,1545224268,548099080,"""base_link""",101432.0,0.0
1545224268594908229,,51520,,1545224268,568096080,"""base_link""",101430.0,0.0
1545224268659330895,,51521,,1545224268,588096080,"""base_link""",101432.992188,0.0
1545224268818766696,,51522,,1545224268,628097080,"""base_link""",101434.0,0.0
1545224268818808394,,51523,,1545224268,648094544,"""base_link""",101431.0,0.0
1545224268818837276,,51524,,1545224268,668094544,"""base_link""",101430.0,0.0
1545224268846988963,,51525,,1545224268,688894544,"""base_link""",101430.0,0.0
1545224268847004984,,51526,,1545224268,704931544,"""base_link""",101431.0,0.0
1545224268847032647,,51527,,1545224268,724899544,"""base_link""",101431.0,0.0
1545224268847048617,,51528,,1545224268,748895496,"""base_link""",101431.0,0.0
1545224268847074307,,51529,,1545224268,764892496,"""base_link""",101432.0,0.0
1545224268847087859,,51530,,1545224268,788892496,"""base_link""",101431.0,0.0
1545224268847103079,,51531,,1545224268,808892496,"""base_link""",101431.0,0.0
1545224268875328589,,51532,,1545224268,828893496,"""base_link""",101430.0,0.0
1545224268985292729,,51533,,1545224268,848891704,"""base_link""",101431.0,0.0
1545224268985326295,,51534,,1545224268,868891704,"""base_link""",101435.0,0.0
1545224269062055836,,51535,,1545224268,884890704,"""base_link""",101434.0,0.0
1545224269062474931,,51536,,1545224268,904890704,"""base_link""",101432.992188,0.0
1545224269062885183,,51537,,1545224268,924896704,"""base_link""",101428.0,0.0
1545224269062960584,,51538,,1545224268,944887120,"""base_link""",101432.992188,0.0
1545224269063433239,,51539,,1545224268,964887120,"""base_link""",101432.0,0.0
1545224269125168904,,51540,,1545224268,984887120,"""base_link""",101428.0,0.0
1545224269125224436,,51541,,1545224269,4887120,"""base_link""",101432.992188,0.0
1545224269125236738,,51542,,1545224269,24887120,"""base_link""",101432.992188,0.0
1545224269125245683,,51543,,1545224269,48888120,"""base_link""",101435.0,0.0
1545224269352083235,,51544,,1545224269,68888120,"""base_link""",101435.0,0.0
1545224269352151111,,51545,,1545224269,84887120,"""base_link""",101432.0,0.0
1545224269352178722,,51546,,1545224269,104887120,"""base_link""",101436.0,0.0
1545224269352712758,,51547,,1545224269,124887120,"""base_link""",101432.0,0.0
1545224269952757538,,51548,,1545224269,148897560,"""base_link""",101434.0,0.0
1545224269952774854,,51549,,1545224269,164884560,"""base_link""",101435.0,0.0
1545224269952784251,,51550,,1545224269,185684560,"""base_link""",101435.0,0.0
1545224269952814773,,51551,,1545224269,205684560,"""base_link""",101438.0,0.0
1545224269952839845,,51552,,1545224269,229691560,"""base_link""",101437.0,0.0
1545224269952847367,,51553,,1545224269,249697744,"""base_link""",101440.0,0.0
1545224269952853577,,51554,,1545224269,285681744,"""base_link""",101435.0,0.0
1545224269952860397,,51555,,1545224269,305681744,"""base_link""",101438.0,0.0
1545224269953094129,,51556,,1545224269,325691744,"""base_link""",101437.0,0.0
1545224269953101343,,51557,,1545224269,345695416,"""base_link""",101432.0,0.0
1545224270331864895,,51558,,1545224269,369679416,"""base_link""",101440.0,0.0
1545224270333127916,,51559,,1545224269,385678416,"""base_link""",101438.0,0.0
1545224270333311816,,51560,,1545224269,405679416,"""base_link""",101438.0,0.0
1545224270333529242,,51561,,1545224269,425701416,"""base_link""",101432.992188,0.0
1545224270333581762,,51562,,1545224269,449687272,"""base_link""",101440.0,0.0
1545224270333622744,,51563,,1545224269,465673272,"""base_link""",101436.0,0.0
1545224270333669912,,51564,,1545224269,509682272,"""base_link""",101437.0,0.0
1545224270333810785,,51565,,1545224269,549669712,"""base_link""",101444.992188,0.0
1545224270333864214,,51566,,1545224269,565669712,"""base_link""",101443.0,0.0
1545224270334075902,,51567,,1545224269,585669712,"""base_link""",101446.0,0.0
1545224270334191107,,51568,,1545224269,605670712,"""base_link""",101442.0,0.0
1545224270334230937,,51569,,1545224269,625670712,"""base_link""",101438.0,0.0
1545224270334327393,,51570,,1545224269,649667640,"""base_link""",101437.0,0.0
1545224270334432519,,51571,,1545224269,669666640,"""base_link""",101440.0,0.0
1545224270608967510,,51572,,1545224269,687274640,"""base_link""",101442.0,0.0
1545224270610631319,,51573,,1545224269,727266640,"""base_link""",101437.0,0.0
1545224270610696365,,51574,,1545224269,747268520,"""base_link""",101442.0,0.0
1545224270610924842,,51575,,1545224269,771261520,"""base_link""",101444.0,0.0
1545224270610982287,,51576,,1545224269,787261520,"""base_link""",101441.0,0.0
1545224270611235521,,51577,,1545224269,807261520,"""base_link""",101440.0,0.0
1545224270612592060,,51578,,1545224269,827261520,"""base_link""",101437.0,0.0
1545224270612619439,,51579,,1545224269,847260496,"""base_link""",101440.0,0.0
1545224270612639315,,51580,,1545224269,867260496,"""base_link""",101440.0,0.0
1545224270612658856,,51581,,1545224269,887264496,"""base_link""",101444.0,0.0
1545224270612679043,,51582,,1545224269,907260496,"""base_link""",101444.0,0.0
1545224270612697548,,51583,,1545224269,947264864,"""base_link""",101438.992188,0.0
1545224270612714729,,51584,,1545224269,967297864,"""base_link""",101438.992188,0.0
1545224270612907660,,51585,,1545224269,987254864,"""base_link""",101444.0,0.0
1545224270613006473,,51586,,1545224270,7271864,"""base_link""",101438.992188,0.0
1545224270613032315,,51587,,1545224270,27258864,"""base_link""",101446.0,0.0
1545224270613051981,,51588,,1545224270,47247440,"""base_link""",101441.0,0.0
1545224270613070793,,51589,,1545224270,68058440,"""base_link""",101437.0,0.0
1545224270613087940,,51590,,1545224270,88848440,"""base_link""",101438.992188,0.0
1545224270613116239,,51591,,1545224270,108848440,"""base_link""",101446.0,0.0
1545224270613136515,,51592,,1545224270,128848440,"""base_link""",101444.992188,0.0
1545224270613157131,,51593,,1545224270,148855392,"""base_link""",101438.0,0.0
1545224270613182093,,51594,,1545224270,164873392,"""base_link""",101443.0,0.0
1545224270613200638,,51595,,1545224270,184849392,"""base_link""",101444.0,0.0
1545224270613218846,,51596,,1545224270,208846392,"""base_link""",101441.0,0.0
1545224270613237382,,51597,,1545224270,224845392,"""base_link""",101437.0,0.0
1545224270613260920,,51598,,1545224270,248844624,"""base_link""",101444.992188,0.0
1545224270613281035,,51599,,1545224270,268846624,"""base_link""",101436.0,0.0
1545224270613306695,,51600,,1545224270,284844624,"""base_link""",101441.0,0.0
1545224270613322934,,51601,,1545224270,308845624,"""base_link""",101443.0,0.0
1545224270613339070,,51602,,1545224270,328845624,"""base_link""",101438.0,0.0
1545224270670341279,,51603,,1545224270,348847760,"""base_link""",101437.0,0.0
1545224270670358549,,51604,,1545224270,368843760,"""base_link""",101437.0,0.0
1545224270670371470,,51605,,1545224270,384840760,"""base_link""",101438.992188,0.0
1545224270670384982,,51606,,1545224270,408866760,"""base_link""",101436.0,0.0
1545224270670396537,,51607,,1545224270,425639760,"""base_link""",101441.0,0.0
1545224270670413712,,51608,,1545224270,450436944,"""base_link""",101441.0,0.0
1545224270670431532,,51609,,1545224270,466436944,"""base_link""",101436.0,0.0
1545224270670447149,,51610,,1545224270,486436944,"""base_link""",101442.0,0.0
1545224270670457862,,51611,,1545224270,506436944,"""base_link""",101442.0,0.0
1545224270670474133,,51612,,1545224270,526436944,"""base_link""",101447.0,0.0
1545224270670487315,,51613,,1545224270,550433104,"""base_link""",101444.0,0.0
1545224270670498387,,51614,,1545224270,566433104,"""base_link""",101436.0,0.0
1545224270670513346,,51615,,1545224270,590433104,"""base_link""",101440.0,0.0
1545224270766045990,,51616,,1545224270,606433104,"""base_link""",101440.0,0.0
1545224270766070699,,51617,,1545224270,630433104,"""base_link""",101438.992188,0.0
1545224270766084274,,51618,,1545224270,646429776,"""base_link""",101443.0,0.0
1545224270768564731,,51619,,1545224270,666429776,"""base_link""",101444.0,0.0
1545224270768879129,,51620,,1545224270,690437776,"""base_link""",101440.0,0.0
1545224270887029771,,51621,,1545224270,710441776,"""base_link""",101444.992188,0.0
1545224270887059499,,51622,,1545224270,730462776,"""base_link""",101446.0,0.0
1545224270887077512,,51623,,1545224270,746426960,"""base_link""",101437.0,0.0
1545224270932092632,,51624,,1545224270,770467960,"""base_link""",101437.0,0.0
1545224270934211793,,51625,,1545224270,790439960,"""base_link""",101432.992188,0.0
1545224270934261092,,51626,,1545224270,807227960,"""base_link""",101434.0,0.0
1545224270934964141,,51627,,1545224270,827226960,"""base_link""",101441.0,0.0
1545224270981763952,,51628,,1545224270,851239400,"""base_link""",101441.0,0.0
1545224270981837164,,51629,,1545224270,867228400,"""base_link""",101444.0,0.0
1545224270981925918,,51630,,1545224270,887224400,"""base_link""",101438.992188,0.0
1545224270982320282,,51631,,1545224270,907224400,"""base_link""",101435.0,0.0
1545224270982650401,,51632,,1545224270,927224400,"""base_link""",101441.0,0.0
1545224271006622350,,51633,,1545224270,947222352,"""base_link""",101442.0,0.0
1545224271006628875,,51634,,1545224270,967244352,"""base_link""",101443.0,0.0
1545224271062848855,,51635,,1545224270,987222352,"""base_link""",101436.0,0.0
1545224271091859369,,51636,,1545224271,7229352,"""base_link""",101434.0,0.0
1545224271091997652,,51637,,1545224271,27222352,"""base_link""",101440.0,0.0
1545224271092024440,,51638,,1545224271,47218768,"""base_link""",101443.0,0.0
1545224271092056646,,51639,,1545224271,67261768,"""base_link""",101444.992188,0.0
1545224271106508747,,51640,,1545224271,87228768,"""base_link""",101443.0,0.0
1545224271140136731,,51641,,1545224271,107222768,"""base_link""",101438.0,0.0
1545224271156457384,,51642,,1545224271,127223768,"""base_link""",101446.0,0.0
1545224271175430822,,51643,,1545224271,147247232,"""base_link""",101437.0,0.0
1545224271183725735,,51644,,1545224271,167217232,"""base_link""",101440.0,0.0
1545224271202078555,,51645,,1545224271,187217232,"""base_link""",101436.0,0.0
1545224271228401402,,51646,,1545224271,207228232,"""base_link""",101436.0,0.0
1545224271242379474,,51647,,1545224271,227226232,"""base_link""",101431.0,0.0
1545224271270213690,,51648,,1545224271,251217208,"""base_link""",101441.0,0.0
1545224271284253261,,51649,,1545224271,271216208,"""base_link""",101437.0,0.0
1545224271323738291,,51650,,1545224271,308026208,"""base_link""",101441.0,0.0
1545224271338915240,,51651,,1545224271,328816208,"""base_link""",101446.0,0.0
1545224271367254652,,51652,,1545224271,344828696,"""base_link""",101438.992188,0.0
1545224271402410986,,51653,,1545224271,368815696,"""base_link""",101437.0,0.0
1545224271415477755,,51654,,1545224271,384816696,"""base_link""",101438.0,0.0
1545224271425411460,,51655,,1545224271,408833696,"""base_link""",101441.0,0.0
1545224271442850050,,51656,,1545224271,428831696,"""base_link""",101437.0,0.0
1545224271461263435,,51657,,1545224271,448809808,"""base_link""",101437.0,0.0
1545224271505989866,,51658,,1545224271,468809808,"""base_link""",101440.0,0.0
1545224271506023495,,51659,,1545224271,488809808,"""base_link""",101432.992188,0.0
1545224271580177520,,51660,,1545224271,524809808,"""base_link""",101438.992188,0.0
1545224271598654892,,51661,,1545224271,548808016,"""base_link""",101436.0,0.0
1545224271598744556,,51662,,1545224271,568808016,"""base_link""",101437.0,0.0
1545224271610511921,,51663,,1545224271,588808016,"""base_link""",101434.0,0.0
1545224271628813707,,51664,,1545224271,604836016,"""base_link""",101437.0,0.0
1545224271662680530,,51665,,1545224271,628833016,"""base_link""",101441.0,0.0
1545224271662692674,,51666,,1545224271,644807504,"""base_link""",101440.0,0.0
1545224271682607903,,51667,,1545224271,668811504,"""base_link""",101430.0,0.0
1545224271720687475,,51668,,1545224271,686407504,"""base_link""",101432.0,0.0
1545224271763279265,,51669,,1545224271,706436504,"""base_link""",101425.992188,0.0
1545224271800969165,,51670,,1545224271,730407504,"""base_link""",101435.0,0.0
1545224271801101387,,51671,,1545224271,750400592,"""base_link""",101436.0,0.0
1545224271801144548,,51672,,1545224271,770400592,"""base_link""",101440.0,0.0
1545224271822128614,,51673,,1545224271,790400592,"""base_link""",101437.0,0.0
1545224271852441859,,51674,,1545224271,810401592,"""base_link""",101435.0,0.0
1545224271905006816,,51675,,1545224271,830401592,"""base_link""",101434.0,0.0
1545224271905075147,,51676,,1545224271,850436776,"""base_link""",101438.992188,0.0
1545224271933850725,,51677,,1545224271,870436776,"""base_link""",101438.0,0.0
1545224271933920451,,51678,,1545224271,886397776,"""base_link""",101437.0,0.0
1545224271959154201,,51679,,1545224271,910399776,"""base_link""",101443.0,0.0
1545224271959187209,,51680,,1545224271,930398776,"""base_link""",101438.0,0.0
1545224271986204625,,51681,,1545224271,946410336,"""base_link""",101442.0,0.0
1545224272010412724,,51682,,1545224271,970412336,"""base_link""",101441.0,0.0
1545224272045394761,,51683,,1545224272,6400336,"""base_link""",101437.0,0.0
1545224272090435507,,51684,,1545224272,30418336,"""base_link""",101437.0,0.0
1545224272124277472,,51685,,1545224272,51195984,"""base_link""",101436.0,0.0
1545224272124301887,,51686,,1545224272,67995984,"""base_link""",101440.0,0.0
1545224272124333037,,51687,,1545224272,87995984,"""base_link""",101442.0,0.0
1545224272135648782,,51688,,1545224272,107998984,"""base_link""",101442.0,0.0
1545224272163262444,,51689,,1545224272,127995984,"""base_link""",101441.0,0.0
1545224272211628158,,51690,,1545224272,148000840,"""base_link""",101440.0,0.0
1545224272301921446,,51691,,1545224272,168003840,"""base_link""",101438.0,0.0
1545224272301991880,,51692,,1545224272,187989840,"""base_link""",101440.0,0.0
1545224272434103804,,51693,,1545224272,207989840,"""base_link""",101436.0,0.0
1545224272434126470,,51694,,1545224272,227990840,"""base_link""",101432.992188,0.0
1545224272434207856,,51695,,1545224272,267987280,"""base_link""",101432.0,0.0
1545224272434231451,,51696,,1545224272,287987280,"""base_link""",101431.0,0.0
1545224272434427863,,51697,,1545224272,307987280,"""base_link""",101435.0,0.0
1545224272470936887,,51698,,1545224272,327987280,"""base_link""",101446.0,0.0
1545224272470942588,,51699,,1545224272,347981624,"""base_link""",101435.0,0.0
1545224272470948924,,51700,,1545224272,367980624,"""base_link""",101435.0,0.0
1545224272470978814,,51701,,1545224272,387980624,"""base_link""",101438.0,0.0
1545224272470984467,,51702,,1545224272,407980624,"""base_link""",101437.0,0.0
1545224272523011706,,51703,,1545224272,428780624,"""base_link""",101438.992188,0.0
1545224272523050722,,51704,,1545224272,449577296,"""base_link""",101442.0,0.0
1545224272523192884,,51705,,1545224272,469577296,"""base_link""",101437.0,0.0
1545224272537496014,,51706,,1545224272,485577296,"""base_link""",101441.0,0.0
1545224272537669890,,51707,,1545224272,509578296,"""base_link""",101432.992188,0.0
1545224272552786727,,51708,,1545224272,525581296,"""base_link""",101437.0,0.0
1545224272624374175,,51709,,1545224272,549575224,"""base_link""",101432.992188,0.0
1545224272635646266,,51710,,1545224272,565588224,"""base_link""",101440.0,0.0
1545224272635775118,,51711,,1545224272,589574224,"""base_link""",101438.992188,0.0
1545224272635957772,,51712,,1545224272,609575224,"""base_link""",101434.0,0.0
1545224272654169232,,51713,,1545224272,625575224,"""base_link""",101436.0,0.0
1545224272673085174,,51714,,1545224272,645573176,"""base_link""",101440.0,0.0
1545224272704696808,,51715,,1545224272,669572176,"""base_link""",101438.992188,0.0
1545224272723275087,,51716,,1545224272,705584176,"""base_link""",101432.992188,0.0
1545224272760929950,,51717,,1545224272,729573176,"""base_link""",101432.992188,0.0
1545224272791159282,,51718,,1545224272,749569872,"""base_link""",101437.0,0.0
1545224272837574906,,51719,,1545224272,769619872,"""base_link""",101432.992188,0.0
1545224272837624746,,51720,,1545224272,789575872,"""base_link""",101434.0,0.0
1545224272898037132,,51721,,1545224272,810369872,"""base_link""",101434.0,0.0
1545224272898149412,,51722,,1545224272,826369872,"""base_link""",101434.0,0.0
1545224272946598494,,51723,,1545224272,850371264,"""base_link""",101438.0,0.0
1545224272946646211,,51724,,1545224272,870366264,"""base_link""",101437.0,0.0
1545224272946654457,,51725,,1545224272,886365264,"""base_link""",101440.0,0.0
1545224272964827350,,51726,,1545224272,926365264,"""base_link""",101435.0,0.0
1545224272983503272,,51727,,1545224272,950362704,"""base_link""",101435.0,0.0
1545224273027758915,,51728,,1545224272,970362704,"""base_link""",101438.0,0.0
1545224273027850101,,51729,,1545224272,990362704,"""base_link""",101441.0,0.0
1545224273047133096,,51730,,1545224273,6362704,"""base_link""",101440.0,0.0
1545224273057137384,,51731,,1545224273,30362704,"""base_link""",101436.0,0.0
1545224273070004713,,51732,,1545224273,50359632,"""base_link""",101434.0,0.0
1545224273094499967,,51733,,1545224273,66359632,"""base_link""",101437.0,0.0
1545224273137792716,,51734,,1545224273,86359632,"""base_link""",101434.0,0.0
1545224273177095451,,51735,,1545224273,106360632,"""base_link""",101430.0,0.0
1545224273177300353,,51736,,1545224273,126367632,"""base_link""",101440.0,0.0
1545224273204577618,,51737,,1545224273,146375584,"""base_link""",101444.992188,0.0
1545224273204607109,,51738,,1545224273,166394584,"""base_link""",101444.992188,0.0
1545224273215825504,,51739,,1545224273,190357584,"""base_link""",101440.0,0.0
1545224273241272976,,51740,,1545224273,206381584,"""base_link""",101438.0,0.0
1545224273264224630,,51741,,1545224273,230357584,"""base_link""",101435.0,0.0
1545224273290494105,,51742,,1545224273,250354256,"""base_link""",101440.0,0.0
1545224273290728201,,51743,,1545224273,266354256,"""base_link""",101444.992188,0.0
1545224273309451145,,51744,,1545224273,290364256,"""base_link""",101438.992188,0.0
1545224273347571875,,51745,,1545224273,307203256,"""base_link""",101438.0,0.0
1545224273379503832,,51746,,1545224273,327981256,"""base_link""",101442.0,0.0
1545224273379511576,,51747,,1545224273,347998952,"""base_link""",101438.0,0.0
1545224273390780941,,51748,,1545224273,368003952,"""base_link""",101446.0,0.0
1545224273439064211,,51749,,1545224273,408000952,"""base_link""",101443.0,0.0
1545224273459659539,,51750,,1545224273,427951952,"""base_link""",101444.992188,0.0
1545224273470723339,,51751,,1545224273,447949392,"""base_link""",101442.0,0.0
1545224273481180697,,51752,,1545224273,467949392,"""base_link""",101438.992188,0.0
1545224273508915528,,51753,,1545224273,487949392,"""base_link""",101438.992188,0.0
1545224273524626063,,51754,,1545224273,507949392,"""base_link""",101442.0,0.0
1545224273548506820,,51755,,1545224273,527949392,"""base_link""",101441.0,0.0
1545224273572262135,,51756,,1545224273,547947344,"""base_link""",101442.0,0.0
1545224273591287535,,51757,,1545224273,567947344,"""base_link""",101443.0,0.0
1545224273598483233,,51758,,1545224273,587947344,"""base_link""",101437.0,0.0
1545224273643546135,,51759,,1545224273,627947344,"""base_link""",101436.0,0.0
1545224273680678257,,51760,,1545224273,647941456,"""base_link""",101437.0,0.0
1545224273698214430,,51761,,1545224273,667941456,"""base_link""",101443.0,0.0
1545224273715726025,,51762,,1545224273,684790456,"""base_link""",101444.0,0.0
1545224273727449205,,51763,,1545224273,709541456,"""base_link""",101450.992188,0.0
1545224273742799995,,51764,,1545224273,725542456,"""base_link""",101444.0,0.0
1545224273769665639,,51765,,1545224273,745536592,"""base_link""",101440.0,0.0
1545224273786518448,,51766,,1545224273,769536592,"""base_link""",101438.0,0.0
1545224273798929056,,51767,,1545224273,789536592,"""base_link""",101436.0,0.0
1545224273820670977,,51768,,1545224273,809536592,"""base_link""",101438.0,0.0
1545224273858606850,,51769,,1545224273,829536592,"""base_link""",101440.0,0.0
1545224273894257415,,51770,,1545224273,849533776,"""base_link""",101443.0,0.0
1545224273923715316,,51771,,1545224273,869533776,"""base_link""",101443.0,0.0
1545224273923743309,,51772,,1545224273,889534776,"""base_link""",101438.0,0.0
1545224273933459298,,51773,,1545224273,909535776,"""base_link""",101440.0,0.0
1545224273947266444,,51774,,1545224273,925534776,"""base_link""",101435.0,0.0
1545224273962370439,,51775,,1545224273,949531728,"""base_link""",101435.0,0.0
1545224273980184151,,51776,,1545224273,965531728,"""base_link""",101434.0,0.0
1545224274018093169,,51777,,1545224273,989531728,"""base_link""",101438.992188,0.0
1545224274046149962,,51778,,1545224274,5532728,"""base_link""",101437.0,0.0
1545224274046267307,,51779,,1545224274,29541728,"""base_link""",101431.0,0.0
1545224274065379655,,51780,,1545224274,49541424,"""base_link""",101432.992188,0.0
1545224274081216354,,51781,,1545224274,67129424,"""base_link""",101443.0,0.0
1545224274101859491,,51782,,1545224274,87133424,"""base_link""",101438.992188,0.0
1545224274121708361,,51783,,1545224274,107129424,"""base_link""",101426.992188,0.0
1545224274141365994,,51784,,1545224274,127129424,"""base_link""",101444.0,0.0
1545224274164651751,,51785,,1545224274,147172280,"""base_link""",101438.0,0.0
1545224274190414893,,51786,,1545224274,167158280,"""base_link""",101435.0,0.0
1545224274200445741,,51787,,1545224274,187126280,"""base_link""",101447.0,0.0
1545224274224953318,,51788,,1545224274,207123280,"""base_link""",101443.0,0.0
1545224274241211594,,51789,,1545224274,227127280,"""base_link""",101442.0,0.0
1545224274268146355,,51790,,1545224274,247120208,"""base_link""",101432.0,0.0
1545224274312762647,,51791,,1545224274,287120208,"""base_link""",101431.0,0.0
1545224274409742576,,51792,,1545224274,307120208,"""base_link""",101438.992188,0.0
1545224274449850487,,51793,,1545224274,327120208,"""base_link""",101436.0,0.0
1545224274449959313,,51794,,1545224274,347119696,"""base_link""",101438.0,0.0
