rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,airspeed,groundspeed,heading,throttle,altitude,climb
1545224273769052762,,10918,,1545224273,752136644,'',0.0,0.0230142585933,87,0.20000000298,-9.57048130035,0.0632030665874
1545224273859548423,,10919,,1545224273,848899132,'',0.0,0.0268545262516,87,0.20000000298,-9.81885910034,0.0513940900564
1545224273957213134,,10920,,1545224273,951319716,'',0.0,0.0115150567144,87,0.20000000298,-9.15299510956,0.0202713366598
1545224274065159794,,10921,,1545224274,50501775,'',0.0,0.00908443517983,87,0.20000000298,-8.82006263733,0.0703780204058
1545224274161336517,,10922,,1545224274,153750116,'',0.0,0.0229261778295,87,0.20000000298,-9.40137290955,0.0494844168425
1545224274267710854,,10923,,1545224274,250193022,'',0.0,0.0386783443391,87,0.20000000298,-10.5692777634,0.0263527370989
1545224274441032083,,10924,,1545224274,352032985,'',0.0,0.0364232808352,87,0.20000000298,-9.40137290955,0.00928282178938
1545224274513855303,,10925,,1545224274,448672817,'',0.0,0.0381007008255,87,0.20000000298,-9.23754882812,0.0167816635221
1545224274569064968,,10926,,1545224274,554251354,'',0.0,0.0391830168664,87,0.230000004172,-9.40137290955,0.0816184878349
1545224274657446025,,10927,,1545224274,650371397,'',0.0,0.0347641706467,87,0.230000004172,-9.23754882812,0.0614703372121
1545224274756385583,,10928,,1545224274,748012110,'',0.0,0.0429080501199,87,0.230000004172,-8.90461730957,0.106390736997
1545224274881413644,,10929,,1545224274,846884796,'',0.0,0.0837481692433,87,0.230000004172,-9.98268318176,0.160936251283
1545224274957432975,,10930,,1545224274,949016684,'',0.0,0.0883830860257,87,0.230000004172,-10.4001693726,0.132195979357
1545224275111221635,,10931,,1545224275,47101978,'',0.0,0.0928592383862,87,0.239999994636,-9.73430538177,0.123982593417
1545224275646654345,,10932,,1545224275,154848786,'',0.0,0.0630634203553,87,0.239999994636,-9.40137290955,0.108260527253
1545224275866876572,,10933,,1545224275,249094464,'',0.0,0.0270804800093,87,0.239999994636,-10.2363462448,0.0408825874329
1545224275866888711,,10934,,1545224275,354048942,'',0.0,0.0176182761788,87,0.239999994636,-9.81885910034,0.0253967065364
1545224276432575031,,10935,,1545224275,449298365,'',0.0,0.0182562209666,87,0.239999994636,-9.06844043732,0.0340552553535
1545224276432619466,,10936,,1545224275,550149635,'',0.0,0.0370501168072,87,0.270000010729,-9.48592758179,0.144667506218
1545224276432639455,,10937,,1545224275,647649202,'',0.0,0.0281941946596,87,0.270000010729,-9.73430538177,0.128710582852
1545224276432710489,,10938,,1545224275,753162115,'',0.0,0.055344004184,87,0.270000010729,-9.57048130035,0.168715536594
1545224276432912843,,10939,,1545224275,846853942,'',0.0,0.0594882182777,87,0.270000010729,-9.32210350037,0.178743332624
1545224276930701358,,10940,,1545224275,953274194,'',0.0,0.0841811075807,87,0.270000010729,-9.57048130035,0.201423943043
1545224276930797392,,10941,,1545224276,49321582,'',0.0,0.0888596847653,88,0.270000010729,-9.32210350037,0.185164898634
1545224276930822350,,10942,,1545224276,154540174,'',0.0,0.0996302962303,88,0.270000010729,-10.067237854,0.171087861061
1545224276930841411,,10943,,1545224276,247849450,'',0.0,0.0892172530293,88,0.270000010729,-9.15299510956,0.151008993387
1545224277544192620,,10944,,1545224276,347941349,'',0.0,0.115972369909,88,0.270000010729,-8.65623855591,0.166981458664
1545224277544217061,,10945,,1545224276,446997628,'',0.0,0.126134335995,88,0.270000010729,-9.48592758179,0.171043723822
1545224277544557719,,10946,,1545224276,548487696,'',0.0,0.115999236703,88,0.280000001192,-9.23754882812,0.118091575801
1545224277544573927,,10947,,1545224276,649958234,'',0.0,0.138263106346,89,0.310000002384,-9.23754882812,0.178848594427
1545224277544581930,,10948,,1545224276,749494146,'',0.0,0.139633700252,90,0.310000002384,-9.57048130035,0.159601211548
1545224277544615142,,10949,,1545224276,847344650,'',0.0,0.132638901472,91,0.310000002384,-9.40137290955,0.118515834212
1545224278260646751,,10950,,1545224276,950401690,'',0.0,0.123697951436,91,0.310000002384,-10.067237854,0.110073715448
1545224278260797770,,10951,,1545224277,48101726,'',0.0,0.144890159369,92,0.310000002384,-9.57048130035,0.190605595708
1545224278260819761,,10952,,1545224277,150183511,'',0.0,0.156674057245,93,0.310000002384,-9.57048130035,0.233156710863
1545224278260837667,,10953,,1545224277,249003333,'',0.0,0.162063702941,93,0.310000002384,-9.57048130035,0.219563603401
1545224278261259233,,10954,,1545224277,350550329,'',0.0,0.162129700184,94,0.310000002384,-9.48592758179,0.183960795403
1545224278261373494,,10955,,1545224277,446502456,'',0.0,0.168868049979,95,0.340000003576,-10.1517915726,0.22229963541
1545224278957435326,,10956,,1545224277,548182525,'',0.0,0.176547691226,95,0.340000003576,-10.4847240448,0.243505984545
1545224278957483641,,10957,,1545224277,647726718,'',0.0,0.198877170682,96,0.340000003576,-8.07492828369,0.272724598646
1545224278957508147,,10958,,1545224277,748384604,'',0.0,0.186332881451,97,0.340000003576,-8.4871301651,0.275825083256
1545224278957543772,,10959,,1545224277,848380462,'',0.0,0.18810492754,97,0.340000003576,-8.98917102814,0.267931461334
1545224278957611567,,10960,,1545224277,948418507,'',0.0,0.221667259932,97,0.340000003576,-9.15299510956,0.268664807081
1545224278957631764,,10961,,1545224278,46078126,'',0.0,0.234914019704,98,0.340000003576,-9.06844043732,0.283680200577
1545224278957648814,,10962,,1545224278,148593242,'',0.0,0.229213118553,98,0.340000003576,-9.57048130035,0.200021371245
1545224278960891519,,10963,,1545224278,249882323,'',0.0,0.224508434534,98,0.340000003576,-8.98917102814,0.230518057942
1545224280264865382,,10964,,1545224278,351071352,'',0.0,0.231567710638,99,0.340000003576,-8.65623855591,0.225588619709
1545224280265033566,,10965,,1545224278,447401187,'',0.0,0.250943779945,99,0.340000003576,-8.57168483734,0.175934806466
1545224280265077183,,10966,,1545224278,551094318,'',0.0,0.237404793501,99,0.340000003576,-8.15419769287,0.181008502841
1545224280265422128,,10967,,1545224278,648661126,'',0.0,0.225669652224,98,0.34999999404,-8.07492828369,0.266963779926
1545224280265454959,,10968,,1545224278,750466298,'',0.0,0.2463760674,99,0.379999995232,-8.23875236511,0.392816483974
1545224280265482228,,10969,,1545224278,847841960,'',0.0,0.246898323298,98,0.379999995232,-7.82126569748,0.428513079882
1545224280265502460,,10970,,1545224278,955225334,'',0.0,0.272626161575,96,0.379999995232,-7.90581989288,0.448719471693
1545224280896267266,,10971,,1545224279,47791177,'',0.0,0.280766904354,94,0.379999995232,-8.40257644653,0.428271263838
1545224280896311495,,10972,,1545224279,149274163,'',0.0,0.260052710772,93,0.379999995232,-8.32330608368,0.414390206337
1545224280896329818,,10973,,1545224279,247525342,'',0.0,0.258431255817,93,0.379999995232,-9.90341377258,0.432950437069
1545224280896350700,,10974,,1545224279,349236609,'',0.0,0.259856104851,92,0.379999995232,-8.74079322815,0.442294150591
1545224280896365069,,10975,,1545224279,447548830,'',0.0,0.285815000534,91,0.379999995232,-8.82006263733,0.401531726122
1545224280896379656,,10976,,1545224279,550578996,'',0.0,0.296601980925,91,0.379999995232,-9.40137290955,0.393533110619
1545224280896394787,,10977,,1545224279,648670280,'',0.0,0.317247509956,90,0.379999995232,-8.82006263733,0.411658495665
1545224280897816230,,10978,,1545224279,750327797,'',0.0,0.32115149498,90,0.379999995232,-10.1517915726,0.388209074736
1545224280897845862,,10979,,1545224279,847891532,'',0.0,0.334451168776,90,0.379999995232,-8.57168483734,0.416281700134
1545224281343739752,,10980,,1545224279,951025812,'',0.0,0.345280587673,89,0.379999995232,-8.90461730957,0.420701920986
1545224281343785252,,10981,,1545224280,48819441,'',0.0,0.354707181454,89,0.40000000596,-9.40137290955,0.422762989998
1545224281343802273,,10982,,1545224280,150336699,'',0.0,0.35475975275,88,0.419999986887,-8.65623855591,0.418644577265
1545224281343820094,,10983,,1545224280,249801987,'',0.0,0.416879534721,87,0.419999986887,-8.4871301651,0.562958538532
1545224281343836592,,10984,,1545224280,351265963,'',0.0,0.432706654072,86,0.419999986887,-7.99037408829,0.560735106468
1545224281343858803,,10985,,1545224280,448059806,'',0.0,0.464289546013,85,0.419999986887,-8.4871301651,0.713658690453
1545224281343875678,,10986,,1545224280,551034764,'',0.0,0.488372057676,84,0.419999986887,-8.23875236511,0.812191784382
1545224281343891665,,10987,,1545224280,650549063,'',0.0,0.451836168766,84,0.419999986887,-8.98917102814,0.693420648575
1545224281343908903,,10988,,1545224280,751313199,'',0.0,0.54747903347,83,0.419999986887,-8.23875236511,0.771512389183
1545224281344018312,,10989,,1545224280,849049381,'',0.0,0.593208611012,83,0.419999986887,-8.40257644653,0.775123357773
1545224281525896401,,10990,,1545224280,949397321,'',0.0,0.609184384346,83,0.419999986887,-9.48592758179,0.788123488426
1545224281525901978,,10991,,1545224281,47871781,'',0.0,0.674491167068,83,0.419999986887,-8.15419769287,0.0
1545224281525906803,,10992,,1545224281,148284981,'',0.0,0.736733257771,83,0.419999986887,-8.65623855591,0.0
1545224281525910668,,10993,,1545224281,247891414,'',0.0,0.778230190277,84,0.419999986887,-8.82006263733,0.0
1545224281525927083,,10994,,1545224281,351583140,'',0.0,0.811158180237,84,0.419999986887,-8.98917102814,0.0
1545224281703320676,,10995,,1545224281,452966336,'',0.0,0.881296694279,84,0.419999986887,-8.07492828369,0.0
1545224281805559304,,10996,,1545224281,548746486,'',0.0,0.947321772575,85,0.419999986887,-8.40257644653,0.0
1545224281805577680,,10997,,1545224281,650585825,'',0.0,0.943883836269,85,0.419999986887,-8.32330608368,0.0
1545224281969470480,,10998,,1545224281,749339763,'',0.0,0.971605181694,86,0.419999986887,-8.57168483734,0.0
1545224282134179690,,10999,,1545224281,849587860,'',0.0,1.03445208073,88,0.419999986887,-8.4871301651,0.0
1545224282134392466,,11000,,1545224281,952261570,'',0.0,1.07445216179,89,0.419999986887,-8.90461730957,0.0
1545224282272783441,,11001,,1545224282,48170991,'',0.0,1.126262784,90,0.419999986887,-10.2363462448,0.0
1545224282420099042,,11002,,1545224282,150771316,'',0.0,1.19327616692,91,0.419999986887,-8.65623855591,0.0
1545224282429316567,,11003,,1545224282,246736049,'',0.0,1.18639063835,92,0.419999986887,-9.06844043732,0.0
1545224282453280748,,11004,,1545224282,349328405,'',0.0,1.18158209324,93,0.419999986887,-8.65623855591,0.0
1545224282574065134,,11005,,1545224282,448104531,'',0.0,1.22518026829,95,0.419999986887,-9.6550359726,0.0
1545224282740300358,,11006,,1545224282,547755808,'',0.0,1.21372652054,96,0.419999986887,-9.32210350037,0.0
1545224282840131865,,11007,,1545224282,648048280,'',0.0,1.22718012333,98,0.419999986887,-8.74079322815,0.0
1545224282840150774,,11008,,1545224282,750066368,'',0.0,1.26650512218,99,0.419999986887,-8.98917102814,0.0
1545224282874028515,,11009,,1545224282,846646411,'',0.0,1.26921153069,101,0.419999986887,-8.15419769287,0.0
1545224282965095205,,11010,,1545224282,948791947,'',0.0,0.67794084549,102,0.419999986887,-9.40137290955,0.811117708683
1545224283067444684,,11011,,1545224283,46611514,'',0.0,0.453766971827,103,0.419999986887,-9.57048130035,0.574109315872
1545224283198040639,,11012,,1545224283,151430995,'',0.0,0.388165771961,104,0.419999986887,-8.65623855591,0.49367544055
1545224283257686818,,11013,,1545224283,250244725,'',0.0,0.282905071974,106,0.460000008345,-8.65623855591,0.314616084099
1545224283366633762,,11014,,1545224283,349018403,'',0.0,0.245419070125,107,0.449999988079,-8.07492828369,0.320607304573
1545224283451838341,,11015,,1545224283,446729950,'',0.0,0.231338351965,107,0.449999988079,-8.15419769287,0.343741565943
1545224283563677583,,11016,,1545224283,548004605,'',0.0,0.217049449682,108,0.449999988079,-9.98268318176,0.335086554289
1545224283659459357,,11017,,1545224283,649923892,'',0.0,0.231338396668,108,0.449999988079,-8.4871301651,0.346388280392
1545224283775279549,,11018,,1545224283,749829075,'',0.0,0.236634418368,109,0.449999988079,-8.15419769287,0.355435073376
1545224283852765595,,11019,,1545224283,845137509,'',0.0,0.294904887676,109,0.449999988079,-7.7419962883,0.373113363981
1545224283964823850,,11020,,1545224283,950226520,'',0.0,0.299450427294,109,0.449999988079,-9.06844043732,0.308009922504
1545224284056699651,,11021,,1545224284,46568074,'',0.0,0.359102040529,109,0.449999988079,-7.99037408829,0.284314870834
1545224284205014113,,11022,,1545224284,147769136,'',0.0,0.434757620096,109,0.449999988079,-7.6574420929,0.25403547287
1545224284269663597,,11023,,1545224284,250499148,'',0.0,0.500279843807,109,0.449999988079,-9.48592758179,0.222740590572
1545224284361639691,,11024,,1545224284,348608298,'',0.0,0.529272437096,110,0.449999988079,-8.98917102814,0.211622238159
1545224284458304165,,11025,,1545224284,448906135,'',0.0,0.591016352177,110,0.449999988079,-8.57168483734,0.214812755585
1545224284573356029,,11026,,1545224284,551783960,'',0.0,0.636804521084,110,0.449999988079,-8.23875236511,0.135110974312
1545224284683954068,,11027,,1545224284,646123649,'',0.0,0.611860275269,110,0.449999988079,-8.57168483734,0.0403726994991
1545224284816589392,,11028,,1545224284,751169744,'',0.0,0.597073376179,111,0.449999988079,-8.32330608368,0.00254317373037
1545224284860398489,,11029,,1545224284,845079175,'',0.0,0.609014987946,111,0.449999988079,-7.6574420929,-0.00446794275194
1545224284958000650,,11030,,1545224284,950459799,'',0.0,0.638547837734,112,0.449999988079,-7.48833370209,-0.00899292621762
1545224285052820005,,11031,,1545224285,48718323,'',0.0,0.633199930191,112,0.449999988079,-8.74079322815,-0.00247657392174
1545224285161620439,,11032,,1545224285,148654340,'',0.0,0.675102770329,113,0.449999988079,-7.7419962883,-0.0344640351832
1545224285254995211,,11033,,1545224285,249637798,'',0.0,0.722653627396,113,0.449999988079,-7.90581989288,-0.0704596117139
1545224285362470082,,11034,,1545224285,348153196,'',0.0,0.677255928516,114,0.449999988079,-7.6574420929,-0.0154477879405
1545224285454153678,,11035,,1545224285,449172697,'',0.0,0.716831982136,114,0.449999988079,-7.6574420929,-0.128462821245
1545224285569901012,,11036,,1545224285,548738663,'',0.0,0.73952293396,115,0.449999988079,-8.40257644653,-0.206150770187
1545224285678458400,,11037,,1545224285,649269624,'',0.0,0.737406313419,115,0.449999988079,-8.07492828369,-0.101650260389
1545224285762911170,,11038,,1545224285,750664851,'',0.0,0.741054713726,115,0.449999988079,-7.23995542526,-0.155510127544
1545224285857802039,,11039,,1545224285,849102385,'',0.0,0.74217414856,115,0.449999988079,-8.07492828369,-0.168203279376
1545224286192879335,,11040,,1545224285,951629795,'',0.0,0.748333573341,115,0.449999988079,-7.48833370209,-0.218600228429
1545224286244465268,,11041,,1545224286,46158494,'',0.0,0.712346553802,114,0.449999988079,-7.40377950668,-0.174939125776
1545224286244480397,,11042,,1545224286,150383708,'',0.0,0.715564787388,114,0.449999988079,-8.57168483734,-0.194646865129
1545224286302702360,,11043,,1545224286,248947387,'',0.0,0.646843850613,114,0.449999988079,-8.32330608368,-0.164503067732
1545224286455673643,,11044,,1545224286,349735795,'',0.0,0.659175097942,114,0.449999988079,-8.07492828369,-0.122091777623
1545224286529704342,,11045,,1545224286,447937757,'',0.0,0.650342941284,113,0.449999988079,-8.07492828369,-0.108056426048
1545224286564298433,,11046,,1545224286,549442620,'',0.0,0.590581357479,113,0.449999988079,-7.99037408829,-0.0983228906989
1545224286807446237,,11047,,1545224286,647536823,'',0.0,0.691943287849,113,0.449999988079,-7.40377950668,-0.0204653907567
1545224286864528094,,11048,,1545224286,754568012,'',0.0,0.767954647541,112,0.449999988079,-8.40257644653,0.0765675529838
1545224286886138922,,11049,,1545224286,849467022,'',0.0,0.901937067509,112,0.449999988079,-7.32450962067,0.151515573263
1545224286965552808,,11050,,1545224286,951636413,'',0.0,0.929810464382,112,0.449999988079,-7.90581989288,0.21108430624
1545224287061327122,,11051,,1545224287,50464258,'',0.0,0.836223781109,112,0.449999988079,-7.82126569748,0.11189211905
1545224287165410259,,11052,,1545224287,152978751,'',0.0,0.822946965694,112,0.449999988079,-7.7419962883,0.10237467289
1545224287251681249,,11053,,1545224287,248504841,'',0.0,0.818345963955,112,0.449999988079,-8.23875236511,0.0978652536869
1545224287377505536,,11054,,1545224287,349665904,'',0.0,0.73530703783,112,0.449999988079,-7.99037408829,0.0391194447875
1545224287451631306,,11055,,1545224287,447409692,'',0.0,0.743749260902,112,0.449999988079,-8.65623855591,0.0586365349591
1545224287646304318,,11056,,1545224287,548026278,'',0.0,0.724572062492,113,0.449999988079,-7.82126569748,0.0280786976218
1545224287678809689,,11057,,1545224287,648093908,'',0.0,0.808958649635,113,0.449999988079,-8.57168483734,0.0106267500669
1545224287769679847,,11058,,1545224287,753158181,'',0.0,0.719699382782,113,0.449999988079,-7.7419962883,-0.0323237963021
1545224287858435049,,11059,,1545224287,847856775,'',0.0,0.672063112259,113,0.449999988079,-8.4871301651,-0.129587113857
1545224287962817067,,11060,,1545224287,950214030,'',0.0,0.729618906975,113,0.449999988079,-7.7419962883,-0.122299171984
1545224288053196533,,11061,,1545224288,46977249,'',0.0,0.740779876709,113,0.449999988079,-8.65623855591,-0.159745290875
1545224288164471144,,11062,,1545224288,149420858,'',0.0,0.701667308807,114,0.449999988079,-8.07492828369,-0.211497366428
1545224288307579591,,11063,,1545224288,246217307,'',0.0,0.691255867481,114,0.449999988079,-7.6574420929,-0.239745229483
1545224288360869901,,11064,,1545224288,352689541,'',0.0,0.6820114851,114,0.449999988079,-8.40257644653,-0.233980238438
1545224288472432608,,11065,,1545224288,448959118,'',0.0,0.715865075588,113,0.449999988079,-7.90581989288,-0.231151998043
1545224288567895667,,11066,,1545224288,550359606,'',0.0,0.714647948742,113,0.449999988079,-9.32210350037,-0.18164730072
1545224288664307165,,11067,,1545224288,647865427,'',0.0,0.695265948772,113,0.449999988079,-8.74079322815,-0.137192621827
1545224289051166045,,11068,,1545224288,747873214,'',0.0,0.658796787262,113,0.449999988079,-8.82006263733,-0.186563313007
1545224289125181804,,11069,,1545224288,845848980,'',0.0,0.770736813545,113,0.449999988079,-7.57288789749,-0.104694843292
1545224289125191333,,11070,,1545224288,947670977,'',0.0,0.831968605518,113,0.449999988079,-9.06844043732,-0.0553910322487
1545224289257780734,,11071,,1545224289,48920008,'',0.0,0.658185184002,113,0.449999988079,-8.15419769287,-0.0944505035877
1545224289301339978,,11072,,1545224289,149455293,'',0.0,0.536185026169,112,0.449999988079,-7.82126569748,-0.203767582774
1545224289347842300,,11073,,1545224289,248569335,'',0.0,0.599370718002,112,0.449999988079,-8.82006263733,-0.178277954459
1545224289366706003,,11074,,1545224289,351420285,'',0.0,0.663319766521,112,0.449999988079,-8.07492828369,-0.110449150205
1545224289462598755,,11075,,1545224289,446374608,'',0.0,0.635141730309,112,0.449999988079,-8.82006263733,-0.117771953344
1545224289561034589,,11076,,1545224289,550290866,'',0.0,0.644198477268,112,0.460000008345,-8.07492828369,-0.133307650685
1545224289663058654,,11077,,1545224289,644758993,'',0.0,0.676591336727,112,0.460000008345,-8.40257644653,-0.0736204981804
1545224289765621023,,11078,,1545224289,749786443,'',0.0,0.636971831322,112,0.460000008345,-8.15419769287,-0.093827649951
1545224289886004818,,11079,,1545224289,846436591,'',0.0,0.651237666607,111,0.460000008345,-7.7419962883,0.00913055241108
1545224289957443033,,11080,,1545224289,951496853,'',0.0,0.599215328693,111,0.460000008345,-7.40377950668,-0.0398240722716
1545224290057884775,,11081,,1545224290,50668135,'',0.0,0.628620266914,111,0.460000008345,-6.99157762527,0.0471633598208
1545224290163983127,,11082,,1545224290,154163041,'',0.0,0.612900555134,111,0.460000008345,-8.15419769287,0.091336466372
1545224290263743352,,11083,,1545224290,253046980,'',0.0,0.589892685413,111,0.460000008345,-9.06844043732,0.112047240138
1545224290373809536,,11084,,1545224290,352309563,'',0.0,0.576112926006,111,0.460000008345,-8.15419769287,0.108089104295
1545224290455259401,,11085,,1545224290,447201594,'',0.0,0.572227478027,111,0.460000008345,-7.82126569748,0.140846446157
1545224290561781786,,11086,,1545224290,550646240,'',0.0,0.546164512634,111,0.460000008345,-8.40257644653,0.105939231813
1545224290727042484,,11087,,1545224290,647217638,'',0.0,0.515087306499,112,0.460000008345,-7.90581989288,0.101295053959
1545224290765494151,,11088,,1545224290,747818548,'',0.0,0.448496103287,112,0.460000008345,-8.74079322815,-0.033272922039
1545224290852928246,,11089,,1545224290,847161912,'',0.0,0.40178501606,113,0.460000008345,-8.65623855591,-0.126061797142
1545224290954693118,,11090,,1545224290,950045258,'',0.0,0.387300401926,113,0.460000008345,-7.6574420929,-0.189650699496
1545224291054178037,,11091,,1545224291,48260086,'',0.0,0.372954040766,113,0.460000008345,-8.98917102814,-0.201665893197
1545224291259501572,,11092,,1545224291,149310941,'',0.0,0.359347730875,113,0.460000008345,-7.7419962883,-0.169150963426
1545224291284176992,,11093,,1545224291,258828526,'',0.0,0.353654980659,113,0.460000008345,-7.99037408829,-0.175399050117
1545224291366257667,,11094,,1545224291,353991859,'',0.0,0.354303330183,113,0.460000008345,-7.7419962883,-0.236671745777
1545224291449545598,,11095,,1545224291,446451090,'',0.0,0.389641016722,113,0.460000008345,-7.23995542526,-0.212264671922
1545224291567108360,,11096,,1545224291,550401619,'',0.0,0.434736192226,113,0.460000008345,-8.15419769287,-0.221362501383
1545224291651113347,,11097,,1545224291,647408328,'',0.0,0.428735852242,113,0.479999989271,-7.57288789749,-0.165899932384
1545224291783514521,,11098,,1545224291,747901738,'',0.0,0.388954818249,113,0.490000009537,-9.06844043732,-0.0275694653392
1545224291899723150,,11099,,1545224291,848297597,'',0.0,0.40000680089,113,0.490000009537,-7.82126569748,0.042016364634
1545224291956507508,,11100,,1545224291,948083667,'',0.0,0.302962809801,114,0.490000009537,-7.57288789749,0.198763102293
1545224292062895665,,11101,,1545224292,48041403,'',0.0,0.37991335988,114,0.490000009537,-9.40137290955,0.287659823895
1545224292157136050,,11102,,1545224292,150778240,'',0.0,0.326280623674,114,0.449999988079,-9.90341377258,0.372587680817
1545224292262546808,,11103,,1545224292,249359733,'',0.0,0.3953358531,114,0.449999988079,-8.23875236511,0.30099850893
1545224292396664548,,11104,,1545224292,350517360,'',0.0,0.474127501249,114,0.449999988079,-8.07492828369,0.135788157582
1545224292455532882,,11105,,1545224292,446762354,'',0.0,0.5244820714,114,0.449999988079,-7.7419962883,0.033487521112
1545224292562532866,,11106,,1545224292,552274229,'',0.0,0.501203477383,114,0.449999988079,-8.32330608368,0.0333980023861
1545224292656057117,,11107,,1545224292,648144381,'',0.0,0.409933418036,113,0.460000008345,-8.65623855591,0.0992384552956
1545224292765005166,,11108,,1545224292,751989598,'',0.0,0.397015690804,113,0.490000009537,-6.90702342987,0.0882705226541
1545224292897886777,,11109,,1545224292,848311363,'',0.0,0.301365315914,113,0.490000009537,-8.4871301651,0.106236696243
1545224293010009059,,11110,,1545224292,949512114,'',0.0,0.218570902944,113,0.490000009537,-8.40257644653,0.163464203477
1545224293057242998,,11111,,1545224293,47798608,'',0.0,0.21483540535,113,0.490000009537,-7.32450962067,0.172010734677
1545224293164337210,,11112,,1545224293,149181182,'',0.0,0.258032530546,112,0.490000009537,-8.15419769287,0.158956766129
1545224293253679104,,11113,,1545224293,247334344,'',0.0,0.298074275255,112,0.490000009537,-7.07613182068,0.146201014519
1545224293376935694,,11114,,1545224293,348634261,'',0.0,0.38170710206,112,0.490000009537,-7.40377950668,0.115012556314
1545224293456987964,,11115,,1545224293,450329280,'',0.0,0.623460054398,112,0.490000009537,-7.90581989288,0.216827869415
1545224293554301231,,11116,,1545224293,546795159,'',0.0,0.851009070873,112,0.490000009537,-9.15299510956,0.251749247313
1545224293654687281,,11117,,1545224293,647821640,'',0.0,0.874781370163,112,0.490000009537,-8.15419769287,0.130916655064
1545224293763671041,,11118,,1545224293,749042443,'',0.0,0.868091106415,112,0.490000009537,-7.32450962067,0.0657343938947
1545224293855666514,,11119,,1545224293,846415922,'',0.0,0.952262401581,112,0.449999988079,-8.23875236511,0.0663629770279
1545224293997502772,,11120,,1545224293,952751543,'',0.0,0.989009976387,112,0.449999988079,-8.98917102814,0.0073301224038
1545224294061497012,,11121,,1545224294,48835809,'',0.0,0.982827305794,112,0.439999997616,-8.57168483734,-0.136590629816
1545224294241086706,,11122,,1545224294,149958332,'',0.0,1.00654947758,113,0.439999997616,-7.40377950668,-0.113585174084
1545224294257925608,,11123,,1545224294,246619001,'',0.0,1.0151078701,113,0.439999997616,-6.57409095764,-0.119085043669
1545224294370829966,,11124,,1545224294,349685577,'',0.0,1.03454494476,113,0.449999988079,-7.90581989288,-0.000599110499024
1545224294476698412,,11125,,1545224294,449773157,'',0.0,1.03966927528,113,0.449999988079,-8.32330608368,0.0171335134655
1545224294588375570,,11126,,1545224294,548958449,'',0.0,0.953891217709,113,0.490000009537,-8.23875236511,-0.150632798672
1545224294672204110,,11127,,1545224294,646014065,'',0.0,0.834731221199,113,0.490000009537,-7.82126569748,-0.217972740531
1545224294764717168,,11128,,1545224294,750126104,'',0.0,0.747959554195,113,0.490000009537,-7.7419962883,-0.236092984676
1545224294857948289,,11129,,1545224294,848950461,'',0.0,0.755455613136,113,0.490000009537,-8.74079322815,-0.155997902155
1545224294967379289,,11130,,1545224294,952801720,'',0.0,0.698252499104,113,0.490000009537,-8.32330608368,-0.100790262222
1545224295066139822,,11131,,1545224295,46401727,'',0.0,0.643058240414,113,0.490000009537,-8.90461730957,-0.0432428382337
1545224295157180323,,11132,,1545224295,148906431,'',0.0,0.609021544456,113,0.490000009537,-7.23995542526,0.0227572247386
1545224295252289824,,11133,,1545224295,246157410,'',0.0,0.589134573936,113,0.490000009537,-8.32330608368,0.0800083130598
1545224295368900500,,11134,,1545224295,348126179,'',0.0,0.628860473633,114,0.490000009537,-8.40257644653,0.180426180363
1545224295454898557,,11135,,1545224295,448742350,'',0.0,0.630168676376,114,0.490000009537,-7.32450962067,0.209598556161
1545224295578412568,,11136,,1545224295,549210084,'',0.0,0.593480825424,114,0.490000009537,-7.7419962883,0.18468990922
1545224295665665693,,11137,,1545224295,650199014,'',0.0,0.597121536732,113,0.490000009537,-8.23875236511,0.207219555974
1545224295757104483,,11138,,1545224295,747440775,'',0.0,0.618606388569,113,0.490000009537,-8.23875236511,0.262599080801
1545224295905634622,,11139,,1545224295,847321012,'',0.0,0.585582971573,113,0.490000009537,-8.15419769287,0.299463480711
1545224295965053203,,11140,,1545224295,950343004,'',0.0,0.547019660473,113,0.490000009537,-8.07492828369,0.313528716564
1545224296057436147,,11141,,1545224296,51290997,'',0.0,0.44780549407,112,0.490000009537,-6.99157762527,0.305769026279
1545224296161563536,,11142,,1545224296,150303634,'',0.0,0.451265543699,112,0.490000009537,-6.82246923447,0.428444772959
1545224296253036700,,11143,,1545224296,247973831,'',0.0,0.407608985901,111,0.490000009537,-7.48833370209,0.463217675686
1545224296357508218,,11144,,1545224296,352091287,'',0.0,0.391251057386,111,0.460000008345,-7.82126569748,0.524130523205
1545224296451021923,,11145,,1545224296,445805409,'',0.0,0.375439316034,111,0.409999996424,-7.90581989288,0.541110396385
1545224296555288956,,11146,,1545224296,547503971,'',0.0,0.331432491541,111,0.419999986887,-9.06844043732,0.387665748596
1545224296657283157,,11147,,1545224296,646527598,'',0.0,0.302126437426,111,0.460000008345,-6.57409095764,0.263917535543
1545224296767122855,,11148,,1545224296,753839726,'',0.0,0.283619195223,111,0.460000008345,-7.07613182068,0.188536375761
1545224296857905106,,11149,,1545224296,846847080,'',0.0,0.218605458736,111,0.460000008345,-7.40377950668,0.0668963417411
1545224297084435017,,11150,,1545224296,950132978,'',0.0,0.171938464046,111,0.460000008345,-7.57288789749,-0.0312573462725
1545224297124860351,,11151,,1545224297,47594009,'',0.0,0.197821497917,111,0.460000008345,-7.07613182068,-0.0985485091805
